label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88
0.03	south33_active	80	24622	14125	5999	4112	1882	2821	2807	966	875	622	656	819	786	371	206	184	314	119	136	127	149	73	70	52	123	64	37	28	72	33	43	15	12	17	8	24	10	5	18	7	13	5	7	5	2	6	0	9	3	0	2	2	1	0	0	4	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	42251	23362	10572	7331	3910	4733	4501	1880	1650	1221	1151	1283	1321	688	388	358	575	230	300	259	262	125	144	112	161	105	71	60	120	46	70	34	38	37	21	34	23	11	35	12	18	6	10	6	2	6	2	4	5	1	3	3	2	3	3	4	5	0	2	1	1	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	24525	14274	5983	4140	1967	2884	2880	958	907	636	620	761	775	409	206	182	338	120	141	143	155	56	67	54	119	60	36	32	86	29	43	18	15	22	12	19	12	7	24	4	9	4	6	4	1	4	0	3	2	0	1	2	1	1	1	3	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	42227	22900	10440	7175	3895	4630	4409	1956	1642	1199	1141	1264	1306	670	397	362	545	235	308	308	248	127	123	147	161	98	79	63	156	51	79	30	42	31	23	35	20	17	55	12	17	6	10	7	4	2	4	5	3	2	2	3	0	1	3	4	3	0	0	1	1	3	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	24588	13930	5898	4045	1983	2786	2801	992	912	629	614	751	788	390	217	177	312	125	160	185	154	55	65	73	114	59	41	31	117	26	46	18	18	17	12	21	11	12	44	5	11	2	4	5	3	0	1	4	1	1	1	2	0	1	1	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	42354	23011	10391	7216	3896	4489	4542	1983	1708	1194	1096	1249	1341	681	399	340	522	252	294	299	258	123	122	154	172	87	75	64	128	58	77	27	42	45	26	33	19	19	52	13	30	5	8	8	3	4	6	4	1	3	3	2	0	1	5	6	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south36_active	80	24675	14228	5875	4052	1976	2704	2926	1033	969	600	604	749	807	392	209	170	292	125	166	182	158	61	64	80	110	45	38	28	90	33	45	18	22	27	13	22	9	12	32	6	16	2	3	5	3	1	2	3	0	2	2	1	0	1	2	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	42301	23168	10450	7138	3883	4410	4637	2014	1727	1189	1152	1269	1370	606	431	321	515	266	297	297	244	130	146	151	189	84	72	59	106	60	62	27	42	39	22	27	12	23	47	7	27	7	8	8	4	6	8	3	2	5	4	2	0	0	3	10	0	0	1	2	2	0	0	0	0	0	1	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	24654	14309	6002	4021	1935	2666	2969	1058	983	624	642	777	843	330	207	143	277	134	161	178	150	70	75	76	109	47	40	27	66	35	38	17	24	24	10	20	6	13	33	6	13	2	2	5	4	1	2	2	0	3	2	1	0	0	2	9	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	42352	23279	10559	6997	3897	4356	4582	1965	1782	1165	1130	1220	1325	608	426	341	534	269	306	279	248	128	148	113	194	91	65	62	92	53	44	21	32	52	20	24	14	22	37	7	22	7	6	5	7	10	5	6	2	7	4	2	0	0	2	12	0	0	2	1	3	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	24563	14466	6074	3919	1946	2614	2903	1042	1003	605	613	776	823	348	193	152	324	128	157	176	158	59	69	57	112	50	32	28	57	36	24	11	16	36	9	17	6	11	18	5	8	1	4	4	6	2	1	2	0	5	2	1	0	0	1	11	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	42141	23409	10521	7044	3872	4457	4465	1850	1759	1188	1158	1184	1328	603	426	376	518	271	302	280	239	132	154	113	206	84	80	59	75	55	56	22	27	43	17	28	16	21	33	14	23	8	7	3	7	9	4	5	2	6	3	1	2	1	1	11	0	0	2	1	3	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	24314	14490	6076	3948	1912	2657	2727	981	997	604	623	736	839	346	182	172	315	119	156	177	150	67	73	66	126	50	53	25	50	39	32	10	11	29	6	19	6	12	14	10	7	3	3	2	6	2	1	0	0	5	1	1	0	1	0	8	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	42409	23222	10490	7006	3808	4506	4347	1826	1766	1258	1126	1166	1347	625	433	375	529	256	325	284	248	139	144	103	186	86	77	65	97	56	77	28	29	43	15	22	21	16	19	17	15	7	7	3	7	6	3	7	2	3	3	9	2	1	2	10	1	1	1	1	2	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
0.03	south40_active	80	24388	14261	6016	3898	1871	2675	2581	937	982	647	598	694	856	335	187	183	337	116	194	174	141	63	72	63	136	53	51	30	65	39	40	16	14	27	5	15	10	9	9	13	6	3	3	3	5	3	1	1	1	3	2	9	0	1	0	8	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
