label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114
0.03	south26_active	80	22249	5582	19026	1138	2676	7069	2582	611	1862	538	1150	317	379	226	381	773	185	340	117	177	166	84	166	105	212	51	70	24	46	60	39	42	17	25	67	11	43	22	7	19	12	10	26	11	28	29	24	7	9	4	10	6	7	3	1	8	10	3	4	2	17	2	0	2	0	1	0	1	0	1	0	0	0	2	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4
0.03	south27_all	80	36118	13369	21233	5407	4928	7789	3747	2041	2501	1487	1735	1054	907	743	737	943	519	563	379	344	307	239	288	227	265	162	147	135	125	132	91	96	85	68	93	49	63	39	32	41	28	30	43	20	29	36	32	15	24	11	16	10	9	10	7	20	18	8	8	5	16	4	5	3	3	5	3	8	4	5	1	0	1	4	4	0	2	4	2	0	0	1	0	0	1	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	22375	5664	18807	1139	2712	6848	2635	579	1783	522	1187	331	386	215	405	730	183	340	123	165	165	87	172	99	199	48	64	27	43	77	41	53	16	18	67	14	34	21	7	17	12	9	32	8	21	26	28	9	10	2	9	3	3	4	1	11	13	5	3	2	15	2	5	0	1	1	0	5	0	5	0	0	0	3	2	0	1	2	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_all	80	36138	13423	20974	5397	4867	7613	3768	2068	2509	1440	1734	980	905	755	721	949	521	554	385	359	294	268	269	212	253	158	139	133	129	137	84	104	77	67	102	47	69	36	33	42	30	33	57	21	21	29	42	15	21	14	15	10	10	12	6	21	18	9	5	4	9	3	7	8	3	8	5	7	3	4	1	1	1	4	3	3	3	3	2	1	0	1	1	0	1	1	1	1	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0
0.03	south28_active	80	22696	5640	18595	1113	2660	6625	2685	575	1766	528	1185	289	376	209	382	720	169	331	127	173	146	95	164	90	180	50	52	29	49	86	31	60	14	21	83	15	38	16	13	14	9	7	42	10	15	18	32	8	8	3	8	2	4	5	0	11	12	5	2	3	8	1	7	3	1	5	1	5	0	4	0	0	0	4	2	3	2	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	34815	13266	19417	5416	4775	7188	3638	2062	2370	1429	1679	951	905	766	678	904	508	521	399	364	321	266	273	224	259	164	148	125	126	130	85	118	74	72	103	53	64	38	43	29	35	34	43	25	13	26	37	18	24	15	18	10	11	11	6	25	14	12	4	6	8	4	9	9	4	8	9	5	1	5	1	1	0	4	3	6	4	1	2	1	1	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	south29_active	80	21072	5277	16893	1191	2523	6120	2510	544	1619	494	1129	266	360	201	329	657	163	300	129	163	144	84	157	88	171	47	57	32	42	75	26	66	10	23	82	18	31	16	12	8	11	7	32	12	7	16	29	13	8	3	8	4	4	5	0	13	12	6	1	5	5	2	9	3	2	5	3	5	0	4	0	0	0	4	2	6	3	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_all	80	33523	13142	17914	5461	4595	6702	3491	2104	2303	1418	1598	978	891	753	659	836	468	476	384	364	341	268	242	226	257	155	170	123	134	109	89	116	75	65	104	55	63	41	45	31	34	42	26	26	25	21	24	15	16	13	20	10	14	10	6	17	11	9	6	5	7	2	4	9	5	6	8	6	2	1	1	3	1	2	3	6	4	1	4	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	19501	4816	15366	1242	2315	5604	2270	519	1474	464	1015	243	327	179	300	569	143	268	103	156	139	80	127	87	173	38	64	38	41	54	28	58	16	20	79	16	33	16	14	10	9	14	16	11	19	14	15	10	5	5	7	3	9	3	0	7	9	3	3	4	2	1	4	4	1	5	3	4	0	0	0	1	1	2	3	6	3	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	36164	13537	20586	5532	4941	7616	3766	2019	2555	1382	1691	1005	915	764	731	923	472	582	353	337	345	286	282	211	292	151	135	129	110	100	93	96	78	98	85	58	58	36	40	37	23	28	40	35	34	33	36	17	13	13	14	17	11	11	5	17	5	4	2	6	8	6	5	4	0	2	2	5	3	0	2	3	5	3	0	1	1	1	3	1	2	2	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	22906	5621	18179	1146	2805	6667	2650	570	1802	523	1205	281	378	227	390	702	155	375	128	162	171	92	145	95	197	47	54	26	24	50	29	40	22	43	71	10	29	12	12	13	12	8	29	16	29	16	27	9	5	8	6	10	5	5	2	14	5	1	1	3	5	1	4	2	0	1	1	3	0	0	2	2	1	3	0	1	0	0	3	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	36039	13378	20846	5535	4894	7959	3717	2003	2548	1373	1691	997	950	763	723	902	489	543	351	340	312	287	270	200	294	147	138	129	107	112	99	95	67	88	81	60	60	31	37	36	26	26	52	30	49	29	32	16	17	13	15	13	13	7	8	14	8	4	3	12	13	7	2	4	3	3	3	3	2	4	3	1	5	1	0	0	4	2	3	1	2	2	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	22720	5602	18440	1144	2750	6991	2555	597	1815	513	1180	283	383	211	381	685	157	348	130	180	160	84	147	91	197	41	66	27	26	56	29	41	17	37	64	13	30	10	7	11	13	9	41	16	43	16	25	8	8	6	6	10	6	3	4	12	8	1	2	9	11	1	1	1	2	3	0	3	0	4	2	0	1	1	0	0	3	1	3	0	1	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	35927	13487	20450	5487	4936	8034	3744	2012	2566	1424	1693	978	945	707	735	917	487	556	364	375	299	292	279	188	290	148	149	132	104	126	100	92	66	72	79	58	65	32	30	39	21	23	46	25	58	28	21	20	19	13	20	16	13	7	6	18	17	5	2	12	10	4	4	4	6	3	5	4	1	6	3	2	3	1	1	0	4	1	7	1	3	2	0	0	3	2	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	22628	5653	18110	1134	2779	7054	2532	602	1792	526	1208	300	396	191	379	697	158	357	133	209	160	79	149	90	206	38	66	29	28	67	33	35	15	27	61	14	32	14	3	13	12	6	39	14	53	16	15	9	9	4	9	8	7	4	2	16	16	1	1	9	10	0	4	1	2	2	0	3	0	5	2	0	0	1	0	0	3	1	7	0	1	2	0	0	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	35965	13581	20537	5392	5031	7826	3732	2088	2564	1377	1700	983	969	692	718	942	470	529	375	387	292	276	269	200	299	146	146	132	108	133	97	89	63	54	80	47	68	31	43	39	30	28	44	27	64	26	29	24	20	12	20	14	12	8	7	15	15	2	1	13	7	4	7	1	6	5	5	2	0	6	3	1	3	1	1	0	3	1	7	5	1	1	1	0	2	3	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	22653	5754	18181	1092	2797	6845	2561	620	1790	531	1228	309	410	184	378	721	160	333	141	224	152	73	153	95	216	49	70	34	28	73	37	44	13	21	59	10	38	16	7	11	13	11	37	16	59	19	21	14	8	4	8	7	9	7	3	14	14	0	1	12	7	0	6	0	2	2	0	1	0	5	1	0	0	1	0	0	3	1	7	4	0	0	1	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	35605	13605	20500	5319	4954	7666	3610	2125	2542	1396	1650	969	957	680	691	948	460	568	364	389	312	300	246	215	275	165	141	144	106	130	85	97	68	57	95	41	70	46	47	41	26	31	54	37	50	27	46	21	15	7	20	17	10	9	10	16	16	7	1	14	3	4	8	1	4	7	5	2	2	2	3	3	1	1	2	0	0	0	4	5	1	1	1	0	1	2	1	2	2	0	0	1	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	22417	5776	18116	1082	2745	6678	2473	604	1782	535	1185	298	415	191	362	726	159	353	142	218	154	94	136	102	194	56	66	36	28	76	39	50	18	21	65	10	41	25	11	18	8	16	45	20	46	22	37	14	5	2	9	8	8	8	4	15	15	3	1	13	3	1	7	1	0	2	2	1	0	1	0	0	0	1	1	0	0	0	4	4	0	0	1	0	1	1	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	35499	13513	20469	5343	4937	7472	3461	2117	2470	1428	1690	969	916	709	646	912	469	598	365	399	335	273	252	200	270	174	141	135	116	129	78	104	76	60	111	47	69	49	54	50	28	33	48	40	48	22	47	16	18	10	29	18	8	10	9	18	13	5	3	9	2	4	5	1	2	4	5	3	5	1	2	2	0	0	5	3	0	1	2	6	0	1	1	0	1	1	1	1	2	0	0	1	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south36_active	80	22362	5733	17992	1046	2706	6487	2403	602	1727	561	1212	297	412	213	338	709	154	379	136	220	169	93	151	86	189	55	67	32	29	73	37	52	17	23	80	10	42	24	12	19	10	17	38	18	42	16	38	12	6	3	10	8	6	7	2	14	13	3	1	8	2	2	4	1	0	0	2	2	0	0	0	0	0	0	4	3	0	1	2	4	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south37_all	80	35626	13377	20587	5433	4907	7848	3465	2070	2467	1423	1705	956	927	702	678	897	472	603	350	380	339	278	254	207	256	152	130	133	123	146	72	92	88	73	106	54	61	51	53	42	26	24	43	42	40	20	41	12	19	10	19	18	13	10	9	9	11	5	3	8	3	8	3	3	2	4	6	9	5	7	2	2	0	1	4	3	0	4	2	1	0	0	0	1	3	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south37_active	80	22383	5645	18132	1091	2723	6842	2432	584	1729	547	1209	296	432	197	360	677	157	372	129	209	174	98	152	81	186	42	59	23	30	85	36	47	17	34	75	13	33	25	11	16	9	12	34	18	34	13	33	9	5	3	6	9	11	7	1	5	11	3	1	7	2	4	1	1	1	1	2	7	0	5	0	0	0	1	4	3	0	4	2	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south38_all	80	35876	13283	20535	5500	4782	7802	3611	2031	2372	1397	1673	1000	899	700	709	871	472	573	341	388	370	267	259	209	246	164	130	141	115	170	83	91	95	71	109	54	65	54	40	37	31	31	35	33	35	18	31	15	14	17	17	19	11	9	11	8	15	3	4	8	3	6	4	3	2	1	7	11	4	7	0	2	1	3	5	3	0	5	4	1	3	1	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south38_active	80	22539	5566	18081	1085	2680	6828	2562	603	1637	529	1191	300	398	199	361	662	163	354	132	223	195	91	152	74	183	55	59	25	30	110	39	48	21	32	79	14	39	25	9	10	13	19	27	14	27	10	25	11	4	6	7	11	10	6	4	4	15	3	1	7	2	4	3	1	1	1	0	8	0	5	0	0	0	3	5	3	0	5	4	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south39_all	80	35443	13308	19936	5342	4752	7848	3628	2016	2351	1373	1599	1060	937	712	737	909	530	539	359	378	326	246	250	226	250	163	132	137	129	171	90	93	78	73	94	56	63	52	39	36	33	40	25	24	34	30	34	19	14	14	18	12	14	11	9	4	12	3	4	3	3	5	5	2	3	1	4	9	2	7	1	2	2	5	2	3	6	5	4	1	3	2	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	21752	5428	17475	1101	2614	6850	2566	593	1603	489	1119	320	380	188	363	685	180	340	142	206	168	82	139	79	183	57	54	23	30	107	35	52	16	35	65	12	39	23	11	12	13	24	17	13	25	22	31	14	4	5	6	7	10	7	4	2	12	2	1	3	1	3	4	0	1	1	0	6	0	6	0	0	0	5	1	3	5	5	4	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	34435	13186	18492	5296	4612	7045	3519	2016	2315	1445	1528	1029	911	738	734	869	532	523	361	362	331	245	223	216	229	153	130	139	122	155	95	97	78	75	97	61	69	47	37	29	37	47	31	24	35	30	33	26	12	18	11	7	12	14	10	5	12	3	2	2	1	2	9	2	2	1	4	5	1	2	2	2	2	6	3	0	6	1	2	1	3	2	0	3	2	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	20246	5010	15972	1183	2384	5999	2396	549	1525	476	1023	293	330	185	332	661	167	308	126	169	158	68	117	76	162	53	55	35	29	94	33	54	20	29	63	14	44	18	9	11	16	26	24	12	25	21	28	16	4	6	5	3	7	9	4	3	11	2	0	2	0	0	8	1	0	1	0	1	0	1	1	0	0	5	1	0	5	1	2	0	1	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
