label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116
0.03	south25_active	80	7543	19226	9923	13250	2662	1460	715	449	1450	586	578	385	2004	1452	415	1312	245	172	899	78	398	354	160	138	105	73	125	57	75	35	71	170	61	99	17	35	55	7	64	12	3	16	8	20	21	13	4	22	9	9	13	34	5	6	4	1	3	8	1	5	2	6	0	1	18	4	4	9	6	1	5	1	0	0	0	0	1	0	2	0	1	0	1	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	27432	24101	12913	15178	4779	3448	2384	1894	2199	1461	1232	977	2232	1758	751	1479	555	412	1002	314	539	454	273	285	195	169	203	137	156	99	115	195	80	127	60	64	70	39	108	31	29	26	23	28	46	16	15	23	20	15	19	33	8	7	4	3	13	11	8	6	7	5	3	2	14	6	5	7	4	7	6	1	1	2	0	3	1	1	2	0	0	0	1	2	1	2	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	7507	19540	9824	13527	2583	1484	724	430	1409	581	578	366	2008	1535	409	1310	242	146	879	77	412	367	148	154	100	78	123	60	96	35	62	154	57	115	13	37	48	5	93	8	5	15	6	15	21	9	4	16	9	10	17	26	2	2	2	0	2	10	2	4	2	3	0	1	14	5	3	7	3	2	6	1	1	0	0	1	1	1	1	0	0	0	1	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	27314	24577	13137	15318	4647	3436	2367	1843	2308	1445	1222	977	2144	1784	795	1500	555	432	949	299	577	498	290	265	197	192	202	143	155	96	123	186	89	142	64	61	74	37	121	26	33	24	24	25	35	24	14	14	19	11	23	38	12	12	6	5	10	15	10	6	9	7	2	3	6	3	1	9	4	6	5	1	1	2	0	1	1	1	2	0	1	0	1	2	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	7451	19960	10035	13702	2504	1458	733	417	1507	552	577	347	1911	1547	428	1319	229	142	826	69	452	397	160	151	106	90	121	60	101	30	74	146	56	129	18	36	48	3	112	11	5	15	4	12	14	13	4	7	8	9	17	33	3	6	1	0	1	14	3	4	4	5	0	2	6	3	1	8	3	2	5	1	1	0	0	1	1	1	1	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_all	80	27369	24837	13214	15135	4705	3432	2377	1872	2284	1439	1232	990	2290	1713	767	1551	541	447	970	305	562	476	300	266	201	186	192	142	153	95	130	162	91	170	61	62	94	43	98	33	43	28	22	22	24	26	15	23	18	14	20	50	8	12	9	6	8	16	8	3	8	6	3	3	2	2	0	9	4	4	6	1	2	1	1	2	2	2	1	2	2	0	1	1	0	1	1	2	1	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	7478	20274	10137	13532	2529	1466	733	424	1517	534	555	345	2062	1477	418	1362	231	147	847	72	446	384	178	152	94	97	107	55	98	27	81	118	54	156	16	37	66	5	83	17	7	17	4	10	9	10	5	13	7	8	13	47	2	5	3	0	1	12	2	1	5	3	0	2	1	2	0	8	3	1	5	1	2	0	1	2	1	2	0	2	1	0	0	0	0	0	1	2	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	27313	24092	12882	14420	4684	3385	2419	1905	2357	1438	1269	1047	2240	1569	730	1517	519	457	978	320	541	443	294	262	208	182	184	141	161	98	126	168	103	138	68	50	93	43	85	39	38	33	24	26	22	20	14	16	15	19	30	40	10	21	15	4	4	14	4	2	8	4	3	5	2	0	2	4	4	4	4	1	1	0	1	1	3	13	0	2	2	1	2	1	0	1	1	2	1	1	0	0	3	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	7379	19451	9721	12831	2493	1476	677	417	1544	520	591	356	1999	1350	412	1321	226	158	855	72	426	351	176	151	104	94	92	53	108	33	70	134	62	122	22	27	69	7	70	20	8	19	4	11	8	8	5	11	5	10	22	36	6	12	9	0	1	9	2	1	5	2	1	2	1	0	2	3	1	1	3	1	1	0	1	1	2	13	0	2	1	0	1	1	0	0	1	2	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	27148	22507	12367	13322	4626	3344	2431	1960	2258	1435	1205	1069	2264	1528	699	1417	522	440	901	315	542	396	282	244	201	180	171	136	152	96	125	147	106	154	63	41	89	53	61	44	38	36	22	26	23	17	20	15	22	20	25	32	11	18	18	3	8	9	5	5	9	4	4	5	1	1	3	2	4	2	4	1	3	1	1	1	3	13	0	2	2	1	2	1	0	0	1	2	1	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	6814	17653	9032	11670	2346	1358	620	412	1402	482	505	352	1991	1279	369	1232	232	154	771	82	427	306	161	134	94	80	86	48	101	34	71	110	66	136	20	21	62	8	48	18	8	23	4	15	7	5	5	10	7	9	17	29	6	11	10	0	3	3	0	3	3	1	1	2	0	1	3	1	2	0	3	1	1	1	1	1	2	13	0	2	1	0	1	1	0	0	1	2	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	26854	23150	12492	14200	4715	3290	2532	1980	2195	1377	1267	1017	1875	1576	713	1549	488	456	911	341	504	399	305	222	211	161	155	137	160	97	107	169	89	135	55	49	82	41	100	44	32	44	28	27	26	19	20	25	18	16	20	28	5	23	13	10	6	8	7	7	5	9	3	2	24	4	0	7	3	2	4	0	4	1	0	2	1	0	2	1	0	1	1	3	0	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
0.03	south31_active	80	6632	18112	9226	12430	2458	1402	694	461	1368	470	519	368	1589	1328	347	1368	222	185	794	84	365	309	184	109	77	64	77	63	88	22	63	136	51	112	18	26	56	11	86	24	10	30	8	12	13	4	13	19	8	10	15	27	4	14	6	2	1	4	1	3	3	7	0	0	23	2	0	6	3	1	4	0	2	0	0	0	1	0	1	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south32_all	80	26898	21570	11726	13229	4577	3247	2510	1972	2153	1305	1255	999	1801	1398	717	1337	495	480	804	310	422	341	272	234	190	171	146	125	145	103	91	153	87	140	64	51	95	39	83	41	40	37	32	13	25	20	19	26	15	9	18	29	5	21	14	9	4	9	5	5	5	8	2	3	3	4	8	11	1	0	2	1	5	1	0	2	2	0	3	1	1	0	1	2	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	6183	16335	8331	11395	2262	1308	632	455	1292	404	489	319	1480	1155	316	1158	204	180	687	79	311	249	149	116	69	64	70	58	86	26	44	122	48	107	18	18	67	10	68	21	9	26	9	5	9	6	10	18	6	4	13	28	3	11	7	2	1	4	1	2	3	6	0	0	2	2	8	10	1	0	2	0	2	0	0	0	2	0	1	0	1	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	26913	20356	11067	12114	4511	3232	2504	2032	2021	1354	1185	994	1763	1333	743	1287	502	459	739	289	406	310	236	228	185	145	158	128	133	97	92	120	90	147	68	47	75	43	82	44	42	32	32	18	29	23	16	26	18	12	11	29	8	21	8	8	8	6	5	4	6	11	4	3	7	3	9	9	1	0	2	1	6	0	1	1	8	0	2	0	1	0	1	1	2	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	5660	14875	7516	10225	2113	1180	616	465	1196	388	434	285	1418	1058	322	1107	198	159	626	75	307	216	119	111	69	63	84	54	74	22	38	91	50	116	16	18	52	11	67	22	12	17	10	8	9	6	7	16	6	5	5	28	3	11	3	1	1	3	1	2	4	6	0	0	6	1	8	7	1	0	2	0	3	0	0	0	8	0	0	0	1	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	26936	20953	11783	12656	4598	3275	2502	2051	2084	1338	1186	998	1929	1511	775	1327	511	442	818	300	442	370	222	224	210	152	150	130	143	106	100	138	104	125	78	47	62	51	65	44	36	32	24	29	27	27	16	22	18	14	10	28	11	18	5	11	7	4	3	5	5	13	4	4	7	2	10	8	2	0	0	2	3	0	1	0	7	0	1	0	1	0	0	1	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	6229	15804	8310	10881	2240	1282	656	484	1269	404	483	310	1618	1233	383	1153	202	145	705	78	348	279	104	105	85	74	83	57	87	31	49	101	58	97	13	21	43	10	52	21	11	12	6	10	6	9	6	12	8	6	4	25	3	13	3	2	1	3	2	2	1	7	0	1	6	1	9	6	2	0	0	1	1	0	0	0	7	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	26905	22540	12265	13406	4644	3265	2463	1993	2129	1435	1207	990	2030	1613	768	1404	550	412	854	298	467	384	256	243	201	138	166	137	144	101	121	169	100	164	78	52	65	50	72	40	35	43	20	31	32	27	18	22	18	12	9	33	10	19	6	6	11	1	6	4	5	8	3	6	7	4	11	7	2	0	0	1	2	1	1	1	7	0	3	0	1	0	0	2	2	1	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south35_active	80	6777	17683	8972	11719	2363	1376	697	467	1338	499	516	326	1740	1345	402	1224	234	143	755	79	380	297	132	125	80	70	87	57	95	32	62	128	48	140	15	28	41	13	55	18	13	15	5	11	12	11	7	15	9	5	3	28	3	16	3	1	1	1	3	1	1	3	0	2	5	4	10	6	2	0	0	1	1	0	0	1	7	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_all	80	26843	23816	13085	14237	4737	3428	2430	1971	2248	1416	1249	1000	2160	1697	757	1478	563	404	977	320	516	438	274	262	189	168	168	125	137	112	123	187	91	174	69	56	97	50	66	50	30	41	18	29	23	20	20	16	19	13	9	32	7	13	5	7	11	1	9	4	7	5	1	8	2	6	9	8	3	0	2	2	3	2	1	1	2	3	2	0	1	1	0	2	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south36_active	80	7295	19355	9865	12596	2522	1534	720	457	1438	518	553	362	1894	1452	408	1305	249	152	877	75	431	350	151	135	79	87	93	54	83	40	65	154	47	154	16	28	71	14	49	24	14	16	5	11	8	7	6	12	10	7	6	27	3	10	1	1	4	1	3	0	4	2	0	2	1	5	8	8	2	0	1	2	3	0	0	1	2	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	26902	24402	13064	14631	4819	3367	2412	1968	2288	1463	1263	1034	2211	1679	706	1581	535	435	993	308	525	430	293	293	159	169	183	112	147	94	121	175	79	193	66	73	101	45	64	50	32	35	27	24	23	16	23	16	19	21	10	36	6	12	7	5	13	1	10	3	5	1	1	7	4	5	8	6	3	0	5	1	3	4	0	1	4	3	2	0	1	2	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south37_active	80	7493	20072	9929	12976	2658	1494	734	457	1478	539	575	377	1945	1447	373	1402	247	181	876	73	437	340	167	159	68	84	101	50	91	38	59	141	36	167	15	44	70	13	53	27	15	14	5	11	10	6	9	9	11	14	5	30	3	9	2	1	5	1	2	1	3	1	1	2	3	4	8	6	2	0	3	1	3	0	0	1	4	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	26949	24179	12838	14550	4765	3357	2445	1992	2351	1452	1266	1045	2242	1626	683	1434	536	436	1006	333	549	433	287	282	167	190	169	102	130	99	114	177	81	179	53	67	95	41	67	44	34	33	27	24	23	14	20	15	18	22	12	36	10	10	7	8	11	2	9	6	4	1	2	4	5	5	0	10	3	0	5	1	3	4	0	0	5	4	2	0	1	2	0	1	2	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	7500	19772	9704	12900	2620	1470	741	459	1499	535	584	389	1968	1394	357	1270	249	177	889	80	455	345	163	153	68	82	92	53	75	37	50	143	46	148	11	40	69	11	58	27	16	17	5	15	10	3	7	7	10	16	8	30	4	5	2	2	6	1	3	1	3	1	1	2	5	3	0	9	2	0	3	1	3	0	0	0	5	3	0	0	0	0	0	1	2	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	27208	24380	12976	14546	4652	3325	2434	1974	2352	1431	1276	1030	2149	1617	711	1394	520	453	1027	316	522	445	302	258	181	186	155	98	143	104	120	139	73	177	56	53	112	46	75	42	33	36	28	26	23	16	17	17	20	20	8	36	7	10	7	8	8	4	8	5	5	3	3	3	5	3	11	11	5	1	6	1	2	4	1	0	4	1	0	0	1	2	0	1	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_active	80	7527	19804	9862	12923	2536	1461	737	494	1494	536	583	399	1891	1365	383	1238	246	180	907	74	429	347	173	139	76	84	80	53	89	40	60	108	40	148	13	36	81	9	68	24	13	25	3	15	10	6	7	8	12	13	4	32	2	4	3	3	3	1	3	1	3	3	2	3	5	1	11	10	3	0	5	1	2	1	0	0	4	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	27450	23671	12693	14426	4523	3293	2520	1928	2290	1381	1253	991	2088	1677	744	1366	528	432	932	334	464	460	293	218	189	184	149	97	144	101	116	135	96	181	59	60	96	49	78	33	28	45	24	24	25	20	13	15	20	17	10	29	8	12	7	8	6	5	5	5	5	8	3	4	8	5	15	11	2	1	6	1	5	2	1	0	4	2	0	0	1	1	0	1	2	1	0	2	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south40_active	80	7365	18945	9557	12864	2406	1456	743	489	1438	509	576	373	1842	1416	387	1195	251	165	823	88	366	361	166	119	80	74	76	48	89	38	60	105	55	154	15	37	70	7	70	17	8	28	3	10	9	10	4	8	10	7	6	25	2	5	3	3	1	1	2	0	3	7	1	3	8	4	15	10	1	0	5	0	5	1	0	0	4	1	0	0	0	0	0	1	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
