label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159
0.03	north19_all	80	37439	15513	8331	10652	6111	5765	2636	3562	3461	2695	1464	2306	1035	909	969	961	621	602	765	568	570	480	352	357	417	545	371	318	208	269	199	134	147	134	114	132	98	127	91	81	102	60	67	71	73	68	51	38	36	26	42	41	27	30	31	25	15	14	23	34	13	14	36	15	27	8	9	18	13	11	11	11	10	8	3	6	4	1	7	2	6	3	1	7	2	6	4	6	10	1	3	2	9	2	3	3	1	0	0	0	0	1	0	1	1	0	2	0	0	1	1	0	2	0	0	0	2	1	2	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_active	80	25680	8963	3485	8702	4219	4533	689	2581	2799	2116	610	1863	250	204	549	580	149	155	553	343	371	273	107	198	287	427	252	222	73	179	109	54	60	29	54	87	24	65	50	25	59	23	27	49	37	41	17	23	9	4	23	29	8	10	23	5	9	8	5	20	4	6	33	4	21	2	7	16	1	5	8	5	8	7	1	3	4	0	1	1	3	0	1	5	1	2	2	5	6	0	0	0	8	1	0	2	1	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_all	80	39360	15898	8475	11294	6395	6056	2647	3738	3540	2785	1485	2396	1063	900	1036	978	655	588	787	596	563	469	394	374	412	583	376	340	231	278	231	149	139	128	132	147	105	139	95	70	112	63	68	70	69	92	52	47	39	36	47	49	27	27	29	27	27	19	17	34	24	7	26	13	25	10	8	25	14	12	9	10	9	5	3	8	8	3	5	1	9	4	3	7	2	7	8	6	6	1	1	3	1	2	2	2	1	0	0	2	0	7	0	2	1	0	2	0	0	0	1	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	27957	9590	3767	9381	4510	4880	749	2862	2873	2222	646	1974	294	225	604	612	180	172	607	384	394	267	138	221	283	480	273	245	96	195	143	56	62	31	69	103	33	85	55	22	68	28	28	47	40	66	19	26	8	9	28	41	9	7	21	6	15	6	5	21	17	3	24	4	20	2	6	23	3	7	6	2	7	5	1	3	7	1	0	0	5	0	2	5	1	3	6	4	5	0	1	0	0	2	0	1	1	0	0	1	0	7	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0
0.03	south21_all	80	37112	14220	7946	11461	4557	5515	2749	2226	1891	1756	2782	1259	1893	965	830	743	1595	587	512	557	711	427	676	361	351	254	254	224	324	235	271	173	239	181	127	91	182	97	141	119	71	97	94	65	72	51	74	73	37	44	44	72	44	44	39	50	23	17	22	17	17	14	18	12	12	17	19	15	4	9	11	10	11	7	13	7	4	1	3	3	2	0	3	3	2	5	1	3	5	5	1	4	2	2	2	1	1	4	1	0	1	2	0	1	2	2	0	2	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	25323	7558	2604	9497	2059	4119	732	471	548	923	2254	492	1471	357	267	249	1410	195	144	292	553	216	584	131	224	69	114	44	265	143	213	85	188	104	51	23	149	43	95	89	21	57	73	21	53	19	43	54	9	22	29	66	23	30	23	42	16	11	11	3	4	2	9	4	4	13	13	13	2	5	6	7	6	0	10	6	1	1	1	0	0	0	0	1	1	4	0	0	1	2	1	4	0	0	2	0	0	4	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	36788	14144	7875	11181	4568	5417	2753	2260	1942	1750	2774	1262	1885	920	813	767	1551	578	526	518	762	429	664	342	331	255	249	222	342	238	260	175	242	167	134	99	210	89	129	129	73	95	83	67	73	44	69	66	35	45	45	59	40	52	43	59	21	21	25	20	18	14	17	11	10	17	19	21	7	8	13	4	9	4	15	6	4	1	5	6	2	0	7	3	2	2	0	4	4	6	2	2	1	3	2	0	4	1	0	0	1	2	0	2	1	2	0	1	0	5	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	24981	7420	2463	9229	2036	4060	684	495	576	930	2219	487	1444	335	259	260	1337	198	139	244	612	222	557	130	214	67	115	43	272	144	202	87	188	94	60	22	173	36	88	104	23	53	55	19	58	15	41	46	9	22	31	52	20	35	24	51	12	15	12	7	4	5	9	5	4	13	13	19	3	5	6	0	3	1	12	5	2	1	3	0	0	0	1	2	1	2	0	0	1	3	2	2	0	1	2	0	1	1	0	0	0	2	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	35674	13838	7847	10927	4566	5225	2700	2216	1915	1743	2637	1237	1803	908	822	798	1517	545	531	528	719	439	611	331	343	246	234	222	331	234	268	185	209	161	123	105	200	90	115	134	73	102	73	67	76	36	53	75	40	45	35	51	38	38	45	50	21	16	26	18	18	15	18	14	14	11	18	28	5	9	15	5	5	6	17	2	6	2	7	6	2	0	5	2	3	0	0	2	2	3	2	5	2	2	2	0	4	1	0	0	2	2	0	1	1	2	0	1	0	5	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	23654	7075	2358	8964	1954	3887	680	495	526	882	2102	493	1369	322	255	258	1264	169	136	231	571	215	511	137	211	58	107	43	264	148	198	89	158	95	54	31	149	36	77	109	24	64	47	17	59	8	30	53	12	19	24	41	20	25	28	42	9	10	13	9	5	6	8	7	4	9	12	26	2	6	6	1	3	2	13	2	3	2	3	0	1	0	1	2	0	0	0	0	1	1	2	2	1	1	2	0	1	1	0	0	1	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	35219	13859	7879	10593	4549	5226	2687	2273	1872	1830	2588	1252	1732	915	787	748	1369	530	488	510	723	420	630	334	328	263	240	238	396	229	242	187	206	165	126	113	207	103	108	161	68	103	77	70	68	35	51	71	40	48	32	38	40	47	44	45	32	17	23	19	17	17	13	18	13	11	25	20	11	9	18	5	10	7	18	7	6	4	7	8	4	2	9	1	2	1	0	4	0	2	2	5	2	4	0	1	5	1	0	0	2	0	0	1	2	1	0	2	0	5	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	9	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	23221	7038	2296	8633	1942	3933	657	509	484	918	2040	500	1286	305	222	244	1123	171	123	222	560	199	515	130	197	52	112	43	322	148	162	89	143	106	55	29	151	34	76	133	22	70	42	20	48	9	29	56	12	20	24	26	18	39	23	39	15	12	13	8	5	8	5	8	4	7	19	18	8	5	8	2	6	3	14	7	3	3	2	0	2	0	2	1	0	1	0	0	0	1	2	2	1	2	0	1	1	1	0	0	1	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	35346	13945	7774	10789	4535	5145	2716	2319	1777	1919	2663	1311	1731	926	810	771	1409	527	494	533	696	414	661	311	331	275	246	216	393	233	227	187	221	201	135	109	215	115	105	151	65	98	84	54	77	38	60	70	38	45	30	65	42	59	36	39	33	12	21	20	20	20	10	16	18	16	19	23	23	8	18	5	7	8	6	9	5	9	6	7	4	2	8	0	5	6	1	4	1	0	1	3	1	3	0	2	6	2	0	0	2	1	0	0	2	1	0	2	0	0	0	1	1	0	1	2	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	23380	7114	2289	8880	1970	3841	669	506	441	977	2161	516	1289	304	230	237	1177	168	126	245	535	188	539	130	201	61	114	44	326	149	154	95	150	137	58	25	167	37	70	119	18	72	38	15	53	13	36	53	13	17	19	51	19	51	26	31	17	8	11	9	8	10	4	7	5	10	13	21	20	4	8	2	5	2	5	8	1	7	1	0	2	0	2	0	2	4	0	0	0	0	1	0	1	1	0	2	1	2	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	36208	14020	7819	11474	4539	5206	2720	2335	1842	1959	2702	1327	1736	967	831	737	1441	539	478	554	719	415	639	297	326	270	257	212	381	275	226	192	236	215	144	103	200	109	110	162	60	92	80	56	74	36	59	76	39	46	31	83	40	46	35	54	36	21	19	19	20	20	11	21	13	17	21	15	25	9	16	5	13	6	5	13	8	7	6	8	7	5	8	1	5	7	3	4	1	0	2	8	1	2	1	3	2	2	1	0	1	1	1	1	2	1	0	1	0	1	0	2	1	0	3	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	24310	7271	2360	9568	2031	3892	672	523	497	1027	2233	546	1298	325	232	251	1233	195	111	276	556	200	511	127	201	77	117	41	313	178	158	102	168	146	67	21	162	41	72	122	20	69	34	17	49	13	39	61	14	17	13	67	18	39	25	46	22	13	11	5	6	9	5	10	5	12	12	12	23	4	9	3	8	2	3	10	2	5	0	0	5	0	1	0	3	5	1	0	0	0	2	5	1	1	0	2	0	2	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	2	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	37075	14410	7828	11738	4609	5451	2730	2296	1866	1975	2712	1318	1795	983	839	726	1582	598	487	566	710	417	594	287	350	261	262	201	361	276	209	181	213	206	155	91	187	118	130	160	63	83	84	47	77	40	56	63	40	43	39	92	42	65	28	43	30	23	18	16	20	21	14	22	14	21	8	22	26	11	15	5	9	6	5	13	6	7	4	7	5	5	8	1	4	7	4	2	2	5	6	6	2	1	2	3	1	3	1	0	1	4	1	1	11	1	0	1	1	2	0	1	1	1	3	3	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	25448	7668	2451	9876	2087	4136	687	493	530	1072	2283	538	1357	343	247	249	1379	222	114	284	563	206	461	123	214	83	113	34	295	178	146	97	157	144	76	17	153	52	80	116	19	59	45	14	54	12	38	47	17	16	15	79	14	55	22	36	20	14	9	6	6	10	9	11	4	15	3	17	25	6	9	3	6	2	2	9	1	5	0	0	4	0	0	0	3	5	1	0	0	5	3	5	1	1	0	2	0	2	0	0	0	1	0	0	11	0	0	0	0	1	0	0	1	0	2	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	37247	14279	7903	11838	4616	5443	2717	2239	1943	1850	2659	1321	1730	994	835	713	1552	565	496	551	693	440	606	310	362	241	266	227	390	274	227	182	207	178	148	99	158	120	124	160	64	114	78	44	67	38	55	60	33	41	37	89	30	58	21	42	25	29	22	15	22	19	19	21	11	19	6	23	8	10	9	6	7	4	7	9	7	5	5	7	4	6	5	2	6	7	4	6	4	7	7	7	3	0	2	2	0	1	1	4	1	4	1	1	9	2	0	0	1	2	0	1	0	1	3	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	25506	7530	2442	9930	2095	4137	660	480	546	965	2228	562	1278	359	234	241	1353	218	110	287	535	250	492	127	219	88	106	38	309	177	159	84	161	119	75	22	134	64	76	106	22	84	49	10	49	10	30	41	11	17	14	76	10	49	15	32	19	20	13	5	7	10	12	12	3	14	2	16	7	5	6	5	4	3	3	4	2	4	0	0	3	0	1	0	4	5	1	2	0	6	4	6	1	0	0	1	0	0	0	3	0	1	0	0	9	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	37072	14318	7896	11757	4572	5593	2686	2253	1950	1785	2724	1290	1779	967	836	711	1532	557	492	546	698	454	605	314	351	246	287	236	393	251	241	166	201	176	139	102	145	115	113	157	64	114	107	51	68	41	59	60	39	39	32	66	30	63	20	43	21	36	22	17	16	13	15	20	14	21	7	25	18	10	10	6	5	4	9	7	4	8	3	3	1	4	3	3	4	4	4	7	3	7	6	5	4	1	2	1	0	2	1	5	0	6	1	3	9	2	0	0	1	1	2	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	25365	7560	2432	9911	2074	4320	673	479	544	903	2255	536	1329	372	236	230	1343	208	119	287	543	251	503	123	213	82	117	46	317	174	165	70	149	114	74	21	118	56	64	107	24	78	69	13	46	10	34	41	14	18	17	55	10	51	14	34	14	25	13	6	6	5	8	9	3	16	4	20	17	3	7	3	2	4	4	3	2	7	0	0	1	0	1	2	3	3	0	2	0	6	3	4	2	0	0	1	0	0	0	3	0	2	1	0	9	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	37212	14175	7877	11767	4477	5502	2625	2231	1928	1843	2765	1279	1776	957	829	776	1400	528	475	508	770	430	631	332	386	272	284	234	366	268	231	166	219	183	130	125	162	104	120	136	62	133	109	59	64	44	62	64	36	32	33	55	27	56	25	33	16	35	25	20	16	11	16	15	12	17	11	26	19	10	6	8	8	2	10	4	5	7	5	6	2	4	3	7	4	2	3	7	5	5	1	3	4	4	0	0	1	1	1	5	0	3	1	2	0	1	2	0	0	1	2	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	25502	7523	2463	9856	2039	4210	643	475	543	935	2294	538	1308	372	232	258	1202	202	119	259	610	222	533	130	247	85	121	55	287	186	164	75	163	122	61	27	138	50	71	86	22	92	74	22	44	12	34	46	10	15	20	43	10	43	15	22	9	27	17	8	7	2	7	5	2	15	9	22	17	3	3	2	4	2	6	2	2	7	2	1	1	0	1	3	3	1	1	2	0	3	1	3	2	0	0	0	0	0	0	3	0	2	1	0	0	1	1	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	36883	14404	8066	12204	4476	5232	2750	2294	1765	1873	2786	1245	1812	1002	800	781	1574	619	499	517	784	409	654	352	365	261	263	206	360	270	280	199	242	188	152	107	173	111	118	143	92	113	107	61	91	54	67	84	45	49	37	49	17	73	29	53	33	34	17	21	16	17	12	7	14	22	19	39	29	6	11	4	9	8	23	4	4	8	5	4	5	3	5	3	4	3	2	5	3	5	1	17	0	0	2	2	2	0	0	9	2	2	1	2	1	0	1	1	1	0	0	1	0	3	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	25190	7635	2559	10314	2054	3970	691	515	545	960	2298	541	1401	356	248	230	1361	207	122	263	604	198	546	153	222	64	105	60	304	177	205	101	210	132	66	23	130	48	80	111	38	83	63	23	60	12	35	69	19	17	22	38	4	53	11	44	15	27	7	8	6	11	5	2	7	10	15	33	24	1	7	0	4	3	22	2	1	3	2	1	1	1	2	1	1	2	1	3	0	2	0	17	0	0	0	2	0	0	0	8	0	1	1	2	0	0	0	1	1	0	0	1	0	3	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	37099	14258	8007	12038	4450	5309	2727	2281	1749	1833	2840	1242	1828	970	768	770	1541	590	492	532	777	416	667	341	362	265	278	231	383	267	254	187	275	185	162	100	158	112	124	149	101	122	94	57	94	39	71	89	46	46	27	68	24	53	25	36	37	28	22	21	15	14	14	15	16	15	24	44	21	6	10	5	6	8	19	1	2	10	6	3	6	4	2	4	5	6	2	5	6	4	2	9	0	0	3	0	3	0	0	4	3	2	1	2	0	1	0	1	1	0	0	1	0	1	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	25371	7539	2552	10146	2005	3988	717	498	529	924	2349	512	1411	348	238	215	1344	204	122	285	610	203	554	154	223	57	112	60	320	161	182	100	230	132	71	22	108	49	87	115	40	91	53	19	66	8	47	78	22	17	12	55	10	45	10	29	13	22	9	7	5	6	7	4	7	6	18	36	16	1	6	0	2	5	19	1	0	4	3	0	1	1	1	2	1	2	1	3	0	1	1	8	0	0	0	0	0	0	0	3	0	1	1	2	0	0	0	1	1	0	0	1	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	37122	14347	7906	11721	4462	5383	2654	2247	1767	1838	2776	1197	1852	960	783	763	1603	609	507	559	835	424	662	333	340	263	273	217	407	267	266	168	315	192	147	90	130	102	125	136	93	111	105	54	91	38	59	86	40	36	37	68	26	55	30	39	30	24	19	16	19	17	20	14	14	15	21	36	30	12	12	8	6	10	6	2	3	6	5	3	5	4	1	5	3	6	3	6	5	3	3	8	2	2	3	0	3	0	0	1	1	2	2	0	1	1	2	0	1	6	0	1	0	2	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	25426	7567	2530	9882	2001	4120	697	474	508	959	2298	470	1432	348	250	225	1404	208	124	287	657	200	554	156	205	57	112	51	346	165	189	92	259	133	58	19	86	51	88	107	33	81	62	19	64	8	41	71	20	14	12	54	11	47	12	30	11	17	5	7	9	6	12	3	5	9	16	32	23	5	7	4	3	5	6	2	0	2	3	0	0	1	1	2	1	2	2	3	0	1	2	7	1	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0	1	6	0	1	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_all	80	37213	14298	7766	11589	4485	5518	2584	2266	1821	1823	2781	1215	1834	924	791	757	1723	613	524	600	791	428	727	329	347	257	259	211	423	275	256	177	279	175	137	91	113	102	122	143	90	109	97	52	84	36	66	85	33	38	32	74	28	36	23	48	28	19	26	17	20	13	19	18	14	12	25	29	27	13	12	8	7	7	9	4	2	2	5	2	3	1	1	6	4	5	2	3	4	3	2	8	3	2	2	0	4	0	0	1	2	1	2	1	1	1	3	0	0	6	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	25392	7591	2515	9722	2052	4232	647	429	481	941	2307	492	1393	318	261	223	1521	207	136	304	616	220	620	151	212	59	110	48	366	171	190	100	219	113	56	16	73	54	87	115	39	73	60	14	64	7	45	73	16	19	12	59	12	25	13	41	7	12	7	9	10	1	12	4	3	8	17	26	20	5	7	6	7	3	8	2	0	1	4	0	0	0	0	1	2	2	2	1	0	1	2	7	1	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	37255	14248	7740	11874	4436	5713	2593	2232	1876	1897	2745	1233	1787	921	787	765	1675	623	517	581	764	447	795	317	376	243	232	193	401	300	264	175	298	179	138	94	140	101	113	130	85	107	81	56	78	43	62	57	35	39	34	56	29	32	29	44	27	20	23	19	19	13	19	10	13	13	19	31	32	11	11	13	7	5	4	5	1	4	6	2	4	2	2	3	5	1	5	2	1	2	1	2	3	2	2	0	3	0	0	0	1	1	2	3	1	1	3	1	0	6	0	0	1	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	25420	7505	2469	9999	2060	4336	638	413	512	1002	2271	520	1363	326	262	225	1466	212	127	286	601	241	685	129	247	60	102	42	349	180	191	93	235	111	60	17	96	55	78	101	34	72	54	14	59	7	42	46	14	21	14	45	11	23	17	35	7	11	4	9	10	4	9	2	1	9	11	30	26	5	9	9	6	2	3	3	0	4	4	1	0	0	0	0	1	1	1	0	0	0	1	0	1	1	2	0	0	0	0	0	0	1	2	1	0	0	0	0	0	6	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	37100	14357	7862	11782	4485	5521	2561	2282	1903	1928	2795	1291	1786	945	792	727	1659	640	503	557	695	453	814	304	357	272	231	196	366	291	258	172	274	187	139	95	150	109	117	108	82	92	76	51	58	46	71	75	35	34	33	65	35	24	27	51	28	22	21	19	19	13	16	8	17	12	19	35	20	6	13	11	11	9	5	9	1	4	6	3	4	1	4	3	4	2	4	1	2	2	0	3	3	3	2	0	2	0	1	0	4	1	2	4	2	0	2	2	0	0	1	0	2	1	0	0	1	0	1	0	2	0	2	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	25226	7670	2496	9894	2052	4134	612	448	538	1039	2319	564	1374	324	255	219	1453	220	122	265	538	226	694	101	236	75	99	47	313	169	181	90	210	110	66	21	100	48	76	78	35	57	53	14	41	10	52	64	12	19	16	54	16	15	16	43	14	15	5	7	8	6	8	2	2	9	12	33	17	4	10	5	8	4	3	2	0	4	2	2	1	0	0	0	1	2	0	0	0	0	0	0	0	2	2	0	0	0	1	0	3	1	2	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	2	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_all	80	37170	14367	7863	11687	4385	5514	2600	2249	1939	1913	2773	1255	1769	928	799	726	1574	609	502	504	722	465	824	299	375	274	217	210	382	295	236	164	256	191	140	106	160	95	122	115	71	82	76	57	76	53	69	83	38	28	30	61	26	35	22	60	31	20	18	17	15	15	13	12	16	10	15	33	24	5	13	14	8	8	3	9	1	5	5	5	6	3	6	2	3	1	4	1	3	3	1	3	1	1	5	0	2	1	2	0	3	0	0	4	1	1	1	2	0	0	1	0	2	1	0	1	1	1	0	1	1	0	2	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0
0.03	south37_active	80	25348	7656	2383	9847	1986	4130	644	475	565	1022	2280	548	1394	327	258	201	1373	221	121	225	546	228	707	96	241	76	95	59	319	172	165	81	188	127	68	25	116	43	77	79	30	54	51	17	53	11	50	66	13	13	14	51	14	28	13	53	18	13	4	8	5	12	3	5	6	5	8	28	19	4	8	3	4	4	2	2	0	4	1	2	2	0	1	0	1	1	0	0	0	0	0	0	0	1	3	0	0	0	2	0	3	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	1	1	0	1	0	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
