label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157
0.03	north19_all	80	26592	15017	8608	7667	7562	3913	2290	3892	1735	1588	2545	1112	1020	1748	1046	954	582	589	1037	483	664	662	347	450	494	194	230	256	259	170	221	320	214	111	101	148	90	82	185	62	56	91	105	121	52	60	114	38	28	42	64	30	28	25	23	18	14	20	27	12	13	32	13	23	7	10	9	8	18	9	9	6	13	7	5	6	3	11	5	7	20	2	3	1	0	12	5	4	1	3	4	5	4	3	1	5	1	1	4	1	3	10	1	0	1	0	1	1	1	0	2	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_active	80	13472	8292	4572	4373	4652	2165	1005	2405	825	779	1602	517	476	1114	588	547	272	311	669	234	406	442	181	271	269	90	135	135	148	72	125	202	125	47	35	84	40	37	122	26	31	65	59	63	27	33	76	16	7	17	32	14	12	13	12	9	6	8	15	7	8	23	6	13	3	1	3	4	14	4	6	3	5	4	1	1	1	10	3	1	18	2	1	1	0	10	5	3	1	2	3	1	1	1	1	2	1	0	1	0	2	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	26413	15005	8680	7642	7460	3932	2287	3864	1767	1583	2692	1097	1049	1739	988	1000	556	619	948	491	662	671	358	417	466	184	229	229	261	166	214	331	229	105	107	167	91	74	204	64	53	82	113	137	47	59	97	39	31	41	58	37	42	33	23	21	14	16	25	21	17	45	12	24	10	7	10	8	16	10	15	9	11	5	6	8	2	12	5	9	0	6	4	2	2	14	1	3	2	10	9	4	4	3	5	4	1	0	3	1	1	10	1	1	1	1	0	2	1	0	5	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	13512	8389	4648	4379	4498	2207	1037	2377	835	801	1708	507	510	1088	561	565	261	316	578	237	407	447	184	253	259	86	123	118	149	68	123	208	140	47	44	100	37	36	125	29	27	62	52	83	27	37	70	20	11	17	31	16	20	21	11	8	5	7	17	16	8	28	4	13	3	2	4	7	12	6	12	4	3	3	2	2	0	10	2	4	0	4	1	1	1	11	0	2	2	9	6	0	1	2	1	2	1	0	0	0	0	9	1	1	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	26192	14689	8451	7463	7128	3923	2286	3956	1691	1604	2681	1149	940	1791	993	988	530	656	1010	521	652	696	350	364	514	217	242	189	251	136	201	298	259	97	98	138	95	67	147	71	63	83	93	119	50	59	90	49	34	36	46	30	45	21	17	15	19	26	18	20	19	40	14	10	21	10	10	13	24	6	10	5	5	14	5	6	14	18	9	5	3	4	8	6	5	5	10	1	0	3	1	2	0	0	9	2	0	2	3	0	4	4	1	2	0	1	0	0	0	2	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south21_active	80	13158	8087	4477	4297	4243	2181	1001	2471	768	754	1707	539	471	1165	561	550	224	329	638	286	415	419	182	202	312	93	111	90	133	58	124	196	178	44	42	85	46	31	101	36	27	61	68	74	33	36	59	27	16	18	28	16	23	8	6	8	5	13	7	13	10	9	8	3	12	6	1	1	13	3	7	0	3	7	2	1	9	6	6	2	2	0	5	6	3	4	6	0	0	2	0	0	0	0	8	0	0	1	2	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	25986	14648	8429	7416	7096	3829	2250	3885	1680	1561	2685	1106	964	1866	996	1026	542	619	1016	534	629	717	337	356	523	216	234	199	241	147	200	268	263	91	100	140	98	70	178	71	50	109	88	126	49	58	91	54	40	33	44	36	48	15	19	21	17	12	27	23	18	35	15	9	23	12	13	14	37	5	11	2	4	11	5	5	17	15	5	5	24	3	3	5	4	6	7	2	0	3	2	2	1	2	2	2	0	2	3	0	1	3	1	1	1	1	0	2	0	1	0	3	0	0	1	0	1	0	1	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south22_active	80	13048	8077	4385	4370	4268	2129	991	2399	764	733	1682	511	456	1196	533	581	254	301	619	297	381	479	176	196	315	100	105	87	129	65	111	181	171	48	49	87	47	26	134	40	22	73	47	68	30	36	57	28	17	15	24	20	28	5	4	13	4	7	14	13	8	9	8	3	12	8	4	2	25	2	8	1	2	5	2	1	12	1	3	2	23	0	0	4	2	4	4	0	0	1	1	1	1	2	1	0	0	1	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	25784	14803	8331	7445	7246	3703	2260	3836	1725	1517	2563	1105	992	1869	1013	1047	584	630	1060	546	643	702	333	361	495	195	210	193	216	151	195	265	345	102	92	160	97	76	195	69	53	106	108	114	51	46	57	47	45	49	34	39	58	30	25	27	21	14	24	25	15	20	15	7	15	13	11	10	26	9	4	5	7	7	5	4	11	8	4	3	23	3	3	4	6	5	3	3	0	3	2	3	1	3	6	2	1	3	3	1	2	3	1	1	1	0	1	2	0	0	0	3	1	0	1	0	0	0	0	0	3	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	12932	8179	4312	4389	4389	1998	1009	2393	790	724	1582	523	486	1190	565	580	273	331	684	293	388	475	186	190	305	96	108	88	118	65	102	184	241	57	48	98	49	32	151	37	25	72	60	65	25	23	32	23	18	26	21	25	31	10	7	14	4	9	15	13	7	11	9	4	9	10	4	4	18	2	3	4	3	2	3	0	5	2	1	1	22	1	1	2	3	4	1	1	0	1	1	2	1	3	5	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	25852	15023	8454	7468	7543	3789	2230	3939	1728	1517	2632	1138	1008	1726	1021	1150	584	629	1042	527	673	648	338	397	546	208	229	213	246	146	198	274	332	97	87	186	90	81	174	61	52	138	122	111	51	47	63	49	49	72	35	49	51	36	24	26	19	14	19	19	15	24	13	8	14	21	10	15	28	18	7	6	4	7	6	8	8	9	3	3	27	2	3	8	6	6	3	4	0	4	2	3	2	4	5	3	1	2	2	3	1	1	1	1	1	0	1	2	0	1	0	3	1	0	0	0	0	0	0	0	3	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_active	80	13056	8205	4407	4411	4661	2077	996	2439	828	736	1610	544	502	1081	597	659	283	337	653	273	400	427	186	216	361	103	120	96	130	68	113	184	224	51	41	122	46	38	128	34	28	91	71	59	17	25	34	25	21	42	20	33	27	15	10	14	3	6	12	8	5	14	10	6	8	11	5	8	21	10	2	4	1	4	3	4	7	4	1	1	26	1	1	6	4	5	1	2	0	2	1	2	2	4	5	1	0	1	2	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	25819	14978	8274	7413	7393	3731	2309	3993	1749	1492	2608	1153	946	1663	1010	1100	602	659	976	509	645	594	345	450	512	201	239	228	242	151	186	260	297	106	92	186	91	80	183	66	73	133	118	127	52	50	55	44	44	72	40	54	45	42	23	23	25	19	22	25	16	16	16	13	7	23	10	16	16	21	7	7	4	6	5	8	7	6	5	2	8	1	4	9	6	4	2	6	0	4	2	1	2	2	4	2	2	1	0	3	1	1	1	0	0	0	1	2	0	1	0	3	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_active	80	12963	8102	4318	4345	4535	2074	1051	2520	838	725	1587	547	494	990	625	607	300	362	623	248	388	364	196	252	349	103	136	102	133	72	104	167	189	54	44	118	48	36	130	30	40	89	70	73	15	27	29	20	19	44	25	35	22	23	10	11	8	10	14	10	5	8	13	11	5	10	5	10	12	15	1	3	1	5	3	4	5	4	2	1	6	1	1	8	4	3	1	5	0	3	0	1	1	2	4	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	25518	14745	8073	7305	7264	3741	2366	3944	1676	1510	2579	1139	956	1547	1005	996	572	627	943	475	627	589	324	430	508	211	257	216	228	161	187	268	218	109	111	161	87	71	156	69	73	147	105	147	50	55	71	32	51	62	54	52	53	38	19	20	23	21	23	26	12	18	16	14	11	23	10	17	17	20	9	7	6	10	8	7	8	3	5	2	13	3	6	12	4	3	5	6	3	4	2	1	4	2	4	2	1	1	0	2	2	2	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south26_active	80	12632	8006	4248	4187	4447	2080	1077	2426	810	739	1559	548	489	892	615	536	273	335	601	236	376	365	176	241	329	107	142	98	125	81	107	161	127	47	48	98	42	25	105	26	39	103	76	95	16	24	44	16	27	39	40	36	23	22	9	9	7	12	14	10	5	11	11	10	9	11	4	11	12	16	3	2	2	6	5	5	5	2	3	0	9	2	1	11	3	3	2	6	0	4	0	1	3	2	3	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	25536	14703	8007	7253	7301	3728	2405	3942	1720	1568	2677	1130	991	1678	1040	975	582	642	990	482	647	632	324	413	523	217	247	182	226	163	186	301	187	123	110	128	103	72	162	75	74	137	88	147	50	51	83	24	50	49	53	37	58	47	21	22	23	21	26	22	10	32	15	9	16	14	7	15	11	18	6	6	7	12	6	3	8	3	7	2	7	4	7	13	3	0	5	4	3	5	1	1	3	1	12	1	1	3	2	2	1	2	7	8	0	0	0	0	0	10	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	12673	8020	4206	4110	4489	2069	1074	2453	802	765	1671	532	491	953	629	525	293	333	631	232	395	364	176	239	320	116	128	81	122	80	103	176	106	59	50	72	47	28	112	27	35	101	58	100	17	21	53	10	24	36	39	24	29	26	10	10	9	13	15	10	6	29	8	6	14	7	3	12	7	15	3	2	3	7	4	2	4	1	3	0	4	1	2	11	2	0	1	4	0	5	0	1	2	1	11	0	0	3	1	2	0	0	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	25721	14658	8044	7470	7196	3770	2356	3867	1738	1525	2642	1158	1021	1786	1057	894	563	635	1102	494	694	638	329	421	499	226	238	189	234	164	203	317	188	126	118	121	96	72	162	69	69	113	112	129	42	52	85	27	50	58	55	37	58	41	22	21	22	23	25	18	11	34	18	12	18	12	6	10	11	11	7	6	6	12	12	5	7	4	6	3	7	6	8	9	4	0	5	3	4	12	3	1	2	3	12	1	1	3	3	0	3	1	7	8	0	1	2	0	0	10	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	12854	8026	4218	4295	4357	2099	1052	2413	804	763	1613	560	511	1056	614	483	284	302	741	238	406	378	164	260	301	121	115	86	135	77	115	183	113	60	56	70	42	35	118	21	31	80	67	91	16	21	48	11	22	42	40	24	31	19	11	9	9	12	14	10	6	27	6	7	15	5	3	9	6	9	3	3	3	6	8	2	4	1	2	0	5	3	3	7	2	0	1	3	1	11	2	1	2	3	11	0	1	3	1	0	1	0	0	8	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	26386	14960	8391	7738	7583	3974	2311	4029	1810	1571	2680	1197	1049	1792	1064	965	562	648	1142	476	743	637	332	409	529	221	235	203	240	157	223	316	225	106	105	112	97	84	160	66	70	108	123	133	48	59	91	32	53	63	58	36	69	36	22	19	14	23	29	20	16	33	16	7	22	7	4	9	16	6	7	5	3	8	10	6	5	4	4	5	4	5	8	11	3	0	9	0	3	11	4	2	2	3	14	1	1	3	3	0	2	3	1	8	0	2	2	0	0	10	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	13493	8215	4482	4488	4743	2214	1024	2523	834	790	1707	587	527	1086	604	566	279	316	765	234	425	361	160	237	325	110	115	86	146	61	122	184	150	45	53	66	45	43	108	20	34	77	82	99	20	23	49	15	27	46	36	24	47	16	12	6	6	10	18	13	6	25	5	2	15	2	3	7	13	2	4	3	1	4	7	3	3	1	1	3	2	2	4	9	1	0	1	0	1	10	2	2	1	3	13	0	1	3	1	0	1	0	0	8	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	26554	14968	8514	7684	7373	4014	2268	3896	1774	1542	2710	1147	1018	1802	1017	1024	569	625	1098	497	711	646	332	413	551	221	228	221	260	161	227	291	247	104	112	143	87	92	175	65	65	88	159	118	54	64	99	36	44	71	50	36	51	25	20	18	16	22	30	18	16	19	17	12	20	8	8	9	15	11	10	6	1	7	9	7	3	4	2	7	5	4	4	8	3	2	7	0	2	9	7	2	2	5	15	0	2	3	1	0	4	2	2	9	1	2	2	2	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	13492	8161	4535	4539	4606	2248	1000	2439	830	793	1770	578	508	1113	568	610	270	309	724	261	399	380	153	237	330	99	107	99	172	64	116	173	163	42	51	86	40	51	120	23	37	58	102	88	27	35	48	16	20	40	27	24	39	11	8	6	7	10	19	10	4	11	5	5	14	3	6	5	11	3	6	3	0	4	5	3	2	1	0	3	2	2	3	8	1	1	1	0	1	7	5	2	1	3	15	0	2	2	0	0	2	0	1	8	1	1	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	26586	15176	8400	7621	7416	3751	2269	3858	1674	1547	2940	1167	1013	1734	1056	973	599	670	1140	470	640	662	352	437	554	199	243	185	244	157	201	348	241	111	104	191	102	80	188	69	59	128	125	90	57	51	75	39	41	48	56	41	48	23	29	20	18	14	18	28	24	33	14	15	23	13	6	15	16	16	10	16	12	15	6	9	5	14	6	3	9	3	2	2	2	8	11	0	1	5	3	1	4	9	5	1	0	3	2	1	2	10	0	2	3	0	0	0	0	0	2	2	2	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	13620	8524	4471	4402	4696	2054	1082	2374	798	744	1930	578	531	1064	602	560	286	347	703	253	383	381	192	276	339	90	115	98	136	79	96	186	149	54	42	112	45	35	106	32	30	92	78	54	28	19	52	24	18	35	29	26	35	11	19	7	8	7	13	12	15	9	6	6	14	2	4	5	11	9	5	4	8	14	4	6	2	7	5	2	7	0	1	2	1	3	1	0	0	1	0	1	2	6	4	0	0	2	0	1	1	3	0	2	0	0	0	0	0	0	1	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	26533	15206	8433	7634	7398	3779	2229	3871	1679	1555	2979	1122	985	1662	1034	962	585	630	1203	466	649	606	345	419	552	227	243	195	257	152	210	327	211	112	108	187	101	92	182	62	54	148	111	104	56	59	98	35	47	46	60	52	46	21	24	23	21	16	16	31	21	39	10	14	20	15	5	13	12	16	15	15	10	13	5	11	3	14	4	5	4	3	2	3	2	4	6	0	2	4	1	1	1	11	2	1	0	4	2	2	2	0	0	2	2	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	13544	8552	4504	4434	4665	2068	1059	2312	798	775	1932	532	493	990	601	539	270	337	761	247	380	337	192	269	329	113	126	104	139	73	105	203	128	57	40	109	49	43	94	27	28	105	72	57	27	25	57	22	22	31	29	26	29	8	14	9	8	10	14	16	11	16	3	8	12	6	4	4	8	8	11	5	6	13	3	7	2	8	2	3	3	0	1	3	1	1	1	0	0	0	0	1	1	6	1	0	0	2	0	2	1	0	0	2	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	26480	15134	8404	7800	7332	3962	2228	3855	1688	1591	2897	1125	1015	1618	1010	1071	590	629	1135	441	653	644	350	411	496	222	236	205	243	146	193	315	231	116	105	160	105	95	178	59	60	118	119	92	51	52	102	41	46	49	60	54	53	25	32	27	22	15	16	13	20	38	8	12	13	18	5	12	14	12	18	12	10	6	3	11	5	11	4	5	2	4	2	4	3	4	7	0	2	12	4	1	1	8	2	1	0	3	2	1	3	0	0	2	2	0	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	13455	8474	4437	4567	4639	2161	1024	2335	795	788	1855	535	499	951	599	621	270	334	716	232	379	376	185	267	296	113	134	108	132	73	103	184	150	56	41	98	47	46	95	23	30	80	72	60	23	21	63	25	28	31	33	25	40	15	18	8	12	7	14	8	9	21	1	7	9	10	4	2	10	2	12	4	5	5	1	7	3	8	1	4	2	3	1	4	2	2	3	0	0	10	2	0	1	4	1	0	0	2	0	1	2	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	26264	15035	8390	7801	7517	3987	2207	3813	1698	1604	2806	1167	996	1615	1007	1110	572	594	1169	429	725	674	331	414	457	215	246	208	275	161	194	348	222	103	93	140	109	85	159	52	58	130	131	110	47	44	107	50	43	47	53	51	61	33	33	28	20	22	14	16	13	33	8	17	17	19	3	7	12	12	17	5	12	3	2	8	6	4	6	5	2	6	1	3	3	6	6	0	2	11	7	1	0	4	1	2	1	2	0	1	1	0	1	3	2	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south34_active	80	13320	8315	4458	4653	4746	2139	1017	2344	789	817	1807	558	483	998	590	645	268	319	772	226	424	396	186	255	262	109	139	113	161	78	101	199	128	49	42	82	47	39	94	22	28	91	74	71	23	22	65	33	27	25	31	22	38	19	20	12	11	11	9	10	3	21	2	12	15	14	3	2	9	4	10	2	5	2	1	6	4	2	1	3	2	4	1	3	3	4	3	0	0	10	5	0	0	0	0	1	1	1	0	1	1	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	25741	14593	8206	7558	7234	3923	2210	3700	1661	1505	2700	1129	1014	1665	971	1071	579	572	1101	450	688	653	339	417	423	206	243	203	240	173	191	306	230	111	95	132	96	88	168	66	60	109	128	118	52	32	107	52	34	58	50	50	60	33	28	22	22	21	22	20	14	40	12	15	18	16	3	10	11	8	15	6	12	3	2	10	10	6	6	5	2	6	3	5	3	5	3	0	2	13	7	1	0	2	1	1	2	2	0	1	2	1	1	2	1	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	south35_active	80	12961	8024	4338	4479	4503	2104	1021	2298	762	787	1728	555	497	1030	547	652	281	305	691	218	393	387	179	248	228	97	133	101	132	77	103	176	134	57	48	78	36	35	110	29	28	73	63	70	25	15	64	33	22	29	27	21	36	19	14	13	14	8	15	11	3	29	5	12	14	12	2	3	10	3	7	5	7	2	0	7	8	4	2	2	2	4	2	4	3	4	3	0	1	12	5	0	0	1	0	1	1	1	0	1	2	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	25225	14337	8217	7267	7170	3798	2248	3509	1630	1431	2578	1110	997	1655	954	1027	572	567	1031	462	685	637	333	440	405	226	229	190	220	177	187	272	204	107	97	117	95	79	186	85	60	110	113	131	68	49	112	47	38	59	42	41	53	38	31	22	21	22	25	18	15	24	13	18	20	11	4	11	8	7	10	10	10	7	2	8	18	10	4	5	2	5	2	3	2	4	1	0	4	5	8	1	0	2	1	1	2	2	0	1	1	2	1	2	2	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south36_active	80	12499	7754	4277	4259	4461	1955	1048	2156	744	716	1653	574	491	1009	539	601	286	304	625	224	396	363	169	253	213	106	119	87	125	78	96	159	119	57	47	61	34	28	127	46	32	72	58	80	31	27	69	33	22	33	19	21	23	18	16	13	13	10	16	8	3	16	5	15	14	9	3	5	5	3	3	7	6	6	0	5	15	8	1	2	2	3	1	2	2	2	0	0	1	4	6	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	24940	14048	8085	7110	6832	3730	2293	3438	1583	1403	2488	1063	961	1631	954	936	602	562	1003	487	649	651	336	436	428	231	219	189	215	164	191	306	209	117	93	114	92	89	168	79	64	126	92	126	72	56	85	40	36	58	54	40	40	32	30	28	18	18	22	17	15	25	12	15	11	9	6	17	11	13	13	12	9	5	5	5	17	11	5	4	5	2	3	5	1	2	2	1	3	6	2	1	0	2	0	2	2	1	0	1	3	2	0	1	1	3	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	12296	7520	4135	4041	4225	1969	1073	2117	722	684	1578	538	465	979	542	537	290	296	618	248	372	387	162	243	255	101	113	81	113	77	105	189	122	56	39	57	41	37	110	44	34	79	36	71	37	31	48	23	17	33	27	20	17	10	14	18	10	8	14	7	4	15	4	14	4	7	4	4	8	6	7	8	5	5	2	2	14	8	2	2	4	2	1	4	0	1	0	0	1	5	1	0	0	1	0	1	1	0	0	1	2	0	0	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
