label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124
0.03	south24_active	80	3439	5672	2300	3412	1301	704	531	152	681	147	241	639	83	176	80	53	286	36	243	31	19	177	96	115	83	48	13	42	17	14	6	14	24	27	5	20	15	3	12	4	5	7	15	3	6	3	9	5	8	10	0	6	3	6	2	3	8	0	4	0	8	1	1	0	0	1	3	0	4	0	1	3	0	0	2	0	0	0	3	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	7913	6777	3282	3743	1802	1140	886	600	895	428	410	670	269	288	197	194	299	135	280	117	94	202	108	127	118	79	59	63	56	57	25	32	35	44	22	34	21	13	20	15	15	7	18	7	13	7	13	7	17	10	4	10	3	11	3	3	5	3	3	1	9	3	3	2	1	3	5	1	2	0	0	5	2	3	1	1	1	0	0	0	1	0	3	0	1	3	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	3405	5357	2271	3205	1272	706	519	144	699	147	255	557	86	173	76	42	239	29	232	32	21	178	81	98	94	43	13	35	20	13	3	15	23	40	2	20	14	4	10	2	7	4	12	1	7	2	8	3	12	7	0	7	2	9	2	2	3	0	2	1	8	1	1	0	0	1	3	0	1	0	0	3	0	3	1	0	1	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	8042	6893	3277	3803	1850	1128	888	572	943	435	414	667	262	322	203	180	286	135	261	119	87	210	100	137	122	76	63	74	43	48	29	36	45	47	21	54	22	12	19	18	21	11	18	6	14	8	13	5	22	10	4	6	3	12	3	6	7	4	3	2	6	3	1	1	0	2	4	0	2	0	0	4	2	3	3	1	1	0	0	0	1	0	3	0	1	3	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	1	1	0	0	0	0	1	0	1	0	0	0
0.03	south26_active	80	3473	5504	2297	3291	1330	693	522	138	739	154	248	558	83	198	81	40	229	27	207	33	26	187	70	105	96	41	17	46	12	9	5	19	26	42	4	40	13	5	8	3	7	7	13	1	8	0	5	2	14	9	1	4	2	11	3	4	6	0	2	1	6	1	0	0	0	1	2	0	1	0	0	2	0	3	2	0	1	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	8089	7037	3407	4128	1848	1191	922	567	1043	439	465	642	268	328	210	198	291	132	269	123	101	209	128	149	125	66	55	75	47	45	30	35	44	67	26	59	20	17	21	22	18	12	15	7	11	10	16	2	18	10	2	7	2	15	4	4	14	4	4	5	8	1	2	1	1	1	1	0	1	0	1	1	2	3	3	3	1	0	1	0	1	0	0	0	2	2	0	1	0	0	0	0	0	0	1	1	0	2	0	0	0	1	0	0	1	0	1	1	0	0	3	0	0	1	1	0	0	1	0	0	1	1	0	0	0
0.03	south27_active	80	3642	5708	2442	3603	1355	721	561	153	839	149	257	534	84	201	98	44	250	24	221	28	27	184	91	113	100	37	14	51	17	11	5	17	19	59	6	42	9	8	12	4	6	5	10	1	6	1	8	1	15	9	1	4	2	12	4	2	12	0	3	1	7	1	1	0	0	1	0	0	1	0	1	1	1	3	2	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south28_all	80	7996	7125	3391	4206	1766	1179	937	584	1121	447	470	650	265	314	228	186	306	132	257	116	98	203	119	153	127	75	59	69	42	44	31	31	44	63	33	60	18	15	20	25	17	15	13	10	7	10	15	2	16	14	4	6	7	18	5	5	13	4	5	5	3	1	2	0	1	1	1	0	1	0	1	0	1	1	3	2	0	1	1	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1
0.03	south28_active	80	3614	5754	2454	3689	1298	716	541	170	910	143	263	551	82	191	107	44	254	25	218	26	26	178	80	120	94	38	18	45	12	14	6	14	17	54	7	47	8	6	13	5	4	7	10	3	2	1	9	1	12	12	3	3	4	15	4	3	12	1	4	1	2	0	1	0	0	1	0	0	1	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south29_all	80	7847	7001	3417	3970	1794	1202	939	577	1113	434	439	644	286	322	229	196	299	131	267	110	101	216	127	136	118	76	67	57	44	37	35	28	39	66	31	41	20	20	21	20	10	13	7	11	5	11	12	5	11	12	5	19	7	15	6	4	11	4	6	3	4	2	3	2	1	1	1	0	1	1	1	1	1	1	0	2	1	1	5	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1
0.03	south29_active	80	3532	5614	2452	3444	1339	751	559	156	898	133	243	540	85	196	106	47	248	20	233	26	26	182	82	98	84	46	25	34	18	13	5	11	16	58	6	33	8	7	11	3	2	5	4	3	1	1	8	1	9	10	4	14	4	10	5	3	10	1	4	0	3	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	7772	6737	3346	3810	1776	1170	902	614	1064	447	430	640	269	307	210	211	337	132	280	103	101	263	116	116	102	69	58	54	51	39	32	23	35	70	25	44	19	19	27	21	8	15	9	12	6	12	6	7	16	10	6	19	6	15	4	2	7	5	5	3	3	3	4	4	2	0	1	1	0	1	5	1	1	3	0	3	1	1	5	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1
0.03	south30_active	80	3423	5351	2365	3267	1302	720	533	150	841	139	251	524	69	182	104	51	274	19	235	25	28	221	76	88	74	40	22	27	17	12	7	10	18	61	4	36	8	2	16	2	1	5	4	3	2	1	4	2	13	8	4	14	3	10	2	2	6	3	3	1	2	0	1	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south31_all	80	8492	8291	3766	4845	2047	1331	1083	589	1154	450	485	908	295	347	207	185	399	137	330	113	104	220	135	139	111	77	61	73	41	33	49	43	23	69	21	47	27	21	22	18	10	9	21	12	7	9	18	14	13	12	7	11	4	10	4	6	17	2	22	4	5	0	1	1	2	0	1	3	0	4	0	0	1	4	1	0	2	1	0	1	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	4190	7049	2853	4298	1580	914	665	167	984	162	298	811	116	227	103	45	345	37	296	36	26	193	103	119	84	45	25	56	14	9	16	19	11	59	5	37	11	11	12	2	3	3	17	1	3	2	10	4	10	10	4	8	2	8	2	4	15	1	21	2	2	0	0	0	1	0	1	3	0	3	0	0	0	2	1	0	1	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8399	8376	3655	4501	2137	1281	1094	577	1191	464	490	922	299	328	216	197	406	133	317	98	110	238	134	141	122	72	66	63	47	36	47	34	33	76	18	45	29	18	27	19	13	10	29	14	10	11	18	10	13	17	7	6	2	7	3	7	20	2	17	8	4	2	2	2	1	1	1	3	0	2	0	0	0	2	1	0	0	2	5	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_active	80	4168	7130	2745	3943	1670	867	677	171	1031	179	304	829	122	213	92	46	355	30	276	36	28	213	96	124	92	47	27	50	16	10	18	13	19	66	4	34	10	8	16	3	5	4	24	1	4	3	11	2	10	14	5	3	2	5	2	4	19	2	16	5	3	2	0	0	1	0	1	3	0	2	0	0	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_all	80	8401	7984	3469	4322	2128	1228	1051	599	1065	440	484	886	299	328	222	196	399	137	315	108	112	250	121	150	124	68	67	55	47	40	46	37	39	72	27	35	29	15	29	23	11	5	30	9	10	9	26	12	11	20	5	2	7	7	3	3	16	2	17	7	4	2	4	3	0	1	1	1	0	0	0	2	1	2	1	0	0	2	5	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_active	80	4091	6759	2539	3764	1635	805	654	167	877	157	296	783	98	224	89	50	344	31	270	36	25	227	85	135	93	45	24	42	12	6	16	17	25	60	6	27	10	4	17	4	3	2	24	1	4	6	20	5	10	14	4	1	4	5	1	2	16	2	16	3	3	2	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_all	80	8210	7502	3306	4102	2017	1179	940	602	1055	421	476	793	296	275	252	204	372	148	292	101	122	229	123	140	115	68	71	47	47	45	42	29	45	75	27	24	24	15	25	24	9	10	28	9	11	13	19	11	9	21	4	2	8	6	2	2	13	2	5	6	4	4	4	2	1	3	1	1	1	1	4	2	1	1	0	0	0	1	5	0	0	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	3836	6226	2346	3550	1521	767	593	167	854	150	288	695	86	178	106	50	317	34	243	34	34	208	83	129	76	44	21	26	12	8	17	15	28	63	6	15	10	4	14	7	3	4	23	1	4	7	13	6	8	13	2	2	4	4	0	1	13	1	4	3	2	4	0	0	0	2	0	0	0	0	4	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_all	80	8113	6862	3203	3850	1962	1152	884	580	948	441	453	738	304	290	242	195	358	145	247	100	101	210	130	135	105	70	72	55	52	43	34	23	43	81	23	37	22	20	18	20	7	8	23	10	11	12	19	11	7	13	4	3	9	7	2	5	9	3	8	4	2	3	5	3	2	3	1	1	1	2	6	2	2	0	1	2	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	3635	5521	2219	3305	1463	713	554	149	732	164	264	629	93	179	106	47	306	27	200	33	26	194	90	107	67	43	17	27	15	7	11	13	24	68	5	27	10	3	9	7	1	4	19	2	3	5	15	4	5	5	2	1	3	5	0	3	9	2	7	1	0	3	0	0	0	2	0	0	0	0	6	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	8036	6388	3175	3729	1871	1186	843	571	978	450	412	654	288	273	231	211	351	154	218	94	101	190	135	137	77	68	74	63	45	40	28	29	40	70	24	36	19	25	19	20	14	9	17	9	16	14	14	6	8	7	5	10	11	5	2	6	4	4	7	4	1	4	3	2	2	3	1	2	2	2	6	1	3	1	1	2	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	3504	4980	2195	3221	1374	717	511	141	778	156	230	546	93	167	104	48	292	33	173	29	27	165	88	98	38	38	19	29	11	6	9	13	15	56	5	27	9	4	9	9	2	3	14	2	3	5	12	1	6	4	3	8	5	3	1	4	4	1	6	2	0	3	0	0	0	2	0	0	1	0	6	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	8068	6901	3348	4027	1982	1186	894	572	1027	467	452	654	291	271	217	202	390	150	225	107	100	209	126	162	96	72	71	63	50	43	26	29	42	66	25	33	21	26	22	16	18	11	12	9	17	15	10	5	16	4	6	14	9	8	4	8	6	5	8	4	3	6	2	2	1	1	1	3	1	2	8	1	2	2	1	2	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	3668	5498	2383	3512	1482	725	540	140	839	173	266	551	94	164	100	47	328	30	184	29	20	183	86	121	57	39	23	32	13	5	7	10	17	52	8	25	11	6	11	7	2	3	9	2	1	4	10	1	12	2	5	10	7	5	4	6	6	3	7	2	2	2	0	0	0	0	0	0	1	0	7	1	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	8217	7554	3609	4185	2062	1231	928	566	1097	467	477	768	278	290	241	200	413	152	265	107	101	214	140	178	105	74	60	70	42	46	26	35	40	77	30	32	20	19	24	14	21	11	24	10	16	11	12	10	24	4	6	15	11	8	7	4	6	5	7	2	3	5	3	3	2	0	1	3	2	2	7	1	1	5	5	1	0	1	0	0	0	0	0	0	3	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	3870	6138	2617	3705	1550	773	588	146	899	171	284	664	91	181	108	55	349	37	220	27	23	188	106	134	80	47	22	50	15	10	8	14	15	63	9	26	11	6	14	6	4	2	18	1	2	5	10	2	21	2	5	11	8	6	4	4	6	3	6	1	2	1	0	1	0	0	0	0	1	2	5	1	0	4	5	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	8332	8204	3844	4676	2079	1234	959	581	1096	439	468	834	280	331	226	196	413	147	333	107	103	230	149	179	122	75	49	83	44	40	29	36	39	84	26	26	19	16	24	12	22	14	28	11	11	10	10	14	25	6	7	9	13	6	7	3	6	5	7	1	3	5	3	2	2	2	2	3	1	2	5	5	1	4	5	1	0	1	2	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	4077	6885	2840	4200	1585	809	604	156	912	181	272	738	93	208	109	50	350	36	284	23	27	203	113	153	97	46	20	62	16	12	9	16	17	73	8	20	7	6	14	4	6	4	22	2	2	4	6	5	22	4	6	6	8	5	4	2	6	3	4	0	2	2	0	1	0	2	1	0	0	2	3	5	0	4	5	0	0	0	2	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	8397	8394	4021	4803	2134	1258	1020	568	1151	411	483	843	269	357	237	189	414	135	338	109	84	220	156	191	123	65	47	83	50	43	29	39	35	89	26	35	16	18	29	15	26	17	27	12	10	9	7	16	20	11	6	13	10	5	6	3	3	2	6	2	1	2	3	2	4	2	2	2	1	6	3	4	0	3	5	1	0	1	2	0	0	0	0	3	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	4132	7107	3074	4338	1669	832	672	149	960	184	288	747	91	230	123	47	350	32	289	30	27	196	120	162	106	37	17	64	19	15	8	20	20	82	6	25	5	5	20	4	10	4	19	3	3	3	3	6	17	9	5	10	4	3	3	0	3	2	3	0	0	1	1	1	0	2	1	0	0	4	2	4	0	3	5	0	0	0	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
