label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99
0.03	south30_active	80	18005	1943	3704	1197	1131	1049	349	967	133	892	114	221	666	116	100	192	70	158	53	121	27	13	34	96	17	39	11	16	37	25	11	8	54	10	12	6	4	5	27	5	6	8	1	3	8	1	0	8	2	3	0	3	0	0	0	1	0	0	2	2	3	0	1	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	18495	4502	4261	2210	1638	1404	844	1121	549	874	404	357	541	240	208	223	176	199	109	145	95	80	80	115	42	56	45	38	60	37	21	25	41	25	27	12	13	16	38	7	10	12	11	4	8	10	8	5	1	6	3	3	1	7	9	2	1	3	3	0	3	5	4	1	0	1	0	1	0	1	1	0	0	0	1	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	14968	1793	3168	1155	900	902	289	857	144	694	136	190	464	89	93	141	67	139	40	97	37	19	38	90	6	39	11	10	45	20	5	18	35	12	17	1	3	10	31	3	5	7	5	3	7	4	0	2	1	1	1	2	0	7	6	0	0	1	3	0	3	5	3	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	17403	4414	4083	2209	1576	1406	858	1105	545	834	378	334	547	255	210	221	175	191	121	134	101	83	71	101	58	48	45	37	61	38	20	30	42	27	23	14	15	7	29	9	17	13	7	4	8	9	7	7	2	6	2	3	3	4	5	2	2	3	2	0	1	6	3	3	0	1	0	0	0	1	1	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	13823	1689	2941	1131	852	866	261	831	142	650	129	164	449	99	98	146	61	132	44	88	35	22	29	80	7	36	12	14	49	19	6	24	36	13	13	5	4	5	22	4	7	6	3	1	8	4	0	5	2	2	0	3	0	4	3	0	1	1	2	0	0	5	1	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	16491	4373	3965	2090	1595	1301	835	986	556	723	369	333	577	269	214	202	164	186	132	121	93	67	62	103	61	46	49	38	56	38	22	26	45	16	16	16	12	8	19	11	17	12	3	6	8	8	5	7	2	6	2	2	3	2	4	2	1	2	2	0	1	2	2	2	0	2	0	1	0	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	12813	1600	2792	1024	848	795	251	706	156	554	122	166	466	102	94	131	55	129	45	83	33	20	25	83	5	33	14	16	45	23	8	22	39	9	7	4	4	4	14	5	7	5	0	2	7	4	0	6	2	3	0	1	0	2	4	0	1	1	2	0	0	1	1	2	0	1	0	1	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	18113	4406	4251	2071	1662	1377	812	1092	573	800	356	361	679	278	232	196	150	210	128	127	99	71	70	107	65	51	57	39	61	41	20	23	46	20	23	18	16	9	24	10	16	7	8	7	9	5	2	9	1	6	1	2	5	1	5	2	3	2	2	0	1	2	2	2	1	2	3	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	14496	1697	3126	1055	933	855	261	818	164	625	121	181	558	110	99	133	49	144	50	95	35	21	32	88	11	37	21	24	50	27	9	18	39	13	16	6	4	4	19	4	6	2	5	1	8	2	0	9	1	3	0	1	2	1	5	2	1	2	1	0	0	1	1	2	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	19883	4540	4603	2107	1756	1427	788	1127	555	847	349	368	759	260	229	222	131	244	126	161	89	87	69	118	63	62	57	43	66	42	23	29	49	20	24	22	12	8	34	13	10	8	8	7	9	4	1	10	1	3	1	1	4	6	5	2	2	3	1	1	1	2	0	0	1	3	3	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	16378	1868	3485	1083	1025	907	281	859	159	685	117	209	650	105	89	149	45	183	49	129	29	25	27	99	15	41	20	27	51	31	11	23	40	11	16	9	5	2	30	6	5	2	5	1	7	1	0	9	1	1	0	0	2	4	5	2	0	2	0	0	0	2	0	0	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_all	80	21187	4661	4932	2129	1773	1421	810	1236	560	957	374	370	810	262	244	235	143	268	114	173	91	84	70	142	65	68	69	44	67	41	23	37	40	22	27	22	11	11	37	10	15	6	8	7	7	4	1	7	3	2	0	2	6	6	5	2	3	3	1	1	2	4	0	1	1	2	3	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0
0.03	south36_active	80	17851	1998	3856	1123	1080	924	310	997	159	801	137	204	720	107	105	156	48	206	48	140	39	24	26	119	19	37	29	27	50	31	12	26	34	14	17	8	2	2	32	5	7	2	6	1	6	1	0	5	2	0	0	0	4	4	4	2	0	1	0	0	2	4	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
0.03	south37_all	80	21704	4748	4876	2222	1761	1464	800	1249	553	1068	379	337	788	256	237	240	149	258	122	178	86	86	59	146	62	68	62	40	77	48	23	40	33	19	28	20	11	12	29	11	13	5	6	4	8	5	2	9	4	1	1	2	3	7	3	2	3	2	0	1	3	3	0	2	0	1	2	0	1	0	0	0	0	0	1	2	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0
0.03	south37_active	80	18406	2067	3803	1177	1081	958	306	1029	150	913	138	190	704	111	109	155	56	189	58	138	40	18	19	121	19	39	27	25	62	34	10	30	29	11	14	8	3	3	23	6	7	1	4	0	7	1	1	7	3	0	1	1	2	4	2	1	1	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
0.03	south38_all	80	21669	4679	4739	2302	1729	1514	784	1205	541	1111	392	324	753	264	228	257	158	236	139	145	83	69	71	129	52	65	59	36	64	45	20	33	23	22	30	18	13	11	18	18	12	9	9	9	15	6	7	5	4	3	2	3	3	7	3	2	4	2	0	0	3	4	0	2	0	2	1	1	1	0	0	0	0	0	2	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south38_active	80	18306	2019	3711	1231	1051	1022	299	1000	155	926	146	171	670	122	113	164	68	171	66	113	42	13	28	105	14	34	27	18	53	32	5	18	20	14	11	3	5	4	14	10	7	3	8	2	14	1	4	4	3	1	1	1	2	4	2	1	2	0	0	0	2	3	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south39_all	80	21514	4592	4706	2292	1745	1520	777	1247	516	1203	384	328	707	285	218	265	152	223	146	153	89	65	75	101	51	72	47	32	57	46	21	32	29	31	33	13	9	9	23	18	6	16	11	7	19	6	9	7	3	3	2	4	3	6	8	2	3	1	0	1	1	5	0	1	2	1	1	1	1	0	0	1	1	0	2	0	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0
0.03	south39_active	80	18112	1966	3662	1249	1080	1031	290	1028	150	1026	149	175	621	134	114	177	63	156	76	117	40	11	31	81	14	48	22	14	48	35	4	19	26	20	16	1	4	5	20	9	1	7	10	3	17	1	4	6	2	1	1	2	2	4	7	1	2	0	0	1	0	4	0	1	2	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0
0.03	south40_all	80	21464	4491	4744	2256	1792	1522	773	1215	520	1125	369	369	740	258	223	271	168	210	153	165	80	61	81	110	50	70	39	31	48	41	30	25	37	35	36	15	8	11	27	15	6	15	11	7	16	6	9	10	4	4	2	2	2	6	7	1	1	3	1	2	0	4	0	1	2	1	0	1	0	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	18080	1930	3702	1243	1111	1033	294	990	147	936	137	199	652	127	118	187	70	158	73	126	33	13	30	92	13	48	19	15	37	32	6	16	34	23	21	3	3	7	23	8	3	7	9	3	13	1	3	8	3	1	1	1	1	4	7	1	1	2	1	1	0	3	0	1	2	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
