label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88
0.03	south35_all	80	5647	1648	887	1454	485	329	895	254	218	579	108	95	120	82	98	87	76	59	35	55	33	26	17	22	37	16	18	39	19	23	15	19	11	15	9	7	12	2	5	4	11	4	1	2	2	2	3	3	2	2	1	1	4	3	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	3459	847	423	865	230	153	616	129	124	382	50	45	65	33	66	58	37	36	13	31	16	14	8	11	23	7	9	26	9	16	8	15	5	9	4	3	9	1	3	3	8	0	1	1	1	2	3	1	1	1	1	0	4	3	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_all	80	5768	1683	884	1531	492	342	866	215	208	567	108	86	120	76	88	91	63	63	32	50	32	23	15	24	33	17	20	37	13	23	19	21	12	16	8	7	7	4	3	3	9	4	2	1	3	1	1	2	2	2	1	2	4	1	0	0	0	1	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	3482	856	420	932	239	161	602	119	121	366	49	38	63	33	55	54	31	36	13	26	14	11	7	12	19	7	9	23	8	18	10	17	6	11	3	4	5	1	1	2	7	0	1	1	2	1	1	1	1	2	1	1	4	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	5787	1605	936	1439	481	350	842	235	237	617	111	93	123	74	100	103	53	57	26	52	28	22	14	24	33	16	18	34	15	24	15	16	10	12	10	9	7	3	4	12	4	7	1	0	4	7	1	2	2	3	1	1	2	1	0	1	0	1	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	3545	817	437	923	234	170	586	122	137	387	46	36	54	34	54	66	27	32	14	24	13	10	7	13	22	8	9	20	10	20	7	11	5	9	4	5	5	0	2	10	1	4	0	0	2	3	1	1	1	3	1	1	2	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	5785	1621	932	1464	464	354	830	258	243	596	117	103	129	74	106	106	47	55	26	52	25	19	21	22	29	13	11	35	15	12	16	15	9	10	8	6	7	4	4	14	6	9	2	2	2	8	1	0	1	9	0	2	0	0	3	1	0	1	3	0	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	3530	832	425	952	224	159	584	127	135	400	50	39	63	34	55	69	26	30	13	24	12	8	10	14	18	7	4	17	9	11	8	12	4	9	3	4	5	1	2	10	4	6	0	0	1	4	1	0	1	9	0	1	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_all	80	5782	1567	943	1476	451	328	782	294	234	572	126	114	143	72	100	107	47	52	33	46	28	22	24	19	33	16	13	24	17	11	16	15	7	7	8	4	11	4	3	24	6	11	2	3	1	7	3	0	1	8	1	2	4	0	3	1	0	1	3	0	0	0	2	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	3518	799	436	948	220	149	521	144	126	379	56	45	73	37	47	73	26	26	18	26	16	13	11	14	18	8	6	12	7	9	5	8	4	5	3	2	9	2	3	21	4	11	0	1	0	3	1	0	1	8	1	1	4	0	1	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5881	1606	924	1519	458	350	826	293	236	569	128	104	137	72	104	101	47	59	35	38	31	19	26	20	37	10	12	33	15	15	14	16	7	7	9	3	9	4	3	21	5	9	2	3	1	7	3	0	4	8	1	1	5	0	9	0	0	0	0	0	0	0	2	0	1	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	3610	832	435	974	219	153	548	154	114	399	56	43	83	36	52	66	23	31	14	20	17	12	8	15	23	8	4	16	6	11	4	8	4	4	6	2	7	2	3	17	5	8	0	1	0	3	0	0	2	8	1	0	5	0	7	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
