label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114
0.03	south27_all	80	4321	1912	877	627	706	333	473	226	262	363	184	118	277	111	154	177	104	59	120	65	32	92	51	39	44	48	29	17	18	34	20	20	17	24	17	14	18	10	16	25	28	7	4	11	2	6	0	3	4	7	4	12	7	9	3	5	3	5	0	2	2	2	1	2	1	1	1	1	0	1	1	0	4	0	1	1	1	1	2	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	2471	1071	452	326	415	128	262	106	152	227	82	54	169	45	91	96	63	24	62	45	12	47	39	23	20	28	21	9	12	23	13	10	11	15	6	8	7	7	10	18	15	1	2	7	1	4	0	1	3	5	2	7	5	5	1	4	1	1	0	2	2	1	1	1	0	0	1	1	0	1	1	0	4	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4264	1872	858	635	658	334	458	232	255	340	178	109	262	96	136	179	104	57	115	61	36	84	56	42	40	43	33	20	28	28	21	23	20	32	14	14	23	10	20	32	20	6	3	8	5	5	2	3	5	10	5	9	7	9	2	4	1	2	0	3	1	2	1	2	2	1	6	0	0	1	2	0	0	0	1	5	1	6	1	0	0	0	2	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	2430	1032	441	318	380	145	256	109	142	211	80	44	163	44	87	90	59	26	60	39	12	50	39	24	17	29	23	8	17	20	11	8	13	22	8	8	11	6	15	20	8	0	2	5	2	3	0	3	4	6	2	4	5	4	1	2	1	1	0	3	1	1	1	1	1	0	1	0	0	1	1	0	0	0	0	5	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3995	1798	873	599	621	345	419	250	237	292	185	111	239	90	111	154	95	58	116	57	36	73	56	32	42	33	28	17	31	13	17	20	16	20	14	15	20	9	23	30	15	5	3	8	5	3	4	2	3	8	4	9	6	8	3	5	3	5	1	3	2	0	0	2	1	3	6	0	0	0	1	1	0	0	1	5	1	6	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	2	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	2184	979	440	309	368	156	233	118	127	170	88	45	144	39	68	89	47	28	71	36	17	44	30	21	23	18	18	5	18	8	7	9	10	16	8	7	9	4	16	19	9	1	2	6	1	1	2	2	1	4	2	4	6	3	0	2	2	4	0	3	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3971	1790	894	594	641	351	400	261	214	305	176	106	271	84	104	156	88	50	114	48	39	64	54	32	40	31	24	25	35	10	18	21	18	25	14	13	19	7	21	33	22	4	3	8	7	4	7	2	4	4	5	5	4	5	7	4	2	4	2	3	2	0	2	2	1	2	7	0	0	0	2	1	0	1	2	5	2	5	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2155	969	444	297	356	161	221	119	116	177	82	40	161	37	58	89	43	28	74	27	20	36	24	19	27	18	16	12	20	5	7	12	9	18	7	4	9	2	14	22	14	1	2	5	3	2	4	2	1	1	3	4	4	2	0	0	1	4	0	3	1	0	1	1	1	0	2	0	0	0	0	0	0	0	0	5	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4312	1909	874	630	683	333	462	229	250	432	149	138	270	125	151	179	119	57	157	74	38	79	69	34	44	42	28	23	42	25	27	21	13	27	17	19	13	15	16	36	14	4	9	9	2	3	1	6	4	0	5	5	7	6	1	4	3	4	1	8	3	1	1	1	1	0	5	2	1	2	0	0	0	4	0	1	1	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2524	1043	421	326	419	148	277	109	145	258	81	67	179	60	91	97	58	25	91	40	16	55	46	25	22	20	12	10	18	12	15	7	4	20	12	11	7	5	12	14	9	3	4	4	0	1	1	3	2	0	3	3	7	3	0	3	2	3	1	8	2	1	1	1	1	0	5	2	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4476	2027	890	642	736	312	474	224	263	425	154	136	288	106	160	174	123	54	185	74	42	96	76	53	51	50	28	25	42	37	24	25	19	31	18	17	13	13	26	35	15	6	10	7	3	3	6	6	4	1	6	8	7	5	1	1	3	3	0	15	2	1	1	2	1	0	4	1	1	3	1	0	0	4	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2638	1088	433	325	435	139	277	98	148	252	84	67	191	51	89	101	63	20	115	37	17	71	48	33	28	25	14	15	24	22	14	16	10	23	13	9	7	5	22	20	11	4	4	2	1	2	3	5	2	1	2	5	6	4	0	1	2	2	0	15	1	1	1	1	1	0	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4511	1978	887	664	745	323	487	199	289	417	175	124	308	102	162	172	129	48	160	73	41	109	60	56	47	51	27	22	55	39	23	26	18	23	21	19	14	12	20	27	10	8	11	5	7	5	5	5	3	1	7	9	7	5	1	4	2	2	0	10	2	1	1	1	1	0	5	2	1	5	1	0	0	4	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2649	1064	431	349	450	133	282	90	161	248	99	59	199	44	91	105	71	17	102	46	15	80	34	34	25	29	13	13	34	19	12	17	11	16	11	10	6	3	14	21	7	6	4	3	1	2	2	3	2	1	2	6	6	3	0	2	2	2	0	10	0	1	1	0	1	0	4	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4462	1949	898	669	801	321	468	221	282	431	175	122	293	102	184	180	140	49	183	73	41	96	58	62	43	53	25	26	58	42	29	28	21	18	15	18	9	9	23	36	10	11	7	10	8	5	7	8	2	2	12	10	5	6	1	4	2	7	2	8	2	2	2	1	1	0	2	3	1	4	1	0	0	4	6	1	1	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2613	1080	434	350	471	132	268	96	154	285	101	55	183	45	110	114	84	17	130	45	20	67	37	38	26	35	11	14	37	22	16	19	14	14	6	9	4	1	19	31	5	6	3	5	2	3	3	5	2	1	5	5	4	4	1	2	1	6	0	8	0	2	2	0	1	0	1	3	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4493	1915	905	677	796	341	499	206	282	417	168	117	294	97	176	182	142	60	168	67	43	82	59	56	36	45	37	26	49	35	24	28	23	21	12	10	10	8	20	36	9	10	8	9	6	7	5	8	2	1	8	6	7	5	1	6	10	7	5	9	2	2	2	0	1	0	4	6	1	3	2	0	1	2	6	3	1	1	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	3	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2630	1083	438	355	472	147	313	85	157	295	86	53	173	41	107	119	87	23	123	38	22	52	38	32	24	34	13	13	31	20	10	17	15	16	3	6	3	1	16	28	5	4	4	4	1	3	3	3	2	0	4	2	4	3	1	4	6	6	3	8	0	2	2	0	1	0	3	6	1	2	1	0	1	2	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4470	1956	942	681	782	341	517	212	263	449	167	136	278	88	174	185	157	59	162	61	49	102	64	47	40	45	36	26	28	33	26	27	17	24	8	13	9	7	20	39	17	8	6	9	4	9	2	10	3	2	6	7	10	9	3	6	11	6	5	2	1	3	2	2	1	2	2	5	0	2	3	0	1	2	6	3	1	2	0	0	1	0	1	1	0	0	0	1	0	0	0	3	0	0	3	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	2637	1130	456	350	453	149	317	84	148	313	83	58	170	39	110	117	97	26	121	40	23	75	38	29	21	30	16	11	13	19	12	17	11	19	3	8	3	1	15	22	12	4	4	4	1	6	1	5	3	0	4	3	6	6	3	4	6	4	3	1	0	2	2	1	1	1	2	5	0	1	2	0	1	2	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	3	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4524	1951	926	690	748	340	521	213	257	460	170	134	283	86	156	179	139	56	140	49	58	94	63	37	43	42	33	24	24	38	24	32	21	27	10	18	9	8	15	25	20	7	6	7	2	6	2	9	2	3	5	6	11	6	2	5	12	3	3	3	1	3	2	2	2	2	2	5	0	0	3	3	1	2	6	3	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2668	1130	467	353	439	152	323	80	142	313	92	54	175	32	89	115	84	27	104	29	30	65	36	21	20	29	17	12	12	20	9	23	12	14	7	15	3	2	9	10	14	4	4	4	1	4	2	6	2	1	3	4	6	5	2	4	7	1	3	0	1	2	2	1	2	1	2	5	0	0	2	3	1	2	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	4397	1931	897	658	701	339	482	230	241	421	170	138	243	106	162	186	149	44	127	42	52	106	65	39	50	41	24	20	21	35	23	31	24	21	16	21	8	10	16	25	19	7	4	8	4	5	4	10	1	3	5	4	9	8	2	4	11	3	1	6	1	3	0	2	2	2	0	1	0	1	2	3	0	1	0	1	1	3	2	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	2559	1088	449	323	398	151	287	99	131	259	88	59	164	47	99	122	89	24	79	24	27	77	35	25	22	25	14	9	14	19	4	22	15	9	11	16	4	5	10	9	14	5	3	5	1	3	3	7	1	1	3	4	6	6	2	3	7	1	0	3	1	2	0	1	1	1	0	1	0	0	2	3	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4210	1836	840	640	683	345	451	243	230	383	176	127	250	108	151	172	116	40	132	50	44	93	58	44	48	38	17	23	23	38	21	28	21	25	15	15	10	9	11	25	16	6	4	10	3	5	5	6	1	3	6	5	6	5	1	4	3	4	1	6	2	4	2	2	3	0	1	0	1	1	1	4	0	0	1	0	3	2	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2411	1025	414	313	379	154	271	115	114	227	95	63	164	48	88	114	67	22	79	30	22	68	31	29	27	25	11	10	15	22	6	21	14	13	10	12	4	6	7	11	11	5	3	7	1	3	4	4	0	1	4	4	2	3	1	3	1	2	0	3	1	2	2	0	1	0	1	0	0	0	1	3	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3954	1712	830	610	712	325	435	258	214	386	160	132	248	111	139	157	103	48	113	50	43	78	55	47	44	39	19	19	29	30	16	25	19	15	12	11	11	7	7	23	15	3	3	9	4	2	7	9	1	3	5	3	7	7	1	2	4	5	2	4	3	1	3	2	4	0	3	0	1	1	1	1	0	0	1	2	3	1	4	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_active	80	2216	914	408	284	379	141	263	116	105	210	81	69	160	49	85	102	61	26	68	28	20	57	35	32	22	26	9	10	12	14	4	19	13	8	7	7	4	6	6	12	8	2	2	6	1	0	4	5	0	0	3	2	5	5	1	2	1	2	1	3	2	0	3	0	2	0	2	0	0	0	1	0	0	0	0	2	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
