label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188	Otu189	Otu190	Otu191	Otu192
0.03	south32_all	80	949	389	289	239	148	191	158	249	81	48	127	76	54	129	48	77	57	45	43	23	33	48	13	26	14	7	22	29	16	19	12	11	14	10	24	9	32	8	8	9	6	2	10	9	10	6	11	8	6	4	14	10	3	2	8	17	4	5	3	19	5	3	2	4	7	2	0	6	6	2	4	12	4	0	1	2	1	0	0	4	3	2	3	0	11	0	1	3	0	0	0	0	0	0	2	2	1	1	0	6	1	0	2	0	0	2	0	2	4	0	1	1	2	0	1	2	0	0	0	0	0	2	1	2	1	2	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	465	180	142	114	72	120	94	158	37	20	63	45	22	91	27	49	30	24	23	9	19	29	5	12	6	2	10	16	6	9	5	3	7	4	19	5	23	5	4	2	2	1	4	5	7	4	8	6	2	2	9	9	1	1	4	15	2	2	0	16	2	1	1	0	5	0	0	5	2	1	1	11	2	0	0	0	0	0	0	2	0	0	2	0	8	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	1	0	2	0	0	1	0	0	4	0	1	1	1	0	1	2	0	0	0	0	0	2	1	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	950	390	308	228	148	192	158	231	85	52	114	85	49	121	48	61	49	48	40	22	34	49	13	28	11	14	18	28	18	18	12	10	8	13	23	8	32	10	7	8	19	3	8	10	12	6	10	11	6	4	12	10	0	2	11	13	4	9	3	14	4	2	1	4	3	1	1	5	4	2	6	13	5	0	3	2	1	1	1	4	3	2	4	0	11	0	2	3	0	0	0	0	1	0	1	1	2	0	0	7	1	0	3	0	0	0	0	1	3	6	0	1	0	1	1	0	0	0	0	0	0	3	0	2	1	4	0	0	1	1	0	0	0	0	0	0	0	2	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	471	185	155	107	73	116	88	151	36	20	61	51	20	87	31	38	31	24	21	9	21	32	5	12	6	6	9	20	9	10	5	2	5	6	17	5	20	7	4	4	12	1	4	4	8	4	10	7	2	1	8	8	0	2	7	13	2	5	0	13	0	1	1	0	2	1	1	5	3	1	3	12	2	0	1	0	0	0	1	2	0	1	3	0	8	0	1	0	0	0	0	0	0	0	1	0	1	0	0	6	1	0	2	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	3	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	927	371	293	261	162	210	151	223	83	68	118	85	51	125	55	63	43	51	37	24	21	45	16	23	14	15	20	20	12	14	8	10	6	7	24	14	39	9	4	8	21	5	10	10	11	5	8	7	7	4	12	7	2	3	20	12	3	8	3	13	4	1	2	3	3	1	2	4	6	1	6	3	3	1	3	1	1	1	1	3	3	3	6	0	9	0	5	4	0	0	0	0	1	0	0	1	3	0	2	7	1	0	3	0	1	0	0	1	0	7	0	1	0	2	0	1	0	0	0	0	0	1	0	1	1	4	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	467	172	142	126	73	139	92	147	35	29	71	43	22	82	37	39	25	29	25	9	10	29	7	9	8	8	10	14	9	7	2	3	3	3	18	9	21	6	2	3	13	2	6	4	7	3	6	4	4	0	9	5	0	3	9	10	2	5	1	9	0	0	1	1	2	1	2	4	5	0	4	2	2	1	1	0	0	0	1	1	0	1	6	0	8	0	1	0	0	0	0	0	0	0	0	0	2	0	1	7	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	898	359	304	268	158	219	141	209	71	66	120	87	61	118	57	58	51	57	37	24	28	44	14	24	14	14	16	26	12	10	10	6	9	8	28	15	31	8	5	10	23	7	10	6	9	4	7	8	13	3	6	13	6	2	16	13	0	10	3	10	4	0	3	2	3	1	2	5	4	1	4	3	2	1	5	0	1	1	1	12	0	2	8	0	0	0	7	2	0	0	0	1	1	1	0	3	2	0	3	9	1	0	1	1	1	0	0	0	2	7	0	0	0	2	0	1	0	0	0	0	0	1	0	0	1	4	0	0	1	1	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_active	80	450	159	143	143	65	145	85	128	29	27	74	50	28	72	37	38	33	35	27	12	14	31	7	12	9	7	10	17	7	7	3	4	5	5	21	10	17	4	1	6	14	5	7	0	5	3	5	4	10	1	2	11	2	2	5	7	0	5	2	2	2	0	0	1	2	1	2	5	4	1	3	2	1	1	3	0	0	0	1	9	0	1	8	0	0	0	4	0	0	0	0	1	0	0	0	2	2	0	2	9	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	900	362	279	268	156	210	127	205	62	67	125	75	53	112	50	57	59	60	43	22	31	37	18	20	14	9	17	28	11	11	12	4	9	9	30	15	48	5	7	10	15	11	8	10	10	8	17	7	12	4	5	9	6	4	13	17	1	11	5	20	4	0	3	1	5	1	1	2	3	1	3	3	1	1	5	1	1	2	0	10	1	2	8	1	0	1	6	2	0	0	1	1	1	2	0	2	2	1	3	7	1	0	4	1	1	0	5	1	2	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_active	80	433	155	117	139	57	142	76	120	29	29	84	41	22	62	25	36	37	36	31	13	13	26	9	11	9	2	11	20	3	8	4	3	5	5	21	10	31	2	1	5	8	8	4	2	5	3	11	3	10	1	3	8	2	3	4	10	1	6	3	11	2	0	0	1	4	0	1	1	3	1	3	2	1	1	3	1	0	1	0	8	0	0	8	1	0	1	3	1	0	0	1	1	0	0	0	2	2	1	2	7	0	0	4	1	0	0	5	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	883	358	228	261	152	188	118	194	68	67	120	81	60	105	55	43	59	57	38	29	28	36	18	19	17	13	15	28	19	16	9	10	11	8	23	13	42	9	7	11	6	10	8	9	7	10	13	6	12	2	5	10	6	4	8	13	3	8	5	25	5	2	4	2	7	2	2	5	2	2	0	0	1	0	3	10	1	2	2	11	1	2	3	1	0	1	5	2	1	0	1	1	1	2	0	2	0	1	3	6	1	0	4	1	0	0	5	1	2	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	413	156	100	149	58	117	65	115	33	30	77	44	24	52	27	29	39	38	25	18	9	22	9	12	10	2	8	19	7	9	3	7	5	5	17	9	33	4	1	4	3	8	5	3	3	4	9	3	9	1	4	10	2	1	2	8	2	3	3	19	3	2	0	1	5	0	1	4	2	2	0	0	1	0	2	1	0	1	1	8	0	0	3	1	0	1	3	1	1	0	1	1	0	0	0	2	0	1	1	6	0	0	4	1	0	0	5	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	907	385	236	249	146	174	120	190	82	69	104	65	53	90	54	41	49	50	36	26	25	39	22	16	16	11	18	29	23	21	7	13	15	7	27	9	36	9	10	11	8	7	5	10	11	12	18	6	9	2	5	8	5	5	7	20	3	9	4	23	6	3	2	2	6	3	4	5	1	2	0	0	1	0	3	10	2	2	2	9	2	2	2	1	2	1	4	2	2	0	1	0	2	1	0	2	1	1	3	7	1	2	5	1	0	1	6	1	3	4	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	438	172	106	144	57	109	67	112	39	29	71	38	24	43	25	26	33	31	17	17	10	23	13	8	9	1	8	19	10	8	1	8	7	4	17	3	28	4	4	3	3	4	3	4	6	5	10	5	7	1	4	4	0	1	2	16	2	2	2	17	2	3	0	1	5	0	3	3	0	2	0	0	1	0	2	1	1	1	1	8	1	0	1	1	2	1	3	1	1	0	1	0	0	0	0	2	1	1	2	7	0	0	4	1	0	1	5	0	2	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	864	385	245	223	165	176	142	172	86	75	106	57	54	102	71	40	43	43	39	27	20	36	20	14	14	14	22	13	20	27	12	15	15	10	25	13	31	12	9	10	9	3	8	8	8	12	15	5	6	5	3	13	5	6	9	16	2	5	3	14	5	4	1	3	4	3	7	11	3	3	0	1	1	0	2	9	1	2	2	3	1	2	2	0	2	0	5	1	2	1	1	0	2	0	1	0	1	1	2	8	0	3	1	1	0	1	6	1	2	1	1	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	431	174	116	114	74	97	84	109	43	33	72	30	21	46	41	21	27	26	26	15	8	19	11	8	6	7	9	7	11	12	4	8	8	4	18	7	29	5	4	3	4	2	4	6	6	8	8	2	3	1	3	8	0	1	4	16	1	1	2	11	1	4	0	2	3	0	5	3	2	1	0	0	0	0	2	0	1	1	1	1	1	0	1	0	2	0	3	0	1	0	1	0	0	0	0	0	1	1	1	8	0	0	0	1	0	1	5	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	868	399	247	228	153	214	146	186	81	69	123	54	56	119	73	50	56	43	33	29	25	35	22	16	12	13	24	19	19	24	11	14	14	11	25	16	28	7	7	11	12	4	13	6	8	10	21	4	7	8	5	15	10	6	8	27	2	5	2	6	8	5	0	3	6	2	7	12	4	3	2	1	1	1	2	11	3	2	2	7	2	1	12	0	11	0	12	1	1	2	0	1	2	0	1	0	1	0	2	5	0	3	1	1	0	1	1	1	5	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	428	185	128	121	74	126	84	108	40	32	84	28	25	55	44	25	33	25	19	16	16	21	12	11	3	6	12	11	9	10	4	8	7	6	18	9	23	3	3	4	5	1	9	4	6	8	12	2	6	2	4	10	5	2	4	27	1	1	1	3	4	2	0	2	4	0	5	4	2	1	2	0	0	1	2	2	2	1	1	5	1	0	11	0	10	0	9	1	0	1	0	0	1	0	0	0	1	0	1	5	0	0	0	1	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
