label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98
0.03	south31_all	80	24961	3220	2826	2058	2442	1127	761	642	457	401	273	269	239	433	153	156	97	113	102	88	75	72	41	57	64	44	107	31	34	29	43	21	21	25	13	10	12	28	5	15	11	11	5	6	9	3	3	9	5	4	4	6	2	1	3	1	4	4	2	2	5	2	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	22561	819	1816	1406	2028	743	424	359	221	174	89	80	103	361	46	84	28	34	49	32	38	22	8	37	50	14	97	20	24	22	37	14	3	20	10	7	2	24	0	6	7	9	2	3	5	0	2	8	5	2	3	1	0	1	0	1	2	1	2	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	25138	3299	2750	2087	2477	1160	760	648	451	415	296	264	232	414	165	152	99	116	103	80	77	58	51	53	72	41	96	28	35	26	47	29	21	25	15	7	15	29	8	11	16	18	7	7	6	6	2	6	2	3	6	3	4	0	3	1	4	3	1	1	7	3	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	22716	852	1780	1430	2051	756	424	357	207	186	108	81	88	348	49	82	29	36	51	34	35	16	8	31	56	13	87	16	25	18	40	17	5	18	10	4	3	26	1	4	9	15	6	2	4	3	1	5	2	2	4	1	0	0	0	1	2	1	1	0	6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	24263	3330	2680	2066	2364	1140	739	650	462	417	307	252	220	397	157	152	95	118	97	78	86	63	53	52	67	42	88	36	39	22	45	28	18	27	16	11	16	21	9	7	16	21	7	9	5	7	2	6	1	2	8	4	4	0	4	1	3	3	2	1	4	2	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	21830	884	1704	1422	1912	740	414	344	192	193	117	65	72	330	44	82	25	42	43	31	39	20	15	27	53	12	77	24	26	14	36	15	5	15	8	7	5	19	3	2	9	19	7	3	4	3	1	4	1	2	2	1	0	0	0	1	1	1	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	23704	3328	2649	2072	2274	1130	759	628	482	407	293	253	216	397	156	167	97	107	84	79	89	58	54	49	67	37	89	37	52	30	48	26	23	21	21	13	17	21	10	9	17	19	7	9	4	7	2	5	3	1	9	3	2	1	2	1	2	1	1	0	2	3	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	21327	877	1686	1432	1835	714	409	326	216	180	120	63	70	336	44	90	26	36	36	25	41	16	15	24	45	15	78	23	36	20	38	13	6	11	13	8	8	18	3	2	9	17	6	4	3	3	0	3	3	1	4	2	0	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	23588	3268	2712	2201	2261	1122	780	622	470	392	290	246	219	423	152	169	112	113	89	82	88	75	52	45	66	35	79	41	57	30	42	21	19	27	18	13	14	23	7	9	16	14	6	8	4	5	3	4	4	4	8	2	3	2	3	0	0	0	2	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	21269	846	1721	1551	1833	693	428	320	203	165	112	65	76	350	48	91	36	43	44	27	41	22	15	21	39	15	64	24	41	21	33	11	5	17	11	8	6	19	2	3	10	13	3	6	2	2	0	3	4	4	4	1	1	2	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	24969	3241	2776	2235	2369	1083	803	581	475	378	282	232	206	440	147	184	113	111	87	83	81	82	50	47	60	36	96	32	54	32	36	21	21	28	21	14	15	28	8	9	13	10	5	9	3	3	4	5	3	6	4	3	1	2	1	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_active	80	22642	824	1819	1553	1971	686	442	295	217	150	105	68	75	363	48	104	35	41	42	25	41	22	14	22	35	14	84	15	39	21	30	13	6	21	15	10	6	22	1	3	9	9	2	7	1	0	1	4	3	6	3	2	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	25293	3339	2765	2228	2392	1106	795	579	480	361	298	220	212	462	149	173	123	109	94	90	99	74	46	38	52	36	88	34	53	28	51	20	20	28	13	14	9	26	6	11	11	9	4	11	3	1	7	5	3	6	3	3	1	2	1	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
0.03	south37_active	80	22913	825	1805	1554	2005	705	451	305	236	141	109	66	74	393	44	97	36	41	40	27	49	23	17	16	29	11	76	17	34	18	47	10	6	22	9	7	2	20	2	5	10	8	1	8	1	0	3	4	1	6	1	2	1	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	25117	3281	2762	2218	2429	1103	785	602	471	383	312	216	205	479	153	164	126	113	112	88	94	66	49	47	57	35	94	38	52	23	45	26	20	27	14	17	8	40	8	9	13	7	6	9	4	0	7	3	5	2	2	3	0	4	1	3	2	0	0	0	1	1	0	0	1	0	0	0	1	0	2	0	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	south38_active	80	22730	823	1779	1550	2027	707	442	335	239	147	112	65	56	414	49	89	33	31	51	30	48	22	18	20	36	7	84	20	37	15	41	16	7	21	9	7	3	36	3	5	10	6	3	6	0	0	4	2	2	2	0	2	0	3	0	2	2	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	24809	3279	2734	2208	2404	1113	763	647	458	389	318	226	215	464	171	178	116	105	114	82	90	66	51	54	63	34	79	35	58	18	59	24	19	22	21	15	8	33	5	7	9	8	8	10	4	1	7	2	4	2	1	5	1	3	2	3	2	1	1	0	0	2	2	1	1	0	1	0	1	0	2	0	0	2	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south39_active	80	22371	806	1754	1574	1986	733	438	360	235	148	103	66	70	404	60	98	31	29	47	31	47	22	22	21	35	7	70	21	43	13	56	16	8	18	10	8	4	31	3	4	6	5	6	8	0	1	3	2	1	2	0	3	0	2	0	2	2	1	0	0	0	0	2	1	0	0	0	0	1	0	2	0	0	2	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	24976	3267	2704	2204	2485	1081	775	644	442	385	329	240	224	400	176	170	116	94	107	73	76	66	58	63	67	36	90	28	55	23	56	25	18	20	16	12	6	37	9	4	4	15	11	8	3	2	5	3	5	1	0	2	2	3	2	3	2	2	1	0	0	2	2	1	3	0	1	0	0	0	0	0	2	2	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0
0.03	south40_active	80	22562	819	1705	1564	2057	723	436	355	223	146	107	74	73	344	61	89	32	21	46	28	44	22	21	33	42	12	83	18	42	12	52	16	6	15	5	8	4	34	6	4	1	12	10	6	0	1	1	3	4	1	0	1	0	2	0	2	2	1	0	0	0	0	2	1	3	0	0	0	0	0	0	0	2	2	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
