label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87
0.03	south35_all	80	10668	4009	1971	1442	977	752	1016	542	352	278	217	233	179	248	128	110	65	83	81	96	74	67	78	43	37	48	16	22	22	30	15	23	10	7	19	5	9	7	9	8	10	7	3	1	3	7	3	3	1	2	2	0	1	3	0	0	3	0	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
0.03	south35_active	80	6563	2278	1024	751	505	376	684	300	189	139	116	124	93	155	56	55	27	35	54	66	44	36	48	23	17	28	5	7	15	20	8	17	7	4	14	2	3	2	6	4	2	3	2	1	2	1	1	1	0	2	1	0	0	2	0	0	2	0	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	11163	4282	2038	1442	951	755	1149	532	367	278	221	229	191	241	136	104	69	102	91	111	65	76	88	38	38	51	17	31	18	25	15	28	18	7	13	8	9	4	12	15	6	9	5	3	2	4	3	3	1	2	2	0	1	2	0	0	2	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0
0.03	south36_active	80	6910	2487	1065	774	502	382	776	284	198	127	107	118	111	161	64	44	31	49	60	78	41	49	52	22	23	28	6	14	15	14	9	17	11	4	11	3	2	1	10	6	1	7	2	2	1	1	1	1	0	2	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south37_all	80	11759	4503	2075	1561	960	779	1185	538	395	290	247	228	186	226	145	116	73	94	104	103	88	87	104	41	39	44	17	29	14	23	14	27	17	6	15	5	16	3	12	14	4	8	7	3	6	3	2	2	0	2	2	0	0	1	0	0	2	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0
0.03	south37_active	80	7330	2673	1096	855	505	410	760	300	206	131	114	122	105	146	75	50	31	45	67	73	57	58	72	25	23	27	8	14	11	16	9	17	11	3	13	3	8	1	9	6	0	7	4	2	6	0	0	0	0	2	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	12037	4626	2110	1593	969	802	1276	526	408	265	235	226	197	266	145	111	84	101	104	98	75	100	94	34	38	35	19	39	15	31	14	37	21	7	9	5	11	3	8	12	3	7	7	3	6	2	1	0	1	1	1	3	2	3	0	0	2	0	2	1	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
0.03	south38_active	80	7558	2751	1123	873	522	418	834	287	203	122	113	127	120	173	86	51	33	54	66	62	48	66	63	21	19	18	8	16	11	21	11	26	11	4	7	3	8	1	5	5	1	7	4	2	6	0	1	0	1	0	0	3	0	2	0	0	1	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	12027	4518	2120	1631	985	797	1258	546	419	256	219	242	193	282	137	109	87	89	96	92	94	120	87	34	48	44	16	34	12	42	11	33	24	7	8	7	9	7	8	8	3	3	6	0	7	6	1	1	5	1	2	3	3	3	0	2	1	0	3	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	7579	2663	1144	898	543	424	833	290	201	110	116	141	116	186	80	57	42	47	59	53	60	83	62	18	23	23	6	17	8	33	9	25	12	5	4	6	8	4	4	2	1	3	5	0	7	6	1	0	5	0	1	3	1	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	11963	4497	2095	1650	1010	801	1311	582	414	271	200	221	190	306	136	107	91	84	100	92	78	107	79	32	49	53	15	30	15	45	7	38	19	9	9	7	12	6	4	5	10	6	5	1	3	10	1	2	7	1	1	3	3	5	0	2	0	0	1	1	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	7568	2614	1129	880	560	426	853	320	200	119	112	124	105	198	75	57	42	51	62	56	48	67	52	16	22	31	6	12	10	35	6	28	6	6	5	6	10	4	2	4	6	6	3	0	2	9	1	1	6	0	1	3	1	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
