label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84
0.03	south35_active	80	63134	7462	17449	5401	1089	710	1122	1656	357	459	593	822	170	593	566	198	230	380	91	155	117	37	129	129	24	32	47	64	15	90	19	15	21	8	13	13	28	7	11	4	3	3	7	20	1	6	0	5	2	1	2	1	0	1	5	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	71072	14352	19559	7489	3655	2683	2285	2414	1258	1124	1027	1067	601	764	656	429	339	571	224	221	187	125	205	150	77	76	80	88	51	100	29	33	34	28	26	27	38	14	16	14	11	8	10	33	3	12	1	3	1	4	4	1	3	1	7	1	1	3	1	1	0	3	1	2	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	62703	7459	17275	5403	1105	701	1093	1746	380	465	576	771	166	592	531	251	212	488	91	134	122	29	157	116	23	25	39	65	17	83	18	17	24	6	17	18	33	10	8	3	3	4	8	28	1	5	0	3	1	1	3	1	0	1	6	1	1	0	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	71104	14211	19501	7553	3655	2710	2264	2438	1277	1114	1089	1116	597	802	681	449	338	537	243	236	188	130	204	135	86	80	67	95	39	100	32	27	25	24	34	27	27	15	15	10	11	5	12	31	2	6	2	4	2	2	3	1	2	1	6	1	3	3	1	2	0	7	2	3	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	62612	7363	17262	5434	1119	691	1090	1735	390	468	630	815	171	615	544	263	199	459	97	147	113	29	157	100	25	27	31	70	11	87	17	11	17	5	22	17	24	10	8	2	4	3	10	25	1	1	1	3	0	1	2	1	0	1	5	1	2	0	0	0	0	5	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	71472	14251	20049	7524	3609	2735	2325	2391	1261	1147	1070	1157	556	855	636	457	332	549	240	244	144	136	197	118	90	73	68	84	43	117	36	23	31	16	47	23	29	13	11	10	12	8	10	30	3	6	2	5	2	3	2	2	2	0	7	0	8	3	1	1	0	8	2	3	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	62957	7384	17796	5430	1124	716	1119	1703	382	500	607	863	164	671	482	269	193	472	103	155	85	32	152	80	26	26	29	63	11	105	21	10	14	3	37	16	25	9	5	3	3	4	7	25	0	0	1	4	0	0	1	2	0	0	6	0	7	1	0	0	0	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	72343	14470	19888	7522	3582	2713	2265	2362	1285	1164	1085	1217	559	843	693	433	346	547	243	257	157	147	180	179	94	72	65	92	43	119	37	25	29	14	46	20	22	22	12	12	12	11	11	8	4	4	1	6	4	3	1	1	1	0	4	1	7	1	0	1	0	8	1	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	63718	7575	17657	5430	1102	717	1109	1652	369	529	610	900	166	649	535	245	204	456	94	165	89	30	138	136	26	29	30	70	6	103	22	11	12	1	38	12	17	18	7	4	2	6	5	5	1	0	1	4	1	0	0	1	0	0	3	1	6	1	0	0	0	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	71290	14356	19645	7476	3594	2676	2294	2274	1298	1157	1102	1197	571	848	673	394	369	520	209	237	162	142	196	195	80	72	67	76	44	112	36	28	26	12	31	22	20	25	24	14	14	10	10	7	8	2	2	5	5	2	1	3	1	0	3	4	6	2	0	1	0	3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	62530	7423	17322	5398	1043	711	1120	1555	363	499	610	883	157	652	509	215	221	417	80	150	98	26	152	148	26	29	33	59	5	98	19	14	9	2	26	14	12	20	21	5	1	6	2	6	3	0	0	3	2	0	1	3	0	0	3	4	5	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
