label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84
0.03	north6_all	80	30781	19174	13892	9702	4383	2658	2456	3711	3007	1577	1714	1440	1328	609	750	375	457	476	214	310	185	131	160	196	217	104	92	62	41	64	37	26	21	21	14	22	12	15	25	11	9	10	7	14	34	10	5	10	4	2	0	3	3	3	1	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	14480	14010	11151	7870	2454	624	1429	3190	2594	1112	1389	1181	1157	368	597	181	310	395	43	229	74	44	103	165	198	60	60	20	19	40	29	15	8	5	4	9	6	7	19	3	1	1	5	7	31	6	2	10	4	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	30442	19338	13962	9843	4443	2631	2459	3808	2944	1490	1694	1415	1271	590	746	371	431	449	212	294	180	130	148	189	174	93	94	57	36	52	40	32	31	21	22	18	22	13	28	12	8	10	2	12	19	7	5	6	3	10	0	2	3	2	1	0	1	1	0	1	1	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north7_active	80	14296	14093	11249	7995	2439	592	1424	3297	2522	1034	1374	1191	1107	360	603	182	284	373	38	207	82	44	95	156	153	47	65	20	15	32	32	19	13	3	6	7	12	6	24	2	1	3	2	7	17	4	3	6	3	9	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	30291	19210	14237	9686	4376	2597	2409	3795	2908	1538	1683	1334	1382	544	738	384	371	489	196	301	166	125	155	178	187	92	88	59	27	29	36	46	38	26	22	20	27	10	29	9	5	9	0	12	19	9	5	5	3	16	0	2	0	2	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
0.03	north8_active	80	14229	13888	11527	7861	2404	617	1392	3321	2471	1068	1370	1108	1184	325	588	192	248	408	38	217	75	47	90	149	159	55	64	21	12	13	24	27	15	3	5	6	17	4	27	3	1	3	0	8	16	7	2	5	3	15	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north9_all	80	30460	19451	14401	9606	4317	2601	2395	3744	2913	1630	1609	1395	1496	583	688	368	365	526	188	285	139	129	134	184	190	88	72	54	34	43	41	43	33	26	22	20	28	9	23	10	9	8	2	7	15	11	6	8	8	15	0	2	0	3	1	1	1	2	0	1	1	4	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
0.03	north9_active	80	14212	14100	11652	7733	2366	626	1393	3263	2494	1152	1311	1157	1292	374	542	183	244	431	35	202	62	54	83	155	166	55	57	16	14	27	25	27	9	3	5	5	17	5	19	3	1	3	1	4	13	9	1	7	8	15	0	1	0	2	1	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north10_all	80	30599	19377	14349	9535	4245	2600	2456	3761	2927	1660	1626	1357	1633	599	732	350	348	479	189	285	143	136	124	170	203	86	73	58	44	49	47	44	32	33	17	17	26	10	33	12	8	11	6	4	9	15	4	11	8	9	0	4	0	2	1	1	1	2	3	2	0	4	1	0	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0
0.03	north10_active	80	14214	14030	11574	7687	2268	623	1444	3253	2509	1155	1330	1116	1411	377	595	182	223	389	37	206	63	52	71	143	183	57	55	20	18	31	27	26	6	5	2	3	15	7	30	3	1	4	2	2	7	14	0	9	8	9	0	1	0	2	1	0	1	0	3	1	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	north11_all	80	30742	19408	14075	9576	4201	2608	2483	3651	2897	1626	1644	1356	1343	671	810	390	437	424	221	270	160	145	135	215	269	91	94	57	45	48	57	42	29	28	18	24	25	14	44	14	4	5	6	3	4	3	6	12	8	5	3	1	1	0	1	0	1	3	0	1	0	0	1	0	0	0	5	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north11_active	80	14390	14086	11249	7725	2209	631	1448	3139	2476	1164	1357	1136	1179	417	670	192	308	328	53	193	73	59	89	187	241	54	74	14	20	30	33	32	11	9	1	9	14	9	43	5	2	2	4	2	3	1	2	8	8	5	3	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	5	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north12_all	80	30699	19511	13931	9430	4168	2665	2621	3779	2903	1531	1721	1293	1335	644	796	391	430	415	234	254	174	133	151	191	254	99	100	47	37	51	58	46	25	35	18	21	30	14	18	14	2	7	9	4	4	1	7	4	6	6	6	2	0	0	1	1	3	3	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
0.03	north12_active	80	14355	14155	11123	7657	2255	624	1545	3264	2493	1076	1430	1054	1160	394	661	199	308	312	55	184	71	57	92	161	221	58	80	10	16	35	32	36	11	11	2	9	21	11	16	5	1	3	7	2	2	0	2	1	6	5	4	1	0	0	1	0	3	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
0.03	north13_all	80	30365	19708	14244	9415	4116	2700	2628	3712	2811	1507	1589	1285	1342	598	772	382	406	430	211	277	169	108	146	187	250	90	110	48	43	51	52	41	23	34	20	12	21	15	15	7	2	7	12	3	4	5	6	3	4	5	4	3	1	1	2	1	2	2	0	2	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north13_active	80	14219	14336	11574	7636	2230	630	1542	3223	2400	1058	1309	1027	1153	358	637	208	278	316	54	201	76	47	89	157	218	50	88	9	16	33	28	26	8	8	1	6	15	12	13	4	0	3	7	0	2	4	1	3	4	4	2	2	0	1	2	0	2	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north14_all	80	30397	19670	14374	9443	4221	2703	2649	3696	2852	1443	1568	1254	1422	607	805	374	392	445	206	290	165	114	136	186	254	94	102	44	45	50	48	49	20	24	20	7	21	13	16	8	6	9	12	4	3	7	6	5	4	8	4	3	2	1	1	1	6	1	2	1	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
0.03	north14_active	80	14170	14312	11708	7671	2360	605	1573	3221	2423	990	1276	992	1230	366	664	200	267	360	51	205	79	47	82	154	228	55	76	10	16	35	26	34	4	7	2	2	16	8	11	3	1	3	4	0	1	4	2	3	4	6	2	1	0	1	1	0	5	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north15_all	80	30721	19447	14509	9267	4274	2688	2581	3833	2917	1523	1519	1268	1399	606	817	374	424	393	199	284	152	106	126	203	260	85	94	58	56	49	35	41	18	24	24	5	19	15	19	6	5	10	11	5	4	10	2	6	5	7	3	2	2	1	1	1	4	0	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
0.03	north15_active	80	14292	14241	11763	7453	2370	609	1492	3337	2491	1050	1225	1013	1213	362	678	194	292	304	44	205	70	38	71	166	235	51	65	20	19	34	20	29	6	7	2	2	12	10	13	2	1	2	2	0	1	6	1	3	5	6	2	1	0	1	1	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north16_all	80	30746	19275	14439	9414	4292	2643	2532	3817	3176	1493	1579	1310	1416	656	850	363	419	412	197	259	152	117	133	222	248	92	103	52	46	40	38	40	21	18	22	5	15	16	14	10	7	8	8	3	5	10	3	6	3	11	1	2	2	2	2	0	5	0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	14421	14029	11658	7583	2330	600	1451	3317	2741	1031	1275	1065	1233	410	717	169	289	333	46	181	67	47	74	183	225	53	76	18	16	25	24	31	7	7	3	3	10	10	9	4	1	1	1	0	3	5	1	3	3	10	1	0	0	0	1	0	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	30608	19516	14478	9540	4310	2630	2510	3914	3090	1559	1539	1371	1433	664	830	371	418	397	200	256	175	116	144	218	197	89	108	54	54	33	30	38	29	16	20	11	20	13	14	12	6	5	8	3	4	10	7	6	3	5	0	6	1	3	1	1	4	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	14472	14147	11627	7711	2298	614	1409	3372	2676	1100	1238	1110	1252	420	697	170	283	322	42	171	73	43	78	177	173	51	78	17	24	22	20	27	11	6	5	4	16	9	10	4	0	1	1	0	3	7	3	3	3	4	0	1	0	1	0	1	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	30718	19579	14305	9675	4280	2601	2536	3720	3011	1547	1554	1349	1499	659	843	339	442	376	213	239	171	125	149	244	189	100	100	43	51	52	42	33	32	15	22	16	18	10	17	10	13	4	5	3	13	8	10	3	1	6	5	7	2	9	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	14613	14168	11528	7792	2281	604	1381	3158	2591	1090	1245	1091	1344	424	704	153	308	303	49	156	65	46	85	201	162	54	71	6	24	36	27	21	10	4	5	6	12	7	12	3	2	1	1	1	13	7	3	3	1	5	2	1	1	7	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	30451	19720	14281	9759	4242	2671	2551	3757	2955	1597	1541	1454	1428	640	867	333	441	369	214	246	177	129	147	186	201	86	104	41	48	57	43	33	29	14	23	18	18	10	21	12	11	5	3	6	11	9	9	16	1	7	7	7	1	8	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	14522	14318	11492	7838	2285	609	1394	3198	2533	1150	1230	1172	1267	398	710	157	290	298	39	169	78	49	89	149	172	47	80	5	21	41	31	19	8	3	5	6	12	7	17	3	2	1	0	1	11	8	3	14	1	5	2	1	1	7	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	30469	19565	14127	9827	4284	2692	2515	3960	2945	1584	1622	1438	1384	636	889	337	425	380	201	255	179	138	147	195	263	86	91	48	42	54	49	35	21	16	21	17	27	10	21	10	11	7	5	6	16	6	5	24	0	4	8	1	1	11	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	14477	14251	11404	7828	2305	592	1405	3400	2528	1130	1305	1166	1231	386	723	170	284	307	39	185	73	56	92	157	232	53	61	7	16	37	33	21	5	4	3	9	17	6	17	5	2	1	1	1	16	5	0	22	0	2	2	0	1	10	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	29198	17270	12375	8372	3983	2603	2311	3067	2510	1360	1446	1206	1339	551	781	369	376	350	183	226	160	122	141	165	214	95	86	57	43	43	34	48	27	38	17	13	10	15	11	13	8	7	5	3	8	4	5	9	11	4	3	1	2	7	3	3	2	3	2	0	2	0	0	0	1	5	0	1	0	0	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0
0.03	south21_active	80	11987	11332	9290	6357	1897	555	1138	2469	2035	875	1110	953	1130	326	625	150	241	261	36	147	61	39	77	122	182	44	59	13	13	26	21	20	6	9	8	5	4	3	9	4	1	2	4	0	7	2	3	9	10	1	3	0	0	7	1	0	1	0	2	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south22_all	80	29124	17211	12085	8357	4024	2599	2391	3213	2519	1314	1414	1248	1255	570	785	368	304	348	199	224	150	131	120	175	247	92	86	54	54	40	49	34	24	28	13	15	19	16	11	10	7	9	7	3	12	5	2	9	6	2	3	1	3	2	3	3	1	4	3	0	2	0	1	1	1	5	0	1	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0
0.03	south22_active	80	11904	11208	8933	6348	1957	558	1168	2611	2016	834	1081	981	1047	340	640	147	194	252	46	160	64	50	65	135	216	42	59	15	20	25	31	13	7	4	7	7	7	7	7	1	2	2	4	0	11	2	1	8	6	0	3	0	0	1	1	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south23_all	80	29822	18228	12862	8888	4132	2579	2446	3346	2790	1347	1422	1239	1413	578	873	361	322	361	213	255	138	130	118	176	195	86	90	57	63	44	52	36	27	25	14	20	19	15	12	11	5	9	5	4	25	4	2	15	2	2	3	1	3	2	2	1	0	3	1	0	1	0	1	2	2	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0
0.03	south23_active	80	13046	12471	9891	6987	2100	590	1294	2774	2301	913	1119	995	1206	342	722	148	210	269	40	188	63	49	68	140	162	45	66	15	27	24	35	14	7	3	4	8	8	11	10	1	1	1	2	0	24	3	1	13	2	0	3	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south24_all	80	30285	19124	13625	9372	4183	2572	2503	3566	2970	1494	1540	1409	1556	595	883	381	345	437	214	262	145	130	107	186	169	83	102	49	55	49	56	34	27	23	16	16	16	25	21	10	6	7	6	4	23	5	2	7	2	1	2	1	1	1	2	0	0	1	1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
0.03	south24_active	80	13990	13639	10849	7518	2257	617	1387	3041	2516	1083	1235	1168	1369	372	733	160	234	340	37	194	68	53	60	146	146	51	75	12	28	29	41	20	9	1	4	6	6	15	17	2	2	2	2	2	23	2	0	5	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
0.03	south25_all	80	30661	19381	13895	9562	4189	2572	2494	3653	3035	1505	1580	1350	1560	620	885	373	372	491	207	283	142	122	116	180	146	83	91	52	52	47	48	34	35	21	15	20	13	25	29	7	10	7	4	4	26	9	4	6	3	10	2	1	1	0	2	0	0	5	1	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south25_active	80	14451	14058	11197	7715	2312	602	1388	3137	2613	1094	1265	1108	1398	404	730	159	257	387	32	208	56	49	70	133	126	51	68	10	24	24	30	22	11	1	1	7	4	15	26	2	3	3	1	2	21	6	1	5	3	7	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south26_all	80	30619	19195	14175	9404	4234	2596	2494	3815	2871	1613	1680	1384	1505	604	914	376	402	487	207	271	145	118	108	172	165	78	85	59	44	47	41	34	34	22	16	19	14	24	25	10	12	5	6	3	22	10	5	1	24	10	5	0	2	3	2	0	3	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south26_active	80	14480	13942	11488	7525	2363	603	1390	3313	2478	1194	1376	1157	1351	397	762	166	290	402	34	193	53	44	61	120	140	48	61	16	13	27	24	25	13	1	3	6	7	14	23	2	4	3	2	2	17	7	1	1	24	7	5	0	0	3	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south27_all	80	30598	19212	14317	9535	4272	2660	2446	3946	2868	1631	1728	1418	1400	624	946	357	429	525	210	261	147	123	105	197	212	76	88	54	46	56	38	33	26	15	18	24	24	19	32	10	10	5	6	2	11	9	9	3	31	12	3	0	2	3	1	1	4	4	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	14430	13946	11542	7723	2386	635	1317	3467	2455	1204	1426	1187	1242	418	799	160	312	432	36	189	58	46	68	148	183	49	62	17	12	31	18	22	9	3	2	7	17	11	29	2	3	4	1	1	6	7	7	1	31	10	3	0	0	3	0	1	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	30414	19360	14364	9847	4273	2693	2515	4003	2890	1554	1800	1500	1406	649	915	388	449	463	193	242	160	129	116	199	221	84	72	49	40	54	33	39	23	17	26	30	29	18	29	11	10	6	6	2	12	5	7	3	33	10	3	0	1	3	1	2	4	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	14373	14093	11585	7978	2299	618	1351	3525	2506	1149	1487	1246	1246	451	781	178	317	385	36	179	79	44	78	159	192	56	46	17	11	33	18	24	5	5	6	9	17	10	24	3	4	2	1	0	10	5	6	1	33	9	3	0	0	3	1	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	30324	19310	14356	9802	4322	2654	2502	3754	2916	1561	1789	1471	1453	653	849	389	406	487	199	249	163	145	131	206	276	80	81	42	37	58	39	43	25	25	24	30	33	13	33	8	5	8	8	3	13	5	7	5	13	4	5	0	2	0	1	2	4	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	14261	14045	11481	7968	2319	612	1395	3265	2509	1166	1458	1207	1292	439	726	176	272	404	43	168	69	55	83	165	249	50	55	12	13	36	18	24	5	6	4	8	20	5	27	3	1	1	1	0	12	4	7	1	13	3	4	0	0	0	1	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	30173	19404	14261	9877	4384	2622	2571	3723	2882	1511	1814	1426	1448	657	814	383	416	469	212	241	170	153	147	206	299	94	87	49	40	61	49	45	27	28	20	28	31	16	25	8	5	9	7	4	11	4	3	7	24	1	2	0	4	0	1	2	4	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	14076	14099	11357	8021	2361	595	1480	3235	2469	1101	1487	1165	1283	439	701	190	267	379	39	178	73	59	91	171	268	62	62	14	16	44	26	23	5	7	4	8	20	7	20	3	1	1	3	0	10	2	2	5	23	0	1	0	0	0	1	1	3	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	28663	15993	11724	7905	3937	2751	2251	2984	2126	1349	1302	1056	1091	605	711	343	319	405	202	244	162	125	147	168	162	83	68	65	46	41	35	31	28	21	24	17	25	22	35	11	9	12	13	13	28	10	4	11	7	5	3	0	1	0	1	0	1	2	0	1	0	0	2	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	10793	10103	8477	5677	1713	619	1043	2370	1699	841	964	786	884	321	564	143	212	286	55	150	56	32	85	133	141	35	36	17	14	24	12	11	8	6	3	5	14	9	32	5	2	2	6	4	21	6	1	10	4	5	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	28972	16541	11989	8082	3924	2789	2244	3044	2207	1417	1383	1160	1226	574	710	348	337	426	199	236	142	139	141	166	175	80	77	54	50	46	42	35	27	17	26	20	25	19	26	11	8	9	11	8	22	7	4	6	6	10	3	3	0	0	1	0	0	2	0	0	0	0	2	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	11293	10649	8779	5944	1764	643	1089	2475	1756	891	1041	879	995	292	544	134	213	295	55	136	44	48	78	137	156	38	39	10	14	28	21	18	8	6	6	4	14	8	21	3	1	1	5	2	20	2	2	6	3	9	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	29734	17679	12755	8786	3969	2723	2313	3220	2498	1479	1453	1163	1320	590	792	351	349	448	219	243	147	150	123	141	202	82	99	50	54	39	45	34	27	20	27	18	27	21	30	12	6	9	16	5	27	7	7	15	2	14	3	3	1	2	1	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	12487	12037	9738	6751	1927	626	1200	2676	2039	951	1108	893	1107	331	617	145	225	331	51	155	53	53	63	113	181	42	60	11	17	23	25	18	7	6	7	3	16	12	25	3	1	1	6	1	26	2	4	15	2	12	2	1	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	30201	18550	13564	9428	4121	2639	2482	3539	2726	1566	1486	1279	1337	595	878	383	362	415	216	234	152	144	123	134	208	94	109	50	46	50	39	39	29	15	26	17	26	19	30	16	6	7	11	6	11	4	8	16	1	15	1	3	3	2	2	1	0	0	0	0	2	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
