label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86
0.03	south34_active	80	10778	4737	8917	4452	1821	1683	2379	1062	583	552	440	569	372	239	309	157	155	100	145	71	119	163	87	99	62	29	28	13	12	18	28	17	20	8	8	13	13	5	8	3	4	5	0	11	5	1	0	1	3	2	2	1	0	0	0	1	7	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	23626	10635	13523	7743	3597	3062	3697	1932	1210	1079	871	1034	684	465	491	306	298	223	254	143	219	265	137	151	90	70	65	44	25	39	50	33	25	16	19	24	20	10	13	5	13	12	1	7	11	3	3	2	1	4	3	0	2	2	0	1	7	1	2	1	0	0	1	2	1	3	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	10648	4766	8569	4592	1821	1672	2316	1110	599	561	439	621	373	249	294	152	152	103	144	79	113	165	75	93	50	29	34	12	12	15	27	17	15	8	11	19	13	4	7	3	5	5	0	6	2	2	1	1	0	2	3	0	2	2	0	1	7	0	2	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	23606	10657	13457	7834	3594	2991	3673	1903	1157	1122	886	1078	672	477	534	289	310	216	274	146	230	242	135	147	94	81	68	37	28	38	51	33	29	15	18	22	20	11	13	10	12	10	1	5	11	2	3	2	1	4	3	3	3	2	0	1	7	2	2	0	0	0	1	2	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	10686	4762	8536	4677	1809	1607	2267	1089	577	586	440	663	373	237	332	143	156	98	159	72	113	152	71	83	50	31	36	9	11	13	29	16	18	4	11	15	12	5	7	4	3	3	0	3	4	1	1	1	0	1	3	2	2	2	0	1	7	1	2	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	23685	10496	13309	7793	3523	2972	3647	1970	1149	1102	921	1052	744	481	553	292	313	230	266	158	243	242	125	128	110	74	65	33	29	36	33	31	37	14	18	22	17	9	12	14	8	14	0	8	12	2	4	2	15	2	2	5	3	2	2	2	0	2	2	0	0	0	1	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	10672	4672	8367	4728	1744	1632	2263	1109	562	583	469	612	411	227	339	150	152	105	160	76	124	151	63	70	57	27	36	8	11	15	17	16	20	6	9	16	9	5	7	7	3	7	0	6	3	1	1	0	12	0	2	2	2	2	1	2	0	1	2	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	23711	10361	13756	7871	3662	3124	3715	1944	1174	1156	916	1082	771	502	553	334	323	215	279	156	256	243	140	159	132	76	57	34	34	28	43	29	39	14	14	24	12	9	15	17	11	13	3	9	14	2	11	1	17	2	1	5	2	1	2	2	0	1	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	10710	4696	8579	4769	1847	1709	2326	1122	562	615	463	601	444	239	324	178	160	100	166	69	150	145	82	83	71	30	34	11	11	15	20	13	21	5	8	17	5	3	8	10	4	7	2	5	5	1	1	0	12	0	1	2	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_all	80	23868	10404	14536	8221	3765	3294	3829	1997	1244	1187	963	1123	780	549	551	352	353	199	292	163	259	266	153	173	113	75	58	33	30	25	58	30	41	14	14	29	18	8	19	19	12	10	4	9	16	2	9	2	18	3	1	4	2	2	3	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	10789	4707	9114	4961	1937	1839	2400	1163	576	623	525	623	454	263	320	182	175	94	172	74	166	152	95	101	58	35	30	12	9	15	32	14	22	6	6	16	8	2	7	12	5	7	3	5	7	1	0	0	12	2	1	2	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	23840	10473	15213	8604	3923	3381	3893	2154	1280	1201	977	1107	761	546	538	364	349	187	292	158	259	289	182	181	115	78	64	41	37	21	71	30	41	13	19	27	16	7	19	19	12	12	5	5	9	4	8	3	7	6	2	2	1	2	1	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	10716	4732	9607	5254	2103	1880	2348	1235	620	629	552	607	438	279	290	186	171	91	173	75	171	181	124	109	65	47	32	19	12	12	40	9	21	6	8	13	8	2	6	14	6	8	4	1	4	2	0	0	0	3	2	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
