label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84
0.03	north6_all	80	4048	2088	1896	1314	975	461	376	253	261	308	233	202	124	95	111	77	83	64	61	103	76	40	39	29	31	21	21	13	20	7	7	9	18	10	10	9	6	3	5	2	4	6	6	3	2	1	2	3	0	1	3	3	2	5	0	1	1	0	2	0	0	2	0	0	1	1	1	0	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north6_active	80	1060	876	1042	733	543	184	106	84	104	166	136	117	43	23	46	35	44	18	28	65	44	11	16	9	16	6	8	5	7	1	3	6	6	4	4	3	4	1	0	0	0	4	6	2	1	0	0	1	0	0	0	0	1	5	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	4099	2122	1934	1334	980	459	374	283	246	308	248	205	137	92	103	93	67	63	70	110	83	36	41	25	22	20	18	20	19	11	9	23	19	9	11	9	5	8	6	4	3	4	6	7	1	1	2	4	0	1	2	4	3	5	0	0	1	0	2	0	0	2	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north7_active	80	1055	904	1078	724	562	181	112	88	101	156	149	121	49	22	40	34	36	18	36	79	52	10	18	7	14	7	7	6	5	3	5	16	8	3	5	4	2	7	0	1	0	2	5	5	1	0	0	2	0	0	0	1	1	5	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	4131	2124	1987	1310	964	434	365	298	222	302	261	220	138	92	89	98	70	60	70	111	80	35	41	23	27	19	19	21	21	14	8	24	11	5	15	12	5	20	2	2	2	2	4	6	1	1	1	4	0	1	2	1	4	5	0	0	1	1	2	0	1	3	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north8_active	80	1027	889	1111	715	536	174	107	81	95	150	156	137	54	23	44	39	37	18	30	85	50	14	18	7	17	8	6	9	7	5	5	18	8	0	8	5	3	9	0	1	0	1	3	4	0	0	1	2	0	0	0	1	2	5	0	0	0	0	2	0	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	4127	2064	1964	1297	917	455	365	289	231	288	269	213	138	93	82	102	72	59	66	102	88	32	33	25	29	20	16	20	14	17	9	29	15	4	14	8	5	29	3	3	0	2	10	6	1	1	4	2	0	0	0	1	3	3	0	1	0	2	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1071	884	1096	707	492	189	108	79	92	148	146	133	51	22	39	38	35	19	35	74	59	13	15	9	21	8	6	8	5	6	6	19	9	1	7	3	3	9	0	1	0	1	8	5	0	0	4	1	0	0	0	1	2	3	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	4170	2056	2071	1345	942	475	360	270	245	294	290	219	127	112	84	90	74	70	56	86	86	41	34	25	33	22	15	19	13	16	8	24	19	3	14	9	8	28	2	1	2	3	11	2	1	1	12	4	2	0	2	0	1	1	0	1	0	2	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	1102	855	1186	749	510	189	105	65	106	160	157	137	50	26	47	31	36	20	30	57	52	20	14	10	20	7	4	7	6	7	4	15	9	1	7	1	6	7	0	0	1	2	7	1	0	0	8	3	1	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	4106	2421	2320	1532	1170	494	374	273	281	355	295	309	150	110	115	92	103	70	71	120	112	25	34	36	28	26	28	19	12	12	15	25	14	7	8	3	11	13	3	4	7	8	6	2	1	0	0	0	0	1	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1174	1144	1389	887	672	206	132	59	118	222	193	192	73	30	54	52	52	17	37	77	70	11	15	15	17	8	8	7	9	4	2	19	9	3	4	0	6	5	0	1	4	6	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	4093	2313	2406	1478	1160	503	389	267	280	363	282	274	134	108	114	88	82	66	61	119	96	30	31	35	32	27	22	23	11	10	16	20	12	6	11	5	10	11	5	3	6	4	6	4	2	5	0	2	0	2	2	1	2	4	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1188	1079	1443	869	686	199	123	66	135	228	187	173	68	26	49	43	44	17	31	81	65	11	13	13	21	6	5	6	6	3	5	12	8	2	6	1	5	6	0	1	4	3	3	1	1	5	0	0	0	1	1	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	4188	2207	2302	1480	1106	501	389	281	261	344	298	264	129	113	119	78	81	68	44	119	82	35	32	34	31	23	23	21	15	12	18	14	11	5	11	5	9	10	4	1	5	3	8	7	2	5	2	2	2	1	1	1	2	6	3	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1160	999	1342	887	610	192	119	69	112	195	191	163	68	24	48	37	47	19	27	79	53	12	14	13	18	5	7	4	7	6	7	10	9	2	5	2	5	6	0	0	3	3	2	5	1	5	2	0	1	1	0	0	0	6	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	4137	2112	2160	1345	1039	485	409	279	256	332	265	242	127	105	100	76	84	56	48	110	69	29	31	29	30	22	20	14	13	13	14	13	5	7	7	7	6	8	6	1	4	1	8	7	2	5	2	2	5	1	1	3	1	4	3	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1095	918	1245	796	562	173	110	81	111	188	159	149	60	24	35	32	42	15	25	70	37	9	11	10	19	5	6	4	4	5	6	9	4	4	3	4	4	5	1	0	1	0	2	5	1	5	2	0	3	1	0	1	0	4	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	4178	2131	2047	1279	997	464	420	308	254	300	251	243	122	96	95	79	74	59	45	95	60	33	33	30	18	21	21	21	12	12	11	11	9	10	5	4	3	6	4	4	4	2	8	5	1	0	4	4	5	0	1	2	0	3	1	0	1	0	0	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	1064	888	1183	718	538	163	102	94	101	144	152	149	50	28	41	37	38	19	23	60	29	13	12	9	10	6	7	9	2	4	4	8	7	5	2	4	2	3	2	1	2	1	2	4	1	0	4	0	3	0	0	1	0	3	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	4199	2144	1892	1254	940	463	400	313	264	296	247	255	137	102	91	84	61	59	57	87	71	39	32	36	25	13	17	23	11	18	9	17	8	10	6	4	5	5	4	4	5	3	5	5	1	0	2	5	3	0	0	3	0	2	2	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1060	890	1071	693	516	157	93	91	107	147	151	161	51	28	43	38	27	17	27	46	36	15	9	10	14	6	8	15	1	6	3	10	6	3	2	3	2	3	2	1	1	2	0	4	1	0	2	2	2	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	4198	2171	1896	1323	960	510	377	321	259	285	230	237	138	108	102	81	64	70	61	83	71	38	35	32	20	16	20	30	15	17	6	16	11	10	4	6	5	6	5	5	3	3	5	4	1	1	7	6	4	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1090	914	1088	749	527	176	108	93	105	137	138	147	53	31	47	37	30	22	23	35	37	14	11	7	13	5	10	18	2	5	2	8	8	2	2	4	1	4	2	1	1	2	0	1	1	1	5	2	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	4234	2164	1957	1316	940	529	367	298	247	314	226	241	132	112	109	80	82	57	68	103	76	39	33	27	24	16	14	30	13	13	8	25	9	8	3	6	7	8	5	4	4	6	4	3	1	1	5	3	6	0	1	1	0	0	1	0	0	1	10	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1116	957	1094	745	530	192	116	83	102	168	128	136	54	31	53	33	43	16	33	44	46	13	11	6	16	6	7	15	2	5	3	14	8	2	1	3	2	6	1	1	0	5	1	1	1	1	3	2	5	0	0	0	0	0	1	0	0	0	10	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	4203	2239	2058	1386	978	529	373	303	243	326	267	274	132	120	120	77	88	54	59	92	82	37	35	24	24	18	18	29	13	7	11	22	7	11	4	9	9	8	8	6	4	6	2	4	2	3	5	4	6	0	1	0	0	0	1	0	0	1	13	0	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	1138	1027	1172	780	583	185	125	85	103	179	169	169	49	36	57	39	40	16	30	47	56	10	11	7	17	6	7	15	2	2	3	14	6	2	1	5	5	5	1	1	1	4	1	1	1	3	3	3	5	0	0	0	0	0	1	0	0	0	13	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_all	80	4187	2245	2176	1444	1068	523	353	289	254	339	302	264	129	130	123	82	86	55	69	102	62	29	44	29	30	15	20	26	11	8	15	22	15	10	4	8	8	7	6	8	4	11	4	4	3	3	5	6	4	0	2	1	1	0	0	0	0	1	14	0	1	0	3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_active	80	1168	1035	1275	817	643	204	111	75	104	191	192	162	53	44	61	43	40	16	39	64	45	9	15	10	20	5	8	17	4	3	4	17	12	2	2	4	5	4	0	1	1	7	3	1	2	2	5	3	3	0	1	1	0	0	0	0	0	0	13	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_all	80	4208	2156	1395	1382	625	499	376	578	293	201	200	205	127	87	107	130	165	95	54	44	32	103	60	26	22	42	27	36	29	9	17	8	8	5	10	11	10	7	5	13	2	9	3	2	1	2	3	1	12	2	4	0	0	1	0	0	0	5	0	1	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1305	913	660	743	207	213	130	331	143	73	93	95	41	28	58	74	90	55	29	16	11	68	41	6	11	21	18	22	17	3	8	2	1	1	2	3	4	1	3	10	1	3	2	2	0	0	1	1	5	0	0	0	0	0	0	0	0	5	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4125	2149	1334	1352	604	536	380	562	309	201	197	192	120	93	107	107	146	100	55	42	34	96	54	28	24	52	25	34	34	7	15	12	9	6	9	9	9	5	3	12	2	9	4	0	3	1	3	1	12	1	3	0	1	1	0	0	0	5	1	1	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1242	882	604	737	186	226	126	321	149	83	85	91	41	26	53	56	85	62	24	14	16	61	41	7	9	26	17	19	19	1	10	4	2	0	0	3	6	1	1	10	1	3	2	0	1	0	0	1	5	0	0	0	0	0	0	0	0	5	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4078	2150	1289	1341	587	535	372	524	305	197	202	189	108	99	118	113	139	95	58	42	35	86	51	32	21	39	28	26	34	13	16	13	8	5	11	5	8	3	4	14	4	5	4	2	3	0	3	3	3	1	3	0	1	0	0	0	0	7	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1198	854	575	759	182	232	115	329	148	76	85	91	36	23	64	57	90	63	24	14	15	56	36	8	7	20	19	18	20	2	10	4	3	0	1	3	4	1	1	11	1	0	2	2	1	0	0	2	3	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4217	2171	1302	1281	592	533	376	515	295	197	201	162	111	99	126	115	155	96	51	37	44	81	45	32	26	36	29	21	31	18	11	13	7	5	9	3	5	3	7	14	4	6	5	2	3	0	3	4	12	0	0	0	2	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1256	909	578	735	193	246	124	311	136	75	100	85	37	27	73	54	101	60	16	10	19	52	30	8	8	19	18	11	19	5	7	5	3	2	2	1	3	2	1	11	1	0	3	2	2	0	0	3	12	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4273	2232	1360	1351	593	521	380	553	299	197	218	166	103	115	129	123	158	94	57	39	39	62	51	29	26	26	34	33	27	19	8	9	7	7	8	4	4	2	7	8	3	5	5	2	2	1	2	3	17	1	1	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1360	974	638	815	200	232	138	337	126	65	103	94	33	27	79	63	105	58	26	12	13	42	33	6	9	14	22	20	15	8	3	1	3	2	2	3	2	2	1	5	1	1	3	2	1	0	0	2	11	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4256	2207	1447	1401	616	527	378	601	300	215	239	170	128	112	113	119	184	119	55	44	38	75	42	28	26	24	46	37	32	17	6	13	9	8	8	4	1	2	8	9	2	6	6	0	2	3	2	2	19	1	3	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1379	989	694	860	197	237	152	347	126	78	104	91	43	26	64	66	134	81	24	15	16	53	24	7	12	13	28	23	20	8	1	4	2	3	4	3	0	1	2	5	1	3	3	0	1	0	0	1	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4215	2235	1529	1468	639	532	391	590	310	220	238	193	124	103	121	128	201	127	61	44	36	68	36	22	27	19	58	38	30	14	7	15	11	9	8	6	1	4	5	4	2	7	6	2	1	3	5	3	10	1	5	2	0	2	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south27_active	80	1376	1003	759	908	197	235	160	341	130	85	103	107	48	24	57	75	134	93	28	14	12	53	24	6	17	11	41	23	17	9	4	5	3	3	5	4	0	1	2	2	0	4	2	0	0	0	2	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4245	2234	1574	1444	656	525	403	626	304	210	228	211	122	99	118	132	187	136	68	49	34	72	33	25	22	24	54	31	28	13	10	13	14	9	6	5	2	4	9	4	3	5	6	2	1	4	5	3	5	0	4	2	0	3	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south28_active	80	1350	989	774	891	200	228	158	379	134	94	108	107	46	22	52	79	130	89	31	16	11	47	19	6	12	16	40	19	14	8	5	4	6	2	5	3	1	0	6	3	0	3	0	0	0	0	2	0	2	0	3	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4296	2232	1578	1452	663	535	394	632	300	212	224	215	125	98	126	134	178	145	65	44	40	75	38	29	25	24	55	28	19	14	12	12	11	7	7	5	3	3	8	8	5	4	4	4	0	4	4	2	3	0	4	3	1	3	2	2	0	0	0	0	1	0	5	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south29_active	80	1360	963	786	875	218	250	146	378	136	85	115	116	49	23	62	80	118	92	28	13	10	51	24	7	12	19	35	14	9	8	7	3	5	1	3	3	1	0	6	8	1	2	0	1	0	0	2	0	2	0	3	1	0	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4345	2196	1612	1486	683	537	381	666	289	227	219	205	126	93	124	124	176	132	72	44	49	64	42	30	18	23	55	18	18	14	10	6	10	8	6	2	3	2	9	7	5	5	5	5	0	3	1	9	5	0	1	1	1	2	2	2	0	0	0	0	1	0	5	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1387	914	782	878	228	252	136	408	129	88	109	112	45	27	76	71	117	71	35	14	14	43	24	8	4	17	38	11	10	7	4	1	4	1	2	2	2	0	6	6	2	2	0	1	0	0	0	1	5	0	0	1	0	1	0	1	0	0	0	0	0	0	5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4078	2018	1234	1116	579	458	401	455	266	202	173	180	111	103	113	94	132	97	66	37	34	50	50	23	30	35	20	13	13	8	8	9	12	7	6	9	4	5	2	5	3	5	2	1	2	1	1	1	5	0	1	2	1	0	0	0	0	1	0	0	2	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south31_active	80	1189	739	487	528	144	186	111	248	109	77	58	83	26	33	47	50	77	55	21	7	16	36	28	8	13	20	11	6	5	4	2	3	0	1	2	3	2	1	1	2	2	2	1	1	1	0	0	1	3	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4110	2057	1305	1280	581	499	401	463	305	220	180	179	103	111	104	97	154	102	61	38	38	67	53	28	29	35	33	19	12	8	7	9	14	7	5	7	3	4	1	5	5	6	6	4	2	0	1	2	4	0	0	1	1	0	1	0	1	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	1262	828	573	644	171	212	123	269	145	91	70	89	30	35	48	54	92	58	21	7	20	43	31	11	13	21	19	4	6	4	3	2	2	0	1	2	0	1	1	3	3	3	3	3	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_all	80	4017	2133	1427	1389	570	514	404	515	322	227	188	185	116	106	113	110	178	122	68	43	40	88	55	32	31	30	51	30	13	9	7	12	16	8	3	7	6	4	1	5	5	4	9	6	4	1	3	3	1	0	2	1	1	0	1	0	1	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1
0.03	south33_active	80	1341	925	646	736	190	233	126	291	153	97	84	90	35	37	56	60	116	77	31	6	19	60	27	11	12	19	35	12	7	4	3	2	3	1	0	2	3	0	0	5	3	3	5	4	1	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
0.03	south34_all	80	4147	2170	1517	1432	583	554	394	545	336	242	195	172	127	104	117	131	173	124	80	51	34	92	48	41	24	33	59	44	20	15	10	10	14	6	3	7	10	3	2	5	6	5	10	8	3	1	4	2	4	2	2	1	2	1	1	0	1	0	0	1	0	0	2	2	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	1
0.03	south34_active	80	1412	968	725	765	208	244	148	324	175	100	94	87	45	37	64	79	107	78	42	10	19	62	23	16	10	16	43	19	16	8	4	2	5	2	1	3	3	0	0	5	2	3	6	4	0	0	1	1	3	2	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
0.03	south35_all	80	4182	2218	1527	1387	600	544	385	572	305	231	197	188	123	103	149	138	190	108	88	48	37	71	44	34	26	35	65	45	20	16	12	7	13	8	4	4	11	4	3	4	5	5	4	6	5	1	3	2	8	4	2	3	1	1	2	0	0	5	0	2	0	0	0	1	0	1	0	5	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	1
0.03	south35_active	80	1440	967	715	730	214	235	151	333	152	90	90	94	46	39	84	90	120	65	43	11	19	41	15	11	11	21	51	24	14	8	7	2	5	2	2	2	4	0	1	4	0	3	3	2	0	0	1	1	7	3	1	1	1	0	1	0	0	5	0	2	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
0.03	south36_all	80	4311	2165	1525	1438	593	565	376	623	304	247	204	179	129	96	161	124	190	100	82	46	38	68	43	30	28	28	51	37	25	21	11	7	11	8	5	3	6	2	7	8	4	7	5	5	3	1	2	2	7	4	1	3	1	1	1	1	0	7	0	2	0	0	1	2	0	1	0	5	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0
