label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91
0.03	south33_active	80	2883	1063	809	954	577	603	160	220	222	113	78	68	178	54	52	76	27	29	19	64	40	34	17	9	40	8	10	9	12	5	8	8	4	5	4	8	6	2	3	1	3	3	2	5	6	2	0	1	0	0	1	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_all	80	6172	2385	1681	1801	1218	1096	400	469	491	282	179	198	341	117	112	153	66	65	35	127	73	50	55	20	57	28	33	21	23	15	16	20	12	11	10	10	15	10	5	6	7	7	3	3	4	4	4	4	1	2	1	1	3	2	0	0	1	0	1	1	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south34_active	80	2897	1059	757	942	623	573	162	216	240	113	76	84	161	50	49	78	23	30	12	73	36	28	24	10	34	7	11	10	13	7	9	10	6	3	1	8	8	2	3	2	2	3	2	3	4	2	0	4	0	0	0	0	1	2	0	0	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	5982	2333	1613	1669	1176	1024	421	455	457	269	192	177	327	127	106	147	70	59	36	115	90	47	59	23	53	23	30	17	22	14	18	17	10	7	10	11	13	7	5	8	9	6	2	2	3	2	2	3	4	3	0	1	4	3	0	0	1	1	1	2	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1
0.03	south35_active	80	2702	1011	711	895	591	514	165	226	248	114	80	75	144	52	41	73	27	27	11	66	42	29	30	13	32	8	14	7	14	9	10	9	4	2	0	8	6	2	3	3	5	2	2	1	3	1	0	3	1	1	0	0	2	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_all	80	5724	2285	1572	1652	1170	1001	437	441	434	252	185	159	308	118	105	153	61	63	44	134	75	39	54	26	46	23	27	12	24	15	15	15	11	4	6	11	13	7	5	11	7	5	2	2	0	0	3	5	4	2	0	1	4	4	0	0	1	1	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1
0.03	south36_active	80	2559	991	694	875	583	511	167	224	241	103	71	69	155	40	44	83	25	31	19	81	36	17	31	14	25	9	13	3	14	10	4	5	4	1	0	8	4	3	4	4	4	1	0	0	0	0	0	4	1	1	0	1	2	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south37_all	80	5465	2197	1527	1546	1097	984	414	401	406	252	185	149	289	120	108	136	66	68	41	137	71	46	60	28	42	21	28	17	16	22	18	12	11	5	6	10	8	8	5	12	7	3	2	3	0	0	1	4	5	3	0	3	4	4	0	0	1	1	0	1	0	0	2	0	1	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0
0.03	south37_active	80	2400	943	687	800	534	516	169	212	217	103	65	62	165	44	45	74	29	26	20	75	33	20	31	14	25	8	15	7	11	13	6	5	4	1	1	7	1	5	3	5	4	0	0	0	0	0	0	3	1	3	0	2	2	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south38_all	80	5348	2144	1563	1472	1079	932	404	436	406	227	187	144	268	120	110	131	76	76	42	140	56	48	53	28	43	20	24	19	18	23	17	14	8	3	9	9	8	8	5	9	4	1	2	5	1	1	3	2	3	2	0	3	0	2	0	2	0	1	0	1	0	0	1	0	2	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0
0.03	south38_active	80	2342	893	719	755	516	465	166	226	212	98	72	57	152	43	47	71	24	29	19	76	22	20	27	13	24	7	11	6	10	11	6	8	4	0	1	6	1	5	3	2	1	0	0	0	0	1	0	1	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south39_all	80	5359	2156	1596	1476	1035	924	378	419	395	242	195	146	272	131	107	123	78	71	47	132	53	50	60	30	34	24	26	20	15	26	16	12	10	6	7	9	8	8	1	9	6	1	3	4	2	1	2	4	2	2	0	2	0	0	0	2	0	0	1	0	0	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
0.03	south39_active	80	2319	879	743	742	492	479	168	216	193	102	82	60	155	46	45	60	24	27	18	72	19	24	30	12	19	10	13	7	7	11	7	7	5	1	1	3	4	5	0	1	4	0	0	0	1	1	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south40_all	80	5360	2160	1608	1482	990	929	384	427	354	237	190	134	257	120	121	118	76	55	52	103	57	61	53	20	35	25	32	18	17	20	18	14	13	5	7	8	11	8	0	5	7	1	2	7	3	1	2	2	0	0	0	2	0	0	0	2	1	1	1	1	0	0	1	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south40_active	80	2351	884	753	742	496	455	162	209	171	98	91	55	144	36	43	59	25	26	26	59	23	31	31	8	22	10	16	6	11	9	7	8	8	1	0	2	5	4	0	0	4	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
