label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94
0.03	south32_active	80	2264	2592	2076	459	3634	612	205	242	130	273	86	106	206	85	62	146	112	75	44	17	289	23	68	31	118	11	94	24	12	6	3	33	17	6	7	6	4	7	12	2	3	6	2	3	2	1	1	2	2	1	0	1	0	3	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	7854	4648	3377	1584	3988	1061	627	554	445	500	305	281	299	211	190	245	190	150	120	74	237	63	93	50	118	44	122	44	27	20	19	51	17	17	18	13	10	9	20	6	9	10	4	7	5	2	5	5	2	3	1	4	0	2	1	0	3	1	0	0	1	0	2	1	0	2	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south33_active	80	2243	2586	2128	484	3623	587	180	230	128	276	82	110	186	97	82	159	130	85	39	19	217	24	70	24	104	9	104	23	10	6	7	46	14	6	7	8	3	4	10	1	4	6	2	2	2	1	0	5	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	7882	4496	3261	1589	3897	1006	627	518	438	488	336	284	307	227	194	231	198	138	120	71	197	59	93	57	131	42	124	60	26	16	21	52	16	16	12	14	10	9	11	7	9	18	7	6	3	4	5	6	1	3	2	3	1	6	1	0	5	3	1	1	1	1	1	1	0	0	1	0	0	0	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0.03	south34_active	80	2239	2462	2081	476	3513	546	189	199	124	277	89	103	191	97	96	147	132	75	44	19	180	18	61	25	119	12	104	35	11	5	9	43	12	6	5	9	5	4	3	0	3	12	3	2	0	3	1	6	0	1	1	0	1	5	0	0	2	2	0	1	0	1	0	0	0	0	1	0	0	0	3	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	7813	4476	3372	1548	3859	1050	641	522	427	502	337	311	294	211	212	230	190	130	105	60	202	57	100	68	129	48	115	44	27	17	16	48	26	16	9	12	6	8	12	9	8	17	5	3	1	7	3	5	3	4	2	3	1	5	0	0	4	3	1	1	1	1	0	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0
0.03	south35_active	80	2202	2408	2124	467	3466	575	182	205	113	286	91	115	191	89	102	161	131	67	44	18	190	20	66	38	117	15	96	24	12	4	7	38	20	4	3	6	3	4	5	0	3	12	3	0	0	5	1	4	1	3	1	0	1	5	0	0	1	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	7901	4504	3424	1591	3913	1074	678	541	424	483	312	312	309	217	189	215	183	125	90	66	216	55	106	65	153	47	110	45	30	16	15	44	38	15	11	9	9	15	8	13	6	17	5	3	1	8	4	16	3	4	2	4	2	4	1	1	5	5	1	2	1	1	0	1	0	0	4	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	2231	2391	2177	472	3513	583	213	227	115	280	100	114	195	91	92	152	124	62	40	20	201	21	64	37	142	14	92	26	14	3	5	35	32	6	5	3	5	8	2	2	1	12	2	1	0	5	1	15	1	2	1	1	1	4	0	0	1	3	0	1	0	1	0	1	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	7801	4555	3462	1602	3800	1132	704	554	433	512	290	303	298	214	187	204	191	135	81	71	232	51	108	58	149	48	113	35	29	22	15	36	50	22	10	11	6	18	9	10	8	8	2	4	2	6	4	17	5	4	3	3	1	2	3	2	7	4	1	3	1	0	0	2	1	0	3	0	0	0	0	1	0	0	0	1	0	1	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	2210	2415	2227	447	3411	596	230	239	119	297	81	113	183	89	90	153	122	63	36	18	216	20	76	39	141	13	100	20	13	9	5	27	45	7	5	3	4	12	2	3	3	7	1	3	0	4	3	15	2	2	1	1	0	2	1	0	5	1	0	2	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	7881	4562	3483	1595	3826	1087	715	556	422	528	290	306	305	211	186	197	194	132	85	66	259	53	109	41	138	39	106	36	27	23	18	35	60	20	15	8	7	17	11	10	9	3	4	3	3	6	3	17	4	2	2	4	2	3	3	2	5	3	0	2	1	0	0	2	1	0	2	1	0	1	0	1	0	0	0	0	0	1	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	2282	2412	2214	434	3442	558	245	234	113	300	87	112	191	94	88	145	121	63	41	17	238	25	84	25	129	11	95	22	10	10	4	27	54	7	9	3	4	10	4	4	4	2	1	3	0	4	2	14	2	1	0	1	1	2	1	0	4	1	0	1	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	7853	4632	3480	1587	4046	1102	708	563	446	532	292	285	305	201	187	187	168	140	87	65	235	51	97	51	132	35	98	34	35	28	23	27	53	18	13	12	3	12	13	10	10	2	5	6	4	4	3	8	3	2	2	2	4	3	2	2	6	3	0	1	2	0	1	1	1	0	0	1	0	1	3	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2261	2470	2243	459	3657	550	238	225	125	316	78	106	186	91	84	123	103	68	38	18	213	22	73	31	114	17	93	23	16	12	6	21	50	7	9	5	1	10	6	7	6	1	2	4	0	2	2	5	2	1	0	0	1	2	1	0	5	1	0	1	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	7816	4653	3485	1577	4163	1098	711	576	444	531	318	295	306	194	177	200	146	128	98	74	232	56	91	55	137	32	90	45	34	28	20	22	73	17	16	10	2	9	13	9	9	4	7	7	4	6	2	7	4	3	2	2	5	2	1	1	1	1	0	1	1	0	1	2	0	1	0	2	0	1	3	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	2218	2546	2221	467	3780	559	237	242	139	314	81	112	175	91	73	120	93	62	46	21	212	25	67	33	120	17	82	28	14	9	4	19	69	6	11	5	1	7	6	6	7	3	2	4	1	5	0	5	2	1	0	0	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
