label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91
0.03	south33_active	80	6166	2634	883	459	818	693	227	194	166	367	124	185	108	98	108	64	44	46	106	37	26	44	14	17	31	14	10	21	26	21	12	19	11	4	4	1	5	7	7	6	1	1	2	1	3	3	3	1	0	1	3	1	3	0	1	0	1	2	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	10814	4463	1765	1001	1499	1293	480	416	357	635	269	315	203	177	210	121	99	100	171	64	61	76	42	36	47	21	28	45	24	47	23	32	17	10	9	9	17	11	10	4	5	3	5	4	3	4	4	3	0	2	3	2	3	2	2	2	2	2	1	1	1	0	1	1	1	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	6578	2717	898	440	905	798	235	205	173	425	130	200	115	92	124	62	45	53	120	40	33	40	17	22	29	13	11	30	17	25	11	23	10	6	5	1	10	5	7	2	1	0	3	2	2	3	3	1	0	2	2	2	3	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	10926	4511	1768	1039	1525	1315	503	404	375	664	271	297	201	162	252	121	99	98	166	68	56	73	43	42	48	25	32	51	26	47	22	39	17	14	14	15	15	13	12	2	5	2	6	5	0	4	2	2	0	2	2	2	2	3	2	0	2	2	0	1	1	0	1	1	1	2	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_active	80	6718	2722	872	458	943	815	242	194	195	457	143	181	113	86	148	61	42	51	121	36	29	42	21	30	29	15	13	38	18	31	10	27	10	10	5	3	7	5	2	1	2	0	4	3	0	4	2	0	0	2	1	2	2	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_all	80	10420	4302	1681	1089	1373	1254	482	426	349	619	263	272	206	164	256	116	94	86	172	73	58	74	42	36	52	23	37	43	22	45	18	40	14	14	16	15	14	13	11	4	4	3	4	3	0	5	2	2	1	1	0	2	0	2	1	4	1	0	0	2	0	0	0	0	1	1	3	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south36_active	80	6279	2564	830	482	850	765	226	205	182	406	137	158	119	77	154	59	36	46	114	35	29	40	22	23	30	14	15	31	13	30	6	29	9	10	7	4	7	4	2	2	2	1	4	3	0	4	1	0	1	1	0	2	0	0	1	4	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_all	80	9457	4052	1650	1147	1266	1124	468	405	332	558	248	246	191	155	246	108	96	76	149	74	59	75	44	40	47	29	30	39	28	38	16	36	13	15	17	12	13	11	11	9	2	3	1	3	3	4	3	2	1	0	3	1	0	2	1	4	0	0	0	1	0	0	0	0	1	1	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south37_active	80	5608	2424	797	523	745	649	221	197	171	347	122	136	103	77	156	54	36	42	101	35	23	34	21	21	30	17	13	26	19	29	6	27	7	11	7	3	7	2	1	4	2	1	1	2	2	3	1	0	1	0	2	0	0	1	1	4	0	0	0	0	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south38_all	80	9048	3932	1606	1175	1168	1013	485	418	336	491	234	247	165	154	213	101	92	84	134	69	63	76	42	39	49	28	32	31	27	33	18	22	17	15	15	6	14	6	17	8	3	6	3	3	3	4	4	2	3	0	3	3	0	4	1	6	0	0	1	3	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0.03	south38_active	80	5327	2314	787	534	656	585	207	204	156	298	108	127	87	74	130	49	39	52	89	37	23	44	19	15	35	14	20	19	14	23	11	17	8	12	6	3	7	0	8	3	3	2	3	2	2	2	1	0	2	0	2	1	0	3	1	6	0	0	1	0	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south39_all	80	9969	4294	1729	1148	1332	1080	477	419	358	535	250	255	166	144	206	112	94	88	152	83	64	91	40	37	50	28	28	41	33	43	20	23	21	12	13	6	13	6	13	8	5	7	2	2	5	6	2	2	2	4	3	5	0	6	1	2	0	0	2	2	0	4	0	0	2	1	2	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	5932	2591	885	530	770	632	210	204	166	325	103	134	88	72	123	59	50	52	103	44	23	59	20	13	34	10	19	22	22	29	14	13	12	9	6	2	7	3	10	2	3	3	2	1	4	4	0	1	1	4	2	2	0	6	1	2	0	0	2	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	10876	4697	1811	1105	1431	1207	495	433	373	593	252	274	189	132	218	121	100	95	163	88	58	102	52	46	59	30	26	57	42	45	28	32	20	11	10	5	11	5	18	8	5	6	5	0	3	7	5	3	3	5	2	5	0	7	1	2	0	0	2	2	0	4	0	0	1	1	4	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	6656	2851	946	507	836	755	214	206	175	351	114	140	101	61	143	63	52	53	114	44	23	64	23	18	39	14	19	28	32	27	21	22	12	8	3	2	5	4	14	2	3	2	3	0	2	3	3	1	1	5	1	2	0	6	1	2	0	0	2	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
