label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167
0.03	north18_all	80	7058	6739	2230	1667	2484	1071	2147	708	901	602	566	936	467	362	261	217	203	316	173	302	142	144	116	322	203	87	93	88	69	101	83	76	60	66	111	105	61	33	37	54	89	39	32	11	23	25	19	33	22	20	13	28	17	12	37	10	12	43	16	9	7	8	11	9	14	3	36	7	2	5	5	4	3	3	7	5	5	4	5	3	4	2	3	2	0	5	3	2	0	2	7	3	1	1	2	0	3	2	1	0	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	9	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
0.03	north18_active	80	2378	5470	703	787	2002	559	1885	343	672	407	400	815	316	233	88	74	75	236	52	224	55	66	60	285	165	18	56	28	30	76	60	21	29	38	97	92	41	11	15	33	72	17	11	3	5	6	6	24	4	9	4	25	11	8	33	5	6	38	12	4	5	3	8	4	10	3	32	1	1	0	5	1	1	1	2	4	3	3	2	1	3	0	2	0	0	2	0	0	0	2	7	2	0	0	2	0	3	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	7035	6886	2188	1637	2479	1073	2226	690	893	629	557	908	456	353	260	213	230	325	167	293	158	158	116	301	194	85	104	82	79	109	83	80	55	60	104	138	59	35	33	48	68	38	38	13	23	20	19	31	22	22	13	17	18	17	46	11	13	42	14	11	8	8	11	10	18	3	28	8	7	4	6	3	5	2	4	7	4	8	3	5	2	2	3	1	0	3	3	2	0	2	5	4	2	2	2	1	3	2	1	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	north19_active	80	2390	5542	699	763	2028	557	1947	344	657	419	390	793	304	221	88	73	87	234	52	229	59	72	59	263	161	20	58	27	34	78	52	23	25	36	85	125	40	13	14	32	57	19	8	5	7	5	7	21	4	11	5	13	14	9	43	4	5	37	11	5	4	3	8	5	16	2	26	1	1	1	5	1	2	1	2	6	2	7	0	1	1	0	2	0	0	1	0	0	0	2	5	3	1	0	1	1	3	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_all	80	7037	6806	2146	1612	2511	1054	2173	694	900	595	576	947	463	320	251	225	239	325	164	317	156	165	130	290	264	88	99	78	79	121	74	74	55	59	105	126	48	42	33	62	59	33	36	17	26	18	17	29	22	23	16	28	18	20	50	15	11	46	17	10	8	6	5	10	13	4	10	7	7	7	4	2	7	2	1	4	4	9	1	5	2	2	2	1	2	2	0	2	1	2	0	2	2	3	2	2	2	0	0	0	2	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0
0.03	north20_active	80	2348	5495	676	794	2076	551	1901	333	669	367	395	836	311	190	100	78	98	239	50	253	57	77	60	254	233	25	57	22	33	84	45	22	29	33	85	112	31	22	10	42	52	15	5	5	8	4	6	17	5	11	8	22	13	14	46	11	5	41	16	5	1	2	3	6	10	2	8	2	1	4	2	0	2	1	1	4	2	8	0	1	2	0	1	0	2	1	0	0	1	2	0	2	1	0	1	2	2	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	10342	10785	2336	4476	1380	1190	2576	733	798	493	1033	555	336	933	261	365	434	573	194	366	174	140	119	123	210	82	95	70	78	90	132	66	63	55	52	41	45	43	59	49	62	36	25	53	26	35	22	16	35	15	16	15	12	23	11	26	13	13	11	7	4	12	8	13	9	10	9	2	7	3	7	2	4	5	10	0	11	6	3	4	0	5	2	3	12	1	2	0	1	2	2	0	0	1	1	0	0	0	4	1	1	0	1	1	1	0	2	0	0	6	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_active	80	7173	9658	1085	3954	728	688	2343	388	554	222	871	380	86	845	80	284	356	507	101	298	109	43	36	32	162	18	42	17	18	49	106	31	38	34	27	14	23	8	45	34	44	15	13	45	12	20	14	4	29	5	6	5	5	12	2	15	3	10	8	2	2	10	2	10	6	7	3	1	0	1	4	2	2	3	8	0	10	6	2	1	0	0	1	2	11	0	1	0	0	1	0	0	0	0	1	0	0	0	4	0	0	0	0	1	0	0	2	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	10356	10824	2343	4641	1376	1191	2529	720	771	491	1053	578	329	963	267	351	497	575	209	350	171	128	126	119	218	82	99	75	78	87	140	67	72	54	52	44	60	48	81	41	84	45	23	59	22	31	25	16	30	15	17	17	11	26	11	25	12	13	15	8	4	18	9	11	10	12	7	3	5	5	1	6	6	3	17	0	14	6	3	4	1	3	2	3	13	2	3	3	0	4	3	1	0	1	1	0	2	0	0	1	3	1	1	1	4	2	2	0	0	6	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_active	80	7252	9742	1070	4103	735	692	2287	375	514	216	892	396	85	878	87	267	413	517	113	277	108	36	41	32	179	19	41	18	17	46	119	33	42	29	28	15	33	13	71	32	66	20	11	49	8	21	16	4	24	5	7	7	3	15	1	16	2	11	7	3	2	15	3	8	6	9	3	1	0	2	0	5	3	0	15	0	11	4	2	3	0	0	1	2	12	1	1	3	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	3	2	2	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	10440	10813	2387	4512	1330	1127	2499	685	753	499	1165	532	323	913	267	368	472	577	219	354	175	127	119	111	258	84	87	75	80	69	145	64	68	58	53	43	60	54	94	35	70	36	24	52	24	26	23	22	37	20	13	16	11	13	8	24	15	13	13	4	3	18	8	9	11	12	3	6	4	4	2	5	5	5	17	1	8	6	4	7	2	3	3	1	5	4	3	3	1	5	3	2	0	0	3	1	5	0	2	1	3	1	1	1	4	3	1	0	0	6	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	7290	9738	1070	4000	702	635	2258	348	498	223	990	367	87	831	88	280	397	513	130	277	109	41	42	24	216	17	33	23	19	35	130	33	41	31	24	15	32	18	83	24	52	17	12	41	7	14	14	8	31	4	5	7	1	8	2	16	0	11	6	2	2	15	3	4	7	9	1	2	1	2	0	4	2	2	16	1	5	3	2	4	0	0	1	1	4	3	1	3	0	1	1	1	0	0	2	0	1	0	1	0	0	1	1	1	3	2	1	0	0	6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	10289	10626	2341	4408	1319	1127	2509	710	733	518	1199	532	330	898	288	362	382	586	237	348	173	131	116	104	220	87	89	74	67	62	154	65	75	54	57	41	54	52	103	40	72	35	26	60	24	33	21	25	32	18	12	17	12	11	10	20	14	14	10	7	4	20	9	10	8	11	2	7	6	5	5	5	6	3	11	4	8	7	3	7	3	1	2	1	6	4	4	3	1	3	4	3	0	0	3	2	5	0	2	2	2	1	1	0	5	3	1	1	0	1	1	0	0	1	0	2	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	7196	9532	1026	3897	683	624	2270	342	495	215	1038	366	84	809	105	270	304	520	130	283	106	36	37	20	191	23	31	17	16	35	135	34	37	28	27	10	25	18	96	27	60	19	11	42	6	21	10	10	26	2	6	6	1	7	2	16	1	11	4	4	2	16	5	5	5	10	0	3	3	2	2	4	2	2	11	3	5	3	1	4	0	0	1	1	5	3	2	3	0	0	1	2	0	0	2	0	1	0	1	1	0	1	1	0	4	2	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	10255	10191	2350	4346	1286	1091	2509	732	758	532	1150	515	324	805	273	358	359	544	226	336	166	122	118	90	247	93	80	68	61	61	134	72	68	58	53	36	37	43	93	34	64	31	33	57	28	29	17	25	34	17	11	14	16	12	9	24	14	6	7	9	5	20	6	16	7	14	1	9	7	3	5	4	4	3	10	8	8	4	3	9	4	2	2	2	3	4	2	0	1	4	2	2	0	0	4	2	3	1	4	1	0	1	0	0	5	3	1	1	0	0	0	0	0	1	0	3	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	7089	9091	1015	3807	652	593	2274	372	525	223	1004	340	81	717	103	273	282	472	121	271	105	37	36	19	206	25	28	14	14	30	118	33	40	33	19	9	14	13	87	20	56	14	14	40	8	22	8	11	25	3	4	5	2	7	2	20	1	5	4	5	3	17	5	12	4	13	0	3	4	1	2	4	0	2	9	6	8	2	2	5	1	1	1	1	2	3	1	0	0	2	0	1	0	0	3	0	1	1	3	1	0	1	0	0	4	2	1	1	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	10145	10187	2329	4090	1277	1103	2577	765	735	510	1121	537	348	799	275	382	379	562	227	340	171	137	114	72	228	81	80	66	60	70	120	74	60	54	55	35	39	32	95	37	66	34	34	53	30	33	18	24	31	15	11	19	14	12	8	19	9	4	9	12	4	16	8	17	10	14	3	6	8	6	6	4	5	5	13	9	6	5	1	7	4	2	5	1	4	4	3	0	1	4	3	3	1	0	3	2	2	1	3	2	0	0	0	0	2	0	1	1	0	0	0	0	0	1	0	2	2	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	6999	9044	1069	3540	636	613	2335	380	510	209	995	342	88	707	103	293	293	487	122	282	106	38	41	18	186	23	32	13	14	40	106	35	32	31	25	10	20	10	85	20	60	15	17	39	12	26	7	13	24	4	5	6	2	6	2	15	2	3	7	5	2	13	6	15	5	10	2	3	3	4	2	4	1	5	12	7	6	4	1	3	1	1	5	0	2	2	1	0	0	4	0	2	0	0	2	0	0	1	3	2	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	10238	10227	2306	4136	1278	1082	2525	771	774	523	1089	545	332	890	252	388	421	552	204	317	159	124	105	74	237	85	89	73	61	77	111	60	59	56	55	42	44	42	83	28	70	28	30	55	34	33	14	21	19	15	12	11	13	15	6	20	7	4	13	9	7	17	7	20	9	15	2	5	5	5	6	7	3	4	12	7	8	7	5	8	4	4	5	1	5	3	1	0	0	5	2	1	2	0	2	1	2	2	2	3	0	0	0	0	1	0	1	2	0	1	0	1	0	0	0	1	2	1	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	7113	9069	1058	3586	621	623	2282	392	527	226	962	349	87	786	92	298	334	487	110	261	92	36	34	19	198	28	41	16	18	41	95	30	37	31	29	19	22	11	74	11	59	9	15	43	17	27	7	7	13	4	2	4	5	10	3	13	2	1	9	3	3	16	5	19	4	9	2	2	2	4	3	7	1	3	11	5	8	6	3	5	1	3	5	0	3	0	0	0	0	4	0	1	1	0	2	0	0	1	2	3	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	1	1	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	10446	10563	2293	4074	1247	1141	2619	772	764	513	1112	546	335	889	256	426	396	545	205	316	155	138	103	84	207	76	89	79	68	80	111	56	68	55	54	41	55	47	107	36	58	30	34	58	35	24	16	20	17	22	13	10	14	13	8	12	11	10	17	11	6	11	5	12	9	15	5	3	3	7	5	5	2	4	16	7	7	5	13	8	4	3	5	3	6	3	2	1	1	6	1	2	2	0	1	2	2	2	3	7	0	0	0	0	1	1	0	2	0	1	1	1	0	0	0	0	1	1	1	0	2	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	7366	9444	1072	3567	623	680	2374	389	525	217	975	366	91	780	79	319	314	482	116	261	100	43	33	25	169	25	40	17	18	39	97	31	49	33	33	17	32	14	94	17	46	13	19	48	16	18	10	8	11	5	2	3	6	6	4	6	3	6	11	4	1	9	3	11	3	9	3	2	0	4	3	5	1	3	15	5	6	5	11	6	0	2	5	2	4	0	1	1	1	5	0	1	1	0	1	1	0	1	2	7	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	10469	10620	2285	4392	1250	1114	2529	752	761	552	1062	507	304	902	259	409	376	547	228	289	162	132	105	90	192	80	82	80	67	72	142	60	75	56	56	39	51	55	101	31	57	32	24	59	30	22	13	18	15	22	12	12	15	15	13	14	15	17	18	8	6	14	5	11	4	12	5	4	2	6	4	4	2	2	6	4	8	5	13	6	3	3	3	2	4	2	2	4	1	2	3	1	2	0	0	2	2	1	1	6	0	0	1	0	1	1	0	2	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	7432	9511	1029	3904	639	654	2291	374	510	232	930	342	82	796	80	299	302	485	130	241	117	42	33	23	164	26	31	16	18	29	120	31	56	37	34	17	25	18	82	15	47	13	12	49	13	15	8	5	11	5	1	2	7	10	4	8	4	11	10	3	1	11	2	10	1	6	2	2	0	4	3	4	0	1	5	2	6	5	11	6	0	2	3	2	3	0	1	4	1	1	2	0	1	0	0	1	0	0	0	6	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	10423	10561	2344	4374	1274	1115	2517	749	772	538	1042	503	294	917	245	421	372	532	214	322	175	138	122	100	201	82	69	71	85	63	140	72	75	58	48	35	48	48	102	39	48	26	26	57	28	30	14	17	18	23	10	12	14	21	18	12	20	14	15	11	5	15	4	14	4	15	8	5	3	5	3	7	5	2	11	2	12	1	13	7	3	1	4	4	5	2	3	5	1	1	4	2	4	0	0	3	0	1	3	7	0	0	1	2	1	2	0	0	0	2	1	1	0	2	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	7401	9495	1046	3891	671	628	2273	377	538	227	910	354	71	816	87	307	301	467	126	269	121	44	35	22	171	22	24	15	23	24	118	35	58	43	25	14	25	14	85	22	41	9	14	48	12	13	7	6	13	9	0	1	5	9	3	8	4	11	7	4	2	11	1	13	2	8	3	3	1	3	2	6	0	1	9	1	10	1	12	5	0	0	4	2	3	1	1	5	1	1	3	1	3	0	0	2	0	0	2	7	0	0	0	1	0	2	0	0	0	2	0	1	0	2	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	10495	10742	2242	4337	1350	1155	2601	760	913	515	1121	546	327	871	253	413	395	558	186	332	167	116	129	110	236	100	99	75	58	98	150	72	63	60	68	37	43	43	100	32	59	31	28	67	30	36	27	26	31	21	11	24	13	18	9	23	9	17	15	12	11	34	11	11	9	13	1	4	6	4	4	4	5	0	10	6	4	7	8	5	3	2	2	5	1	1	1	5	1	1	2	0	1	1	1	0	0	0	2	5	0	0	1	0	2	4	7	2	0	0	0	1	1	1	1	2	0	2	0	1	1	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	7251	9678	953	3802	717	648	2332	383	651	216	964	367	84	762	92	314	334	498	106	278	102	27	39	24	184	31	38	24	16	52	128	36	37	30	36	10	23	13	85	18	50	15	12	60	16	32	16	8	24	10	1	6	3	10	3	15	1	10	11	7	6	33	7	8	2	10	0	3	2	3	2	2	5	0	10	6	2	6	3	1	1	0	1	4	1	0	0	5	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	4	5	2	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	10483	10653	2292	4353	1360	1152	2674	757	915	512	1165	543	347	986	257	417	426	525	189	316	169	110	132	107	254	104	97	78	75	98	165	81	66	57	69	37	56	36	90	29	83	32	32	63	24	28	20	25	34	26	11	23	13	17	9	19	8	16	19	11	14	23	13	8	12	13	1	3	5	6	2	4	3	0	13	6	4	4	10	3	3	2	2	4	2	1	3	4	3	1	0	2	2	0	1	1	1	0	1	6	0	1	1	0	2	0	6	2	1	0	0	1	1	0	1	2	0	2	0	1	1	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	7299	9604	1001	3803	702	626	2412	385	663	222	1016	387	90	876	94	329	353	466	108	267	110	30	39	28	199	31	32	26	19	49	139	44	37	28	39	9	31	10	76	15	72	19	17	58	12	21	12	11	28	13	2	6	1	10	3	12	0	9	14	5	6	21	9	5	3	11	1	2	0	4	1	1	3	0	13	6	3	3	6	1	0	0	1	3	2	0	0	4	2	0	0	0	2	0	0	0	1	0	0	4	0	0	0	0	1	0	5	2	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	10323	10215	2271	4190	1330	1051	2557	767	845	529	1066	534	353	955	273	401	385	489	207	301	171	120	133	102	223	104	93	76	67	89	150	76	57	55	61	42	71	42	63	35	79	34	24	62	19	25	19	23	37	27	11	17	14	14	9	22	9	21	14	13	14	19	17	10	10	8	1	7	7	6	1	6	2	2	12	4	5	6	9	2	4	2	8	3	2	1	4	4	3	0	0	2	11	0	1	4	1	0	1	12	0	4	1	0	2	3	3	0	2	0	0	1	1	1	1	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	7030	9109	979	3628	675	550	2286	377	594	231	921	378	94	849	90	305	310	427	116	245	101	37	42	27	172	32	25	23	16	47	125	41	33	27	29	10	42	10	52	20	68	17	15	52	9	16	9	8	24	14	3	8	3	7	3	13	3	12	11	4	6	16	9	6	3	8	1	3	2	4	0	3	1	1	12	4	3	6	6	1	0	0	7	2	2	0	0	4	2	0	0	0	11	0	0	1	1	0	0	11	0	1	0	0	1	2	2	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	9788	9043	2322	3736	1339	1022	2295	722	751	509	949	499	357	858	287	345	386	412	209	257	158	129	116	119	218	112	91	78	71	85	137	82	57	62	57	51	76	35	63	29	74	35	26	50	16	19	14	19	36	24	15	17	16	13	9	16	10	17	12	10	14	12	14	7	9	8	1	4	7	4	1	13	3	4	17	3	8	7	10	1	3	2	8	1	2	2	5	0	3	1	0	2	10	0	0	4	2	0	0	12	0	6	0	0	1	3	1	0	2	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	6500	7877	977	3169	633	497	2015	340	508	202	800	327	96	751	92	257	301	346	106	204	91	45	34	33	165	29	24	20	13	45	113	40	27	33	30	14	44	6	49	17	61	14	13	42	6	12	7	6	24	10	4	7	5	7	1	11	4	11	8	1	4	10	8	5	2	8	1	1	2	3	0	8	1	3	17	3	7	6	8	0	0	0	7	1	2	0	0	0	2	1	0	0	10	0	0	1	1	0	0	11	0	1	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	9188	8086	2246	3278	1310	1015	2039	728	656	504	853	462	334	735	302	300	357	381	212	266	155	133	110	113	205	103	101	76	71	78	135	81	50	51	47	54	74	37	65	35	77	33	24	44	20	22	16	15	33	24	16	15	13	19	9	14	10	20	10	7	12	19	9	8	9	10	6	5	7	2	1	12	4	7	12	2	9	4	9	1	3	2	7	2	1	2	4	0	3	1	1	0	9	0	0	3	1	0	1	7	0	5	3	0	0	3	1	0	2	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	5770	6892	855	2706	587	506	1763	326	412	191	705	299	82	622	91	202	265	323	107	201	90	42	33	36	155	25	27	18	12	40	103	39	25	20	23	16	39	7	53	18	60	12	10	31	6	15	3	2	20	9	6	5	4	10	0	10	4	13	7	0	4	15	2	5	5	9	2	1	2	1	0	7	1	3	12	1	8	3	9	1	0	0	6	1	1	0	0	0	1	1	1	0	9	0	0	1	0	0	0	7	0	1	1	0	0	2	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	9259	8091	2302	3330	1308	1094	1927	685	679	497	828	485	332	730	277	330	361	450	223	274	136	126	116	122	185	107	91	76	81	68	132	70	44	58	46	52	59	30	70	34	63	29	35	49	25	26	23	16	33	25	20	16	18	17	10	18	6	22	9	7	9	19	4	8	10	6	6	2	6	2	1	9	5	8	13	3	16	7	6	2	1	3	4	2	3	1	3	1	2	2	1	0	3	0	0	1	1	0	1	1	0	3	3	0	0	0	0	0	0	2	1	0	0	1	0	1	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
