label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82
0.03	north7_active	80	28928	6077	4982	3520	2899	3519	1708	1442	508	774	328	848	314	187	579	234	255	106	143	83	146	106	43	31	73	61	25	35	26	28	33	20	10	10	14	10	4	6	9	7	15	3	3	0	0	3	2	2	1	2	1	1	1	1	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	48735	12656	8838	6440	4987	5522	3009	2473	1153	1315	739	1455	649	440	931	463	420	204	245	170	230	158	99	78	119	95	58	78	67	45	53	40	12	22	31	17	11	15	12	10	5	4	14	3	3	21	4	3	3	2	1	2	2	2	2	1	1	10	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	north8_active	80	29272	6120	4924	3566	2866	3427	1731	1447	490	713	324	864	320	191	579	249	252	104	136	87	133	106	49	39	66	57	29	41	28	30	32	20	7	12	19	12	7	10	7	5	3	3	7	2	0	13	1	2	3	2	1	0	1	1	2	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	48357	12544	8967	6451	4875	5413	2975	2495	1153	1347	780	1391	662	444	929	453	431	196	236	158	211	191	107	85	133	106	52	72	67	47	51	34	18	17	35	17	10	13	12	10	22	8	8	2	3	19	6	3	7	1	1	3	0	2	3	2	2	4	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	29141	6097	4971	3641	2822	3393	1695	1449	517	733	330	853	334	191	586	230	261	100	141	76	116	131	52	39	80	64	27	34	29	35	26	19	8	11	26	8	7	11	8	3	21	6	4	2	0	12	3	2	7	1	1	1	0	1	2	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	47791	12188	8700	6233	4895	5222	2936	2497	1129	1307	780	1362	641	427	951	456	422	192	246	159	250	189	105	80	141	98	44	78	70	42	47	34	29	14	35	19	12	14	11	6	22	9	8	4	1	13	5	2	8	2	7	5	1	1	1	3	3	1	0	0	0	0	6	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	28884	5907	4745	3552	2820	3308	1685	1454	515	699	332	806	330	188	601	226	261	106	147	86	140	119	48	37	84	60	23	45	32	27	24	22	11	10	27	11	8	11	10	1	20	6	6	3	0	11	2	1	7	1	3	2	1	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	48421	12504	9043	6438	5206	5218	2791	2507	1195	1320	765	1373	646	426	943	497	425	208	238	176	225	195	123	92	131	81	64	64	84	67	35	33	35	18	27	18	19	16	17	13	15	11	9	5	6	12	3	4	2	7	7	2	4	10	2	0	0	4	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	29156	5948	4773	3581	3036	3183	1631	1461	506	705	355	817	327	186	643	270	246	94	129	83	148	110	68	42	86	45	27	30	47	37	18	16	27	11	14	7	10	9	9	7	6	9	6	3	2	10	2	2	1	5	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	49201	12686	9334	6437	5269	5318	2916	2576	1174	1316	783	1354	673	428	937	468	422	200	241	187	242	201	105	85	140	110	57	57	94	69	34	37	32	25	20	19	15	12	15	12	16	6	14	6	5	11	3	5	2	5	4	2	3	9	2	0	3	4	5	3	3	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	29645	6096	5011	3614	3052	3366	1680	1511	516	716	384	788	341	186	635	254	253	86	140	85	159	118	59	41	90	64	24	26	47	31	19	19	20	13	8	10	8	7	10	6	7	5	11	5	0	8	2	2	1	4	3	0	0	1	0	0	3	0	4	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	49436	12796	9294	6401	5311	5454	2955	2559	1173	1401	814	1483	685	407	917	446	409	212	244	189	245	204	115	90	143	120	61	49	102	64	35	34	43	20	24	18	13	16	12	11	15	8	13	7	4	6	2	4	2	4	6	0	2	9	1	0	4	5	5	3	3	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	29932	6169	5010	3502	3072	3496	1674	1519	512	758	406	921	349	177	589	253	253	94	134	87	154	122	59	36	85	67	28	21	53	24	19	18	26	8	9	11	4	9	7	7	7	6	11	6	0	2	1	1	2	3	5	0	1	0	0	0	4	0	4	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	49711	12866	9304	6576	5312	5403	3043	2688	1165	1341	841	1484	687	432	916	423	405	208	242	185	236	233	104	80	142	123	63	53	89	59	47	41	42	29	42	20	11	12	9	9	11	9	15	7	3	5	1	5	4	2	5	0	2	1	0	0	4	5	4	2	2	2	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0
0.03	north14_active	80	30153	6280	5044	3657	3035	3527	1710	1602	521	719	405	907	340	186	584	233	245	94	132	77	150	148	49	37	83	63	32	25	50	22	23	22	24	13	17	12	3	6	2	6	9	5	13	6	0	2	1	2	4	0	4	0	1	0	0	0	4	0	3	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_all	80	50128	12898	9227	6636	5376	5334	3065	2709	1174	1366	833	1526	661	436	946	415	404	210	248	166	236	238	115	88	138	117	58	61	89	53	45	36	37	22	57	19	11	16	6	14	11	9	6	4	3	3	6	6	4	2	5	0	3	1	0	0	4	1	0	0	2	1	5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_active	80	30309	6256	5046	3661	3105	3376	1776	1609	535	753	392	910	330	184	596	228	253	103	139	74	140	152	53	39	76	58	32	26	51	28	20	18	18	11	22	13	4	5	1	10	10	5	4	2	1	1	2	4	4	0	4	0	2	0	0	0	4	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_all	80	50162	12790	9178	6731	5406	5339	3098	2673	1226	1385	783	1400	671	447	1054	418	401	197	248	158	229	243	108	90	152	143	57	66	76	62	44	34	25	23	65	17	14	17	7	12	9	12	10	4	6	2	9	4	4	1	4	0	3	2	0	1	1	0	0	0	2	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	30299	6139	4959	3720	3118	3267	1786	1612	579	774	354	813	351	192	667	224	239	95	129	69	137	152	51	41	86	76	33	35	56	36	18	16	11	14	29	10	7	5	4	8	8	4	9	1	1	1	3	3	3	0	3	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_all	80	50111	12831	9191	6786	5451	5501	2972	2543	1208	1403	758	1417	671	432	1050	463	404	197	256	161	208	218	113	88	143	124	42	55	74	62	37	32	49	21	58	20	10	16	11	17	16	10	7	7	9	2	9	4	6	0	3	0	3	7	0	2	2	3	0	1	2	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north17_active	80	29993	6186	4932	3752	3106	3346	1724	1538	584	777	334	818	361	191	652	259	237	91	138	75	124	144	54	42	76	74	19	27	46	38	13	14	36	10	29	12	8	4	8	13	15	3	7	0	3	1	3	3	3	0	2	0	1	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north18_all	80	50039	12817	9096	6657	5478	5613	2926	2569	1182	1377	775	1418	678	434	1036	452	444	197	263	170	219	210	96	87	140	122	47	68	84	54	38	30	60	19	60	17	15	13	11	20	25	9	13	7	6	9	6	4	4	0	2	0	3	11	0	2	3	3	2	1	3	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north18_active	80	29894	6154	4910	3679	3150	3423	1668	1546	562	770	351	897	371	192	652	254	230	93	139	83	134	123	46	41	75	69	23	33	61	29	15	17	47	8	30	8	9	7	8	13	22	2	11	0	2	8	2	2	1	0	1	0	1	6	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_all	80	49972	12647	9071	6712	5394	5482	3014	2517	1119	1383	757	1389	699	425	1032	454	441	208	264	178	218	200	100	84	151	136	52	61	86	55	40	38	68	21	43	20	12	12	11	17	33	5	10	9	5	25	7	7	6	0	2	0	1	10	0	1	2	3	2	1	2	0	3	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north19_active	80	30040	6176	4873	3657	3117	3354	1718	1472	514	764	350	910	405	184	678	257	233	95	142	86	140	108	47	42	82	95	23	21	60	33	18	25	54	9	24	8	6	6	6	8	25	1	8	0	3	7	4	3	4	0	1	0	0	6	0	0	1	0	2	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_all	80	49128	12469	8848	6406	5082	5302	2957	2483	1149	1319	757	1282	657	422	1003	449	448	205	262	184	245	181	101	81	151	116	60	60	95	44	47	37	50	24	39	15	11	10	17	16	36	7	16	7	5	27	4	6	7	0	1	2	1	12	1	0	2	0	2	0	2	0	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	29666	6060	4776	3477	2944	3270	1679	1456	529	738	346	820	367	178	666	262	245	104	141	95	138	90	48	44	85	80	29	21	66	28	27	24	37	8	23	4	4	6	5	9	27	4	10	3	4	9	2	2	6	0	0	0	1	6	0	0	2	0	2	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	26202	11440	7840	5928	5073	6769	2056	1467	1306	1132	1978	887	683	779	596	358	574	312	215	169	291	119	317	113	88	109	74	119	54	48	43	86	46	43	22	34	20	15	7	14	8	6	16	12	4	14	12	7	6	1	4	1	4	1	0	0	1	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_active	80	12082	5175	3840	3104	2851	4188	962	665	606	561	1295	498	371	467	326	180	373	160	99	84	168	60	259	61	52	68	37	81	27	17	23	62	30	29	12	22	8	7	4	4	3	4	12	7	1	14	9	0	4	1	2	1	3	1	0	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_all	80	26472	11427	7812	5939	5163	6738	2061	1443	1301	1131	1940	907	678	728	567	344	555	293	230	169	316	120	312	117	112	116	76	121	57	42	38	86	36	36	18	25	15	17	11	13	19	8	8	7	5	8	11	7	5	2	2	2	3	1	2	0	1	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_active	80	12203	5135	3846	3065	2950	4182	988	649	616	574	1234	508	384	438	305	186	345	165	118	84	197	56	232	63	62	73	35	84	25	14	19	53	25	24	8	13	8	9	7	4	9	5	4	2	2	7	8	1	3	1	1	1	2	1	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_all	80	26515	11536	7723	5954	5131	6727	2063	1442	1294	1084	2040	907	659	699	558	350	540	282	242	166	286	122	318	135	120	140	72	111	61	38	43	80	51	44	15	18	15	12	12	10	25	12	13	4	7	7	7	4	3	1	2	2	2	0	8	0	3	1	0	0	3	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	12295	5208	3769	3065	2948	4275	1016	643	630	539	1267	499	376	389	313	188	319	163	126	79	183	55	243	77	63	94	38	76	27	12	18	40	40	28	9	11	9	7	8	4	13	8	6	3	2	6	4	1	3	0	1	0	1	0	8	0	3	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	26648	11519	7589	5962	5206	6649	2083	1440	1291	1065	2005	890	651	751	595	343	515	272	242	154	263	117	250	151	117	130	64	152	57	32	37	66	55	36	11	16	14	11	11	6	20	11	15	3	10	4	7	4	3	4	6	4	0	2	8	1	2	1	0	0	2	0	1	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	12347	5175	3705	3112	2945	4203	1052	665	614	520	1270	511	359	454	349	178	309	161	126	70	159	54	164	81	63	85	30	114	28	12	11	29	43	20	7	8	10	8	8	3	13	7	7	3	8	3	3	1	2	3	5	0	0	2	8	0	2	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	26525	11527	7644	5890	5191	6497	2069	1464	1231	1027	2024	906	654	811	591	342	533	283	248	171	230	121	288	152	133	142	54	143	61	32	36	52	49	36	13	19	17	15	13	10	26	9	12	1	8	5	5	2	4	3	6	4	0	2	6	1	2	1	0	0	1	0	2	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	12229	5152	3661	3060	2866	4140	1007	685	564	473	1310	512	341	492	358	164	305	158	130	83	130	53	204	83	69	96	26	113	38	13	12	31	33	21	8	12	12	9	8	5	18	5	6	1	6	2	2	1	2	3	5	0	0	2	6	0	2	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	26558	11566	7664	5842	5182	6422	2087	1482	1202	1060	1997	921	648	812	597	342	542	287	232	188	274	108	266	143	123	132	52	140	54	34	33	48	53	26	15	26	20	13	11	12	19	5	10	1	7	6	5	0	5	3	8	6	1	2	1	2	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south26_active	80	12279	5281	3696	3075	2870	4095	996	689	547	498	1295	514	328	498	350	163	324	170	117	93	138	52	148	72	62	80	23	102	34	11	11	30	32	12	7	15	13	8	7	6	13	3	5	0	7	3	3	0	3	3	7	4	1	2	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	26503	11615	7730	5850	5232	6379	2110	1475	1239	1061	1978	929	661	774	551	335	567	288	225	184	296	106	313	148	114	167	49	118	55	37	27	54	48	32	19	23	20	10	12	13	23	4	11	2	2	6	5	3	5	0	5	5	1	3	1	3	1	0	0	1	0	1	3	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	12256	5242	3788	3078	2908	4021	1005	693	576	510	1222	514	342	479	312	164	333	157	114	90	166	53	202	85	60	98	21	69	35	13	12	34	28	16	5	10	12	6	8	7	17	3	8	0	1	2	3	3	2	0	4	4	1	3	1	1	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	26455	11525	7761	5870	5227	6109	2092	1498	1249	1077	1980	958	636	761	565	341	583	276	227	180	289	112	288	145	109	152	50	102	57	41	32	47	59	31	18	24	24	9	11	11	21	7	10	4	5	6	5	3	4	1	4	8	2	2	1	2	1	1	0	1	0	1	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	12336	5186	3798	3085	2961	3836	1020	695	583	520	1222	529	332	475	307	168	348	146	117	80	169	56	184	85	64	84	22	54	28	15	15	26	40	18	5	10	15	4	8	6	8	6	8	0	2	2	4	3	2	0	4	5	1	1	1	1	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	26425	11501	7677	5864	5176	6188	2045	1504	1248	1072	1925	952	645	759	560	338	533	273	231	152	262	126	330	139	105	177	56	88	57	42	30	64	59	31	22	20	24	9	12	11	21	4	12	10	5	3	4	4	4	4	6	19	3	4	0	2	1	1	1	1	0	1	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	12339	5143	3704	3093	2907	3947	1009	686	584	522	1152	535	330	444	298	166	327	142	121	72	164	61	221	80	64	113	24	48	34	14	17	44	43	18	7	8	17	4	6	8	9	4	9	5	1	1	3	3	1	2	5	12	1	1	0	1	1	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	25960	11274	7601	5897	5048	6050	2008	1499	1193	1071	1937	913	622	760	557	358	533	285	238	145	216	122	310	125	101	151	57	93	66	35	28	47	50	33	26	20	20	9	15	8	15	6	6	9	9	9	3	3	5	4	8	16	2	4	0	1	2	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	12159	5029	3661	3093	2768	3962	969	691	547	524	1199	502	334	439	301	175	343	150	123	71	137	58	217	65	62	96	25	48	35	13	15	27	36	21	12	8	15	3	6	6	5	5	5	5	4	8	2	1	3	2	7	9	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	25828	11483	7419	5734	4939	6252	1993	1450	1154	1047	1809	934	648	789	581	339	536	303	243	165	283	135	262	128	119	148	59	166	60	35	44	65	33	34	16	25	30	11	9	9	40	13	11	11	3	10	1	6	2	4	4	10	0	2	2	1	3	3	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	11688	5226	3585	3072	2743	3973	979	677	537	520	1067	524	320	483	332	174	342	164	132	75	162	58	181	75	73	112	28	96	32	16	24	42	20	17	9	15	18	6	4	2	37	8	9	5	0	7	0	3	2	3	2	1	0	1	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	25986	11357	7468	5829	4991	6362	1993	1446	1182	1089	1775	888	653	751	568	355	588	313	234	158	300	128	259	130	120	134	64	174	54	43	41	72	61	39	15	31	25	10	6	14	29	9	14	11	3	6	3	7	3	4	6	1	1	1	1	2	1	2	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	11828	5208	3613	3108	2772	4072	959	658	564	530	1079	489	326	457	332	188	379	175	126	68	165	56	174	76	77	95	29	102	24	16	22	45	37	21	10	18	15	5	1	6	27	5	11	5	0	6	1	4	3	3	4	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	26070	11241	7483	5796	5009	6336	2031	1473	1146	1064	1785	876	644	678	590	354	598	314	232	163	286	136	242	142	94	126	75	162	52	41	35	85	58	32	18	32	24	7	4	13	28	13	12	11	5	7	4	8	2	3	7	1	1	1	1	2	3	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	11928	5191	3622	3101	2812	4035	987	686	546	513	1091	488	327	407	341	187	366	172	120	75	159	55	176	76	56	86	34	95	25	13	25	53	34	13	11	19	13	4	1	9	26	7	9	5	2	6	1	4	2	2	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	25784	11228	7536	5821	4927	6135	2010	1473	1158	1062	1792	879	649	756	587	336	616	305	205	172	280	124	238	122	83	125	68	121	65	32	34	91	57	29	15	37	21	12	6	13	20	10	10	9	6	2	3	5	2	0	7	3	1	2	1	2	2	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
0.03	south34_active	80	11804	5180	3633	3137	2771	3913	971	687	563	518	1095	500	323	461	341	179	388	175	101	80	164	52	163	71	49	80	30	76	33	12	19	56	36	13	7	22	14	9	5	9	9	5	7	3	2	1	1	1	2	0	4	2	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	25768	11130	7476	5730	5033	6136	2021	1470	1164	1065	1881	861	674	776	590	338	548	308	213	172	247	124	297	139	84	154	67	143	50	27	37	68	32	28	19	32	22	10	7	13	33	17	1	8	8	2	2	4	1	2	6	3	3	2	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0
0.03	south35_active	80	11859	5075	3653	3010	2876	3894	992	683	550	506	1154	485	339	474	309	176	340	176	100	82	139	50	205	68	47	104	26	101	24	11	20	46	25	12	7	17	14	5	6	9	14	13	1	4	2	0	1	1	1	1	3	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
