label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82
0.03	south35_active	80	9050	8048	3450	12750	3262	1767	2313	2851	520	622	919	1091	555	1148	770	142	98	408	132	45	186	111	43	47	122	122	30	47	82	5	7	5	14	8	13	12	3	4	0	29	1	14	18	2	9	6	1	2	1	9	0	0	1	2	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
0.03	south36_all	80	29917	15239	8497	13732	5054	3203	3283	3191	1443	1240	1290	1313	834	1230	833	354	275	455	260	194	213	176	108	104	127	182	85	74	92	36	33	28	28	26	23	18	21	10	7	25	14	26	22	5	14	13	2	6	5	9	1	3	2	2	2	1	1	1	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
0.03	south36_active	80	8396	7626	3319	12023	3067	1682	2212	2507	500	580	862	1012	480	1059	648	141	83	366	135	42	159	106	43	49	96	157	35	53	74	6	8	5	13	7	10	9	7	1	0	19	9	25	19	2	10	6	1	2	1	9	0	1	1	2	0	1	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south37_all	80	29854	15020	8369	13045	4891	3113	3158	3054	1410	1255	1229	1251	787	1097	805	398	264	454	260	203	196	167	112	109	123	177	77	59	70	37	32	25	25	17	22	19	22	11	5	31	15	26	10	3	16	16	11	9	5	3	1	3	0	0	1	3	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
0.03	south37_active	80	7777	7245	3090	11327	2886	1590	2016	2360	469	574	801	928	426	943	618	158	71	352	142	34	133	91	39	45	91	149	37	43	56	9	6	5	13	5	7	7	7	2	0	24	8	25	8	1	14	9	10	2	2	3	0	2	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south38_all	80	29790	14752	8215	12193	4699	3179	3119	2954	1341	1230	1187	1145	759	1096	784	399	274	347	262	192	210	148	113	116	110	159	72	58	71	42	28	25	33	14	22	26	22	10	5	27	13	25	15	7	13	9	14	5	4	1	1	3	1	2	0	3	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	7312	6762	2894	10386	2637	1549	1995	2228	419	562	749	796	408	929	597	155	72	238	138	34	135	75	33	45	76	134	33	37	56	12	6	4	14	3	5	13	8	2	0	22	8	24	14	1	12	4	14	0	1	1	0	2	1	2	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	29931	14753	8117	12232	4690	3191	3104	2920	1358	1152	1149	1162	727	1100	818	396	277	395	239	192	204	152	117	118	121	133	73	78	73	44	27	30	32	18	16	27	13	5	7	19	7	3	10	4	9	6	13	4	3	1	1	3	2	3	2	2	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	7480	6826	2847	10368	2613	1574	2021	2229	416	526	707	830	433	949	639	160	74	274	126	34	132	79	29	45	90	111	37	57	59	13	5	6	15	2	5	14	6	2	0	14	2	2	10	0	8	4	13	0	1	1	0	1	1	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	29610	14809	8097	12985	4795	3238	3111	3112	1330	1140	1129	1245	770	1103	856	380	296	400	237	188	215	143	108	113	130	160	72	101	82	42	35	26	37	23	13	26	15	6	9	18	6	6	11	5	3	5	4	4	4	2	0	1	2	3	2	1	0	1	0	1	3	0	0	3	0	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	7983	7186	3015	11185	2732	1679	2065	2436	435	526	740	935	485	942	680	166	98	292	115	41	146	79	25	51	99	124	38	79	60	10	8	10	14	4	4	17	9	3	0	15	2	5	11	1	1	4	4	3	1	2	0	0	1	2	2	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
