label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82
0.03	south36_all	80	27997	18724	12266	6163	3315	4701	3695	1578	1408	1310	1437	1137	690	632	682	444	255	242	207	267	185	158	154	81	135	65	71	89	49	64	30	23	25	23	12	20	16	11	11	9	10	8	11	8	3	9	7	2	3	4	1	4	2	2	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1
0.03	south36_active	80	13351	10744	7327	3319	1436	2835	2296	705	762	701	852	687	375	351	394	254	118	112	90	138	111	76	100	41	80	30	40	49	25	43	13	13	13	17	5	7	8	3	6	7	5	3	5	4	2	4	2	0	2	2	1	3	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	27287	17851	11700	5831	3210	4340	3479	1594	1371	1263	1372	1088	706	591	652	443	262	227	198	268	162	145	126	79	128	61	91	74	49	58	29	26	24	27	14	19	12	18	9	7	11	7	10	12	6	3	0	3	3	3	2	4	2	2	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
0.03	south37_active	80	12852	10213	6943	3151	1379	2622	2128	749	725	696	812	661	388	312	389	258	127	117	81	141	95	68	80	35	75	28	55	36	27	37	12	12	10	17	6	10	6	7	2	5	8	3	5	9	4	2	0	0	3	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	27180	17858	11471	5842	3228	4221	3494	1565	1387	1301	1313	1097	750	612	658	437	256	211	176	257	155	146	117	82	112	59	95	70	48	61	26	29	23	26	19	21	11	18	10	7	12	4	7	11	6	5	6	4	4	2	2	5	2	1	2	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	12827	10186	6675	3132	1408	2528	2120	728	727	720	760	659	411	341	400	250	119	109	72	142	80	69	72	35	60	26	55	35	28	32	11	14	9	15	8	12	7	8	2	5	8	3	4	9	5	3	4	0	3	1	2	3	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	27022	17917	11406	5981	3195	4143	3550	1562	1376	1264	1371	1038	764	586	612	372	244	231	164	254	165	148	123	90	114	61	102	68	48	65	29	32	21	15	23	18	14	19	12	9	15	6	7	10	5	4	7	8	2	1	1	6	2	1	2	2	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	12715	10326	6602	3288	1410	2412	2103	731	705	691	851	632	429	315	349	208	117	120	74	161	85	69	70	37	54	30	59	35	29	36	13	15	8	5	12	13	8	10	3	7	9	3	4	9	3	2	5	3	1	0	1	3	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	26535	17601	11267	6023	3141	4123	3530	1508	1373	1227	1350	987	735	586	560	366	237	227	160	241	170	128	143	88	109	65	93	75	54	72	30	30	22	17	18	19	14	19	15	10	14	6	6	6	4	4	8	7	1	4	1	3	1	0	5	1	1	0	0	0	2	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	12578	10245	6495	3225	1370	2377	2093	713	722	649	849	590	405	310	298	207	109	115	74	147	90	66	71	42	58	30	50	42	38	32	16	13	13	5	10	13	8	8	5	7	7	3	2	5	2	2	5	3	0	3	1	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
