label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178
0.03	south32_active	80	11962	11715	5173	3914	1589	3072	602	505	759	2387	318	274	216	810	179	169	1268	142	142	1103	202	157	551	97	649	233	241	518	144	280	57	70	72	24	30	314	21	205	23	29	25	28	31	88	34	67	63	19	53	19	51	16	13	35	32	36	51	6	26	19	3	10	9	9	14	38	9	0	4	13	48	2	0	12	3	3	19	3	7	4	18	2	6	4	23	6	1	0	2	7	4	9	5	2	1	13	6	1	1	0	8	2	0	0	1	0	0	1	3	0	0	0	0	1	0	0	0	0	3	0	2	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	south33_all	80	25008	16031	8526	6257	3940	4330	2495	2046	1874	2869	1335	1195	996	1176	808	738	1373	562	525	1119	465	442	625	360	668	333	344	626	248	313	187	202	161	130	128	302	117	228	80	108	108	93	74	118	70	81	105	46	89	54	64	58	46	58	45	58	69	31	32	35	21	19	28	23	17	30	16	12	19	20	38	8	9	6	10	10	20	14	21	13	16	8	6	10	14	9	4	3	2	10	4	3	4	2	6	21	12	3	1	1	7	2	3	3	2	0	1	2	0	1	7	4	2	4	6	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0
0.03	south33_active	80	10939	10820	4737	3575	1389	2861	555	456	706	2267	340	252	223	691	196	169	1136	127	125	974	198	167	482	93	578	168	232	538	151	232	50	64	61	23	28	258	26	188	21	28	24	29	30	91	32	46	60	16	63	18	42	15	15	33	35	37	61	7	19	20	6	10	11	8	13	24	8	0	6	9	31	2	1	4	2	3	19	1	7	3	12	2	4	4	14	5	1	1	1	7	3	2	2	2	1	20	10	1	0	0	6	1	0	2	1	0	0	2	0	0	2	4	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	south34_all	80	24480	15217	8228	6061	3933	3940	2498	2127	1870	2654	1303	1154	980	1140	800	723	1283	553	529	1108	474	444	581	331	614	361	335	592	261	291	189	181	159	130	122	266	107	198	84	110	103	99	83	124	64	72	84	52	65	54	58	43	41	39	45	42	57	34	39	31	25	33	24	22	23	36	16	15	17	16	25	15	9	9	10	13	23	11	15	10	14	7	2	10	17	14	8	4	3	4	3	5	4	3	6	14	11	3	1	4	5	2	3	4	1	0	4	4	6	1	5	6	1	2	6	0	0	1	0	3	1	1	0	0	4	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0
0.03	south34_active	80	9889	9779	4270	3299	1311	2438	514	448	689	2009	327	225	233	629	197	149	1044	108	113	956	197	160	428	78	525	196	209	512	147	211	38	60	55	19	19	222	27	157	21	27	18	28	28	95	21	41	40	15	39	15	33	7	12	18	33	27	50	11	24	18	8	23	8	7	14	28	9	0	5	8	20	2	1	5	2	5	21	3	5	3	12	1	1	3	17	7	2	2	1	2	2	3	1	3	2	13	10	1	0	0	4	1	0	3	1	0	1	2	6	0	2	5	0	0	5	0	0	1	0	3	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	south35_all	80	24262	14939	8119	6068	3859	3858	2543	2097	1893	2526	1308	1167	1012	1161	823	756	1298	577	533	1055	476	429	542	330	720	365	356	508	295	292	190	186	176	131	137	243	120	226	93	100	96	99	87	118	66	70	85	54	77	36	78	35	33	39	44	37	66	26	33	34	31	30	23	27	25	41	15	14	21	14	16	17	13	7	7	15	18	13	7	11	12	8	3	12	9	9	5	6	3	6	1	11	4	4	3	10	16	2	1	4	4	1	3	7	0	2	4	3	6	1	2	8	0	3	6	0	0	2	0	3	1	2	1	0	4	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	9532	9454	4049	3285	1239	2352	484	435	666	1823	315	227	242	612	200	147	1050	109	107	896	185	154	383	73	612	210	214	432	167	215	37	54	60	24	20	193	25	182	25	26	19	28	29	96	21	37	36	20	49	9	60	7	9	18	30	20	59	8	10	21	8	22	9	8	11	36	7	2	7	6	10	2	2	3	1	5	16	4	3	2	10	2	1	3	4	5	1	3	0	3	0	8	1	3	1	9	15	1	0	0	2	1	0	6	0	0	1	1	6	1	2	7	0	0	5	0	0	1	0	3	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	24632	15586	8446	6194	3887	4055	2538	2067	1950	2632	1272	1148	1023	1201	822	752	1395	590	530	1178	467	410	529	329	773	377	366	572	304	352	177	189	188	138	131	214	120	249	102	93	93	101	84	127	71	87	98	70	71	40	81	36	31	57	49	42	57	28	33	36	30	36	18	29	38	34	14	14	19	16	15	15	10	5	10	14	25	11	9	12	9	7	4	7	12	9	9	6	4	7	1	14	4	4	1	9	9	3	1	4	2	1	1	5	3	3	4	4	9	1	0	4	0	1	6	0	0	2	0	3	0	2	1	0	4	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	10200	10329	4444	3508	1358	2571	498	461	719	1971	283	257	232	665	169	150	1143	118	131	1028	195	143	376	80	669	230	233	501	169	273	45	50	68	28	23	174	23	203	29	32	17	33	27	112	23	50	50	31	48	6	66	8	6	35	25	28	49	5	12	21	10	29	8	8	24	28	5	5	6	11	11	2	1	3	2	5	20	3	4	3	7	2	1	1	7	4	3	3	0	3	0	12	2	2	1	9	8	2	0	0	0	1	0	5	3	0	2	1	9	1	0	3	0	0	6	0	0	1	0	3	0	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	25013	16242	8726	6356	3925	4337	2467	2024	1951	2914	1322	1146	1067	1249	808	768	1460	598	535	1336	477	444	570	324	943	387	410	594	277	366	188	182	176	142	141	207	116	287	122	109	83	83	73	159	65	94	105	64	64	43	93	38	29	63	56	44	94	31	45	38	27	30	16	23	47	66	15	18	18	15	22	13	16	6	12	13	26	11	11	12	8	5	6	6	16	11	6	5	5	5	2	12	4	5	0	1	11	3	1	3	10	4	2	4	3	4	2	2	10	2	0	5	0	4	7	1	1	1	0	0	1	1	1	0	0	0	0	2	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	11159	11284	4874	3810	1462	2959	513	490	777	2280	281	284	241	728	176	159	1232	126	153	1201	208	160	421	85	832	247	279	517	151	295	51	50	67	36	31	172	20	249	32	33	15	27	26	142	23	54	51	34	49	8	77	10	6	36	23	29	84	2	26	27	10	26	10	7	38	60	4	5	4	9	19	2	3	4	1	4	22	4	6	4	5	1	1	1	10	5	3	2	0	3	1	11	4	2	0	1	10	2	0	0	9	3	0	3	3	0	2	0	10	2	0	5	0	3	6	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	25493	17221	8953	6578	3984	4643	2455	2042	1917	3082	1344	1133	1093	1242	788	762	1475	603	537	1331	499	424	668	348	930	365	397	719	276	395	194	177	186	159	141	253	110	270	110	104	79	85	64	151	69	93	106	64	70	55	106	47	34	55	58	61	102	31	46	37	22	23	17	20	60	81	15	19	12	22	26	11	11	13	12	10	18	13	14	11	11	2	6	7	16	8	7	5	4	5	3	8	5	3	0	0	13	3	0	2	14	3	2	4	3	2	2	2	5	1	0	18	0	3	8	1	1	1	0	0	1	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	12082	12457	5318	4137	1574	3315	538	514	841	2497	293	295	226	764	159	175	1288	144	166	1212	240	176	528	111	828	242	285	653	165	319	59	54	82	40	35	215	23	238	29	36	17	33	23	133	24	53	62	36	54	14	81	8	11	30	30	38	91	2	32	23	8	19	9	6	40	76	2	5	2	14	25	1	4	10	2	4	14	6	7	3	8	0	2	2	13	3	3	2	0	3	2	5	4	1	0	0	12	2	0	0	14	2	0	3	3	0	2	1	5	1	0	18	0	3	6	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	25684	17553	8903	6750	4070	4727	2448	2091	1959	3143	1343	1139	1093	1203	778	774	1479	591	558	1382	495	430	721	350	895	400	420	709	257	381	188	181	160	154	151	277	103	286	110	99	79	83	71	153	70	83	93	54	78	51	102	39	44	49	54	63	102	29	46	35	24	22	22	15	51	82	13	20	13	22	26	9	10	20	11	7	26	15	15	8	11	1	4	6	18	6	10	9	5	3	3	12	4	2	1	0	7	1	1	3	14	3	5	1	1	3	3	5	8	1	0	27	0	3	2	1	2	0	0	0	2	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	12440	12855	5485	4310	1648	3426	553	544	902	2572	291	297	223	764	164	191	1298	149	179	1255	229	181	586	112	796	257	308	648	161	309	56	63	68	33	45	239	22	239	29	27	20	36	25	130	30	53	53	23	62	17	73	7	14	27	32	42	92	3	36	21	11	19	10	5	33	79	1	3	2	11	23	0	4	15	2	2	23	6	7	2	8	0	2	2	14	1	4	3	1	2	2	8	3	1	0	0	6	1	0	1	14	2	3	0	1	0	2	3	7	1	0	27	0	3	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	25143	16910	8708	6532	4071	4554	2503	2098	1918	2988	1310	1132	1090	1164	741	745	1390	607	576	1238	511	417	706	347	791	387	384	712	278	399	184	170	164	148	159	289	109	252	96	99	86	83	71	142	76	81	89	61	96	51	91	40	41	39	43	58	92	23	38	37	30	25	24	17	31	74	13	16	8	23	21	10	4	19	8	4	29	12	16	9	9	2	4	10	12	5	9	10	4	4	4	13	1	1	2	3	19	2	1	3	14	4	4	2	0	2	1	5	5	0	1	25	0	0	3	1	2	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	11522	11981	5150	4025	1574	3137	558	504	845	2362	289	268	234	720	162	190	1205	150	166	1099	231	169	560	112	686	243	269	647	164	310	48	58	70	30	43	247	30	199	28	27	24	34	20	119	27	46	51	24	76	15	65	10	13	17	30	38	79	3	25	14	12	19	9	4	11	72	3	3	1	9	15	0	2	15	1	2	26	4	8	1	7	1	2	3	8	2	3	5	1	3	2	7	0	0	0	2	19	0	0	1	14	3	3	1	0	1	0	4	4	0	0	25	0	0	2	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
