label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172
0.03	north17_active	80	16077	9246	4425	4043	1930	3853	2421	967	1660	677	865	1299	467	381	336	1043	321	450	197	260	238	199	166	459	379	272	278	365	95	228	133	136	85	127	162	53	82	28	110	39	41	44	54	91	63	57	75	13	20	37	41	16	13	13	6	17	8	51	14	12	17	14	20	16	6	29	18	4	11	8	7	14	12	6	3	5	4	5	3	2	20	8	2	1	1	1	7	3	1	1	5	5	0	0	1	4	1	6	1	0	0	1	1	0	1	3	0	2	1	1	0	0	4	0	3	0	0	0	3	0	0	1	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	28903	15990	8202	6901	3821	6256	4051	1976	2794	1379	1596	2267	950	805	708	1672	658	805	444	444	442	434	361	770	595	430	480	588	171	378	277	308	180	208	220	105	145	88	179	84	81	79	87	149	97	82	115	45	51	73	58	41	37	32	26	45	26	71	35	28	34	35	20	28	20	40	28	14	23	18	16	26	15	9	9	12	8	7	8	4	17	12	4	3	5	5	11	7	4	6	8	7	3	2	4	7	9	6	1	1	4	7	1	1	3	4	2	4	1	1	1	3	4	1	4	0	1	1	2	0	0	2	1	1	2	2	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	16029	9396	4470	4047	1940	4037	2444	953	1678	640	877	1446	476	371	365	1105	316	466	198	230	222	219	165	467	370	255	281	370	83	227	154	135	87	111	142	55	71	33	125	36	43	41	51	102	52	50	81	18	23	44	38	14	13	9	8	22	10	54	16	9	16	20	12	19	7	27	14	5	15	9	11	14	7	5	2	6	5	6	4	2	11	5	1	1	1	1	8	3	1	4	4	5	0	1	2	5	6	5	1	0	1	2	1	0	2	3	1	1	1	1	1	0	2	0	4	0	0	1	2	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	29159	16028	8340	6809	3777	6332	3926	2010	2750	1325	1624	2285	970	811	747	1743	644	869	495	440	440	448	374	765	650	420	456	551	188	327	269	289	162	223	179	106	135	92	197	83	90	70	92	162	83	79	108	46	52	78	56	34	27	30	26	43	28	61	42	34	37	31	26	29	15	26	31	15	24	18	16	38	15	14	9	12	6	5	8	3	17	25	7	3	7	10	12	9	7	4	6	5	3	7	3	4	8	3	2	3	5	7	1	1	3	4	3	3	0	4	4	4	2	1	6	0	0	2	1	0	0	2	1	1	3	1	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	1	1	1	0	2	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	16162	9426	4576	3986	1948	4076	2340	971	1618	623	878	1449	482	382	369	1168	314	502	211	218	226	246	176	456	434	253	257	335	85	195	157	142	77	120	100	57	74	35	135	29	49	32	52	97	45	45	79	19	26	51	31	9	9	11	10	19	13	47	21	15	21	19	15	18	6	15	19	7	15	6	10	21	4	7	2	8	3	3	5	2	14	13	2	1	0	2	9	3	1	4	2	3	1	6	2	3	5	2	1	1	1	3	1	0	3	3	1	0	0	4	4	0	0	0	6	0	0	1	1	0	0	1	1	1	2	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north20_all	80	29329	15908	8217	6839	3686	6282	3897	2018	2765	1338	1616	2247	1029	834	768	1608	614	867	507	463	455	468	400	834	597	434	492	506	200	337	272	303	147	201	203	114	140	98	181	88	85	78	96	156	82	84	101	51	54	90	48	43	24	33	34	39	26	49	38	34	32	24	36	25	11	15	59	17	25	14	14	36	19	16	4	16	15	8	6	5	17	25	7	5	5	9	10	7	8	5	5	2	7	6	3	5	9	1	2	5	3	4	1	1	2	1	2	3	1	4	6	1	2	5	4	0	0	3	1	1	0	2	1	0	3	0	0	0	1	0	0	0	0	0	2	1	1	1	0	0	1	0	1	0	0	0	1	1	2	0	2	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0
0.03	north20_active	80	16258	9376	4494	3990	1819	4050	2349	951	1620	629	885	1402	527	394	366	1070	286	486	213	219	245	254	195	514	384	268	275	303	84	214	157	168	62	108	113	58	83	40	120	33	45	37	53	80	42	40	76	18	27	58	27	14	7	13	15	16	14	35	19	18	18	14	22	17	6	3	45	7	17	4	10	18	6	10	2	12	10	6	4	4	14	13	2	2	1	2	9	2	2	5	2	1	4	6	1	3	6	0	1	3	2	4	1	0	2	1	1	0	0	3	6	0	0	4	4	0	0	1	1	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south21_all	80	27517	14961	7789	6436	3623	5662	3730	1839	2648	1393	1524	1987	1008	785	719	1379	587	748	496	492	478	368	368	725	540	406	446	483	193	310	213	318	146	213	197	130	137	101	205	79	97	69	80	167	83	81	147	44	41	86	62	58	32	46	34	24	30	81	22	45	26	21	30	23	17	19	28	21	15	13	13	17	27	6	15	16	16	8	6	8	19	14	15	11	6	6	21	5	13	3	4	3	3	5	1	3	7	8	2	1	3	1	2	3	1	0	3	1	0	3	0	0	0	2	2	2	0	0	1	1	2	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_active	80	15080	8693	4079	3633	1770	3461	2264	866	1523	683	835	1138	487	385	309	876	263	407	224	243	232	193	177	455	337	225	268	283	84	171	132	195	65	130	108	57	71	40	124	32	37	36	40	106	52	49	107	21	19	50	32	29	12	18	13	13	11	62	12	28	16	9	22	14	5	10	23	4	8	8	5	12	18	2	7	9	9	1	2	2	16	10	4	2	2	3	16	1	7	0	3	1	2	3	1	2	3	3	1	0	3	1	1	0	0	0	1	1	0	2	0	0	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	27070	14301	7715	6361	3592	5617	3537	1825	2702	1367	1469	1851	939	802	723	1320	583	693	486	468	476	380	367	706	546	354	449	463	178	282	205	254	141	191	189	122	147	99	205	82	81	79	75	97	90	76	134	37	45	64	54	53	30	31	34	23	31	62	30	37	25	22	31	21	11	22	17	16	15	13	12	21	24	12	11	32	14	9	5	9	10	13	15	11	6	6	17	6	5	3	4	5	1	9	1	6	4	5	2	2	2	5	3	3	1	1	5	0	11	4	0	0	0	2	2	2	0	1	0	1	0	1	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south22_active	80	14735	8236	4025	3577	1712	3492	2094	865	1554	651	790	1113	439	367	314	790	260	401	221	235	220	193	156	479	311	198	286	262	77	148	120	156	58	123	95	50	87	40	119	37	35	40	33	54	60	41	98	16	19	29	27	28	11	15	18	12	14	48	16	23	15	9	21	9	2	13	12	3	9	8	6	15	14	9	7	25	6	1	1	1	8	9	9	2	5	2	11	2	3	0	3	3	1	3	1	2	1	1	1	1	2	3	1	0	0	1	1	0	11	3	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	27381	14708	7784	6515	3629	5471	3549	1866	2687	1336	1442	2026	936	812	726	1405	602	738	475	478	467	369	370	712	640	399	503	469	184	313	229	232	166	201	183	132	155	83	188	72	76	85	70	108	76	78	113	48	41	59	53	48	32	29	31	27	33	52	25	28	23	31	32	21	11	20	22	19	33	8	14	32	28	15	10	30	12	8	3	11	14	22	14	8	7	5	24	6	5	3	3	5	2	12	2	5	2	4	2	1	3	5	2	2	2	4	4	0	11	3	2	0	0	2	1	3	0	1	0	1	0	1	2	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	14882	8538	4062	3701	1759	3445	2057	876	1544	633	778	1261	462	387	323	847	266	432	211	240	233	187	156	469	369	231	309	288	74	180	129	137	84	117	91	51	89	37	123	32	30	33	34	67	42	43	76	21	18	35	23	24	10	11	16	12	16	39	12	12	15	13	20	10	3	13	13	6	21	5	6	26	15	10	7	24	4	2	0	2	11	14	6	3	6	1	15	3	3	1	3	4	2	6	2	2	1	0	1	1	2	3	1	1	0	3	1	0	11	2	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	28063	15189	8057	6812	3669	5778	3749	1907	2752	1401	1473	2093	890	811	752	1446	618	754	487	490	446	389	370	771	649	410	492	486	170	315	227	233	175	181	212	116	146	74	183	80	86	91	72	129	76	81	134	50	53	61	50	60	36	25	36	30	34	32	27	31	28	24	28	22	12	19	29	15	34	8	11	35	28	13	13	25	14	6	4	10	13	18	12	3	9	6	20	5	7	2	3	3	3	8	2	10	2	4	3	5	3	4	1	1	2	4	3	1	11	2	5	0	0	1	0	3	0	2	0	1	2	0	4	3	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	15486	8944	4278	3831	1797	3660	2158	926	1629	664	801	1267	453	376	347	850	275	429	222	233	227	209	165	515	381	250	305	291	79	187	126	138	90	97	99	50	86	35	108	42	33	38	34	73	40	44	90	21	23	39	21	31	12	12	20	14	17	22	14	13	17	9	14	8	3	12	18	6	22	5	5	26	15	9	8	19	10	3	2	2	10	10	5	1	5	1	13	2	5	1	3	3	2	4	1	7	0	0	0	4	2	2	0	1	1	3	1	0	11	1	5	0	0	0	0	2	0	1	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	28927	15732	8262	6922	3692	6124	3938	1911	2897	1430	1576	2138	940	826	745	1559	680	782	483	479	453	434	383	813	632	479	533	473	178	323	260	260	159	181	208	120	134	78	191	81	78	89	79	144	79	85	149	61	51	67	52	55	41	27	38	33	32	48	23	33	36	26	36	18	20	22	35	14	34	7	14	37	32	13	12	16	22	7	7	10	15	21	13	6	9	4	11	6	4	2	4	8	3	13	3	6	3	0	2	4	7	2	0	1	2	4	1	2	0	0	5	1	3	1	0	2	0	2	0	0	2	0	4	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	16100	9329	4413	3954	1851	3813	2285	930	1729	702	844	1298	485	391	345	995	320	434	232	221	232	240	183	524	373	301	308	305	76	200	155	148	84	96	105	53	80	39	113	37	28	40	46	93	41	50	107	26	24	49	27	28	17	14	20	15	14	33	12	19	20	11	20	8	8	12	22	7	21	6	8	28	17	9	6	11	16	2	5	2	12	13	4	5	2	1	7	3	3	1	4	2	1	9	1	6	1	0	0	3	4	2	0	1	1	3	0	1	0	0	5	0	3	0	0	1	0	1	0	0	0	0	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	29088	15552	8418	7030	3717	6242	4072	1957	2879	1457	1571	2019	938	814	730	1609	680	737	485	482	419	429	381	822	608	483	504	451	194	347	250	292	140	182	240	107	113	86	189	86	81	73	93	177	76	75	143	57	57	73	65	53	42	32	42	33	25	48	25	33	50	20	43	22	21	25	35	15	17	7	8	28	23	11	13	8	27	7	8	5	22	14	14	6	10	3	14	6	9	2	5	8	2	9	4	7	7	3	6	5	5	3	0	1	2	3	0	3	0	1	3	1	3	2	0	2	0	1	1	0	2	1	4	3	0	0	0	1	0	1	0	0	0	0	0	1	0	1	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	16439	9205	4521	4027	1863	3878	2455	941	1716	725	832	1202	475	384	338	996	334	392	231	240	220	233	203	508	380	286	278	274	95	215	162	173	70	99	123	53	62	39	112	41	33	33	56	118	38	46	99	23	28	47	35	25	22	24	19	16	13	33	17	20	23	8	27	11	8	13	22	9	10	6	6	21	16	7	5	5	20	3	5	1	18	11	5	5	2	0	10	4	5	2	3	1	0	9	2	6	5	1	4	3	3	3	0	1	1	2	0	1	0	0	3	0	3	0	0	1	0	1	1	0	0	0	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_all	80	29157	15525	8403	7038	3742	6416	3999	1931	2878	1443	1580	2024	999	796	738	1571	663	722	460	482	418	437	421	833	522	473	499	505	185	320	238	296	130	188	242	105	116	92	197	83	83	60	98	152	78	79	109	58	54	68	64	52	43	37	37	40	24	67	24	32	53	23	47	18	18	37	46	18	17	12	9	21	38	16	11	9	29	8	7	6	34	11	14	8	14	3	20	4	6	3	7	9	3	14	4	7	5	4	6	4	6	3	1	0	1	2	2	4	0	2	0	1	3	2	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	16468	9117	4522	4023	1855	4062	2463	930	1734	715	823	1239	492	373	336	1005	328	405	216	251	219	219	225	500	326	269	291	320	93	200	140	175	54	101	123	53	62	41	125	37	37	29	60	100	41	50	72	23	27	46	41	27	22	26	13	19	10	50	14	25	26	10	32	10	7	25	34	10	8	10	6	17	16	10	6	6	21	4	5	3	19	10	5	4	2	0	10	4	2	2	3	1	0	14	2	5	5	1	4	3	4	3	0	0	1	2	2	2	0	1	0	0	3	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south28_all	80	29284	15661	8309	6978	3821	6463	4143	1943	2840	1401	1517	2108	1042	785	715	1581	616	734	443	509	402	442	402	801	551	459	469	513	190	358	235	300	132	207	241	104	136	96	185	86	78	63	88	180	84	74	80	53	50	75	70	44	34	40	46	42	17	78	21	24	38	18	42	21	15	51	28	26	18	12	11	22	42	10	11	10	20	6	8	6	35	8	6	8	14	2	24	5	12	5	8	13	1	13	5	3	4	4	11	3	4	6	3	2	2	4	2	5	1	2	1	0	0	2	2	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	2	1	1	0	1	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south28_active	80	16547	9204	4517	3945	1908	4054	2586	956	1707	699	798	1303	509	370	322	963	309	418	213	284	205	218	213	508	334	262	267	315	95	224	146	191	58	109	136	46	74	38	127	42	35	30	48	129	47	40	46	19	22	37	45	23	19	25	17	23	3	61	11	17	16	6	26	13	8	27	23	17	9	10	6	15	18	4	6	7	15	4	4	3	16	8	1	3	2	0	14	5	7	3	4	6	0	11	3	1	4	1	10	2	3	5	1	2	1	2	2	1	0	1	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south29_all	80	29093	15651	8171	6998	3806	6295	4076	1937	2712	1417	1507	2183	1020	817	701	1596	622	793	458	523	438	440	392	814	599	435	490	572	180	396	231	295	162	203	206	109	149	101	185	92	84	68	89	160	80	83	91	55	54	63	66	47	36	37	45	41	20	71	23	23	28	19	31	18	13	45	28	20	23	14	13	12	39	10	15	12	9	6	6	8	20	6	5	7	17	6	18	4	11	3	7	9	2	9	4	2	5	3	7	2	3	4	4	2	2	5	3	5	1	1	1	0	2	2	2	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	16275	9101	4401	3930	1902	3998	2478	945	1656	691	798	1381	482	388	304	1011	309	464	220	287	230	224	197	526	351	260	269	368	84	244	139	184	73	113	109	44	82	39	124	40	40	31	50	105	41	49	56	24	21	32	40	26	20	15	16	23	5	56	14	18	10	7	14	7	6	21	19	12	13	11	6	6	14	4	9	5	6	5	4	6	4	6	0	3	7	5	10	3	7	1	2	5	0	6	1	1	4	0	6	2	3	3	1	2	1	2	2	1	0	1	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	29078	15708	8022	6966	3788	6320	3990	1903	2752	1429	1585	2270	1026	835	716	1637	618	834	441	497	462	429	365	800	592	447	500	512	198	399	268	279	186	200	190	125	172	112	194	93	75	66	81	159	74	80	92	58	52	74	60	47	33	34	38	37	25	92	21	31	13	21	27	23	15	36	23	21	27	17	12	18	21	9	11	16	4	5	8	8	14	8	3	6	14	7	11	4	11	4	6	8	2	4	4	3	6	1	7	5	3	4	3	3	1	5	1	4	1	1	2	0	2	1	3	1	0	0	0	2	0	0	1	1	1	1	0	0	0	1	0	2	1	0	0	4	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	16358	9132	4286	3948	1870	3950	2415	930	1636	679	865	1447	480	390	324	1047	297	462	211	272	236	245	172	542	342	269	261	323	88	238	175	168	87	124	102	57	99	43	128	46	35	30	45	112	37	44	60	26	22	45	37	30	20	11	14	21	9	73	9	23	3	8	14	7	7	13	14	12	17	12	5	8	8	2	6	10	3	4	5	3	6	8	1	4	9	5	5	2	9	1	3	5	0	1	1	1	4	1	6	3	2	3	1	2	0	1	0	0	0	0	1	0	2	0	3	1	0	0	0	2	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	26210	13982	7543	6301	3508	5217	3411	1828	2476	1334	1422	1834	928	767	719	1492	595	765	460	461	397	386	313	671	537	364	411	445	184	313	216	276	109	174	168	123	168	79	196	83	65	76	93	133	65	79	99	47	28	44	53	42	33	33	37	36	16	48	26	34	29	29	36	14	15	15	34	10	23	7	11	38	32	11	17	16	14	13	5	7	15	5	15	3	9	1	13	3	1	7	9	3	5	2	4	4	5	2	6	2	0	2	0	5	0	0	2	0	4	3	1	2	2	0	2	1	0	0	0	0	0	1	0	5	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	14034	7886	3883	3523	1633	3211	1980	848	1380	587	727	1098	444	346	341	968	271	422	228	205	196	193	144	421	339	221	233	268	68	184	114	159	44	104	99	60	87	38	116	40	29	40	45	87	32	46	68	19	10	25	26	18	16	19	14	12	8	34	12	15	21	13	18	6	8	8	24	7	11	2	3	16	13	5	8	13	10	6	2	5	12	3	6	0	1	0	1	2	1	2	3	3	2	1	3	1	4	2	4	0	0	1	0	1	0	0	1	0	2	1	1	0	1	0	1	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	26553	14144	7795	6438	3574	5456	3557	1814	2492	1346	1378	2064	953	733	696	1537	594	842	436	483	396	416	344	699	514	390	405	434	196	331	254	283	130	171	178	130	148	91	194	79	73	83	102	151	59	75	98	44	33	49	58	37	36	32	30	38	9	49	21	34	32	27	29	15	15	19	40	20	23	9	10	26	27	10	14	18	13	8	6	7	14	7	11	6	10	1	14	4	2	6	9	2	7	6	5	8	1	0	12	1	1	2	2	10	0	0	1	1	2	3	0	2	1	1	2	1	0	0	0	0	2	1	0	4	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south32_active	80	14402	8053	4034	3661	1658	3407	2099	808	1418	604	718	1243	454	337	326	932	252	456	195	228	179	215	158	431	328	238	231	275	82	198	134	161	56	97	105	66	78	39	113	33	35	44	51	98	31	40	69	18	18	29	24	16	12	19	12	16	4	31	9	13	20	17	17	4	6	15	23	12	12	5	4	19	16	6	6	13	9	4	3	4	12	5	5	1	2	0	1	1	1	1	3	2	4	5	1	1	0	0	8	0	0	1	2	6	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_all	80	27461	14546	8124	6726	3612	5568	3616	1798	2633	1359	1351	2194	947	748	709	1527	609	878	445	501	414	410	378	775	515	410	435	495	197	349	264	269	136	185	199	126	141	102	193	83	82	70	99	198	76	93	107	49	40	55	56	36	39	31	29	37	20	53	22	28	26	25	35	24	13	29	36	19	21	9	14	19	28	10	10	18	15	10	7	6	9	7	12	5	4	2	13	5	3	3	8	3	8	5	3	11	2	4	12	3	1	2	2	9	0	3	2	2	0	3	0	1	0	6	2	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	4	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south33_active	80	15010	8389	4360	3908	1693	3507	2133	795	1550	646	703	1315	474	344	341	925	272	491	195	244	172	217	186	481	322	256	253	291	92	198	144	167	56	103	105	68	73	40	118	38	41	38	46	136	37	47	74	23	23	35	21	16	14	14	12	16	11	27	7	12	12	12	19	9	6	26	17	9	11	7	4	16	18	5	4	13	11	4	4	2	5	4	11	1	2	0	11	1	2	0	4	3	6	5	0	4	1	4	8	1	0	1	2	6	0	3	2	1	0	2	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_all	80	28469	15214	8319	7026	3660	5857	3732	1870	2683	1370	1392	2294	1002	786	677	1628	619	888	467	526	441	391	381	805	522	426	410	550	202	365	250	277	167	196	204	120	138	93	177	85	95	80	91	188	73	103	141	51	46	64	53	38	44	22	27	36	25	50	31	33	38	22	39	32	16	40	45	20	20	13	16	19	33	11	7	13	14	9	10	4	9	14	9	7	1	2	13	6	4	4	7	2	6	13	4	11	1	6	9	2	1	3	3	7	0	3	2	2	0	1	0	1	0	6	1	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	1	0	2	0	2	1	1	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	south34_active	80	15836	8900	4619	4089	1738	3727	2235	849	1604	661	721	1406	506	379	316	972	296	510	195	253	192	207	184	526	325	250	272	330	98	200	135	174	73	102	113	57	78	36	99	33	44	36	40	122	31	46	98	28	27	41	19	17	17	10	7	19	12	24	14	19	21	10	19	13	9	29	24	8	14	11	5	13	15	5	3	8	11	3	7	1	5	10	9	2	1	1	11	3	3	0	2	1	5	7	0	5	1	5	5	1	0	1	2	6	0	3	2	1	0	1	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
