label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173
0.03	south23_active	80	9847	11422	4069	5128	3916	2641	913	1053	977	2358	888	595	833	903	407	451	719	259	279	515	162	312	136	162	102	382	120	138	197	197	226	177	147	104	87	157	154	75	154	110	69	61	72	60	67	17	59	76	56	30	12	12	17	31	32	23	39	73	33	14	17	27	11	17	18	23	7	6	23	6	6	6	3	12	9	9	11	3	4	4	4	4	4	1	1	0	1	3	12	1	8	8	2	1	1	1	4	4	1	4	0	0	2	0	0	0	0	2	0	0	2	1	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	20714	18755	7667	8737	6524	4503	2137	2103	1928	3736	1631	1243	1507	1478	802	880	1116	536	528	872	393	512	301	347	247	586	231	263	325	322	357	281	223	189	144	240	234	171	236	195	138	121	134	89	121	56	112	137	94	42	41	33	41	55	41	51	55	126	49	23	35	64	21	25	29	47	19	19	37	14	17	14	16	19	13	26	18	8	7	12	7	9	6	6	3	2	4	8	3	2	14	14	2	6	3	3	4	10	3	10	0	2	2	1	6	0	0	3	2	1	7	2	1	1	5	2	2	1	0	0	1	2	1	0	0	0	0	1	0	0	0	0	2	3	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	9951	11569	4024	5316	4027	2646	961	1071	977	2296	913	620	857	875	416	475	670	259	276	510	166	298	138	169	106	394	122	131	181	199	220	186	128	98	87	164	159	93	144	131	74	65	79	57	77	24	54	87	59	24	15	12	15	37	19	27	33	89	28	12	18	41	12	16	16	31	10	9	27	9	5	7	3	13	11	9	11	3	3	5	6	4	5	2	1	1	2	4	2	1	6	8	2	2	1	1	4	5	2	7	0	1	1	0	4	0	0	3	1	0	2	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	20740	19009	7705	8807	6560	4553	2141	2099	1899	3702	1697	1259	1565	1501	809	905	1137	529	491	908	385	500	304	328	274	606	214	258	336	314	337	249	211	195	154	232	257	180	280	201	146	101	122	77	112	49	108	144	114	43	36	38	34	51	46	38	36	94	41	29	32	57	26	18	25	40	19	17	31	16	21	17	19	11	10	23	18	6	6	15	7	6	5	8	4	4	5	5	5	5	17	9	1	6	6	4	6	8	3	12	0	3	2	1	9	0	2	1	2	1	4	1	2	0	5	2	1	0	0	0	1	2	1	0	0	0	1	0	0	0	1	0	2	3	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	9981	11619	4056	5483	4062	2641	945	1054	974	2333	943	649	911	892	410	522	674	259	263	553	157	274	135	167	110	416	103	121	193	174	217	146	113	88	102	155	180	114	167	137	84	63	71	47	70	24	61	87	68	27	16	15	13	31	31	21	22	68	26	15	14	40	13	10	18	18	10	11	20	11	8	10	8	7	8	9	11	3	3	8	5	2	5	2	3	2	4	3	4	2	10	2	1	2	1	1	6	6	3	8	0	2	1	0	7	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	20666	19003	7654	8773	6489	4664	2135	2075	1899	3662	1824	1271	1574	1476	755	912	1101	516	460	900	377	487	314	353	284	639	218	263	339	305	320	281	209	189	165	220	255	207	305	187	154	89	130	73	93	57	104	147	103	38	35	39	30	43	48	37	27	53	45	24	28	63	24	15	30	37	24	20	32	17	18	22	19	6	9	30	15	7	5	15	6	5	3	4	3	4	7	2	4	4	12	9	2	4	7	2	6	8	5	11	0	3	1	0	10	1	4	1	2	1	4	1	1	0	0	2	3	0	2	0	1	1	0	0	0	0	1	0	0	0	2	1	2	3	0	0	0	1	11	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	south26_active	80	9900	11560	3960	5576	4041	2704	940	1075	986	2342	1047	679	919	871	389	511	646	244	237	532	155	254	136	186	116	421	94	123	190	173	196	179	119	86	103	136	177	126	165	139	94	56	82	43	52	29	62	80	69	21	17	19	13	24	32	23	12	44	24	13	14	38	12	9	22	16	13	14	17	11	9	11	13	4	6	13	10	4	2	7	4	2	3	1	3	2	5	1	3	2	9	2	1	2	3	0	6	6	4	8	0	2	0	0	8	1	0	1	2	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_all	80	20482	19190	7684	8789	6540	4706	2113	2136	1888	3680	1845	1254	1533	1443	748	913	1135	510	491	917	339	503	304	342	300	633	227	243	316	299	338	310	244	196	164	244	262	218	294	176	146	86	118	62	87	59	111	125	92	52	31	38	23	41	70	34	27	61	57	25	32	59	28	18	38	39	18	18	30	22	21	27	18	12	12	14	7	6	4	14	4	4	5	5	3	4	9	5	4	5	7	9	4	4	7	2	3	12	6	9	2	2	0	3	4	1	4	0	1	0	1	0	1	0	1	4	2	0	2	0	1	0	1	2	0	0	1	2	0	0	3	1	0	2	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	south27_active	80	9765	11648	4005	5518	4070	2758	928	1075	962	2344	1093	677	904	845	365	520	673	242	244	543	136	248	137	179	130	423	101	111	170	157	212	188	140	91	91	150	181	134	170	115	88	53	76	30	47	27	56	64	58	28	12	19	9	19	43	23	13	50	35	13	15	35	14	10	26	19	8	13	15	13	12	10	13	7	6	8	3	2	2	7	1	3	4	0	2	3	4	3	3	2	5	7	3	2	3	0	3	8	4	6	1	1	0	2	4	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_all	80	20418	18976	7714	8642	6653	4593	2106	2179	1837	3578	1834	1188	1546	1439	739	910	1065	489	498	867	368	513	303	356	277	588	211	245	289	287	360	358	257	198	155	261	263	202	210	156	145	88	120	72	100	63	149	124	63	59	34	27	26	39	83	43	34	56	61	20	30	54	27	21	44	35	17	17	34	16	14	30	18	11	8	17	6	7	4	9	3	4	7	5	4	4	5	4	5	3	4	14	6	2	3	0	15	6	4	5	2	2	0	5	3	3	4	0	1	0	1	2	2	0	1	3	2	0	2	0	1	0	1	2	0	1	1	2	0	0	3	2	0	0	0	0	0	0	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
0.03	south28_active	80	9734	11599	4072	5397	4114	2669	917	1094	978	2247	1065	623	888	828	366	501	627	227	235	507	150	260	152	184	126	381	90	118	163	149	204	215	168	100	88	164	188	127	110	95	81	48	62	30	62	26	71	65	46	28	14	11	12	15	55	23	17	38	41	11	16	34	17	13	25	22	10	13	15	10	9	13	12	5	4	11	4	2	1	7	1	3	4	1	1	1	1	2	4	1	3	10	4	2	2	0	1	3	1	2	1	1	0	3	2	2	0	0	1	0	1	0	1	0	0	2	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south29_all	80	20469	18759	7768	8605	6638	4586	2059	2147	1841	3512	1835	1224	1556	1417	777	884	1118	505	511	775	379	515	294	326	283	568	210	253	310	307	368	342	285	184	163	265	237	191	242	182	162	105	107	82	98	64	143	114	47	54	46	26	24	38	80	46	36	56	72	22	26	47	26	22	67	31	15	10	33	14	13	28	11	10	9	13	9	12	8	8	5	4	7	4	6	3	4	5	11	3	3	10	4	3	5	3	14	6	3	3	3	1	1	6	2	2	1	0	0	0	0	2	1	0	2	4	0	3	0	0	2	0	1	2	0	1	0	2	0	0	1	2	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	9683	11661	4138	5301	4055	2665	911	1072	989	2268	1040	625	909	837	394	481	670	249	227	443	163	291	156	170	143	364	93	136	176	158	209	197	189	83	96	166	157	127	165	108	101	53	52	38	66	30	72	68	32	23	22	10	10	14	48	24	22	35	53	12	11	29	18	15	35	21	10	5	20	8	7	14	7	4	2	9	6	3	3	4	3	3	4	1	2	1	0	2	6	1	3	8	3	2	5	0	0	3	0	1	1	0	0	3	1	1	0	0	0	0	0	0	1	0	0	2	0	3	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	20046	17645	7621	8229	6371	4409	2079	2071	1805	3264	1734	1206	1517	1280	741	834	1101	544	516	744	403	516	283	319	290	566	217	242	288	277	354	285	269	176	154	236	206	137	259	183	152	107	92	88	101	46	144	113	54	49	40	25	28	35	68	42	33	57	57	24	20	42	28	15	52	23	16	15	33	14	12	27	17	11	6	14	13	9	8	5	6	4	9	3	7	4	5	7	13	4	2	10	2	4	4	3	15	5	4	2	3	2	3	4	2	3	1	0	2	0	0	3	2	0	2	5	0	5	1	0	2	1	0	0	0	1	3	1	0	0	0	3	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
0.03	south30_active	80	9336	10893	3996	5011	3876	2523	934	1030	950	2100	949	598	871	735	368	425	658	263	239	431	179	284	140	171	147	348	92	139	157	146	202	161	175	84	94	141	127	87	170	106	98	60	45	43	68	20	88	69	37	22	21	9	14	17	47	20	20	33	37	13	9	28	16	7	27	16	11	8	18	8	6	15	5	4	1	10	9	3	5	2	4	2	4	2	2	1	2	1	9	0	2	8	1	3	4	0	1	2	1	1	1	1	2	1	1	1	0	0	0	0	0	0	1	0	0	2	0	5	1	0	1	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
