label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146
0.03	south21_active	80	288	439	101	67	113	48	55	88	63	52	16	30	23	16	12	12	40	24	36	19	11	12	6	24	6	45	19	7	20	3	25	5	0	5	2	5	4	25	0	1	1	6	9	3	2	2	6	3	1	3	1	1	0	2	3	0	0	1	0	3	1	1	0	1	2	0	2	0	0	0	0	4	0	0	0	0	2	2	0	2	1	0	0	1	0	7	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	604	687	210	141	180	99	103	116	114	71	34	61	32	33	23	27	51	31	63	26	23	25	10	30	10	42	17	8	25	17	27	12	6	8	10	9	8	22	3	5	2	7	10	4	5	5	12	16	0	6	2	3	1	4	5	3	4	1	2	5	1	2	1	2	2	1	5	1	1	1	0	7	1	0	0	2	2	1	0	6	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	3	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	275	450	99	73	91	52	68	86	69	48	13	38	20	15	13	15	37	21	43	15	9	13	6	18	5	32	12	6	20	6	17	10	1	4	1	3	3	20	0	1	1	6	3	2	3	3	9	6	0	2	1	2	1	2	3	1	2	1	0	3	1	1	0	1	1	0	5	0	0	1	0	6	0	0	0	0	2	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	626	681	230	144	158	88	93	116	98	74	25	62	32	34	25	24	37	28	61	20	27	28	7	30	9	44	16	11	32	15	16	9	5	10	12	8	8	14	4	3	3	9	5	4	4	3	11	12	1	3	2	5	3	3	5	5	3	2	3	4	3	1	0	1	1	1	4	1	1	1	0	7	1	1	1	2	3	1	0	6	0	0	0	0	1	0	6	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	290	444	105	73	91	47	58	75	52	48	8	44	17	15	14	10	25	18	42	10	12	13	2	18	5	39	14	7	23	6	6	6	1	5	3	1	3	12	0	0	1	7	1	3	2	3	8	10	0	1	0	5	3	1	3	3	2	2	1	4	2	0	0	1	0	0	4	0	0	1	0	6	0	0	0	0	3	1	0	2	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	643	670	231	146	139	82	78	129	96	80	18	61	33	48	27	30	37	25	51	17	21	24	4	29	6	44	25	10	32	13	18	8	7	10	14	7	7	17	5	2	2	11	3	5	3	2	16	12	1	3	6	4	3	3	6	4	4	2	3	1	5	1	0	1	2	1	6	0	1	1	0	5	1	2	1	2	3	0	1	4	0	0	1	0	0	0	6	0	6	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	300	435	100	73	70	39	46	75	52	49	4	46	18	22	16	13	22	16	35	7	8	13	1	20	2	37	22	6	17	5	9	5	4	7	5	0	3	16	1	1	0	9	0	1	3	2	12	10	0	0	2	4	3	1	4	3	2	1	2	1	3	0	0	0	0	0	6	0	0	1	0	4	0	1	0	0	3	0	1	1	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	638	616	224	133	130	76	75	110	80	75	23	48	30	46	26	44	38	20	46	15	20	22	4	29	5	37	28	5	36	8	14	6	5	8	11	5	5	17	7	2	2	16	8	8	2	1	13	10	1	1	6	4	3	1	3	3	5	2	4	1	4	2	0	1	2	1	6	0	1	1	0	1	0	2	1	2	1	0	2	1	0	0	2	0	1	0	11	1	6	1	0	2	0	0	2	1	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	285	401	96	62	76	32	38	59	39	44	8	35	14	25	16	26	24	14	28	7	11	8	2	20	2	30	23	1	21	1	8	4	3	3	5	0	2	15	1	1	0	10	6	4	1	1	12	8	0	0	3	3	3	1	2	2	2	1	2	1	2	0	0	0	0	0	6	0	1	1	0	0	0	1	0	1	1	0	2	1	0	0	0	0	0	0	10	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	621	531	203	137	130	72	75	120	83	74	23	43	31	49	27	44	39	19	52	16	21	22	4	43	6	31	22	5	27	8	11	4	5	9	9	8	5	15	6	2	2	11	10	10	4	1	12	5	1	1	5	1	1	1	3	0	4	2	3	1	2	2	1	1	1	0	3	1	1	1	0	1	1	1	2	1	0	1	2	0	0	1	2	0	1	0	6	2	6	1	0	6	1	0	2	1	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	275	341	94	66	76	32	32	66	42	41	10	25	17	26	14	25	22	11	32	10	12	11	4	35	2	25	16	1	14	3	6	1	3	4	4	2	2	13	1	2	0	6	7	5	2	1	11	4	0	0	3	0	1	0	2	0	2	1	1	1	1	0	0	0	0	0	3	0	1	1	0	0	1	1	2	1	0	1	2	0	0	1	0	0	0	0	5	0	0	1	0	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	626	539	178	134	135	70	86	115	93	59	32	51	25	39	26	42	35	21	44	20	21	18	5	48	9	36	20	3	24	6	7	4	5	10	3	6	5	12	3	3	1	13	9	5	4	2	10	8	1	1	2	1	0	6	0	0	6	1	3	0	1	1	1	0	0	0	0	3	2	1	0	0	1	0	2	1	0	1	1	6	2	2	1	0	1	0	6	3	1	1	0	4	1	0	2	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	269	319	84	63	84	29	35	64	46	29	11	25	15	26	11	23	18	13	28	11	10	8	4	38	3	26	14	1	21	2	1	1	3	4	2	2	3	7	0	3	0	8	7	4	1	1	9	5	1	0	2	0	0	3	0	0	4	1	1	0	1	0	0	0	0	0	0	2	2	1	0	0	1	0	2	1	0	1	1	5	2	2	0	0	0	0	5	1	1	1	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	590	490	188	136	140	70	79	112	87	64	43	55	32	37	32	35	32	21	45	22	22	21	10	44	9	36	14	7	19	7	11	3	6	8	6	6	4	18	4	4	3	11	4	3	3	2	9	9	1	1	1	3	0	7	1	0	4	2	2	4	1	1	3	1	1	0	1	3	1	1	0	0	2	0	4	1	0	1	1	6	2	3	0	0	1	0	6	2	1	1	0	4	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	250	278	97	61	95	33	34	55	46	33	13	25	14	22	16	18	15	11	35	12	10	12	6	31	3	19	10	1	15	4	5	0	2	2	3	2	2	10	0	2	2	8	1	2	1	1	6	4	1	0	1	1	0	3	1	0	4	1	1	0	0	0	1	0	0	0	1	2	1	1	0	0	1	0	4	1	0	1	1	5	2	2	0	0	0	0	5	1	1	1	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	606	561	187	141	147	78	94	117	83	64	45	57	31	44	29	26	28	23	46	18	21	18	15	34	9	50	18	8	35	4	8	3	6	12	6	2	2	24	3	4	4	9	3	3	2	2	18	11	3	1	0	3	0	6	1	1	3	2	1	7	2	2	3	3	2	1	1	2	1	0	1	0	2	0	2	1	0	1	0	13	2	3	0	0	0	0	3	1	1	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	269	324	92	60	98	40	41	61	44	31	12	26	14	25	14	16	12	13	34	8	8	10	7	21	3	24	13	2	27	2	4	1	2	6	3	0	2	17	0	1	3	8	2	2	0	1	14	6	2	0	0	1	0	3	1	0	3	1	1	3	0	1	1	1	1	1	1	2	1	0	0	0	1	0	2	1	0	1	0	11	2	2	0	0	0	0	2	1	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	608	566	217	136	179	85	101	109	85	69	41	58	30	35	32	27	41	27	65	11	16	16	15	31	7	64	30	11	41	10	17	4	6	10	6	4	2	19	3	3	4	4	4	4	1	2	20	11	3	1	2	3	0	2	2	2	1	1	1	8	2	2	2	3	2	1	1	0	0	0	1	0	1	0	2	1	0	0	2	13	0	2	1	0	0	0	3	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	275	338	103	59	112	41	51	60	43	33	11	29	10	21	19	15	26	14	46	5	8	10	8	17	4	31	19	3	33	5	12	2	0	5	3	2	1	11	0	0	3	3	3	2	0	2	13	7	2	0	1	1	0	1	2	0	0	0	1	3	0	1	1	1	1	1	1	0	0	0	0	0	0	0	2	1	0	0	1	11	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	615	634	208	141	159	95	100	118	110	101	36	63	30	41	26	39	42	22	70	11	16	22	6	37	13	43	28	13	58	5	13	6	8	15	8	11	4	15	8	3	5	13	11	2	1	5	6	20	7	4	5	6	0	2	1	4	5	3	0	2	1	0	3	1	3	0	1	1	0	1	1	2	4	0	2	0	0	1	0	1	1	0	1	0	0	3	0	0	12	1	0	0	2	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	284	386	97	63	83	51	57	75	56	60	20	38	11	26	15	25	31	10	44	4	8	13	4	27	6	25	20	7	52	3	5	3	5	12	5	7	0	8	3	2	1	10	11	2	1	1	5	18	1	2	5	4	0	0	1	2	3	0	0	1	0	0	2	1	1	0	1	1	0	1	0	1	0	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	11	1	0	0	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_all	80	601	620	213	141	173	93	109	130	103	84	37	61	34	38	27	39	49	18	88	13	13	25	7	30	11	43	20	9	46	6	19	9	6	13	5	11	8	18	6	6	6	6	8	4	0	4	7	21	8	4	1	4	1	2	4	6	5	1	1	3	1	0	3	1	3	0	1	1	1	1	0	2	3	1	2	0	0	1	0	1	1	0	0	0	0	3	9	0	0	1	0	0	3	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	266	385	106	65	91	50	68	84	53	48	21	34	14	20	15	24	31	9	52	8	9	15	3	22	6	27	15	4	35	3	12	7	3	9	4	8	3	11	3	3	1	2	8	3	0	1	5	17	2	2	1	3	1	0	3	3	4	0	0	2	0	0	2	1	1	0	1	1	1	1	0	1	0	1	2	0	0	1	0	1	1	0	0	0	0	0	9	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	584	656	198	137	188	80	103	124	103	76	31	65	33	39	20	36	49	21	85	13	16	33	8	38	15	54	17	7	37	6	20	10	6	12	8	11	7	8	3	6	5	10	8	5	0	4	2	24	6	4	0	6	2	3	4	6	5	2	2	4	0	0	2	1	2	1	1	1	1	0	0	6	0	1	1	1	0	0	0	3	1	0	0	0	0	3	9	0	0	1	0	0	3	1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	272	395	96	70	100	40	60	84	60	47	17	29	16	18	11	19	29	8	49	8	6	19	4	29	6	18	9	3	28	4	16	8	4	8	7	6	3	7	2	2	2	6	7	3	0	1	0	17	2	2	0	6	1	0	3	4	3	0	1	3	0	0	1	1	0	0	1	1	1	0	0	6	0	1	1	1	0	0	0	1	1	0	0	0	0	0	9	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	587	667	210	133	193	71	113	134	99	69	34	60	27	34	21	26	45	25	79	15	17	31	14	36	13	42	17	7	32	7	20	11	8	7	4	11	6	16	2	5	3	11	8	7	3	3	5	12	4	3	0	4	3	1	5	5	4	2	2	5	0	0	0	1	1	2	1	1	1	1	1	5	0	2	0	1	0	0	1	2	1	0	0	0	0	4	9	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	288	417	100	71	105	38	73	90	68	39	19	29	12	9	10	12	26	10	47	9	5	22	5	26	3	12	10	4	26	4	18	9	3	5	4	5	4	14	2	2	2	7	5	5	0	2	4	5	3	1	0	3	2	0	4	3	2	0	1	3	0	0	0	1	0	1	1	1	1	0	1	5	0	2	0	1	0	0	0	0	1	0	0	0	0	0	9	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	602	650	195	129	163	75	107	133	88	66	37	54	30	34	25	28	45	22	74	16	18	26	15	38	15	52	26	9	24	9	18	9	11	6	6	10	7	29	3	3	4	13	6	3	3	3	5	7	3	1	0	7	3	2	3	2	3	1	4	4	0	0	0	0	0	2	1	0	1	1	1	5	2	1	0	1	0	1	1	2	0	0	0	0	0	2	0	1	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	299	425	90	61	85	43	62	86	54	38	17	26	18	13	9	18	29	7	50	8	4	18	7	25	3	18	16	5	19	6	16	6	5	3	5	2	3	20	3	1	3	8	3	2	0	2	4	3	2	0	0	6	2	0	3	1	1	0	1	1	0	0	0	0	0	1	1	0	1	0	1	5	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	613	631	210	128	162	78	107	127	76	56	35	61	32	36	25	30	47	24	67	15	15	20	14	37	10	48	20	10	18	8	14	15	12	7	9	12	9	29	2	1	3	10	6	4	5	2	7	2	2	1	0	6	2	1	3	3	2	1	3	4	0	0	0	1	1	1	2	0	0	1	1	0	2	2	0	1	0	1	1	2	0	0	0	0	0	2	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	303	400	91	59	98	43	66	78	39	31	17	33	18	15	11	19	33	11	45	10	6	14	5	27	2	22	12	5	15	6	13	11	6	4	6	3	3	20	2	0	2	5	3	2	1	2	7	1	1	0	0	5	2	0	3	3	1	1	0	1	0	0	0	1	0	1	2	0	0	0	1	0	1	2	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	614	621	201	137	146	86	107	109	69	57	30	57	34	41	33	33	46	20	64	15	13	18	12	32	7	39	18	10	24	7	6	16	10	8	7	9	11	25	3	2	3	11	7	5	3	1	7	3	2	0	0	5	2	2	3	2	3	1	5	5	0	0	1	1	1	0	3	1	0	0	1	1	2	2	0	0	0	1	1	1	0	0	0	0	0	8	1	1	0	0	0	2	1	0	2	0	0	0	0	0	1	1	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	288	412	84	63	79	42	67	66	38	35	16	33	18	17	15	18	31	12	45	9	8	7	5	20	3	27	11	5	18	6	5	10	5	5	4	3	3	15	2	1	2	5	5	2	1	1	7	1	1	0	0	5	1	0	2	2	3	1	2	0	0	0	0	1	0	0	2	1	0	0	1	1	1	2	0	0	0	1	0	1	0	0	0	0	0	7	1	1	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	584	649	200	131	131	92	111	102	91	55	25	73	30	39	28	34	53	20	60	16	12	19	10	46	8	41	17	8	19	5	10	16	12	7	7	9	8	27	2	2	4	9	4	6	2	2	8	2	1	2	2	3	2	2	1	2	3	1	3	5	1	0	2	1	1	1	3	2	0	0	0	2	0	3	0	2	1	1	1	1	0	0	0	0	0	7	1	0	0	0	0	0	1	0	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
0.03	south38_active	80	277	448	88	66	73	35	71	61	54	32	13	48	13	22	14	19	37	12	40	10	9	8	3	29	4	30	7	3	15	3	9	10	6	3	4	3	2	14	0	1	2	5	2	3	1	2	7	0	0	0	2	3	1	0	0	2	3	1	2	0	0	0	0	1	0	0	2	1	0	0	0	1	0	3	0	1	0	0	0	1	0	0	0	0	0	7	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	596	676	182	118	142	85	109	94	104	69	20	77	35	39	29	29	43	21	53	13	18	41	9	53	9	51	13	9	20	4	13	11	12	4	5	5	7	41	2	6	5	10	4	9	1	3	8	5	0	3	2	4	1	1	1	5	2	0	4	4	2	3	2	0	0	1	3	2	0	0	0	2	0	2	2	2	1	1	1	2	0	0	0	0	0	7	2	0	0	0	0	0	1	0	2	0	0	1	1	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
0.03	south39_active	80	284	478	72	52	72	30	67	52	70	44	10	49	12	22	12	18	28	10	44	7	10	24	4	32	6	36	2	4	12	3	11	5	7	2	1	2	3	13	0	4	3	8	2	7	1	3	4	1	0	0	2	4	0	0	0	4	2	0	4	1	0	3	0	0	0	0	2	1	0	0	0	1	0	2	0	1	0	0	0	2	0	0	0	0	0	7	1	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_all	80	607	666	170	121	136	82	105	97	115	75	27	64	35	30	27	28	48	26	52	12	20	38	12	48	13	49	24	8	28	6	13	9	11	2	12	11	9	44	1	6	6	9	5	13	3	3	8	8	0	4	2	5	1	2	3	3	1	0	6	3	2	3	3	0	0	1	1	5	0	0	0	3	0	2	2	2	1	1	1	2	0	0	0	0	0	0	2	1	0	0	1	0	1	1	0	0	0	1	2	0	1	1	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0
0.03	south40_active	80	310	443	73	55	73	32	57	57	79	49	13	43	14	21	8	17	35	15	41	4	10	23	5	29	9	34	6	5	19	3	11	6	6	0	7	3	7	16	0	3	3	5	4	11	3	3	4	3	0	0	2	3	0	0	2	2	1	0	4	2	0	3	1	0	0	0	0	4	0	0	0	1	0	2	0	1	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
