label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170
0.03	south36_all	80	5449	2355	2208	3607	803	676	682	461	364	712	339	243	418	571	451	163	176	207	380	161	110	157	78	79	73	130	126	51	55	85	55	30	59	50	30	110	47	50	41	24	31	34	52	27	29	10	19	8	10	10	31	13	26	23	7	11	4	16	9	7	6	21	14	6	5	3	15	5	8	47	9	4	3	3	3	4	1	2	2	1	3	3	5	2	4	3	1	1	4	3	1	1	4	4	0	2	2	0	0	1	0	2	1	1	0	7	1	0	0	0	2	0	0	1	0	12	0	0	0	2	2	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	3053	1074	1593	3253	264	208	354	141	101	583	194	56	328	508	404	42	72	142	329	112	21	104	19	40	20	106	99	17	16	65	16	11	43	32	14	98	35	40	33	7	25	16	47	21	16	4	9	3	4	6	27	7	20	19	3	9	2	14	1	2	3	18	13	4	0	1	6	3	3	46	9	2	3	0	0	0	0	1	1	0	3	2	4	1	4	3	0	0	3	1	0	0	3	0	0	2	0	0	0	1	0	1	0	1	0	6	0	0	0	0	2	0	0	0	0	12	0	0	0	1	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5521	2361	2279	3541	832	671	666	443	385	695	342	235	433	524	440	171	155	203	370	161	114	154	86	96	65	129	114	58	54	96	48	41	69	51	33	105	49	51	36	27	34	35	57	20	29	11	18	6	11	17	29	14	18	22	6	9	6	14	13	9	11	21	24	14	2	5	13	2	10	49	12	2	3	5	2	4	4	2	3	1	4	3	0	2	17	2	1	0	3	1	2	1	4	8	0	1	2	0	0	0	0	1	0	2	0	4	1	0	0	0	2	0	1	3	0	0	0	0	0	2	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	3099	1065	1653	3180	275	215	353	140	110	573	199	58	341	466	398	50	67	129	315	116	24	110	23	48	18	95	91	18	17	67	15	12	52	36	14	95	33	39	30	7	24	21	53	13	14	5	9	2	4	10	26	7	13	16	4	7	3	11	2	3	7	18	23	12	1	2	4	1	5	47	11	1	3	2	0	1	0	1	1	0	4	2	0	1	17	2	0	0	3	1	1	0	3	2	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5390	2327	2142	3069	829	638	616	425	387	654	354	231	372	518	398	172	148	174	352	146	113	144	80	90	57	117	101	56	48	77	53	41	71	53	37	101	46	50	31	27	33	30	52	17	19	14	15	12	15	18	18	11	8	21	5	5	7	14	11	9	12	16	29	15	2	4	9	3	9	18	13	2	10	7	1	3	5	1	3	1	5	4	0	0	18	10	0	0	0	0	1	3	4	6	1	1	4	0	0	0	0	1	0	2	0	15	0	0	1	0	0	0	1	3	0	2	0	1	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south38_active	80	2849	997	1511	2717	255	202	320	127	110	523	196	55	276	453	348	44	52	105	286	102	26	99	25	42	17	82	76	11	14	45	19	8	51	36	14	86	31	38	26	6	22	21	48	11	8	7	7	7	4	10	16	5	5	14	3	3	3	11	2	5	7	15	28	13	1	2	4	1	5	16	12	1	5	4	0	1	1	0	1	0	5	3	0	0	18	9	0	0	0	0	1	2	3	2	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5299	2318	2062	2732	852	649	582	408	394	631	359	235	355	471	363	165	136	157	267	149	118	117	71	95	57	112	98	54	45	78	52	46	75	45	35	82	43	39	28	27	45	29	36	23	20	19	12	18	19	16	20	10	10	17	5	6	8	10	8	8	11	12	33	12	2	5	4	2	10	7	18	2	7	8	1	2	6	1	1	0	5	4	4	0	16	10	0	0	2	1	1	2	2	4	1	2	3	0	0	0	1	1	0	2	0	13	0	0	1	0	0	0	1	2	0	2	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
0.03	south39_active	80	2665	937	1408	2369	251	194	311	117	118	496	185	53	253	398	297	43	46	89	220	96	26	86	22	39	20	79	77	17	11	48	21	12	52	26	12	68	23	31	19	5	24	21	32	14	11	8	6	12	5	9	17	5	6	10	2	3	3	5	2	4	7	11	30	11	1	2	1	1	5	5	17	1	2	5	0	1	1	0	0	0	5	3	3	0	16	9	0	0	1	1	1	2	2	2	0	0	1	0	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	5318	2309	1991	2785	810	625	607	399	370	659	359	245	360	499	347	171	141	164	240	162	118	110	68	95	60	108	107	57	41	96	56	52	79	38	38	81	42	46	27	25	39	29	36	26	16	22	15	24	21	12	28	9	11	17	5	6	5	15	7	6	5	9	29	8	3	6	4	2	5	13	9	2	10	6	1	2	6	0	0	0	2	4	4	1	3	11	0	0	3	2	1	4	2	1	1	2	4	0	0	1	1	0	0	0	0	11	0	0	1	2	0	0	1	2	0	2	0	1	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
0.03	south40_active	80	2687	924	1375	2402	240	175	332	116	98	520	179	52	250	419	274	38	53	88	194	107	28	78	23	36	21	86	87	20	7	58	25	18	57	17	12	64	27	39	14	5	19	22	32	16	11	8	7	19	5	6	24	5	5	13	1	4	0	11	1	4	3	8	26	6	2	3	2	1	2	9	8	1	3	5	0	1	2	0	0	0	2	3	3	0	3	10	0	0	1	2	1	4	2	0	0	0	2	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
