label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49
0.03	south21_active	80	3062	1208	1739	303	478	804	89	146	703	186	349	79	33	12	4	9	47	45	30	3	3	2	3	4	1	19	3	0	1	0	0	0	1	1	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	8096	3440	2624	1122	900	1116	380	345	783	253	392	130	87	51	37	31	62	43	35	15	7	10	5	11	8	18	3	3	1	0	0	0	1	2	2	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1
0.03	south22_active	80	3162	1255	1812	310	508	860	93	154	712	181	350	78	39	16	4	13	55	35	22	8	3	4	3	4	2	18	1	2	1	0	0	0	1	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	8142	3409	2668	1131	915	1115	353	333	748	251	395	142	92	58	43	39	59	47	39	20	11	11	5	10	6	16	3	6	0	1	0	0	2	1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1
0.03	south23_active	80	3202	1245	1811	326	492	867	82	148	677	185	364	88	46	16	3	15	51	36	23	11	6	4	3	4	1	14	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	8110	3357	2587	1140	925	1093	348	339	644	257	352	141	92	57	41	42	51	59	34	19	13	10	7	8	5	9	2	5	2	1	0	0	4	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	3031	1196	1707	317	482	852	76	140	567	184	315	80	46	18	7	15	45	48	23	11	7	5	5	3	1	7	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	8082	3364	2465	1128	891	976	369	301	616	271	315	139	88	64	41	41	42	50	27	16	14	11	10	5	4	11	3	7	4	1	0	0	4	0	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0
0.03	south25_active	80	2860	1179	1575	291	451	738	69	110	540	195	276	69	40	18	12	12	35	41	14	8	8	7	5	2	0	6	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south26_all	80	8025	3319	2397	1077	911	961	399	288	593	265	319	130	95	61	38	34	42	47	23	14	13	8	8	5	6	10	4	6	5	0	1	0	3	0	2	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0
0.03	south26_active	80	2771	1131	1516	275	452	702	71	105	523	176	278	64	40	18	14	9	36	39	11	8	7	7	4	2	0	5	0	5	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south27_all	80	8096	3309	2459	1104	934	966	404	269	662	268	328	119	84	60	40	36	38	48	24	16	11	11	9	4	7	14	5	7	4	0	3	1	2	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
0.03	south27_active	80	2861	1157	1555	299	465	717	77	94	591	184	275	56	34	17	15	10	31	42	15	7	6	9	4	2	1	11	1	6	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south28_all	80	8128	3316	2565	1097	954	978	395	280	736	313	371	120	79	52	47	44	39	56	28	18	8	10	5	6	6	13	4	4	3	0	3	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	3018	1174	1679	326	507	740	88	106	671	225	322	58	30	17	13	9	31	52	20	7	4	9	1	4	1	11	1	4	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	8029	3326	2529	1128	975	968	410	285	785	314	374	123	75	63	59	38	55	61	26	14	8	7	8	6	5	10	3	8	1	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2967	1179	1641	324	500	749	96	105	722	230	331	60	26	21	11	7	46	57	21	5	5	5	5	4	1	10	1	6	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	7896	3382	2568	1144	946	925	422	317	776	271	348	125	82	59	61	29	62	56	31	13	12	9	8	8	3	4	2	7	2	0	2	3	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2939	1177	1650	344	492	692	97	120	710	198	308	61	36	20	14	6	52	52	26	4	6	7	5	5	0	4	1	5	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	7977	3457	2648	1178	935	1064	405	334	800	289	369	112	89	67	56	44	55	90	26	17	10	11	7	14	4	8	5	5	1	3	2	0	0	1	2	1	1	4	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	3085	1292	1774	360	499	836	90	138	718	209	304	60	36	13	21	16	44	83	16	11	3	3	4	7	0	8	5	3	0	2	1	0	0	0	2	1	1	4	1	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_all	80	8020	3431	2713	1185	958	1089	386	331	787	279	429	108	70	73	53	33	57	88	31	18	15	13	5	16	4	12	8	6	2	2	2	0	1	1	2	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	3118	1304	1800	355	508	874	91	132	710	207	370	54	35	13	19	14	47	84	23	13	8	5	2	7	0	10	7	5	1	1	1	0	1	1	2	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	8021	3410	2635	1152	921	1031	388	324	700	271	430	109	67	73	55	28	47	93	30	23	15	14	5	12	3	13	6	8	3	1	2	0	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2979	1247	1703	311	479	811	87	132	625	201	358	57	37	18	18	12	34	87	22	15	9	8	4	7	0	10	5	7	2	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	8032	3376	2538	1119	870	963	401	326	669	227	389	102	84	66	45	25	32	69	29	22	10	19	6	9	5	12	7	9	2	1	1	2	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2841	1157	1618	275	443	740	91	134	587	150	320	55	39	15	14	8	22	60	21	15	8	6	5	6	1	9	4	7	2	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	8044	3281	2447	1114	818	934	414	315	588	226	323	111	91	73	46	28	32	89	22	24	11	22	7	7	7	8	7	6	3	2	2	2	1	1	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2737	1095	1506	266	407	697	87	118	519	138	271	57	38	22	16	8	21	73	13	14	3	8	7	4	1	6	4	4	2	1	1	1	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	7967	3273	2548	1132	818	941	434	335	611	220	277	118	98	70	35	34	38	78	26	26	12	18	11	7	7	4	8	7	2	3	1	2	1	1	0	0	1	3	1	0	0	0	0	0	0	0	0	2	0	0
0.03	south36_active	80	2712	1066	1598	274	414	690	93	110	534	146	238	64	39	13	14	10	29	62	15	11	3	7	10	3	1	3	4	5	1	2	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south37_all	80	8078	3265	2653	1163	827	1027	427	327	690	222	308	130	90	85	38	42	46	110	31	22	13	16	12	10	5	11	7	6	3	3	1	0	2	2	1	0	1	3	0	0	0	0	0	0	0	0	1	2	0	0
0.03	south37_active	80	2900	1118	1706	300	430	771	90	113	614	151	270	67	34	17	12	12	32	94	26	7	2	7	11	3	1	9	5	3	1	2	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south38_all	80	8233	3412	2758	1162	879	1038	437	319	790	265	379	127	67	76	36	41	56	82	40	16	11	15	15	15	3	18	5	6	2	4	0	0	2	2	3	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0
0.03	south38_active	80	3033	1230	1859	322	489	796	93	123	722	190	340	66	29	18	10	11	44	70	32	3	1	5	12	6	0	16	4	3	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south39_all	80	8259	3474	2728	1222	880	1046	426	299	805	282	361	133	60	70	45	35	53	75	38	21	12	11	12	13	5	21	4	5	4	3	0	0	1	1	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south39_active	80	3076	1267	1823	358	482	796	91	114	735	198	322	65	28	22	11	12	42	66	25	6	5	2	9	5	1	17	3	2	1	1	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	8198	3462	2620	1181	883	1039	398	299	720	284	355	123	62	62	53	40	45	58	26	19	16	8	7	10	6	18	7	3	3	3	0	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	2963	1210	1724	337	473	781	87	106	657	190	312	56	23	26	10	11	35	50	12	9	9	0	5	5	1	13	4	1	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
