label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95
0.03	south32_active	80	1965	1006	864	904	443	461	177	283	218	138	94	71	61	68	52	65	50	31	36	22	26	27	26	15	16	8	8	19	19	9	6	8	7	7	12	8	4	5	2	5	3	2	0	1	2	6	0	2	3	2	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5170	2521	1727	1456	838	743	462	487	387	292	245	192	151	146	123	121	103	69	73	46	59	43	46	35	28	19	14	38	28	16	14	14	12	10	9	21	11	7	6	6	3	9	2	3	4	4	2	5	4	2	4	3	2	1	2	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	1	0	0	0	0	0	1
0.03	south33_active	80	1945	1053	883	926	434	462	179	287	227	134	87	73	57	74	51	66	60	32	35	16	32	21	25	14	19	8	5	23	17	9	6	6	7	3	4	12	3	4	6	2	3	5	0	2	2	3	0	3	3	2	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_all	80	5207	2503	1799	1443	843	776	477	472	374	290	238	180	163	135	125	128	103	71	54	47	54	44	48	38	35	19	17	27	21	10	11	15	15	11	7	20	10	8	6	9	6	9	2	4	1	2	4	5	6	1	3	2	3	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1
0.03	south34_active	80	1944	1055	936	911	448	484	173	277	221	130	88	62	54	71	57	73	63	33	23	16	30	19	22	17	20	7	7	20	11	7	4	9	11	3	3	12	5	4	6	4	5	5	2	2	1	2	1	3	5	0	2	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_all	80	5227	2564	1793	1492	890	789	493	479	362	269	225	161	159	123	113	120	112	68	54	47	56	39	39	40	31	19	22	20	14	11	7	17	13	11	5	16	8	7	5	10	5	7	3	5	0	1	3	4	3	1	3	2	3	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	1967	1078	918	952	474	481	176	282	202	118	80	60	50	60	56	71	71	28	29	12	30	14	18	19	18	8	9	16	6	7	2	11	7	3	1	8	4	4	5	5	3	4	3	2	0	0	1	2	2	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_all	80	5172	2549	1813	1425	908	823	502	493	384	297	220	154	145	133	111	125	130	78	62	58	58	45	40	37	33	20	25	26	16	10	9	17	13	11	5	6	7	7	4	10	4	3	7	4	0	1	4	4	3	1	0	1	3	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1979	1066	933	919	498	515	190	297	209	134	83	54	43	61	51	67	86	29	40	13	27	19	17	19	19	8	12	19	8	7	3	11	7	3	1	4	3	5	2	6	2	1	3	1	0	0	1	3	2	0	0	1	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5234	2540	1750	1393	910	805	498	534	399	286	223	169	128	157	100	103	122	82	73	61	67	36	37	39	31	25	19	40	15	14	15	13	14	12	9	1	7	8	4	8	3	4	5	6	1	1	2	5	1	1	0	2	2	1	0	0	2	1	0	0	0	1	1	1	0	1	3	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	2004	1045	901	924	488	537	203	325	209	136	93	54	40	80	45	57	84	30	44	19	33	15	16	22	19	9	11	31	6	11	3	6	8	5	6	1	3	6	2	4	1	1	1	3	1	0	0	4	0	0	0	1	2	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5217	2512	1760	1350	926	873	466	538	373	279	206	169	135	163	112	100	115	80	72	63	65	43	39	38	37	20	18	36	17	14	18	12	14	15	8	2	4	11	5	8	1	3	7	10	4	0	2	6	1	0	0	1	2	1	0	0	2	2	0	0	0	1	1	1	0	0	3	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1969	1035	906	900	498	598	202	333	192	138	79	51	44	94	51	51	81	24	42	19	26	18	18	23	23	7	11	28	6	12	4	3	8	6	5	1	3	8	2	5	0	1	2	7	4	0	0	5	1	0	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5141	2528	1756	1368	912	800	474	541	374	257	224	178	137	168	107	95	88	86	80	67	71	48	41	40	36	22	13	44	17	15	13	11	18	12	11	3	8	9	8	8	3	4	5	12	4	1	1	7	1	0	0	1	0	1	1	0	2	3	0	0	2	1	0	1	0	0	4	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south39_active	80	1926	1013	901	906	479	518	194	332	204	124	89	56	47	99	45	53	62	31	43	30	29	19	19	21	24	6	8	35	9	11	2	3	13	5	8	0	5	7	5	4	0	2	2	8	4	0	0	5	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_all	80	5108	2533	1761	1351	881	796	474	524	335	256	215	166	146	150	114	94	100	78	83	59	66	53	47	40	46	24	14	31	18	9	8	9	15	14	14	5	10	8	5	9	4	3	3	8	4	1	3	5	2	4	0	0	0	1	1	0	2	3	0	0	3	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	1876	1002	952	895	452	501	201	326	195	123	84	57	42	89	49	53	67	35	46	28	28	28	26	16	28	6	8	26	13	3	1	3	11	6	8	2	6	6	3	4	1	3	2	5	3	0	0	3	2	3	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
