label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90
0.03	south34_all	80	6214	2562	1395	1154	770	745	448	481	342	272	236	174	176	142	105	90	93	87	75	54	56	43	41	36	29	28	26	25	20	25	12	12	16	17	12	9	5	11	10	4	8	5	5	10	3	2	2	2	1	4	4	3	0	2	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	3100	1212	605	534	342	384	196	249	166	134	105	79	91	73	47	48	51	48	34	24	23	16	27	12	13	12	9	12	15	11	8	5	5	9	9	2	3	7	3	2	4	3	2	7	2	0	2	1	1	1	2	3	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	6225	2604	1383	1159	779	700	452	482	342	250	218	198	176	142	113	86	104	82	71	60	49	54	46	32	24	33	30	28	12	31	17	13	16	21	16	10	8	8	11	5	8	5	4	7	4	1	2	2	1	2	4	3	0	2	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	3089	1223	572	540	350	339	202	264	172	121	108	96	88	80	46	43	50	53	32	27	23	21	26	14	10	16	13	12	10	14	12	7	6	15	10	3	4	4	4	3	5	4	0	6	1	0	2	1	0	1	2	3	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	6184	2600	1400	1150	816	710	461	480	355	281	212	197	167	140	125	101	111	86	80	56	49	53	56	36	34	28	33	22	14	29	22	13	18	18	10	11	9	5	9	8	4	4	6	6	3	2	3	2	1	2	4	1	0	2	1	0	1	3	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_active	80	3038	1217	607	546	368	365	200	260	172	144	99	101	84	74	54	54	51	56	39	25	27	18	31	14	17	14	14	11	6	14	15	8	7	13	6	3	2	3	4	4	3	4	1	5	1	0	3	1	0	1	2	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	6083	2544	1430	1140	811	679	485	498	349	268	199	205	158	125	128	98	111	86	75	59	47	43	54	48	38	29	33	24	15	22	25	13	19	15	7	9	11	10	7	7	4	5	4	3	4	3	8	4	1	1	0	1	0	1	1	1	1	4	2	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_active	80	2968	1152	622	540	361	359	214	273	166	130	84	98	81	63	49	49	57	55	36	23	26	17	29	24	16	11	14	11	5	12	16	9	8	8	3	2	4	3	2	3	2	4	1	3	1	0	4	3	0	1	0	1	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5924	2523	1435	1096	797	713	473	506	359	271	198	181	165	128	122	98	113	87	74	44	42	43	40	49	34	28	23	19	16	17	24	12	27	9	4	9	14	13	8	9	3	4	3	1	2	4	7	2	1	1	0	2	0	1	2	2	0	4	2	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south38_active	80	2881	1145	635	523	359	398	219	275	167	131	81	89	88	62	47	55	60	48	41	13	23	16	18	27	19	10	7	8	5	9	15	7	11	4	1	4	5	4	3	4	1	2	1	1	1	1	3	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5922	2509	1487	1110	804	676	476	527	369	255	207	173	169	138	120	97	116	82	74	40	44	40	38	49	36	28	23	19	18	17	11	15	20	6	5	5	13	12	9	6	6	5	3	2	3	6	6	2	4	1	0	2	0	0	3	2	1	1	2	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south39_active	80	2888	1142	636	534	366	357	229	280	173	125	88	79	92	60	42	51	68	46	44	14	25	20	17	25	19	9	10	5	9	7	5	10	10	3	2	2	7	4	3	2	2	3	1	2	1	3	2	2	2	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5871	2573	1448	1104	808	707	456	509	373	263	211	171	180	132	107	94	107	90	73	39	35	45	38	29	30	21	25	21	21	19	14	17	21	11	8	6	11	9	9	3	6	4	4	4	2	5	4	2	4	2	0	2	0	0	3	4	1	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	2865	1211	613	540	354	372	222	274	183	143	92	79	91	60	33	49	60	45	45	15	18	22	15	13	18	8	11	7	12	9	9	9	13	6	4	2	6	3	2	1	2	2	1	3	1	4	3	2	2	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
