label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92
0.03	south33_active	80	1515	971	984	1057	491	545	163	346	248	135	73	59	37	98	54	75	64	19	40	19	34	30	22	16	20	7	4	24	20	8	2	9	5	4	5	12	3	6	1	3	1	4	1	1	2	1	1	2	2	2	1	3	0	1	1	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	5458	2610	1798	1464	914	825	499	500	387	295	232	181	139	154	125	124	112	72	77	55	56	54	55	41	31	27	15	28	25	15	9	19	13	11	10	15	7	14	4	11	7	7	9	3	0	1	2	6	2	2	3	5	0	2	4	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	1582	972	1011	1064	497	550	168	354	235	133	67	67	37	96	53	76	77	20	42	18	25	26	27	12	17	10	5	18	19	6	1	12	4	3	4	11	1	8	2	5	1	5	7	1	0	0	1	6	1	1	1	3	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	5461	2592	1743	1489	949	844	517	501	370	295	209	172	143	158	110	104	118	78	66	58	62	53	40	38	23	22	18	20	23	15	9	20	10	12	7	12	5	14	2	13	7	5	9	3	0	1	1	6	1	3	4	6	0	2	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	1572	989	956	1064	494	571	174	332	220	132	69	63	41	93	43	55	84	24	39	18	25	23	21	12	12	5	6	10	14	7	2	10	4	4	2	8	0	8	2	7	2	3	7	1	0	0	0	6	0	1	2	5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_all	80	5436	2539	1712	1426	958	836	519	505	396	294	193	170	153	148	112	106	132	79	67	49	61	51	51	39	27	25	23	18	23	14	11	14	9	7	5	4	5	14	4	11	5	4	10	2	0	1	2	5	3	3	3	2	0	1	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	1566	946	911	1002	475	555	169	327	234	126	66	54	46	77	49	50	85	25	44	14	22	23	30	13	16	8	10	10	12	6	2	6	3	3	2	3	0	9	3	6	2	2	8	2	0	0	0	5	2	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	5409	2448	1627	1412	935	793	494	529	403	300	198	170	140	157	106	99	118	80	69	49	61	59	49	35	26	26	19	23	25	12	11	12	13	7	8	3	3	8	6	10	4	6	7	2	3	2	2	1	2	2	2	2	0	0	0	0	2	1	1	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	1578	865	831	953	436	531	145	334	239	123	57	47	41	76	49	43	80	27	41	10	22	27	27	13	14	7	7	17	14	6	2	4	7	4	6	0	1	7	4	7	1	4	5	1	3	0	0	1	2	0	1	2	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	5428	2414	1669	1348	897	808	438	524	376	283	202	183	139	145	119	104	117	80	69	49	56	54	44	38	33	23	20	23	23	16	14	12	14	11	8	8	2	7	7	10	6	6	4	3	3	2	1	2	3	0	0	0	0	1	0	1	2	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	1602	789	823	918	394	516	126	329	211	109	69	62	48	68	55	39	74	30	39	8	22	23	20	9	21	10	6	19	12	8	4	3	7	5	7	1	1	6	4	6	1	3	3	2	3	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5396	2437	1712	1346	880	770	419	537	343	289	201	182	137	146	125	101	101	79	66	55	68	65	37	31	34	21	15	25	18	21	10	15	15	10	13	14	4	8	10	13	8	9	4	3	3	3	0	3	3	0	0	0	0	1	0	1	2	2	1	0	0	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	1611	790	848	898	405	490	119	336	181	115	71	62	46	70	54	39	62	25	35	6	26	26	16	7	20	8	1	20	15	10	4	5	7	3	8	5	3	6	6	6	3	6	3	2	3	1	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5329	2453	1748	1316	871	812	423	524	330	264	193	180	141	142	115	103	107	79	74	56	62	57	39	26	34	18	16	23	19	14	9	14	8	12	13	19	7	6	7	11	8	9	3	3	2	3	0	2	3	3	0	0	0	1	1	1	3	3	0	0	1	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	1566	774	862	864	406	523	127	314	165	106	76	61	49	65	43	43	63	22	45	7	27	22	15	5	20	8	2	16	13	5	4	4	2	3	5	8	4	2	3	3	3	7	2	3	2	1	0	1	2	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
