label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87
0.03	south35_all	80	5238	2525	1796	1460	900	800	481	484	398	285	208	160	159	164	133	120	130	57	51	66	49	48	52	42	26	32	18	24	22	17	11	28	7	13	5	9	4	9	4	10	11	10	1	2	2	2	2	4	2	0	2	3	2	3	2	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1766	1059	922	879	464	469	171	273	201	134	82	64	62	81	65	66	67	22	27	21	21	28	24	17	13	16	7	17	11	13	0	17	3	7	3	3	0	7	2	5	4	7	0	1	0	0	1	4	1	0	2	3	0	3	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	5326	2498	1803	1471	898	796	489	499	395	280	204	165	167	171	127	117	137	73	65	60	46	45	54	43	26	34	19	30	22	18	17	26	6	12	4	5	3	12	6	11	11	5	5	2	2	2	2	3	4	0	2	3	3	4	2	0	1	1	0	1	0	0	1	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1811	1021	908	874	448	466	175	293	193	137	81	59	61	82	64	68	79	29	37	20	16	28	29	20	18	15	7	21	14	13	2	17	1	6	2	2	0	7	5	7	4	1	3	2	0	0	0	3	2	0	2	3	2	3	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5236	2470	1757	1442	924	800	480	517	389	284	202	171	144	186	117	111	114	67	73	51	46	44	49	42	28	38	16	33	18	19	16	17	6	10	12	6	3	8	7	8	7	6	5	6	2	3	1	2	4	0	1	2	2	3	0	0	2	2	0	0	0	1	2	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1788	1014	883	852	465	465	165	296	200	141	81	68	48	91	56	60	63	26	43	17	20	27	24	18	18	15	7	24	13	15	2	10	1	6	6	2	1	3	6	5	2	3	3	3	1	0	0	2	2	0	1	2	2	2	0	0	0	1	0	0	0	1	2	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5211	2502	1772	1390	923	862	468	519	352	257	208	173	129	178	120	110	94	73	79	50	54	42	46	39	33	29	17	25	20	21	18	17	8	11	11	11	2	9	7	6	8	5	6	9	2	3	1	2	5	0	1	0	2	1	0	0	2	3	0	0	0	1	1	0	0	0	3	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1789	1020	883	820	478	526	180	306	177	120	89	70	38	84	52	60	53	30	44	19	26	24	24	20	20	8	7	16	17	13	2	12	3	6	5	5	1	4	6	4	4	3	4	3	1	2	0	2	3	0	0	0	2	0	0	0	0	2	0	0	0	1	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5141	2540	1735	1385	944	848	458	518	370	256	203	165	123	175	112	113	83	78	86	50	59	58	47	39	40	25	18	20	21	20	11	18	12	10	16	12	4	6	9	7	6	5	4	10	2	4	0	5	4	0	1	0	0	0	1	0	2	3	0	0	1	1	2	0	0	0	6	0	0	2	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1740	1051	881	826	499	514	181	299	189	117	86	69	35	87	44	58	51	34	50	16	32	27	25	18	27	5	8	11	17	12	1	14	6	5	8	6	2	3	7	3	4	3	2	3	1	2	0	5	3	0	0	0	0	0	0	0	0	2	0	0	1	1	1	0	0	0	6	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5085	2524	1730	1388	916	821	446	512	349	243	198	164	138	148	123	110	93	81	74	51	66	58	44	37	40	24	17	20	22	17	7	14	17	13	13	14	6	6	5	7	4	3	2	6	2	4	1	5	4	1	1	0	0	0	1	1	3	3	0	0	1	0	1	0	0	0	5	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1749	1003	908	832	481	507	181	284	183	111	74	66	51	74	48	62	53	33	39	13	38	22	23	14	24	5	7	10	18	7	0	12	6	7	5	7	4	3	3	3	2	2	1	1	0	2	1	5	3	1	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	5	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
