label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50
0.03	north15_all	80	58171	14424	8575	5331	3075	2206	1606	1253	843	815	560	296	538	186	154	217	103	78	63	75	35	18	14	45	9	21	4	3	10	1	3	0	2	1	1	2	3	2	0	0	2	0	1	1	0	0	0	0	0	0	0
0.03	north15_active	80	43730	4428	4098	2713	1127	800	667	705	441	530	314	73	440	95	86	148	61	51	49	65	10	9	4	42	3	20	0	1	9	0	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	58258	14404	8655	5488	3041	2198	1555	1285	843	787	528	325	504	186	144	179	113	88	69	94	32	25	15	79	7	13	4	5	11	1	2	1	3	2	1	2	3	2	0	1	2	0	1	1	0	0	0	0	0	0	0
0.03	north16_active	80	43655	4419	4246	2807	1071	788	664	709	436	518	289	75	400	94	90	138	62	61	54	80	8	16	5	75	4	12	0	3	11	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	58153	14672	8773	5500	3087	2153	1557	1256	854	763	457	350	479	200	151	139	109	78	60	91	25	26	18	64	8	8	7	7	14	3	2	1	3	2	0	1	2	1	1	1	1	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	43489	4512	4337	2716	1075	774	645	649	439	479	249	74	386	98	97	94	56	53	50	78	8	18	6	60	5	7	1	5	13	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	57797	14784	8749	5530	3107	2109	1586	1263	839	738	434	357	438	196	156	145	88	97	58	80	28	27	13	49	10	8	7	7	7	2	2	3	1	3	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0
0.03	north18_active	80	43051	4593	4294	2684	1039	746	701	680	430	442	240	74	355	86	92	105	44	68	47	65	8	19	5	44	5	7	1	4	5	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	55067	14744	8691	5376	3127	2122	1541	1231	803	696	447	342	453	194	169	138	81	86	59	81	24	26	16	35	10	7	8	11	4	6	1	4	2	2	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0
0.03	north19_active	80	39822	4354	4038	2467	994	703	639	643	387	404	212	67	365	84	90	99	42	59	50	70	7	14	5	31	5	6	3	3	2	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	52744	14551	8502	5272	3073	2083	1547	1191	737	676	460	329	450	186	173	145	71	80	88	48	26	21	18	14	10	9	4	12	1	6	1	4	2	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0
0.03	north20_active	80	36880	4023	3676	2319	922	641	621	583	327	399	206	64	360	74	92	103	38	52	70	40	8	8	5	12	5	7	2	2	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	40959	20808	7851	4742	3093	5146	1424	1688	1094	797	449	378	213	261	150	188	66	48	58	37	73	20	33	16	11	9	7	12	6	3	1	1	1	0	1	5	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0
0.03	south21_active	80	21479	14397	2637	1269	649	4451	302	1258	771	509	199	201	41	164	66	159	17	18	27	13	63	11	23	5	5	1	0	9	3	0	1	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	south22_all	80	40659	20331	7843	4660	3034	5108	1411	1586	1067	795	445	385	240	232	139	158	67	48	61	34	57	25	33	15	10	8	10	19	4	2	1	2	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_active	80	21027	13931	2608	1255	699	4429	297	1150	750	528	192	212	50	144	50	126	14	17	28	12	48	14	19	5	5	1	2	16	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	41822	21955	7937	4730	2998	5672	1431	1641	1123	812	470	340	233	215	166	196	68	53	50	31	46	25	41	16	8	17	11	11	6	4	4	2	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south23_active	80	22625	15656	2742	1369	653	5043	347	1219	804	556	217	190	49	137	77	159	10	18	30	11	38	14	25	5	2	5	4	9	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south24_all	80	42736	23068	8064	4779	3019	6293	1474	1779	1247	827	458	360	217	211	183	206	80	62	44	25	51	27	51	12	12	17	9	10	6	3	4	2	0	2	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0
0.03	south24_active	80	24138	16910	2942	1497	628	5665	375	1388	929	573	225	223	49	142	95	175	13	21	26	11	44	16	37	5	3	7	5	9	3	1	4	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south25_all	80	43627	24461	8094	4843	3071	6553	1533	1911	1379	920	478	363	211	226	186	227	84	62	38	19	48	24	43	11	10	18	11	7	8	3	3	2	0	1	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0
0.03	south25_active	80	25661	18395	3056	1626	604	5937	391	1524	1075	684	248	235	47	156	96	198	15	27	18	6	39	15	38	3	1	7	6	6	6	1	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south26_all	80	44056	24450	8127	4831	3123	6531	1529	2036	1377	972	475	406	206	241	173	211	86	67	33	25	51	22	43	16	8	13	9	9	14	1	1	1	0	2	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	26031	18524	3091	1630	625	5899	396	1605	1065	734	250	279	44	167	96	169	22	35	10	11	40	14	39	4	1	6	5	7	12	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_all	80	44245	24510	8077	4847	3086	6404	1541	2023	1331	948	470	415	223	242	154	223	84	65	32	35	38	26	38	14	10	9	8	14	20	1	2	0	0	2	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	26068	18492	3078	1604	629	5778	372	1588	1035	724	249	286	38	167	69	161	26	38	8	14	28	16	32	3	1	2	4	11	20	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	44280	24605	8241	4873	3083	6313	1515	1984	1426	944	453	387	230	230	145	194	85	63	40	36	42	49	56	16	11	7	6	8	21	2	2	4	0	3	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	26128	18560	3162	1560	640	5700	378	1544	1115	721	233	254	45	165	78	133	22	32	13	14	32	32	48	6	2	1	3	5	21	1	1	4	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	44608	24298	8206	4884	3077	6366	1499	1948	1433	901	434	389	228	218	139	175	81	61	45	40	33	58	59	9	11	5	7	8	16	4	1	5	0	3	2	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	26418	18230	3189	1604	639	5764	374	1552	1096	684	213	257	42	158	81	131	14	27	18	11	28	38	50	5	4	1	2	5	15	2	1	5	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	44565	24522	8335	4805	3083	6385	1498	1979	1494	917	444	407	240	213	156	168	88	50	55	39	28	59	41	10	16	5	4	11	2	6	3	6	0	3	1	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	26596	18592	3278	1564	630	5772	367	1587	1148	670	227	268	53	153	104	125	12	17	22	11	23	36	34	7	5	2	1	7	1	2	2	5	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	41949	21592	7981	4724	3028	5589	1404	1654	1105	768	398	421	237	220	152	207	77	62	64	30	61	36	24	15	15	14	10	30	11	2	1	1	0	3	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	22388	15146	2715	1303	649	4956	304	1228	814	513	195	254	55	123	78	155	17	23	31	9	49	22	21	3	4	5	5	30	9	1	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	40660	20710	7866	4671	3111	5109	1430	1585	1081	735	414	397	240	212	142	181	65	67	64	24	64	30	30	17	16	14	9	9	10	2	1	4	1	2	0	0	3	0	1	1	0	0	0	1	0	0	0	0	1	0	0
0.03	south32_active	80	20739	14034	2473	1275	706	4462	278	1141	779	471	189	226	62	126	74	133	18	22	27	10	49	18	26	3	6	3	4	7	9	1	1	4	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	1	0	0
0.03	south33_all	80	40401	20644	7883	4665	3146	4897	1443	1647	1113	761	437	382	236	237	158	186	74	60	58	28	50	23	36	13	13	13	6	9	9	1	4	3	1	1	0	0	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0
0.03	south33_active	80	20657	14045	2553	1269	731	4266	294	1210	783	497	190	218	54	145	73	152	14	17	27	14	37	18	31	2	6	1	3	7	9	1	3	3	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0
0.03	south34_all	80	41226	21337	7959	4731	3147	5116	1482	1765	1230	813	448	369	210	250	156	159	76	54	47	26	48	22	40	7	11	14	6	7	8	0	4	3	2	1	0	0	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0
0.03	south34_active	80	21918	15019	2692	1351	721	4486	342	1332	908	566	194	208	46	167	68	128	13	14	20	14	39	15	34	1	6	5	5	5	5	0	2	3	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0
0.03	south35_all	80	42211	22226	8156	4758	3097	5419	1510	1828	1275	867	463	398	221	300	162	167	72	60	42	28	33	34	48	9	11	12	6	4	13	0	5	1	3	1	0	3	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0
0.03	south35_active	80	23547	16190	2940	1432	673	4763	392	1409	969	604	222	228	53	225	76	135	13	21	16	15	25	23	39	3	5	4	3	2	9	0	2	1	0	1	0	2	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0
0.03	south36_all	80	43148	23423	8180	4675	3128	5720	1485	1914	1351	917	466	408	229	289	163	177	82	62	44	28	36	50	54	8	8	11	8	1	16	2	2	1	3	2	1	3	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	25030	17535	3159	1456	670	5087	399	1514	1063	660	235	249	54	220	86	137	13	20	14	13	27	36	47	3	2	6	3	1	12	0	0	0	0	2	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	44258	23643	8187	4667	3141	5688	1515	1882	1404	900	468	402	239	294	182	206	76	73	54	33	50	44	59	14	9	10	7	21	23	3	8	2	2	2	1	6	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_active	80	26074	17790	3193	1483	645	5052	400	1495	1095	674	245	257	50	232	104	168	15	27	21	13	41	33	54	3	3	6	2	21	21	0	7	0	0	1	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	44193	23873	8176	4643	3140	5733	1485	1854	1319	935	454	420	229	262	182	201	73	72	60	31	54	45	75	13	7	10	8	22	17	5	8	2	1	4	1	5	3	1	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south38_active	80	25992	17969	3209	1474	622	5077	388	1486	1010	703	235	273	48	189	110	160	12	29	23	11	46	33	70	3	3	6	0	21	17	0	7	0	0	3	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	44447	23989	8128	4718	3194	5700	1493	1794	1291	954	462	415	226	257	168	207	75	75	63	31	58	25	55	16	8	10	12	28	16	5	8	2	1	5	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south39_active	80	26056	18060	3154	1505	628	5057	390	1441	997	721	243	275	41	184	94	163	13	29	30	13	50	15	50	4	2	5	2	27	16	0	7	1	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	44272	24148	8212	4650	3218	6166	1481	1746	1202	952	479	418	222	258	161	188	61	74	49	34	57	28	56	18	8	9	16	10	18	3	2	1	1	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	25966	18238	3213	1539	611	5532	406	1408	937	723	253	274	41	185	93	139	11	31	22	22	47	16	49	9	2	4	7	7	18	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
