label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136
0.03	south22_active	80	2878	584	283	1610	210	760	182	139	198	278	518	312	100	217	336	108	95	58	119	45	237	75	16	110	37	32	10	13	52	10	7	112	11	73	32	68	5	9	12	18	1	14	11	2	52	26	28	2	1	2	1	2	13	4	1	2	2	20	4	1	5	0	5	0	2	1	1	0	1	4	2	3	1	0	1	2	1	1	0	0	0	1	1	0	0	0	0	3	0	0	1	0	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4812	1942	1186	1745	650	895	431	362	371	379	481	354	182	257	315	166	142	98	115	92	211	96	55	111	60	49	42	43	58	35	28	87	25	74	46	68	21	28	15	28	12	15	23	7	46	41	22	9	5	7	1	7	18	6	7	4	8	20	4	4	6	2	3	4	5	4	2	4	1	5	5	1	2	0	1	2	2	2	2	2	1	2	2	0	0	1	1	1	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2626	529	263	1345	188	635	160	129	187	242	383	269	80	195	258	108	88	51	83	38	187	63	11	90	37	22	10	9	47	10	7	75	12	66	25	60	5	10	13	16	1	11	16	1	44	34	16	4	1	3	0	1	16	2	2	0	2	20	1	1	6	0	2	0	1	1	1	3	1	5	2	0	1	0	1	1	1	1	0	0	0	2	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4696	1944	1193	1662	671	870	402	349	349	363	479	323	182	255	290	153	147	105	100	87	186	96	50	105	57	40	46	36	56	33	29	69	26	48	43	48	20	22	13	25	9	16	18	9	26	31	18	7	9	6	2	8	21	5	4	1	8	23	5	4	11	3	7	6	5	2	1	4	7	6	3	2	3	2	2	4	2	1	1	2	1	2	2	0	0	1	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2485	514	261	1252	178	610	132	114	150	221	392	244	75	195	229	97	88	56	66	37	160	59	10	87	31	18	11	14	42	10	5	59	14	40	30	40	3	9	11	13	3	11	14	0	24	24	12	5	1	2	0	1	18	2	1	0	2	22	2	1	10	0	7	1	1	0	1	3	7	6	0	0	3	1	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4788	1947	1208	1682	643	898	414	348	334	353	490	317	184	272	355	149	152	107	105	79	221	97	52	118	59	41	47	35	53	34	33	85	29	64	45	38	20	15	11	22	9	11	15	9	31	46	21	10	7	4	2	8	19	7	4	2	9	20	3	4	11	3	9	5	6	2	1	3	8	3	2	1	3	3	3	5	2	1	2	2	2	3	1	1	2	3	3	0	1	1	0	0	1	1	1	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2633	516	257	1320	179	655	130	115	147	219	417	250	75	208	297	95	96	53	67	32	191	67	11	104	36	16	11	13	39	10	5	73	15	54	34	32	3	5	10	13	4	6	14	0	29	42	18	5	1	1	0	3	16	5	1	0	1	19	1	1	10	0	8	1	2	0	1	3	7	3	0	0	3	1	0	2	1	0	1	2	0	1	1	1	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4798	1913	1203	1614	667	895	384	372	333	359	486	310	195	270	356	152	147	121	112	83	236	105	51	114	55	49	45	43	65	34	34	90	26	57	43	53	24	10	10	19	12	14	14	12	43	49	19	10	6	5	5	8	11	6	3	4	8	23	4	6	11	3	9	2	2	1	2	1	9	3	2	3	3	4	3	5	2	2	1	3	3	3	0	2	2	2	3	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2623	526	263	1272	171	662	111	116	141	225	415	251	71	211	291	94	100	63	75	35	203	73	15	100	31	17	10	14	44	11	5	80	14	45	38	45	3	3	9	12	6	5	11	1	41	47	18	4	1	1	0	2	7	5	0	1	1	22	1	2	9	0	8	1	1	0	1	1	7	3	0	1	3	1	0	1	0	0	1	2	0	1	0	2	0	1	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4713	1891	1191	1571	644	920	405	381	347	332	492	297	178	266	359	162	135	114	119	89	215	91	52	109	53	64	39	51	62	36	30	71	23	56	41	56	16	13	15	19	18	17	8	10	46	41	30	8	1	4	9	5	11	6	2	7	8	16	4	7	7	2	4	2	3	1	2	0	3	1	2	5	2	3	3	2	2	2	2	3	3	2	0	3	2	3	4	0	2	0	0	0	1	0	1	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	2541	509	261	1242	191	688	119	117	163	213	413	236	70	183	292	102	90	59	86	38	183	64	14	95	30	29	8	17	40	10	4	63	12	46	38	48	3	5	11	13	9	6	6	3	44	40	24	1	1	0	2	2	7	4	0	3	1	16	1	3	6	0	3	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	1	2	0	0	0	2	0	2	4	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4536	1858	1235	1466	670	853	450	375	341	331	438	254	180	233	289	170	148	100	113	89	188	77	64	88	43	65	36	51	65	28	24	71	23	43	28	55	23	21	22	19	14	16	8	13	34	20	24	5	4	9	9	4	14	1	1	9	5	14	5	10	18	6	1	1	3	1	2	0	1	2	2	4	3	3	0	1	1	2	1	1	2	2	1	3	1	4	4	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south28_active	80	2320	488	279	1099	190	612	136	103	164	221	357	186	69	155	225	104	91	58	80	40	154	54	17	68	25	28	7	17	36	5	4	67	14	32	24	46	7	8	17	13	6	5	4	3	31	18	17	0	2	1	2	1	9	0	0	4	0	13	1	5	17	1	1	0	1	0	1	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	1	1	0	3	4	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4620	1816	1266	1566	654	862	462	380	327	369	461	283	175	241	300	188	142	111	134	85	222	86	67	119	35	67	36	54	63	31	24	90	23	57	16	60	18	22	26	21	19	16	14	14	38	13	27	5	5	11	11	1	12	2	1	6	4	19	4	6	23	5	1	2	4	2	1	1	8	3	2	2	3	5	0	1	1	1	2	0	0	1	1	3	0	2	3	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south29_active	80	2408	485	294	1222	194	628	160	120	166	248	383	198	70	160	249	113	85	64	94	30	191	60	20	97	20	32	8	21	35	9	4	85	10	50	12	53	6	8	20	14	10	10	9	2	36	12	20	2	2	2	3	1	8	1	0	3	1	18	1	3	22	1	1	1	0	0	1	0	6	3	0	0	2	2	0	0	0	0	1	0	0	0	1	1	0	2	3	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4870	1856	1261	1822	661	898	440	356	327	398	572	326	194	253	385	200	167	108	157	91	270	103	65	147	45	58	38	55	58	34	30	114	25	79	23	64	18	23	37	19	14	19	17	13	35	13	21	9	6	15	10	3	15	6	3	6	5	30	6	6	20	5	1	4	4	3	2	2	8	3	0	4	1	6	0	0	0	1	3	0	0	1	1	2	0	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south30_active	80	2688	531	307	1484	205	687	161	120	165	259	494	244	76	193	346	136	111	61	119	40	244	68	17	114	22	26	9	27	40	7	6	109	11	71	20	57	4	10	30	12	6	13	10	2	29	11	18	4	2	6	2	1	13	4	2	4	1	29	2	2	20	1	1	3	0	0	2	0	6	3	0	3	1	2	0	0	0	0	1	0	0	0	1	1	0	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5019	1849	1235	1878	705	1015	481	387	388	407	658	365	186	293	397	170	155	124	135	91	294	128	61	134	53	62	51	47	61	33	25	96	35	74	36	73	17	19	23	19	21	18	20	9	31	36	24	11	8	8	4	5	12	16	7	8	5	4	6	4	22	1	2	5	4	2	6	2	9	4	2	3	0	2	2	0	1	1	0	2	0	2	0	3	4	1	1	2	1	1	6	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0
0.03	south31_active	80	2968	516	302	1589	222	768	177	134	208	298	585	292	78	219	356	120	106	72	90	42	265	93	18	112	33	31	14	15	50	12	8	89	19	65	28	63	6	9	16	11	8	11	14	0	29	31	23	6	2	2	0	2	10	10	3	3	2	4	2	1	21	0	1	2	0	0	6	0	8	4	0	1	0	1	2	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0
0.03	south32_all	80	4677	1903	1252	1646	706	929	479	386	374	384	570	382	188	279	327	169	162	111	134	90	254	108	61	123	56	55	55	50	59	26	18	58	38	54	35	37	21	18	19	17	22	18	15	12	22	39	31	11	8	7	6	6	13	10	4	6	4	6	7	2	20	0	4	6	3	2	5	2	8	4	2	3	2	2	4	0	1	1	0	2	1	1	0	2	1	1	1	2	0	0	4	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0
0.03	south32_active	80	2545	504	286	1346	211	652	177	118	190	272	487	309	80	199	282	109	103	58	96	37	225	70	20	99	37	26	15	12	43	7	5	54	19	44	24	30	5	8	12	12	9	9	10	1	20	32	30	6	2	2	1	2	10	5	2	3	2	5	3	0	14	0	3	2	0	0	5	0	7	4	0	1	1	1	3	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0
0.03	south33_all	80	4586	1968	1236	1509	711	826	449	363	358	373	472	358	176	284	291	156	126	117	123	89	189	83	66	112	53	54	51	52	54	27	22	47	34	62	28	27	24	25	26	22	23	20	17	14	36	37	29	10	9	10	8	9	9	6	3	5	6	12	5	2	10	1	5	6	3	1	5	2	3	5	3	2	4	2	2	0	1	1	1	2	1	0	1	1	3	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0
0.03	south33_active	80	2416	516	292	1180	190	557	148	95	165	254	383	285	71	197	246	102	74	61	73	38	162	55	17	89	30	27	11	17	35	5	6	41	18	50	18	23	5	9	17	14	8	10	14	2	34	29	27	6	3	1	2	3	8	3	3	2	2	10	2	0	4	0	3	2	1	0	5	0	2	5	0	1	3	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0
0.03	south34_all	80	4732	1937	1236	1732	676	925	437	367	368	404	566	371	186	316	341	178	137	140	138	92	250	95	63	136	57	69	46	44	56	37	27	74	28	62	29	23	23	21	24	28	19	20	14	14	47	25	46	8	9	10	10	5	10	6	4	5	6	28	4	2	7	3	10	8	1	1	7	3	3	3	3	1	4	1	2	0	1	0	1	2	2	0	3	0	2	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south34_active	80	2611	553	311	1412	196	660	157	109	186	278	467	302	68	238	293	113	84	86	96	45	224	69	20	116	33	33	12	17	43	7	10	71	14	54	20	19	5	8	17	19	6	14	13	3	44	19	44	3	4	3	3	2	9	3	3	1	2	26	2	0	2	0	9	3	1	0	7	0	2	3	0	1	3	1	1	0	1	0	0	1	1	0	2	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south35_all	80	5006	1925	1224	2012	654	1011	430	341	371	439	714	404	188	340	424	187	156	131	154	85	295	111	64	146	64	70	41	41	59	38	28	109	24	66	54	32	21	15	28	29	23	24	27	14	58	26	50	5	9	8	8	3	13	7	3	6	7	37	3	7	3	3	7	8	1	0	6	2	1	5	2	0	5	1	1	0	0	0	1	1	1	0	3	2	2	3	1	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south35_active	80	2947	590	297	1681	199	781	162	107	195	304	617	336	74	262	370	121	108	88	110	50	273	89	18	124	37	36	11	17	47	10	9	104	12	58	44	27	7	4	22	21	6	17	23	2	56	20	46	2	5	3	3	1	5	4	1	1	3	35	2	3	3	0	6	4	1	0	4	0	1	4	0	0	4	1	1	0	0	0	0	0	1	0	2	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south36_all	80	5224	1878	1218	2280	632	1147	443	348	381	452	733	429	206	331	489	194	190	137	167	82	345	124	66	181	64	61	34	41	64	36	32	125	25	65	64	61	26	10	26	29	20	25	25	13	62	26	58	7	8	5	8	1	18	8	4	5	6	31	3	7	6	3	7	4	0	4	11	3	1	5	3	1	3	0	1	0	0	0	0	1	1	0	3	2	0	3	2	0	0	1	0	3	1	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	3235	611	306	1965	211	931	172	125	211	338	643	362	92	268	438	134	139	92	129	46	324	103	17	161	39	30	12	14	54	11	12	121	16	58	55	57	10	3	22	18	5	18	20	3	60	22	55	4	5	3	3	0	9	5	0	1	4	31	1	3	6	0	6	3	0	1	9	0	1	4	0	1	3	0	1	0	0	0	0	0	1	0	2	0	0	3	2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5277	1896	1185	2237	613	1117	456	340	412	445	770	424	211	312	491	192	213	125	185	75	338	128	63	178	66	50	32	41	59	31	25	129	18	60	71	84	18	13	23	29	22	27	30	15	62	23	41	9	9	5	10	4	30	6	6	5	6	25	3	8	44	3	11	7	1	5	8	2	7	4	2	1	4	1	1	0	2	1	1	2	0	0	0	2	0	4	1	2	0	1	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	3257	637	289	1940	211	891	172	119	237	327	682	348	104	245	443	133	154	72	133	40	325	106	13	156	40	26	11	11	49	14	8	125	11	53	57	76	7	8	19	22	10	18	23	3	61	17	38	5	6	3	4	1	16	4	3	2	4	25	2	3	44	1	8	6	0	1	6	0	7	3	1	1	3	1	1	0	2	0	1	1	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	5345	1882	1144	2296	597	1089	465	342	404	437	693	446	214	310	423	193	181	121	171	76	315	114	67	159	72	48	33	39	62	39	22	103	16	67	65	95	19	22	20	29	19	27	24	17	44	32	39	8	7	2	7	6	20	7	5	4	6	13	3	4	45	2	8	6	2	5	5	2	8	3	3	2	5	2	1	0	2	2	2	1	1	0	0	1	0	3	1	2	0	1	0	3	2	1	2	2	1	3	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	3354	616	274	1981	208	865	182	108	236	325	613	368	97	249	383	142	133	66	122	39	298	96	13	137	44	27	11	10	49	12	7	98	10	59	52	83	4	9	15	21	8	12	19	4	43	26	39	4	2	0	4	1	12	4	3	2	2	12	1	1	45	1	5	6	0	1	5	0	8	2	2	2	4	1	1	0	2	1	1	1	0	0	0	0	0	3	1	1	0	0	0	3	1	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	5295	1885	1132	2323	597	1060	471	350	390	462	705	493	198	293	461	205	190	139	189	87	327	158	65	161	67	51	41	38	68	36	22	112	23	73	56	70	20	29	24	29	21	29	28	14	53	21	50	6	7	5	4	6	27	5	6	3	3	30	8	1	46	3	9	9	4	5	2	2	12	1	4	1	5	3	0	0	2	3	2	1	1	0	0	1	0	4	1	4	1	1	0	7	1	0	2	1	1	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	3350	616	279	1982	207	824	189	137	214	336	628	421	91	228	424	141	139	69	135	44	305	133	17	144	38	32	16	12	56	12	4	107	15	64	46	55	3	15	17	24	10	17	24	3	51	17	49	3	1	0	2	2	18	2	3	2	0	29	2	0	45	1	6	8	0	2	1	0	12	1	2	1	4	2	0	0	2	1	1	1	0	0	0	0	0	4	1	3	1	0	0	7	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	5333	1904	1118	2265	631	1043	452	375	385	462	758	495	178	295	437	204	203	157	159	85	305	150	66	149	68	55	46	42	75	36	18	120	27	81	55	53	18	24	20	22	27	22	28	12	61	24	57	6	12	8	2	5	35	5	7	3	4	28	9	1	17	1	7	9	4	5	5	1	9	1	4	1	5	3	1	0	0	3	1	2	2	0	0	1	0	1	12	3	2	0	4	8	4	0	2	0	2	2	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	3359	624	293	1891	219	812	184	148	216	345	680	425	77	223	402	146	150	90	114	39	281	122	18	134	34	33	17	22	59	11	2	110	18	72	47	39	2	11	15	19	10	12	26	2	58	22	55	3	1	0	2	3	30	2	3	2	0	27	2	0	15	0	6	7	0	4	1	0	9	1	2	1	4	2	0	0	0	2	0	0	0	0	0	0	0	1	12	3	2	0	4	8	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
