label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92
0.03	south33_all	80	12283	4115	3188	1641	1174	963	1507	802	476	356	711	292	223	278	145	287	134	156	118	86	61	53	74	67	37	39	27	24	53	28	31	25	45	15	16	10	25	7	10	12	6	10	8	7	4	1	7	7	2	6	3	3	3	1	9	3	0	0	0	1	3	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south33_active	80	7472	2046	1787	687	528	438	1118	486	224	137	560	130	88	150	46	209	57	98	46	48	27	16	47	36	12	12	16	10	33	12	19	10	41	10	11	7	22	5	10	8	1	8	4	2	0	1	7	0	0	4	2	2	1	1	8	3	0	0	0	0	2	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	12338	4199	3182	1664	1232	930	1512	826	460	353	751	279	213	251	148	298	127	180	114	87	66	48	71	65	41	40	28	26	51	30	27	23	38	25	17	12	20	6	10	9	9	4	7	5	6	1	8	4	3	2	1	2	2	0	2	2	1	0	0	0	3	2	0	2	0	0	9	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	7448	2145	1798	678	569	424	1118	498	206	146	595	128	82	131	52	206	44	124	40	50	27	15	44	29	16	15	15	12	36	11	18	10	33	19	13	8	18	4	9	5	3	3	4	0	4	1	8	2	0	1	1	0	1	0	1	2	0	0	0	0	2	2	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	12269	4235	3201	1628	1219	921	1413	818	450	352	815	296	207	238	137	278	128	178	112	88	72	52	84	61	50	38	26	25	49	28	26	24	45	24	15	10	21	6	11	13	9	6	6	4	12	3	9	4	3	1	0	2	0	1	2	0	2	1	0	0	4	3	1	1	1	0	9	0	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	7411	2210	1798	696	527	411	1023	490	204	141	663	143	79	127	47	202	52	124	37	57	27	18	59	24	20	15	13	9	33	7	17	11	39	17	9	4	15	4	8	8	3	5	3	0	7	2	8	2	0	0	0	0	0	1	1	0	0	1	0	0	3	3	0	1	1	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	12144	4230	3154	1630	1191	899	1374	908	484	356	802	285	185	250	134	296	143	194	98	88	77	54	87	53	50	34	26	27	41	22	27	25	52	28	19	11	16	4	11	11	10	7	9	4	13	2	8	8	2	2	1	2	0	2	2	0	3	1	0	0	2	3	1	0	1	0	9	0	2	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	7347	2167	1778	709	522	397	1004	558	208	143	667	140	67	137	52	215	70	127	34	56	28	19	62	18	25	15	10	10	30	7	14	12	47	21	10	3	8	2	7	7	2	6	6	1	8	1	6	3	0	0	0	0	0	1	0	0	1	1	0	0	2	3	0	0	1	0	9	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	12041	4170	3262	1631	1150	897	1366	904	476	362	860	300	194	228	130	282	140	195	86	95	67	55	92	47	52	31	26	28	30	21	34	27	62	19	17	11	22	4	7	7	10	6	9	9	12	3	7	7	1	1	1	0	0	2	1	1	3	1	1	0	2	2	1	0	1	0	9	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	7378	2040	1876	747	503	381	1004	576	205	150	707	143	71	123	48	208	76	125	30	54	23	23	67	20	24	11	11	7	18	6	18	11	56	15	10	3	10	2	4	4	2	6	4	4	8	2	5	3	0	0	0	0	0	1	0	1	1	1	0	0	1	2	0	0	1	0	9	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	11748	4169	3222	1622	1128	913	1392	883	512	380	788	311	199	241	141	302	142	169	84	98	73	52	93	45	49	31	31	32	32	23	38	23	39	20	15	10	25	7	4	8	8	9	8	9	6	2	7	9	3	2	3	2	0	1	2	4	1	1	1	0	2	2	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	7192	1985	1892	745	518	414	1009	557	229	150	638	149	73	132	53	223	78	100	28	48	28	22	66	16	29	14	11	10	24	10	20	9	34	16	8	2	15	4	2	3	1	7	5	4	4	1	6	5	1	0	0	0	0	0	0	4	1	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	11730	4182	3290	1599	1109	935	1461	832	474	357	762	343	205	240	158	294	138	174	80	106	70	46	87	45	50	32	31	35	34	25	38	17	33	24	10	9	26	10	6	8	7	6	7	6	6	2	5	5	2	1	3	2	0	0	2	5	1	1	2	1	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	7195	2002	1906	728	488	433	1084	549	197	132	611	173	81	131	51	213	75	93	24	53	27	23	61	20	26	10	12	11	23	10	23	6	27	14	6	2	19	7	2	3	2	4	3	3	4	1	4	5	1	0	0	0	0	0	1	5	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	11833	4314	3251	1581	1167	953	1474	831	477	351	742	333	214	238	151	298	133	171	95	95	84	49	93	57	56	37	33	35	35	24	33	19	16	32	9	7	23	12	6	21	6	5	4	4	10	2	4	3	3	2	4	2	0	2	2	5	1	1	2	1	2	2	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	7286	2130	1836	692	508	437	1077	538	204	123	593	172	80	131	46	208	71	88	29	43	27	19	63	25	31	11	16	12	21	8	21	9	10	17	5	2	17	8	2	10	2	3	2	1	6	0	4	3	1	0	0	0	0	0	1	5	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
