label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93
0.03	south33_all	80	10645	3983	2798	1559	1153	806	1096	760	447	280	547	255	180	249	137	240	138	152	84	102	44	52	79	36	37	36	24	21	31	19	22	19	25	15	24	8	22	8	11	5	6	4	3	4	6	6	7	6	0	3	2	0	3	3	0	0	3	0	1	2	1	0	0	2	0	1	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	5431	1926	1370	732	523	362	549	422	207	129	306	121	76	125	56	132	71	77	42	52	17	18	41	23	18	18	14	11	17	8	14	5	15	7	15	3	16	3	4	1	5	2	0	2	3	2	5	4	0	1	2	0	3	2	0	0	3	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	10728	4029	2916	1535	1120	839	1098	730	421	279	549	285	169	236	130	226	123	149	99	90	51	50	85	45	50	28	27	23	28	17	21	28	23	18	19	10	17	11	12	7	6	6	4	3	4	6	11	7	1	5	0	0	2	2	0	0	4	1	1	2	1	1	1	1	0	0	2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	5487	1990	1461	719	508	375	555	409	193	134	304	145	73	116	59	122	62	75	47	41	13	19	45	26	27	9	15	14	13	11	13	13	11	9	12	4	11	8	7	1	4	3	1	1	2	2	9	3	1	0	0	0	2	0	0	0	4	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	10718	3930	2933	1538	1102	856	1056	709	443	282	551	293	184	216	136	209	119	123	96	86	57	42	77	48	64	31	32	24	29	15	18	41	29	22	19	12	11	10	14	3	4	5	3	2	3	7	12	8	2	6	0	0	1	3	0	0	3	1	1	2	1	1	1	7	1	0	0	0	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south35_active	80	5474	1935	1484	715	484	398	537	413	199	122	311	139	83	100	52	106	54	57	44	39	18	16	34	26	36	9	19	12	10	9	12	25	14	13	10	8	7	8	8	1	3	2	1	1	1	2	10	4	1	0	0	0	1	1	0	0	3	0	0	0	1	0	1	7	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south36_all	80	10698	3961	2914	1512	1045	889	1164	705	467	295	550	296	180	210	146	245	110	135	95	91	63	42	73	56	61	29	43	26	25	13	23	47	25	27	14	12	9	9	13	8	6	8	3	1	5	3	9	8	3	5	0	0	1	2	2	0	3	1	0	2	1	1	2	7	4	0	0	0	2	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south36_active	80	5465	1911	1501	678	478	407	608	388	216	126	314	147	85	98	64	133	50	69	41	40	24	17	29	29	31	9	24	12	10	6	7	27	14	15	7	9	3	7	9	3	5	4	1	0	1	1	5	2	1	0	0	0	1	1	0	0	3	0	0	0	1	0	1	7	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south37_all	80	10858	4042	2910	1505	1081	894	1170	703	497	324	559	282	186	225	146	277	123	131	90	90	62	49	69	54	51	32	43	29	26	22	31	51	26	28	12	11	10	7	13	9	5	9	2	2	3	2	6	6	3	1	0	1	2	1	2	2	4	2	0	0	0	0	1	7	4	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south37_active	80	5590	1909	1509	655	480	408	630	398	232	134	319	125	80	92	56	158	54	68	38	41	20	18	31	28	23	12	22	12	8	10	11	27	16	14	7	8	4	5	6	3	5	6	0	0	0	0	1	2	1	0	0	0	2	1	0	1	2	1	0	0	0	0	0	7	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south38_all	80	10944	4027	2893	1486	1062	891	1124	726	480	310	545	284	171	244	144	283	125	160	89	82	59	54	76	50	38	30	39	23	29	24	31	37	25	29	12	12	9	5	10	14	4	9	4	3	6	0	9	5	3	1	1	1	2	0	3	3	5	3	1	1	0	0	1	7	3	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	5623	1919	1451	665	466	399	584	393	223	128	301	133	65	103	59	166	58	89	37	35	19	23	39	22	14	14	20	9	16	9	10	18	14	15	5	6	3	3	5	5	4	6	0	0	1	0	3	2	2	0	0	0	2	0	1	1	2	1	1	0	0	0	0	7	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	10929	4010	2948	1450	1042	865	1109	750	444	307	543	285	170	259	133	244	115	168	90	74	59	62	85	54	37	33	39	20	41	25	26	28	36	26	9	7	8	5	10	10	6	8	4	5	7	0	11	3	4	1	2	1	2	0	3	3	5	3	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	5682	1886	1448	637	456	400	575	392	218	127	290	137	62	107	56	139	55	96	43	31	20	27	48	21	14	18	20	8	23	9	10	12	18	16	4	2	3	3	2	4	3	5	0	2	2	0	8	2	2	1	0	0	2	0	3	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	10886	4003	2842	1475	1067	829	1092	729	456	330	505	285	164	223	110	224	115	168	83	71	67	55	91	61	44	33	34	21	40	21	29	25	36	31	14	11	7	7	10	11	4	4	4	8	7	1	10	2	4	1	2	1	1	2	3	2	5	1	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	5644	1882	1380	656	478	403	543	369	234	137	252	138	62	100	52	116	50	95	41	37	26	23	49	21	12	19	19	6	22	6	16	10	13	22	7	5	2	3	5	4	0	3	0	5	3	1	8	2	1	1	0	0	1	1	3	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
