label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90
0.03	south34_all	80	10823	3203	2163	1690	1481	863	1124	783	369	307	331	304	238	159	161	138	218	100	112	65	57	46	87	59	36	57	42	25	18	31	23	19	8	9	17	3	4	11	10	21	13	8	7	7	4	3	1	4	2	2	7	0	2	2	2	1	2	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
0.03	south34_active	80	5603	1412	1001	811	790	356	587	372	148	137	134	141	118	62	74	62	118	52	56	30	21	26	44	31	17	22	24	10	4	16	14	9	5	2	10	1	2	3	7	13	12	5	1	3	1	3	0	2	1	0	6	0	0	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	11381	3334	2205	1779	1570	883	1134	780	374	319	333	306	249	174	160	141	216	111	105	75	50	44	81	48	41	56	40	31	18	28	14	21	12	14	15	3	4	15	8	18	12	6	6	9	6	4	2	5	1	2	6	1	1	3	5	1	2	2	1	0	0	0	1	0	1	1	0	0	1	0	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
0.03	south35_active	80	5915	1446	1020	867	840	379	608	385	147	148	141	152	132	58	79	64	112	70	53	35	18	26	42	21	15	28	26	18	6	15	7	12	7	8	6	2	2	9	6	12	11	5	1	2	3	4	1	4	1	0	6	0	0	2	3	1	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	11453	3378	2238	1730	1594	923	1153	825	392	287	338	321	238	178	168	159	193	118	115	73	52	51	86	52	42	59	43	44	20	25	16	19	14	18	17	3	6	17	6	17	5	3	5	7	10	5	3	6	2	2	3	1	0	3	4	1	1	2	0	0	0	0	2	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
0.03	south36_active	80	5951	1481	1058	836	842	418	618	424	166	124	144	158	115	66	80	75	97	69	59	34	16	26	41	24	18	30	26	25	9	10	9	11	7	10	6	2	3	9	4	11	2	2	1	2	4	5	2	5	1	1	3	0	0	1	2	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	11705	3361	2310	1707	1613	904	1191	821	400	282	312	319	236	185	157	163	187	123	90	71	49	53	86	44	44	61	42	42	27	23	17	15	15	20	13	2	9	16	8	9	6	6	7	8	8	5	2	9	1	1	2	1	3	2	3	1	0	4	0	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	6065	1472	1076	818	853	424	660	450	175	124	143	146	107	79	73	82	83	69	37	28	21	21	42	22	15	31	26	25	14	7	13	6	8	11	6	1	6	11	4	7	1	4	2	2	4	4	2	5	0	1	2	0	2	0	2	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	11496	3338	2311	1751	1573	858	1246	836	437	289	306	315	232	190	151	155	199	124	100	75	47	52	101	51	35	70	42	39	28	27	29	10	11	18	15	2	6	14	5	9	11	5	11	6	9	7	5	11	2	4	2	2	4	2	3	1	0	3	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	5929	1459	1072	819	818	420	708	453	188	126	143	144	106	91	68	76	99	69	43	27	20	14	43	19	13	39	24	19	14	14	16	4	6	13	9	1	4	8	2	7	6	4	6	3	4	5	3	6	0	2	2	0	2	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	11557	3249	2318	1712	1571	856	1246	868	425	326	311	313	235	185	152	154	206	112	84	79	44	50	98	66	29	55	38	30	31	21	33	10	13	19	14	7	9	15	7	6	13	7	12	5	10	5	4	6	2	6	2	1	5	0	0	1	0	2	2	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	5954	1441	1072	826	822	419	674	468	182	138	146	139	112	92	66	80	105	59	37	27	23	13	41	29	12	26	21	15	15	12	22	2	6	10	12	4	5	9	3	5	9	4	7	3	8	3	2	1	0	2	2	0	3	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	11465	3333	2274	1684	1596	873	1270	868	418	355	312	323	226	188	171	138	224	105	90	79	36	44	77	59	30	56	44	30	24	20	29	10	18	21	15	10	5	14	6	9	15	7	11	4	9	4	5	5	1	5	0	2	3	0	0	1	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	5925	1506	1039	837	842	408	689	442	173	153	150	161	107	98	75	69	118	53	47	32	16	10	34	17	14	30	20	17	10	15	18	3	11	13	10	5	2	7	3	6	11	4	8	3	7	3	2	1	0	1	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
