label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90
0.03	south34_all	80	11493	4168	3144	1576	1172	918	1206	808	481	330	685	288	206	260	158	238	136	150	96	87	64	55	58	55	61	52	34	22	32	27	28	27	30	28	24	11	17	10	11	8	8	8	8	4	2	1	8	6	2	4	0	3	4	2	2	3	1	1	2	1	1	1	0	1	0	1	2	4	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_active	80	6327	1980	1705	641	500	422	735	431	205	95	442	122	65	133	52	155	49	72	49	41	24	19	37	26	33	23	20	12	17	12	13	12	24	11	18	5	7	2	5	7	3	3	6	3	1	0	7	4	0	4	0	2	1	2	1	0	1	0	2	0	0	1	0	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	10811	3927	2962	1566	1147	874	1150	701	465	339	615	287	193	238	161	233	126	144	90	80	62	63	70	57	54	55	28	25	34	28	36	30	30	33	26	11	16	10	10	7	4	7	6	6	2	4	6	3	3	4	1	1	3	2	2	4	1	1	1	2	1	0	0	0	0	1	2	4	0	2	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_active	80	5832	1813	1564	615	455	371	667	384	205	94	380	120	57	124	49	142	53	74	40	39	19	22	41	23	26	26	16	13	15	14	20	9	24	10	19	7	7	2	5	6	1	2	3	6	1	2	4	0	0	4	0	0	0	2	1	0	1	0	1	1	0	0	0	0	0	0	0	4	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	10363	3789	2863	1519	1126	882	1040	655	443	335	522	287	191	223	158	197	122	142	94	92	62	57	66	45	47	52	21	22	36	30	28	24	39	29	19	11	15	10	10	7	5	5	5	6	3	4	5	1	3	0	1	2	2	1	2	1	1	0	1	1	0	0	0	2	0	0	0	4	0	2	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0
0.03	south36_active	80	5518	1656	1513	572	426	357	570	359	178	86	291	114	59	113	56	113	46	70	39	49	18	20	32	14	23	24	9	8	16	15	17	10	25	14	14	7	9	1	7	4	1	1	2	5	1	2	3	0	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0	2	0	0	0	4	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_all	80	9899	3787	2737	1501	1108	865	1057	671	453	343	481	275	204	223	151	201	122	141	86	87	62	53	77	43	42	44	28	26	30	21	25	20	34	22	13	10	18	11	8	9	5	5	6	5	2	3	3	1	5	0	1	1	3	1	0	1	1	1	1	1	0	0	0	3	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	5212	1651	1424	556	392	350	572	368	179	91	265	103	59	106	49	106	55	67	33	48	17	18	35	16	20	19	11	6	12	9	14	8	22	10	9	6	8	2	5	3	1	0	3	4	0	2	0	0	1	0	0	1	1	1	0	0	1	0	1	1	0	0	0	3	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_all	80	9932	3788	2741	1485	1092	891	1056	697	451	349	478	275	204	235	156	203	110	134	79	87	57	49	78	41	37	40	27	23	35	20	20	20	35	17	12	9	15	10	12	10	7	5	5	9	5	2	3	2	3	0	1	2	4	2	0	1	1	1	1	0	1	0	0	3	1	0	0	0	0	1	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south38_active	80	5246	1633	1433	544	382	361	578	375	179	92	266	102	61	110	45	94	49	66	27	48	16	13	34	11	13	14	9	5	19	10	12	10	22	10	9	5	7	3	7	4	2	2	3	7	0	1	0	2	1	0	0	1	2	2	0	0	1	0	1	0	1	0	0	3	1	0	0	0	0	1	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_all	80	10037	3722	2807	1506	1081	879	1089	701	425	346	493	260	213	251	158	202	110	133	79	97	55	47	76	53	40	37	32	26	31	19	22	15	24	18	11	10	13	10	12	7	9	6	6	4	4	2	4	4	4	1	1	1	2	2	1	1	2	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south39_active	80	5269	1636	1461	560	360	361	604	382	162	101	285	100	58	105	47	95	46	64	35	54	16	15	32	18	17	16	10	7	12	10	11	9	18	12	10	5	4	4	6	4	3	3	4	3	0	0	1	3	1	1	0	0	2	2	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	10102	3767	2749	1524	1108	881	1086	701	422	334	482	271	207	243	156	181	108	139	77	97	54	58	72	54	35	34	32	37	28	27	25	26	28	14	10	10	15	9	17	6	8	4	8	4	6	3	9	6	2	2	1	1	1	2	1	2	2	2	1	0	2	0	1	0	1	0	0	0	0	0	2	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south40_active	80	5341	1644	1424	569	370	319	589	383	166	104	268	119	54	103	41	89	42	74	30	54	17	17	30	16	12	15	9	12	14	12	13	14	22	9	8	2	7	5	7	4	4	3	5	3	1	0	7	5	0	2	0	0	1	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
