label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96
0.03	south32_all	80	10463	4014	2833	1614	1121	905	1063	697	472	361	615	291	206	221	162	224	121	140	100	84	74	58	66	58	55	40	25	25	26	27	16	31	36	21	22	14	11	13	5	13	11	7	13	4	5	8	15	4	3	7	2	0	1	1	2	0	2	2	1	1	1	1	0	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	5814	1688	1438	567	377	331	711	372	160	78	450	102	54	109	35	128	40	77	42	42	19	18	38	21	9	12	11	3	13	8	10	15	28	16	7	2	8	3	2	9	2	2	5	2	3	2	12	3	0	5	0	0	0	1	1	0	2	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	10392	3960	2866	1630	1160	912	1055	685	472	368	593	304	210	234	162	194	119	158	95	95	71	63	78	61	45	30	28	29	28	25	24	26	30	21	14	14	16	7	6	9	10	7	11	5	4	7	9	1	5	6	3	1	3	1	3	4	1	1	0	1	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	5767	1686	1503	574	401	339	718	365	157	82	418	108	52	116	37	106	38	89	35	50	23	17	41	19	9	10	16	3	14	6	16	13	18	16	6	4	13	3	3	5	2	2	3	2	2	1	6	0	0	3	0	0	2	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	10476	3958	2881	1607	1151	856	1091	691	462	394	554	295	217	227	177	181	119	150	84	106	66	66	71	53	46	35	30	29	29	25	24	27	34	17	20	13	15	8	6	6	13	6	7	6	7	6	9	0	6	4	3	2	2	2	3	4	2	0	1	0	1	0	1	0	1	0	1	0	3	0	2	0	4	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	5775	1664	1493	555	392	321	728	398	141	101	376	103	55	107	41	98	34	85	27	57	21	14	32	16	7	13	15	3	16	8	15	8	21	11	9	2	11	1	2	3	3	1	1	3	2	1	9	0	0	3	0	0	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	10708	3990	2839	1638	1156	862	1081	675	461	376	542	303	215	220	167	213	113	140	89	104	54	70	82	47	40	41	30	32	27	17	27	26	34	12	20	12	17	10	7	8	7	6	3	5	7	1	7	2	4	5	1	3	2	1	4	4	2	1	1	1	1	0	1	0	1	1	4	0	3	0	1	0	4	2	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	5876	1652	1450	556	392	317	734	377	138	96	362	112	49	100	38	121	33	73	25	57	20	15	44	14	8	20	15	5	16	5	19	6	24	9	7	4	13	2	3	6	1	1	0	2	1	1	6	2	0	3	0	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	3	0	3	0	0	0	4	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	10687	3950	2799	1623	1126	821	1140	671	446	394	527	259	219	221	183	216	118	134	88	98	63	66	74	45	43	48	27	34	30	18	29	26	30	14	20	11	20	12	5	11	7	4	3	5	6	2	8	2	4	6	0	4	0	1	2	3	2	1	2	1	0	0	0	0	1	1	5	0	3	0	1	0	4	2	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	5867	1588	1402	533	373	302	764	372	143	90	360	111	42	114	41	126	34	74	29	44	17	15	43	11	9	22	11	6	13	7	19	5	24	9	6	5	12	3	2	6	1	0	1	2	1	1	7	2	0	3	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	0	4	0	3	0	0	0	4	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	10589	3907	2811	1616	1109	830	1199	707	443	388	576	239	229	224	187	238	129	139	98	96	65	66	62	49	41	49	27	38	33	26	31	25	30	15	21	11	20	18	4	12	8	5	4	8	4	2	8	4	2	5	1	2	2	0	3	4	2	2	2	1	0	0	0	0	1	1	4	0	3	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	5778	1557	1404	544	375	297	786	376	147	95	418	105	50	116	48	148	39	82	36	37	13	12	41	9	10	19	10	9	15	5	18	8	24	12	5	6	13	5	2	7	1	2	1	3	0	1	7	4	0	2	1	0	1	0	1	1	2	0	0	0	0	0	0	0	1	0	4	0	3	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	10631	3869	2822	1635	1088	867	1159	754	448	384	580	245	229	236	182	197	118	134	94	100	79	63	69	56	45	45	26	38	33	28	31	26	29	17	17	14	17	12	3	9	6	5	5	10	2	3	4	6	1	4	4	2	2	1	3	4	1	2	2	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	5899	1543	1428	550	350	315	765	409	164	94	412	104	54	122	43	124	33	80	37	37	15	10	42	10	13	12	8	10	15	5	15	10	16	14	6	7	8	4	1	4	1	2	1	5	0	1	4	5	0	2	1	1	1	1	2	1	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	10470	3994	2771	1618	1105	895	1114	764	440	371	579	263	211	214	180	202	132	146	85	99	75	63	73	50	42	45	27	32	28	30	24	26	23	25	20	13	16	15	2	11	12	6	4	12	5	3	6	5	1	3	4	1	3	2	2	4	1	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	5766	1625	1432	555	365	334	724	401	169	92	418	106	50	102	45	122	44	86	37	42	16	13	43	14	10	12	7	10	16	8	12	12	12	20	9	4	8	6	0	6	2	4	1	5	0	1	6	4	0	1	1	1	1	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	10459	4040	2824	1598	1109	916	1093	770	438	349	574	280	213	222	171	196	127	133	88	97	73	68	81	43	50	43	24	29	23	23	25	23	26	23	23	14	16	13	4	9	15	4	3	9	7	4	6	6	1	2	6	2	2	4	1	1	0	1	1	2	0	2	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	5784	1672	1474	535	370	343	706	419	163	83	407	105	50	101	43	120	45	78	35	44	22	15	46	13	13	10	6	6	15	8	12	9	18	19	15	4	7	5	0	6	3	2	0	5	3	1	4	3	0	2	2	2	0	2	1	0	0	0	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
