label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93
0.03	south32_active	80	10391	1538	1090	979	1451	477	1580	848	189	78	154	193	107	74	92	62	270	68	62	31	24	20	75	44	11	42	27	15	2	14	21	3	11	22	9	7	0	35	4	19	15	1	11	6	10	5	2	0	2	8	3	1	0	0	1	0	0	0	1	1	2	0	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	14579	4150	2599	1956	2074	1051	1836	1143	513	363	368	368	250	219	209	131	316	141	136	81	65	57	95	71	49	48	44	42	26	28	47	27	23	37	22	20	9	35	13	22	16	15	12	8	16	7	12	0	4	10	4	3	2	0	1	0	0	1	2	1	3	2	0	2	0	2	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	10208	1540	1058	991	1384	456	1525	848	187	101	163	203	106	71	88	58	253	63	62	29	23	16	72	40	8	29	29	22	4	14	32	6	13	33	9	9	1	31	3	17	11	2	9	4	9	5	10	0	3	8	3	1	1	0	1	0	0	0	1	1	2	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	14569	4100	2618	1949	2094	1024	1827	1138	503	380	369	346	242	217	205	159	325	143	113	102	69	66	116	75	42	60	43	40	26	30	45	22	19	36	23	19	8	36	12	10	20	13	7	6	16	10	14	1	4	6	3	1	2	1	1	3	0	1	2	1	1	2	1	1	0	3	4	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	10249	1523	1119	992	1412	452	1522	846	161	114	162	192	103	80	87	57	258	63	59	44	22	20	92	38	8	35	25	27	5	19	33	5	10	30	10	8	1	33	3	6	14	2	4	3	9	8	10	1	3	6	2	0	1	0	0	3	0	0	1	0	1	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	14649	4144	2664	1947	2047	1060	1878	1142	494	399	352	329	252	213	184	167	301	148	99	105	64	61	111	79	40	62	36	41	28	30	44	19	22	36	21	18	7	26	12	14	24	9	15	5	9	8	14	2	5	7	0	2	3	3	1	3	0	2	2	1	0	1	1	1	0	3	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	10240	1523	1145	998	1373	463	1591	853	169	115	144	175	116	85	80	60	232	62	56	36	19	21	89	38	11	39	21	23	8	20	28	4	9	32	10	8	1	25	4	9	22	2	14	4	5	8	10	1	3	7	0	0	1	2	0	3	0	1	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	14725	4101	2648	2011	2049	1023	1859	1142	476	389	344	322	252	215	191	168	302	144	94	106	62	67	110	79	54	75	35	51	30	28	38	20	20	37	25	17	6	27	7	11	25	6	19	9	8	11	12	5	4	9	0	2	1	4	1	8	2	2	1	2	0	0	1	0	1	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	10389	1522	1173	1034	1390	452	1552	834	170	101	134	168	114	83	96	65	238	64	50	35	20	23	86	33	11	50	24	28	9	17	27	3	9	31	12	10	1	26	1	8	23	2	18	9	5	11	9	1	2	4	0	0	0	2	0	8	0	1	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	14666	3998	2639	2074	2078	1046	1902	1098	486	399	341	345	259	193	185	150	345	125	105	95	60	68	104	63	50	83	37	41	23	30	31	22	20	34	26	16	6	24	6	11	27	2	19	14	3	11	2	5	4	8	3	2	1	3	2	7	2	1	1	1	0	1	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1
0.03	south37_active	80	10382	1474	1172	1083	1422	483	1592	813	181	99	137	183	102	67	88	65	281	55	58	34	15	17	79	32	13	57	26	15	6	18	21	3	11	24	11	8	0	21	1	9	24	0	18	12	2	10	2	1	1	2	2	1	0	2	1	6	0	1	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south38_all	80	14488	3952	2555	2099	2063	1006	1977	1084	485	381	293	335	256	198	172	152	334	112	112	82	66	74	99	65	51	80	28	42	28	36	33	22	18	39	25	19	8	19	5	17	13	2	22	13	5	14	3	6	3	11	3	2	0	3	2	7	3	1	0	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1
0.03	south38_active	80	10223	1463	1083	1078	1402	460	1651	793	175	88	118	185	93	62	84	64	280	62	60	31	12	19	77	36	10	55	21	20	7	20	25	5	9	29	12	9	3	14	0	14	11	0	21	10	2	13	2	0	1	4	2	1	0	2	2	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south39_all	80	14386	3966	2624	2005	2010	1021	1987	1037	503	391	314	362	247	195	167	138	338	106	105	78	70	74	97	59	42	74	32	45	24	47	33	21	15	40	23	19	11	15	7	14	12	3	10	12	5	20	1	2	4	7	3	2	3	1	3	7	2	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south39_active	80	10194	1453	1108	982	1370	492	1676	742	174	95	123	194	84	72	79	60	291	64	54	30	14	16	74	39	10	51	17	26	6	25	23	6	9	27	11	8	3	10	1	11	10	1	9	9	2	19	0	0	0	3	2	1	2	0	3	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south40_all	80	14402	3957	2654	1962	1990	1020	2033	1055	489	396	335	358	240	198	166	133	320	118	99	83	70	59	93	73	44	71	36	49	26	46	33	18	17	40	17	12	13	26	3	23	11	3	15	8	5	16	15	4	5	13	4	2	3	0	4	3	1	1	1	1	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
0.03	south40_active	80	10074	1406	1096	943	1364	490	1706	774	172	94	147	197	84	77	73	59	266	63	50	28	14	17	67	42	13	46	17	32	6	21	22	6	7	30	8	3	4	21	1	18	9	2	13	5	1	16	14	1	0	9	2	1	2	0	4	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
