label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179
0.03	south34_all	80	4110	1802	811	1162	1339	1153	499	386	356	294	293	164	159	276	149	94	195	89	171	73	196	68	180	55	74	117	46	51	27	37	36	29	70	28	69	39	36	35	32	46	17	15	26	30	15	18	25	28	14	20	32	13	10	22	15	41	12	7	14	4	7	3	7	7	21	3	5	4	18	13	6	16	6	15	3	6	6	5	8	2	2	2	3	1	1	3	7	2	5	2	1	3	1	5	9	5	2	1	0	0	4	2	1	12	0	0	0	0	0	1	1	0	1	2	1	0	0	0	0	1	0	1	1	1	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south34_active	80	2399	1031	366	712	870	751	278	203	201	164	180	82	73	169	80	47	116	50	107	35	127	33	139	25	49	73	26	26	10	13	10	14	40	8	52	27	17	21	13	36	9	11	18	20	8	12	14	19	9	9	22	9	4	17	8	32	3	5	10	3	3	2	2	2	11	3	5	3	12	11	4	11	4	12	3	2	2	2	7	1	2	0	0	1	0	0	3	2	4	0	1	0	0	4	3	3	0	1	0	0	4	1	1	11	0	0	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	1	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_all	80	4184	1824	820	1112	1386	1145	503	389	347	295	286	152	180	302	162	98	216	107	156	71	213	62	191	60	77	110	47	52	32	39	42	30	59	30	86	47	26	37	28	43	15	23	23	32	16	19	24	24	12	18	37	11	10	24	16	27	11	6	13	9	10	5	7	7	30	7	5	4	15	9	5	13	7	17	9	1	5	5	7	5	2	1	3	2	1	3	6	4	4	0	2	3	1	6	9	2	1	1	0	0	5	1	1	9	2	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	2	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south35_active	80	2474	1038	355	672	923	760	291	210	189	167	187	66	82	191	90	49	139	54	99	32	137	34	140	27	48	70	22	31	15	14	13	16	35	11	56	31	12	18	10	30	6	11	15	16	9	10	14	17	7	11	24	9	3	17	8	19	3	4	6	7	6	3	2	3	17	4	5	3	10	7	4	11	3	14	7	1	2	4	6	2	1	0	0	1	0	0	2	1	3	0	2	0	0	4	3	1	0	1	0	0	3	0	1	9	2	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_all	80	4027	1789	809	1092	1385	1163	500	425	348	278	306	150	178	337	155	112	219	98	155	62	208	64	171	57	79	112	44	51	27	43	44	31	59	35	84	49	37	34	22	41	12	25	21	49	19	19	22	17	12	16	30	13	10	30	15	23	9	5	11	11	10	5	5	7	23	8	6	2	16	7	3	24	5	18	13	0	4	5	4	4	1	8	2	1	2	1	5	6	0	1	1	3	0	5	1	1	1	0	1	0	6	1	2	2	4	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	2	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
0.03	south36_active	80	2322	993	349	653	910	782	298	239	189	156	200	68	84	221	87	58	138	41	91	26	145	32	118	26	51	75	17	36	13	19	18	20	48	15	59	35	19	15	7	27	5	13	14	31	6	7	13	10	7	10	12	9	3	24	9	17	2	4	5	7	7	2	1	5	11	3	6	1	10	6	3	21	3	14	10	0	2	3	3	2	0	5	0	0	0	0	1	1	0	1	1	0	0	3	0	1	0	0	1	0	4	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_all	80	4080	1759	803	1093	1388	1127	486	428	366	277	298	163	170	351	161	103	245	102	160	54	181	70	176	67	93	103	46	47	34	49	46	32	69	43	79	50	38	30	31	32	16	22	29	55	16	16	28	10	9	20	21	12	8	24	13	21	8	5	9	10	13	5	5	7	19	8	7	1	8	3	2	17	3	10	16	2	5	6	4	3	1	9	1	2	2	1	3	7	0	2	1	3	0	3	0	1	0	0	1	0	4	1	1	0	5	1	0	0	0	0	0	2	2	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
0.03	south37_active	80	2348	942	343	662	917	758	300	253	196	163	186	73	78	232	100	51	167	40	94	24	124	32	126	31	60	71	15	29	18	21	26	22	54	28	57	31	19	12	11	16	7	10	21	37	6	5	21	3	6	12	8	7	3	19	8	18	2	5	4	7	7	1	0	4	11	2	7	1	5	2	2	15	1	8	12	1	3	4	3	1	0	6	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	1	0	2	0	1	0	4	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south38_all	80	4062	1750	783	1098	1407	1138	522	419	377	283	293	145	150	313	152	106	244	84	184	56	172	64	190	61	85	100	47	53	30	41	44	35	61	43	59	43	42	23	37	33	11	23	27	56	18	15	31	13	10	15	24	15	7	27	13	20	7	7	9	11	11	6	6	8	8	7	3	2	9	7	5	17	2	13	10	4	2	6	11	3	1	10	1	2	3	0	2	7	1	2	0	2	0	3	8	1	0	0	2	1	3	2	1	5	3	0	0	1	0	3	0	2	2	0	0	0	0	2	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	2295	938	333	648	896	767	308	257	216	167	176	69	68	203	94	57	166	34	108	30	123	31	145	24	53	61	20	31	17	18	23	20	44	31	42	22	22	13	14	19	6	10	21	36	7	4	23	7	7	8	9	7	4	24	8	14	1	6	6	7	5	0	1	3	4	2	3	2	3	5	5	14	1	11	7	3	2	5	4	1	0	7	0	0	1	0	0	4	1	1	0	1	0	1	4	1	0	0	1	1	2	1	1	1	2	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_all	80	4069	1736	790	1112	1403	1099	537	429	352	278	254	162	125	308	145	106	228	91	170	71	152	70	182	56	88	116	49	63	33	38	36	28	79	44	70	34	38	20	32	46	17	20	27	43	21	12	35	17	14	12	29	16	6	18	14	15	9	11	10	12	10	3	5	7	19	3	6	4	9	12	6	6	2	12	4	4	3	4	10	3	1	16	2	3	3	0	1	6	1	2	0	2	0	2	8	1	1	0	1	1	1	3	0	5	3	0	0	1	1	5	1	2	1	0	0	0	2	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_active	80	2289	935	335	640	928	741	314	250	211	154	156	76	52	194	87	54	159	43	112	35	110	38	135	19	52	69	23	38	18	19	22	10	51	32	50	14	24	12	11	31	9	6	22	30	13	4	26	10	11	6	15	5	4	13	9	9	0	8	8	9	5	0	1	3	13	0	4	3	5	4	6	5	2	9	2	3	2	4	3	1	0	13	1	0	2	0	0	5	1	1	0	1	0	1	4	1	0	0	0	1	0	2	0	1	2	0	0	0	0	4	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south40_all	80	4075	1791	779	1084	1421	1147	536	398	350	271	258	161	121	321	162	116	213	98	172	72	171	81	213	53	85	110	46	57	32	34	33	27	58	45	72	29	35	19	38	54	20	25	21	37	24	15	29	18	12	18	22	17	8	29	27	16	10	10	13	13	8	2	7	4	26	3	6	5	15	11	7	5	2	11	4	3	2	5	9	3	1	12	2	4	3	0	1	5	1	1	1	0	0	2	8	1	1	0	3	2	1	2	5	5	1	0	0	1	1	5	1	4	0	0	1	0	2	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2292	1024	338	640	936	753	314	232	220	143	160	77	53	209	96	56	144	49	120	36	132	48	162	21	54	63	25	37	21	19	19	10	31	33	45	13	24	8	18	40	9	6	15	23	17	5	21	12	9	12	13	6	3	21	17	10	1	6	8	9	5	0	2	1	19	1	3	3	10	4	7	3	2	9	3	2	1	4	1	1	0	11	1	0	2	0	1	5	1	0	1	0	0	0	4	1	0	0	0	1	0	2	5	1	0	0	0	0	0	4	0	4	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
