label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100
0.03	south30_active	80	6454	3504	2338	1848	1043	753	426	185	138	317	210	127	105	97	94	66	86	67	138	58	34	48	15	25	30	23	19	10	9	13	21	20	10	9	22	8	12	6	3	3	4	3	1	1	5	5	2	1	8	1	2	0	0	2	0	4	3	0	2	0	0	0	0	0	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	10458	5706	3793	3001	1810	1133	671	390	324	570	390	289	221	169	152	171	145	151	202	101	55	76	51	46	61	44	31	32	30	17	21	17	20	18	21	14	32	6	17	7	10	4	14	9	7	7	6	1	7	1	7	2	1	3	1	1	0	1	1	1	5	1	0	17	0	0	0	1	0	2	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south31_active	80	6584	3600	2473	2058	1119	688	404	192	157	352	233	159	112	91	75	90	76	90	127	68	32	41	23	22	35	22	15	16	19	8	11	9	10	11	15	8	21	4	5	5	7	0	4	2	3	5	3	0	3	0	6	1	0	2	0	0	0	0	0	1	4	0	0	17	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south32_all	80	10431	5681	3669	2930	1752	1206	693	384	319	536	378	280	216	150	158	175	145	146	200	106	53	77	50	40	60	43	35	26	35	21	23	16	24	16	29	20	33	13	12	4	13	1	9	8	4	3	8	4	9	2	3	1	2	4	1	1	0	1	3	0	4	1	0	19	3	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	6565	3549	2426	1967	1095	749	438	183	152	314	211	157	112	80	78	101	81	87	133	75	26	46	23	21	30	17	21	14	17	10	11	9	13	8	18	13	25	7	3	3	9	0	5	3	1	2	5	3	5	0	2	1	1	1	0	0	0	0	2	0	4	0	0	19	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	10384	5541	3607	2863	1730	1240	705	385	349	574	353	270	216	166	141	175	178	129	179	108	61	91	52	44	59	49	51	22	46	21	20	16	27	17	34	18	32	13	11	3	11	2	6	7	3	3	11	6	6	2	5	1	2	5	4	2	0	0	3	0	1	2	0	2	3	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	6505	3461	2369	1898	1078	789	444	188	161	342	189	141	129	89	76	106	98	70	125	78	31	58	24	28	31	18	32	12	22	10	11	6	15	11	21	11	27	5	3	2	6	0	5	3	1	3	9	5	4	0	4	1	1	1	2	0	0	0	3	0	1	1	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	10284	5557	3564	2904	1622	1250	678	385	343	592	369	263	209	176	143	178	174	147	178	121	69	83	51	38	58	42	51	32	46	26	23	18	20	16	33	16	23	18	7	5	12	4	6	4	1	3	10	8	6	2	7	2	1	4	5	2	0	1	5	0	3	1	0	2	3	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	6460	3506	2385	1906	991	801	415	194	152	357	208	147	127	87	74	109	102	90	126	86	43	58	23	25	37	18	31	18	23	11	14	7	10	11	19	8	19	8	3	3	7	1	4	2	1	2	7	6	5	0	6	2	1	1	2	0	0	1	5	0	3	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	10453	5516	3682	2837	1619	1157	699	390	340	586	396	281	218	186	118	174	204	138	140	124	79	94	51	38	58	38	44	33	37	17	35	22	17	18	25	8	13	18	5	7	14	6	5	7	3	4	10	8	6	3	15	2	0	3	8	1	0	1	3	0	3	2	0	3	0	1	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	6585	3454	2432	1892	993	734	418	193	146	376	230	162	129	96	62	100	117	85	97	79	53	63	24	25	37	23	24	18	22	8	17	8	9	13	13	3	8	12	1	3	9	3	2	3	1	2	7	6	4	0	14	2	0	1	5	0	0	1	3	0	3	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_all	80	10352	5558	3739	2861	1563	1155	654	405	341	599	398	289	213	189	125	159	183	142	153	102	72	96	46	35	67	43	34	33	30	21	43	19	10	18	13	13	15	18	8	9	11	7	7	6	2	6	10	4	7	3	13	2	0	2	6	1	1	1	4	0	3	2	0	1	0	1	2	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
0.03	south36_active	80	6429	3544	2463	1893	954	742	363	188	153	374	242	177	118	99	67	87	111	87	96	58	47	62	23	17	45	21	14	17	17	9	20	6	5	10	8	5	10	12	2	4	7	4	3	2	0	3	9	2	5	0	13	2	0	0	3	0	0	1	4	0	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
0.03	south37_all	80	10306	5535	3733	2900	1560	1145	714	433	347	574	413	267	226	165	137	169	163	149	155	100	65	98	45	38	77	35	38	26	35	17	39	17	13	21	26	14	21	12	14	8	10	8	5	5	4	6	7	4	3	7	9	3	0	3	5	2	2	1	8	0	4	1	0	2	0	1	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_active	80	6360	3500	2462	1917	956	740	388	206	158	356	244	165	123	96	74	90	97	86	100	62	39	61	25	17	53	17	20	15	22	10	19	8	7	13	21	6	17	10	6	4	5	4	2	2	1	4	6	1	2	0	8	3	0	0	3	0	0	1	7	0	4	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south38_all	80	10396	5659	3596	2930	1516	1163	703	448	331	573	385	263	214	158	152	173	175	146	189	109	63	89	41	38	70	39	40	26	35	18	39	15	18	21	29	18	23	10	19	7	8	10	6	4	3	5	9	3	2	5	5	4	0	4	1	3	2	1	13	0	1	1	0	2	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south38_active	80	6434	3583	2342	1944	920	724	377	215	152	352	221	164	119	94	81	98	104	79	127	68	32	52	23	17	49	18	22	13	22	11	20	9	10	13	21	8	19	7	11	4	5	6	3	2	1	3	8	0	2	0	4	4	0	1	0	0	0	0	12	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south39_all	80	10369	5720	3664	2961	1526	1154	722	434	340	584	361	255	228	140	155	186	151	150	209	103	56	73	43	43	71	31	36	31	30	16	37	23	22	18	34	16	22	18	18	9	10	11	6	2	2	5	10	3	3	6	3	4	1	2	0	3	2	3	17	0	1	1	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	6418	3600	2395	1929	916	724	398	219	160	359	201	141	127	75	78	115	86	79	148	67	27	40	22	25	42	10	23	16	16	10	25	14	15	11	24	5	16	10	10	4	5	7	3	1	1	4	7	0	1	0	0	3	0	1	0	0	0	2	13	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	10428	5732	3654	2888	1556	1136	724	416	320	591	346	256	198	156	135	183	181	136	189	109	68	71	39	43	73	31	27	37	36	14	48	29	36	17	24	15	15	21	19	8	9	11	9	5	1	7	10	3	8	2	4	5	1	2	1	4	3	4	14	0	1	1	0	0	1	0	0	0	0	1	0	0	0	3	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	6525	3645	2370	1861	936	705	404	210	152	367	201	142	105	73	67	115	114	71	135	65	36	33	19	25	42	13	15	21	21	9	30	16	23	12	13	7	8	11	12	5	6	7	4	3	1	6	6	1	4	0	1	3	0	1	0	1	1	2	10	0	1	1	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
