label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176
0.03	north17_active	80	2605	965	1508	1711	353	927	222	104	203	34	320	147	87	112	279	94	130	84	30	27	399	92	20	155	35	140	40	56	49	26	63	87	39	16	96	45	7	10	5	35	55	5	4	29	5	47	9	19	51	5	8	5	8	3	13	3	21	17	9	7	12	3	2	9	1	1	2	3	6	2	8	7	1	1	4	0	2	17	0	2	2	12	0	6	3	6	0	0	0	1	1	1	1	1	4	1	0	0	1	0	2	3	0	0	1	1	0	0	0	1	0	3	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	4184	1752	1930	2006	640	1114	453	355	353	229	397	227	178	189	331	147	183	143	91	87	330	107	62	130	60	182	70	88	71	38	64	111	66	25	121	55	25	22	28	49	74	16	13	28	13	52	18	19	38	8	14	10	10	6	15	7	20	22	5	8	17	9	6	17	3	6	7	6	10	6	5	12	2	2	8	2	4	33	2	2	3	13	1	2	4	5	1	0	0	4	1	3	1	3	1	1	0	0	1	0	3	3	1	3	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	4	0	0	0	0	0	0	0	3	0	3	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2614	914	1500	1760	338	963	239	112	201	40	308	142	89	110	288	84	133	89	33	22	308	85	23	120	31	169	48	57	51	22	55	99	51	17	114	40	7	7	6	40	64	6	3	18	5	48	8	17	33	6	6	6	8	2	13	2	17	19	3	7	12	6	3	15	0	1	2	3	6	2	5	12	2	1	2	0	3	32	2	2	3	12	0	2	3	5	0	0	0	1	1	0	0	2	1	1	0	0	1	0	2	3	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	4106	1764	1937	1989	646	1185	439	348	354	236	363	237	192	196	358	140	195	131	87	82	337	102	65	140	73	190	67	77	72	39	67	100	62	30	90	57	22	22	23	37	86	18	13	37	19	45	22	20	39	15	9	14	12	7	14	11	17	11	9	8	18	8	6	13	3	2	7	7	6	8	3	9	2	3	7	1	3	33	3	4	5	16	1	1	1	3	2	0	1	2	1	2	1	3	2	1	0	0	0	0	1	4	0	2	0	0	0	3	2	0	0	0	2	0	0	0	3	1	1	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	2	0	0	0	0	0	1	0	1	0	1	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	2495	924	1515	1750	330	1040	245	118	202	49	280	159	100	116	314	83	145	79	28	17	317	80	26	129	38	175	49	51	48	20	54	88	47	20	85	39	5	8	9	30	74	7	3	27	9	42	13	18	31	11	3	8	10	2	12	3	12	10	5	6	14	6	3	11	1	0	3	5	3	2	3	8	2	0	1	0	3	32	2	3	3	15	0	1	0	2	0	0	0	1	1	0	0	2	2	1	0	0	0	0	0	4	0	1	0	0	0	3	1	0	0	0	0	0	0	0	3	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	4035	1722	1888	2006	629	1168	452	325	332	243	356	263	186	206	315	124	182	137	88	84	310	113	63	134	76	197	61	80	70	39	76	84	74	39	72	64	24	21	23	35	74	22	11	29	18	63	21	23	48	10	8	13	15	11	9	9	10	5	11	7	12	8	5	12	6	6	7	8	4	6	1	9	4	4	7	2	3	27	4	3	3	23	2	2	1	3	3	1	1	2	2	2	1	3	2	1	2	0	4	1	0	4	0	2	1	0	0	3	2	0	0	0	2	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	1	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2441	916	1473	1748	333	1022	267	106	190	46	294	171	97	128	275	64	133	85	33	13	290	90	23	119	41	182	48	51	50	18	59	70	59	24	66	49	3	6	9	27	67	9	3	22	8	60	15	22	39	8	2	7	14	2	7	2	6	4	7	5	9	7	2	10	4	1	4	6	1	1	1	8	2	1	1	0	1	26	2	2	1	23	0	2	1	2	0	1	0	1	1	0	0	2	2	1	2	0	4	0	0	4	0	1	0	0	0	3	1	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4017	1722	1929	2031	624	1093	460	286	315	230	431	269	182	155	318	146	161	120	84	75	332	133	58	134	81	192	64	70	73	46	77	82	59	24	131	59	26	18	18	28	44	15	17	30	15	45	24	35	56	16	7	7	10	4	16	11	19	13	14	9	7	10	1	15	4	10	2	6	2	4	10	4	2	3	6	0	4	36	3	1	6	4	1	0	1	1	1	1	1	2	2	0	1	2	2	0	3	2	7	2	1	9	2	1	2	0	0	6	1	2	0	2	0	2	3	1	1	0	3	1	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
0.03	south21_active	80	2452	883	1539	1769	370	917	241	85	165	41	344	178	108	91	284	85	110	65	22	18	319	104	21	113	37	175	49	54	57	22	66	67	42	16	122	48	7	3	4	17	38	6	4	23	5	38	17	29	51	7	0	5	9	0	14	2	15	12	10	7	5	9	1	14	1	2	0	3	0	2	9	3	1	3	5	0	2	35	2	0	0	4	1	0	1	0	0	0	1	1	2	0	1	1	2	0	3	2	6	0	0	9	0	0	0	0	0	5	1	2	0	1	0	0	0	0	1	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
0.03	south22_all	80	3993	1755	1882	2086	655	1129	452	282	361	232	426	249	185	154	312	136	150	133	82	72	323	119	63	123	80	214	59	64	82	35	94	75	54	29	128	45	25	19	19	37	52	13	16	28	16	49	23	29	56	15	7	10	10	10	19	15	22	18	10	10	11	5	2	34	6	11	2	5	3	5	8	4	3	4	3	1	4	31	3	1	6	7	1	4	2	1	2	2	2	2	2	0	1	2	3	0	2	2	1	2	2	2	2	1	1	0	0	6	1	2	0	3	0	1	2	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	2463	916	1470	1820	366	950	236	90	200	40	345	163	102	92	272	81	110	76	23	16	309	90	19	104	41	194	45	43	67	14	81	63	43	15	120	38	6	4	4	26	44	4	5	23	7	42	15	22	51	8	2	6	9	2	17	2	15	16	6	5	7	4	2	33	3	2	1	3	1	3	7	3	3	4	2	0	3	30	1	0	0	7	1	4	1	0	0	1	2	1	2	0	1	1	3	0	2	2	0	0	1	2	0	0	0	0	0	5	1	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	4045	1773	1864	2085	694	1100	443	309	342	217	405	225	182	155	319	129	151	118	67	76	333	126	56	122	68	233	68	48	67	43	94	79	54	33	114	44	29	22	18	34	50	19	19	20	18	40	23	18	45	17	8	12	11	13	20	13	31	13	13	7	10	4	2	37	6	10	2	0	4	4	8	6	6	5	5	2	6	22	6	2	5	10	4	6	2	3	2	1	1	2	2	3	1	1	3	0	2	1	0	1	2	1	2	0	1	0	0	5	1	2	0	2	0	0	3	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	2486	947	1468	1801	387	919	240	99	200	42	336	153	95	92	276	68	110	70	19	16	306	93	12	104	36	213	51	32	47	18	79	66	42	14	104	37	8	9	5	22	44	8	6	16	8	34	14	13	40	9	3	7	7	4	18	3	23	11	10	2	6	4	2	36	3	2	1	0	3	4	7	3	4	4	3	0	5	21	1	1	0	9	1	6	1	2	0	1	1	1	2	2	1	1	3	0	2	1	0	0	1	1	0	0	1	0	0	5	1	2	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	4057	1751	1837	2042	663	1072	424	312	349	216	400	238	195	145	329	122	153	114	72	71	408	134	62	127	54	217	89	44	69	44	93	84	56	36	112	52	33	21	19	41	40	16	19	17	17	34	21	19	42	12	10	10	21	17	22	12	27	20	9	6	10	3	6	40	8	7	3	4	5	3	5	6	6	4	5	3	5	2	4	1	5	9	7	6	3	2	2	1	1	2	1	4	0	1	3	2	2	1	1	0	2	1	1	0	1	0	0	1	0	0	1	1	0	0	2	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2450	977	1446	1755	359	923	223	108	204	49	321	169	97	84	281	71	109	73	27	13	378	100	16	110	28	200	74	26	49	18	78	67	42	15	100	47	11	13	6	29	35	4	6	13	8	27	11	14	38	7	7	6	17	5	19	4	22	14	7	0	6	3	6	40	7	1	3	4	3	3	3	2	4	3	4	1	3	2	0	1	0	8	1	6	1	2	0	1	1	1	1	2	0	1	2	2	1	1	1	0	2	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4184	1766	1885	2066	641	1081	416	319	323	213	382	237	176	133	302	121	156	97	75	75	437	124	57	110	56	218	89	50	66	48	91	88	60	41	136	62	31	25	18	37	34	19	20	16	19	37	20	19	42	9	10	8	22	13	17	9	23	19	8	7	6	9	6	30	9	3	2	8	5	2	3	5	5	2	6	3	5	7	4	3	1	11	8	2	2	4	1	1	1	1	1	4	0	2	2	4	3	0	4	0	2	0	2	0	1	1	2	2	0	0	1	0	0	0	2	1	1	0	7	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2549	982	1492	1797	349	921	237	106	195	46	304	167	93	72	255	73	108	64	28	15	412	97	15	92	26	199	72	30	43	23	76	74	50	18	128	57	12	15	5	25	26	6	4	12	7	31	13	16	39	5	5	3	16	4	11	3	20	14	5	1	4	9	6	29	8	0	2	6	4	2	2	1	3	1	5	2	3	7	1	2	0	9	1	2	1	2	0	1	1	0	1	2	0	2	0	4	2	0	4	0	1	0	1	0	1	0	2	2	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4286	1750	1948	2010	635	1098	427	311	327	229	380	239	171	147	357	140	161	112	83	80	454	115	58	121	60	206	80	63	68	44	84	80	54	38	173	62	29	28	20	32	47	18	17	25	19	35	13	13	80	10	14	8	19	14	16	10	17	14	6	7	7	12	7	14	11	4	5	9	4	1	4	3	4	3	6	4	8	9	3	3	2	9	6	0	1	3	1	2	1	0	1	4	0	2	2	5	3	0	4	1	2	0	2	0	0	1	5	5	0	0	1	0	0	0	1	1	1	0	10	0	2	2	0	0	2	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2625	932	1553	1749	338	934	249	103	189	47	305	169	105	73	304	86	117	77	32	16	437	88	16	101	31	188	64	40	45	21	72	67	43	19	164	55	10	17	3	19	39	4	6	17	11	29	9	9	77	7	8	5	17	5	10	2	17	8	3	2	4	12	7	12	11	1	3	6	1	1	3	0	4	1	4	3	7	9	1	2	0	7	1	0	0	1	0	1	1	0	0	2	0	1	0	4	2	0	4	0	1	0	1	0	0	0	5	5	0	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4252	1746	1922	2115	661	1087	469	302	334	226	362	233	160	179	355	152	163	117	82	88	384	113	59	132	62	184	78	68	59	43	73	86	66	29	171	64	25	28	17	29	49	16	17	30	18	50	9	19	86	12	11	7	14	11	15	11	22	9	4	7	4	17	5	11	11	2	5	9	8	2	6	2	4	3	4	2	7	7	2	3	3	7	3	0	1	4	1	2	1	0	3	1	0	2	2	3	2	1	13	1	2	0	2	0	1	1	5	5	0	0	1	0	2	0	0	0	0	0	9	2	3	2	0	0	3	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2613	941	1510	1837	361	916	283	111	203	41	281	162	96	103	298	96	122	78	27	27	371	90	16	110	33	165	61	48	43	24	61	75	53	15	162	53	8	14	3	18	39	4	5	20	11	46	5	15	81	9	4	4	12	2	11	1	21	5	2	2	2	17	4	9	11	1	1	6	2	1	5	1	4	0	3	2	7	7	2	2	1	6	0	0	1	1	0	1	1	0	1	0	0	1	1	2	1	0	13	0	0	0	1	0	0	0	5	5	0	0	1	0	2	0	0	0	0	0	9	2	1	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4117	1756	1968	2063	702	1066	483	278	339	240	342	240	163	191	350	162	157	116	73	80	287	122	59	144	67	155	70	73	61	33	58	78	57	27	129	63	30	23	21	30	49	17	17	31	16	55	11	21	74	11	12	7	13	10	17	8	38	8	5	5	6	13	6	9	7	6	5	4	10	3	4	2	5	3	5	2	7	2	1	3	2	12	0	2	1	2	1	1	3	0	6	2	1	2	3	2	0	1	12	2	1	0	1	0	1	2	3	3	1	0	0	0	2	1	1	0	0	0	4	2	3	1	0	0	2	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2521	939	1529	1802	391	890	285	95	215	46	270	164	97	121	301	97	116	74	22	28	265	90	15	127	40	140	55	51	42	22	48	69	40	16	124	51	7	8	7	25	42	5	5	18	10	48	5	14	69	8	6	5	12	1	12	0	37	5	3	2	4	12	4	8	7	1	1	2	4	1	3	2	5	0	2	2	7	2	1	1	1	10	0	0	1	1	0	0	1	0	2	1	1	1	2	1	0	0	12	0	0	0	0	0	0	0	3	3	1	0	0	0	2	0	0	0	0	0	4	2	1	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3845	1735	1853	1793	711	946	470	273	352	230	334	239	156	185	319	158	152	123	81	84	247	107	53	134	61	136	75	55	72	34	54	54	55	27	90	57	23	21	24	40	37	12	17	22	15	64	13	21	34	10	10	8	13	6	16	6	45	6	5	2	7	12	5	15	2	7	3	4	8	4	4	3	4	3	6	1	0	1	1	3	1	14	0	3	2	3	1	2	4	0	6	1	1	2	2	0	0	1	12	3	1	1	2	0	1	1	1	4	2	0	0	0	3	1	1	0	0	0	4	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2217	912	1419	1516	385	772	277	85	213	46	255	163	86	112	265	87	100	75	21	31	226	75	10	117	34	115	59	41	55	22	40	45	37	16	82	47	6	9	9	33	30	5	5	13	6	53	4	14	28	8	4	5	11	0	11	0	43	4	2	1	4	10	3	13	2	1	1	3	4	1	3	2	4	1	3	0	0	1	1	0	1	11	0	0	1	2	0	0	2	0	2	1	1	0	2	0	0	0	12	1	0	0	0	0	0	0	0	4	2	0	0	0	2	0	0	0	0	0	4	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3742	1698	1806	1735	686	970	441	291	326	234	338	227	146	172	299	135	137	117	91	75	264	100	57	126	51	135	82	63	66	27	66	49	51	31	75	52	24	23	29	42	25	12	17	18	21	54	17	27	32	15	12	9	13	4	14	5	42	6	10	4	8	5	3	11	1	6	1	6	4	5	11	2	4	5	5	2	1	4	0	5	1	12	0	7	3	2	0	1	4	0	3	1	1	3	1	0	0	0	6	3	1	1	3	0	1	1	1	6	2	0	0	0	1	1	1	0	0	0	4	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2070	851	1374	1444	358	798	252	78	191	47	258	140	76	107	241	72	90	77	19	27	241	69	11	106	28	117	61	45	49	12	49	40	34	19	68	43	5	6	9	36	19	5	5	7	9	42	7	21	28	10	4	4	9	0	9	1	40	5	7	2	5	2	2	10	1	0	0	4	3	1	8	1	4	1	2	0	1	3	0	2	1	7	0	2	1	1	0	0	2	0	1	1	1	1	1	0	0	0	6	1	1	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4115	1840	1881	2123	613	1086	391	324	301	238	409	226	183	188	363	148	189	125	82	83	344	129	65	204	60	227	70	71	51	34	113	52	47	41	79	63	32	34	26	46	65	22	21	27	17	51	13	33	41	28	13	13	18	7	13	11	9	10	9	10	4	14	11	8	9	1	2	6	5	2	6	5	9	3	5	1	5	2	4	0	3	7	2	3	2	1	3	4	3	5	1	6	3	1	1	1	1	3	6	1	1	1	2	1	1	1	3	0	1	1	1	0	0	0	0	2	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south31_active	80	2482	997	1459	1840	336	934	235	108	173	42	330	170	94	116	313	90	128	80	25	21	322	95	25	187	32	209	39	48	41	11	100	44	40	30	72	52	9	11	7	38	49	9	3	22	5	48	8	28	40	12	7	9	14	2	9	2	7	4	5	7	3	10	9	7	6	0	0	5	4	1	5	5	6	1	2	0	4	1	2	0	1	7	1	3	2	0	0	1	2	0	1	3	2	0	1	1	1	2	6	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4092	1827	1857	2107	654	1110	403	319	329	217	402	238	189	174	368	149	186	145	84	84	339	122	71	163	55	223	87	79	61	34	108	58	45	34	73	57	25	38	27	44	51	20	21	25	18	52	21	51	44	34	11	9	10	7	15	8	12	13	6	9	9	12	9	5	13	2	2	4	10	1	9	6	7	5	4	1	3	2	4	0	2	7	1	4	2	2	0	5	4	3	1	6	3	0	1	1	1	2	5	1	0	3	4	0	1	2	4	0	1	2	1	0	0	0	0	3	1	1	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2490	974	1451	1814	357	956	243	103	181	38	321	173	91	111	320	92	131	92	24	24	312	90	22	146	28	207	54	56	45	13	97	50	40	22	69	49	8	13	6	34	42	9	4	22	6	48	13	40	41	18	5	5	6	1	12	2	8	8	3	4	8	9	7	4	10	0	1	2	2	0	8	6	5	3	1	0	2	2	2	0	0	7	0	4	2	0	0	2	3	0	1	3	2	0	1	1	1	1	5	0	0	2	1	0	0	1	2	0	0	2	0	0	0	0	0	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4081	1792	1855	2117	698	1067	440	326	305	205	411	255	195	191	377	140	173	149	99	82	332	108	75	173	52	231	83	75	62	33	94	63	38	25	76	58	19	32	28	55	46	20	18	25	16	49	22	42	47	33	6	10	12	7	19	8	15	13	8	10	10	8	10	16	15	4	2	10	10	2	6	5	4	5	4	3	1	10	2	0	2	5	0	4	1	3	1	5	3	5	3	5	3	2	2	1	1	1	5	1	0	6	4	0	0	1	8	0	1	2	0	0	0	0	0	2	1	1	2	0	1	2	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south33_active	80	2506	953	1463	1821	383	913	263	98	176	39	332	170	101	113	326	89	120	94	26	21	305	77	25	148	30	220	55	52	43	16	79	59	33	12	70	50	4	10	4	46	40	9	4	22	3	44	13	31	44	18	2	3	9	1	15	2	12	11	4	4	9	7	7	14	10	2	1	6	2	0	6	5	4	4	1	1	1	10	1	0	0	5	0	4	1	1	0	1	2	0	3	4	3	2	1	1	1	1	5	0	0	6	1	0	0	1	3	0	0	2	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south34_all	80	3985	1776	1842	2076	689	1111	488	296	309	199	411	255	208	180	375	148	177	147	102	81	391	99	73	141	60	181	89	74	63	31	84	80	41	36	100	67	20	27	20	44	45	17	24	33	15	31	20	38	45	27	5	9	17	8	16	5	13	13	9	6	13	11	8	20	10	5	2	8	8	3	9	4	0	5	1	6	2	9	2	0	2	6	1	4	0	3	1	5	3	4	3	5	3	3	2	2	1	1	7	1	1	11	4	2	0	1	10	0	1	1	0	0	0	0	0	2	2	1	2	0	1	2	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	south34_active	80	2433	972	1432	1766	368	946	289	83	174	39	330	165	111	110	329	84	126	92	24	20	372	75	18	120	37	165	63	53	45	16	69	73	34	20	95	59	4	9	2	36	39	8	6	32	3	25	13	28	40	14	1	2	11	1	11	0	10	11	8	2	12	9	5	17	7	3	1	5	0	0	8	4	0	4	1	4	2	9	1	0	1	6	0	4	0	1	0	2	2	1	3	1	2	3	1	1	1	1	7	0	0	11	0	1	0	1	6	0	0	1	0	0	0	0	0	2	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
