label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101
0.03	south30_active	80	2640	6582	3422	911	590	376	360	251	121	442	664	75	436	91	159	249	31	17	23	50	41	21	12	43	59	9	38	52	4	16	5	28	25	5	16	15	7	1	3	4	2	9	4	1	4	0	1	0	2	4	1	5	1	1	0	1	1	0	2	3	1	0	0	1	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_all	80	6966	8276	4656	1636	1130	900	728	515	410	629	768	237	558	202	214	315	136	101	100	111	78	48	56	59	163	34	44	49	38	32	25	53	26	16	25	47	19	15	8	15	3	14	11	7	3	6	3	5	3	1	3	2	0	5	2	5	2	3	5	3	2	0	1	2	1	1	1	12	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	2767	7209	3920	979	574	438	416	241	123	484	667	75	492	94	160	268	46	21	36	60	36	22	22	35	150	18	35	37	15	17	1	38	22	11	19	38	11	4	1	6	0	12	10	2	2	3	3	2	2	0	1	0	0	1	1	4	1	1	1	2	2	0	0	2	0	0	1	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	6922	7487	4293	1646	1104	866	734	504	361	630	742	234	557	214	203	304	128	104	104	94	74	51	56	52	137	31	43	56	33	24	20	46	25	18	20	50	23	12	9	14	10	13	9	6	3	6	3	5	3	2	2	3	0	5	2	5	2	0	3	2	1	1	1	2	1	1	1	12	2	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south32_active	80	2682	6433	3566	964	538	399	402	224	103	472	644	73	486	95	145	258	40	23	40	51	34	21	20	26	125	14	36	39	12	12	1	37	17	7	14	43	16	3	1	6	6	10	7	2	1	3	3	2	1	0	0	0	0	2	1	4	0	0	0	1	1	1	0	2	0	0	1	12	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	6794	7041	3875	1614	1061	856	721	489	380	606	683	237	510	214	193	274	125	101	95	89	74	66	64	54	116	28	48	44	26	27	16	39	26	19	18	35	19	12	13	10	12	14	8	7	3	6	1	3	1	2	3	2	0	4	2	3	3	0	3	1	1	2	2	2	1	2	1	7	1	3	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2529	5907	3159	902	490	371	360	196	99	456	594	65	417	90	129	229	36	19	32	44	37	23	23	28	101	13	38	25	9	14	1	31	18	6	12	28	13	3	2	5	6	8	5	2	1	2	1	0	0	0	2	0	0	2	1	1	0	0	0	1	1	1	2	1	0	2	1	7	1	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	6705	6170	3444	1559	1017	849	694	507	363	557	614	223	453	203	199	246	113	98	85	82	66	70	57	43	100	33	42	46	23	22	16	33	29	21	19	31	18	12	14	10	13	12	13	5	5	9	2	3	4	3	2	4	2	2	2	3	3	2	0	1	1	2	2	1	0	4	0	3	1	3	0	0	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	2307	4931	2649	792	434	334	328	188	80	404	511	53	353	85	122	206	25	19	31	38	29	23	19	24	83	12	31	28	7	12	2	23	18	6	11	24	7	2	4	3	7	4	9	2	1	3	2	0	0	0	2	0	0	2	1	1	1	1	0	1	1	1	2	0	0	2	0	3	1	3	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	6698	5832	3211	1508	1002	816	684	508	383	529	563	237	408	192	193	225	96	102	93	83	73	65	57	46	76	34	40	40	21	33	21	30	20	17	25	26	12	11	9	8	13	13	11	7	6	6	1	2	3	3	2	3	2	2	2	2	2	2	1	0	0	2	2	1	0	5	3	1	1	4	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	2148	4519	2397	721	401	304	309	191	81	368	441	58	301	71	115	183	19	22	26	39	28	20	17	27	52	9	24	29	7	16	4	20	14	5	17	21	4	2	3	1	7	4	6	2	1	1	1	0	0	0	2	0	0	2	1	1	1	1	0	0	0	0	2	0	0	2	1	0	1	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	6668	5393	3015	1483	1028	772	649	535	386	516	541	249	389	173	197	199	80	105	91	80	71	52	56	53	68	43	46	40	26	28	21	33	24	14	25	23	12	11	9	8	11	10	11	7	6	5	4	3	4	4	3	3	4	2	2	1	2	2	1	0	0	3	1	0	0	5	4	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	1963	4052	2161	689	405	277	280	205	89	349	404	51	284	56	122	157	15	25	24	38	27	15	17	33	43	14	23	30	8	15	4	21	15	4	16	19	7	2	4	3	6	3	7	2	1	1	2	0	1	0	1	0	2	1	1	1	1	1	0	0	0	0	1	0	0	2	2	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	6676	5175	2865	1463	1038	786	642	560	383	444	473	277	345	173	196	179	93	108	107	86	71	55	66	54	67	43	54	37	27	27	20	29	18	15	26	15	16	12	8	6	14	7	13	5	6	3	4	3	1	4	2	2	3	1	3	1	2	2	1	1	0	2	2	0	0	1	5	1	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1909	3802	1996	669	424	290	251	211	91	275	347	60	260	46	116	134	21	22	26	39	27	13	22	32	44	14	29	31	8	13	5	15	10	6	17	12	7	3	5	3	8	3	8	2	1	0	1	0	1	0	0	0	2	0	2	1	1	2	0	0	0	0	2	0	0	0	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	6652	5033	2974	1463	1007	783	614	575	407	455	528	277	332	167	179	173	94	105	95	95	66	56	64	57	66	36	49	39	29	27	17	29	28	16	16	16	13	17	8	7	12	7	11	5	5	3	6	3	2	6	7	2	2	3	3	1	1	1	1	1	0	1	3	0	0	1	3	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1858	3713	2094	685	411	283	247	214	102	292	397	57	262	47	101	135	23	25	29	39	25	10	20	35	48	14	28	31	10	16	6	13	19	7	8	14	6	5	4	3	4	4	7	3	0	0	2	0	2	1	2	1	2	1	2	0	0	1	1	0	0	0	2	0	0	1	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	6717	5782	3500	1519	1033	816	675	566	425	513	582	256	372	169	200	164	113	95	93	91	71	66	52	60	99	36	44	38	33	29	16	30	32	20	21	18	15	19	8	3	10	5	10	3	4	3	6	4	2	7	7	1	0	4	2	1	1	1	1	2	1	1	3	0	1	2	1	1	1	2	2	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	2071	4476	2649	752	458	328	302	220	114	358	477	68	306	53	125	121	31	27	24	36	28	14	14	37	82	11	23	32	10	17	4	16	23	12	12	12	5	3	3	1	3	5	6	1	1	0	1	0	1	2	3	1	0	2	1	0	0	1	1	1	1	0	2	0	0	2	0	1	1	2	2	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6840	6761	4080	1506	1021	829	711	542	432	578	680	221	448	176	236	252	121	108	95	99	66	62	45	65	135	31	55	53	30	33	17	31	34	18	16	28	15	17	7	6	10	7	8	4	5	5	7	4	3	5	7	1	0	6	2	1	1	1	1	1	1	0	2	0	3	2	0	1	0	0	2	1	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	2360	5583	3253	806	502	340	355	238	116	424	564	67	382	68	155	207	37	33	34	39	28	16	9	43	118	10	34	43	8	21	4	21	27	12	8	20	7	3	2	1	2	7	4	1	1	2	2	0	1	2	3	1	0	3	1	0	0	1	1	1	1	0	1	0	0	2	0	1	0	0	2	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
