label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103
0.03	south29_active	80	8873	4025	819	1016	1626	184	371	577	915	163	468	61	299	589	42	37	160	65	284	164	111	62	65	78	30	45	91	21	15	5	11	12	36	8	37	2	5	3	11	5	2	2	1	3	15	0	0	0	0	3	0	0	3	1	3	1	0	1	1	0	0	1	2	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	11029	5039	1937	1610	1874	719	708	782	993	360	584	229	373	620	143	125	224	113	326	199	140	91	89	87	51	58	97	32	35	27	18	29	42	24	48	11	13	8	12	13	7	6	7	10	18	4	4	4	1	1	2	1	3	1	5	2	2	2	1	0	0	2	2	1	0	2	7	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south30_active	80	8375	3845	809	946	1472	179	378	555	846	149	474	58	306	559	35	27	169	55	292	163	115	64	61	69	25	41	81	20	18	6	7	13	36	9	43	2	4	2	8	6	3	1	1	4	16	0	0	0	0	1	0	1	2	1	4	1	1	1	1	0	0	1	2	1	0	2	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	11763	5241	1979	1663	2263	705	674	718	958	347	539	222	368	589	135	119	228	108	437	233	111	96	88	112	53	62	75	44	34	20	20	27	42	26	34	16	17	11	13	22	9	6	10	2	6	2	5	3	6	4	3	2	4	13	2	2	6	1	7	2	1	0	4	0	5	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	9038	4001	842	994	1894	187	361	504	829	132	435	52	293	544	38	30	177	49	409	197	89	60	59	88	33	50	66	28	20	6	5	16	36	10	27	2	5	0	5	18	3	2	3	0	3	0	0	1	0	0	1	2	2	13	0	1	2	1	6	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	11779	5258	1963	1701	2172	741	673	730	977	357	580	229	362	573	135	124	241	97	433	257	106	105	80	117	52	65	88	32	28	23	25	23	51	22	32	14	13	10	15	23	7	6	12	2	6	2	4	2	7	3	1	3	6	10	0	0	6	1	8	1	0	0	2	0	4	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	9005	4032	819	1012	1805	204	371	517	846	133	481	49	286	521	29	37	186	43	409	219	80	70	55	94	28	47	77	18	17	7	5	10	45	9	26	3	7	1	7	19	2	1	4	0	3	1	0	0	0	0	0	3	2	10	0	0	5	1	7	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_all	80	11699	5219	1891	1699	2091	749	703	706	969	369	605	216	406	601	141	127	229	95	361	238	112	105	74	110	53	63	82	31	39	18	28	15	74	21	31	10	15	12	12	23	8	7	11	1	6	2	5	3	4	3	1	3	5	0	0	0	4	1	7	0	1	0	2	1	1	1	1	0	0	0	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	8859	3992	778	1033	1721	208	390	497	825	132	504	52	337	546	31	34	173	42	342	210	88	73	46	89	30	47	70	13	21	5	6	7	70	8	23	3	6	2	7	17	4	3	2	0	5	2	0	0	1	0	1	3	1	0	0	0	4	1	7	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_all	80	11564	5362	1882	1705	2094	770	710	764	954	360	668	221	440	639	151	127	239	103	317	218	114	94	80	93	61	55	79	33	34	20	29	18	64	20	37	8	12	13	8	16	8	10	8	2	9	3	4	2	4	6	1	2	5	1	0	1	4	1	6	0	1	0	2	2	0	5	0	0	0	0	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	8750	4120	792	1037	1721	201	378	556	803	136	565	50	359	582	35	31	193	46	289	185	83	70	50	73	38	40	66	15	15	8	6	8	62	5	30	2	4	3	7	12	6	5	1	1	7	2	0	1	1	3	1	2	1	0	0	1	4	1	6	0	0	0	1	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_all	80	11513	5465	1900	1670	2061	762	717	798	951	349	615	225	425	634	145	129	233	113	326	155	112	116	81	108	59	58	94	31	41	26	22	17	59	16	33	9	12	9	7	15	8	8	4	5	13	3	6	2	4	8	3	1	2	2	2	2	5	1	1	0	2	0	2	2	0	5	0	0	0	1	0	2	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	8754	4162	812	1027	1702	199	387	583	797	150	517	43	349	582	41	32	190	48	288	130	82	91	50	93	40	41	80	16	18	10	6	7	58	5	29	2	4	2	6	11	5	5	0	2	8	2	1	1	1	3	2	1	1	1	2	2	4	1	1	0	1	0	1	1	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_all	80	11516	5446	1876	1671	1964	725	683	831	996	376	622	239	421	580	151	128	225	115	306	165	110	117	91	122	47	49	101	44	36	34	20	18	48	15	39	11	10	6	8	9	10	7	4	7	9	3	7	3	2	6	4	2	3	14	2	2	1	2	1	0	2	0	2	5	0	9	0	0	0	1	3	1	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	8784	4141	817	1027	1604	173	380	619	863	172	527	45	338	528	44	21	181	52	261	142	78	90	61	105	35	35	85	18	19	14	7	6	47	8	35	2	2	2	6	7	6	5	0	3	5	2	1	2	0	3	1	1	1	13	2	2	0	2	1	0	1	0	1	3	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	11780	5424	1883	1696	1923	734	698	776	1057	343	657	235	385	524	161	116	212	102	354	207	128	124	80	138	61	53	107	45	36	34	26	22	34	11	26	14	10	8	14	11	9	6	5	10	17	4	6	2	5	3	4	2	3	21	2	4	1	1	1	0	1	0	0	3	0	5	1	0	0	1	4	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	9037	4158	847	1035	1572	176	398	574	928	157	573	48	297	472	45	24	171	47	313	185	100	97	59	123	43	38	92	21	21	11	9	10	29	6	24	3	3	4	10	9	5	4	0	6	13	3	1	1	1	1	1	1	2	19	2	3	0	1	1	0	1	0	0	2	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	11923	5460	1923	1679	1830	721	678	765	1108	370	627	235	371	505	160	119	153	102	341	221	125	107	76	127	60	53	87	55	40	30	22	19	43	13	41	16	10	8	17	6	9	4	4	7	16	5	5	3	7	2	4	4	6	19	0	3	0	1	1	0	3	0	0	3	0	6	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	9154	4217	870	1025	1473	176	403	567	992	162	530	48	297	453	46	28	117	48	305	197	100	77	52	112	40	37	75	29	27	11	8	9	37	8	39	3	2	5	12	4	5	3	0	5	13	3	2	2	2	1	1	1	4	18	0	2	0	1	1	0	2	0	0	2	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	11851	5526	1916	1652	1888	727	686	776	1103	340	647	258	331	563	145	113	165	97	325	222	154	103	69	118	56	49	85	56	47	27	24	23	52	10	40	18	11	8	20	11	8	4	4	9	13	5	7	4	6	2	2	2	8	8	1	4	0	0	4	1	3	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	9118	4285	866	1032	1520	186	406	569	984	149	546	58	250	507	36	26	116	46	293	195	127	81	47	104	39	33	73	38	24	9	10	10	47	4	39	3	5	4	15	10	5	1	0	6	12	2	3	2	2	2	0	0	7	7	1	2	0	0	4	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	11890	5546	1923	1651	1949	719	653	797	1020	363	631	263	350	594	139	108	170	97	279	219	154	94	68	100	54	49	88	47	52	22	18	18	58	13	52	13	15	5	21	16	10	8	2	6	6	6	6	8	5	2	1	3	8	11	1	3	1	0	6	1	7	1	0	1	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	9154	4278	870	1029	1591	192	380	584	874	164	519	61	268	530	29	26	122	50	254	195	128	67	50	84	38	30	75	35	29	9	8	6	49	5	49	4	4	1	16	14	4	0	0	3	5	1	3	4	1	2	0	0	7	10	1	2	0	0	6	1	5	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
