label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183
0.03	north16_active	80	815	607	989	894	113	271	98	1476	133	98	84	68	85	55	55	52	15	10	27	139	7	123	19	19	92	10	9	11	5	20	10	208	60	18	14	48	5	12	22	3	24	3	0	3	127	27	2	17	7	11	38	4	3	5	3	0	4	2	2	21	1	2	22	0	17	33	47	8	1	25	14	3	13	2	0	1	2	6	5	1	10	0	4	0	3	2	0	0	4	0	1	1	0	0	0	12	5	0	0	0	3	0	1	0	2	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	2082	1122	1207	1049	377	422	257	1437	226	182	174	133	151	104	93	86	83	57	60	146	40	133	50	43	117	34	36	32	31	33	23	218	56	26	21	59	18	21	38	10	33	11	3	3	128	40	8	31	23	9	36	9	9	12	5	2	7	5	14	27	6	3	29	5	17	41	15	10	3	26	14	4	15	8	1	3	2	15	6	1	10	1	11	2	2	3	1	3	5	1	4	1	3	0	0	27	5	2	1	0	3	0	1	1	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	795	582	947	838	109	264	101	1375	142	92	101	72	93	48	53	50	18	13	28	123	5	120	17	14	105	10	13	11	6	22	7	209	47	15	12	51	6	11	25	3	25	2	1	1	124	33	2	25	13	4	32	4	3	5	4	0	4	0	4	26	1	1	24	0	17	39	13	9	1	25	13	2	13	4	0	2	1	14	5	1	8	0	9	0	2	1	0	1	3	1	3	1	0	0	0	27	5	0	0	0	3	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	2060	1042	1052	918	363	390	244	1075	193	188	161	129	128	114	78	82	66	60	58	118	43	129	39	38	105	34	39	39	35	30	24	164	42	27	18	42	17	17	25	11	26	7	7	7	61	28	10	22	20	9	35	9	10	10	7	6	4	5	11	33	3	2	15	5	4	34	16	9	3	17	14	4	16	7	1	5	1	16	4	0	10	2	11	1	2	4	0	3	3	1	4	2	3	0	0	25	0	1	1	0	0	0	1	1	0	2	1	2	0	1	0	0	1	0	1	1	0	0	2	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_active	80	686	483	760	699	91	235	86	1011	114	75	88	65	67	50	37	42	13	13	26	91	11	111	16	10	92	12	15	12	4	15	8	153	31	14	10	33	6	8	18	5	17	1	3	2	57	25	3	14	11	3	31	4	3	4	5	1	2	1	4	33	1	0	13	0	2	32	15	8	1	16	12	1	14	4	0	3	0	13	3	0	9	1	10	0	2	1	0	2	1	1	3	1	1	0	0	25	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_all	80	2046	1012	957	790	365	362	236	851	188	182	153	126	115	97	65	80	57	66	67	78	49	123	39	46	103	36	42	42	36	28	23	109	29	24	19	33	17	20	30	9	23	10	8	11	33	14	12	26	23	7	25	8	9	13	7	7	8	4	8	30	3	3	15	8	5	28	12	9	3	15	16	3	17	5	1	5	0	16	3	1	2	2	8	1	1	2	0	5	2	3	4	2	2	0	1	16	0	0	1	0	0	0	2	2	1	1	2	2	0	1	0	0	0	0	1	0	0	0	1	2	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	3	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	north19_active	80	617	418	631	573	90	198	70	779	102	63	81	59	59	33	25	41	17	19	32	51	14	103	13	13	88	11	14	13	5	8	4	98	20	11	6	25	6	7	16	4	16	3	3	2	26	12	3	18	13	0	22	3	3	6	6	2	3	1	4	30	1	0	13	0	3	26	12	7	2	14	13	1	15	2	0	2	0	13	1	0	1	1	7	0	0	0	0	4	1	1	3	1	1	0	0	16	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_all	80	2035	978	869	651	348	337	245	533	191	177	128	107	105	96	69	77	66	73	67	58	46	91	38	46	68	31	39	43	28	27	23	56	24	26	15	27	14	19	23	9	12	14	13	12	33	6	10	23	16	9	19	11	9	11	9	9	8	4	6	29	3	3	16	6	5	32	9	8	3	3	5	3	10	3	4	4	0	7	1	2	1	2	4	1	2	3	0	4	5	3	1	2	2	0	2	19	0	1	1	0	0	0	1	2	1	2	2	2	1	1	0	1	0	0	1	0	0	0	1	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	1	3	1	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0
0.03	north20_active	80	527	354	517	446	81	161	58	461	81	58	51	41	46	29	26	36	28	19	31	30	15	68	11	13	54	9	11	15	2	8	4	42	18	13	2	19	6	6	9	2	7	3	3	2	23	3	2	14	8	2	17	3	2	4	7	4	4	1	3	28	2	0	13	0	3	30	9	5	2	1	3	1	5	1	3	2	0	5	0	0	1	1	3	0	0	1	0	3	3	1	0	1	1	0	0	19	0	1	1	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_all	80	2124	1080	1131	1033	369	354	223	1144	237	156	154	122	137	112	84	81	75	54	66	128	49	163	46	38	78	37	44	31	21	36	31	185	47	31	15	28	19	16	30	13	20	10	17	15	59	23	8	12	20	12	37	8	11	2	9	6	4	7	9	17	10	3	14	4	9	18	15	6	5	12	22	4	6	1	4	2	4	19	0	2	6	2	4	1	2	2	3	4	2	1	3	1	1	1	0	5	7	2	0	1	5	0	4	0	4	1	0	0	0	1	0	1	1	0	0	1	4	2	0	0	2	1	0	0	0	1	1	0	0	1	2	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	783	470	865	852	101	212	80	1071	154	55	88	47	76	39	29	40	20	7	35	109	17	136	19	10	71	11	12	8	4	20	7	181	39	23	6	18	3	10	22	2	15	2	2	4	56	18	1	10	10	6	36	2	2	1	6	1	3	2	4	16	7	3	12	2	7	17	13	3	3	10	22	0	5	0	2	0	2	18	0	1	5	0	4	0	1	0	2	2	2	0	3	1	1	1	0	5	7	2	0	0	4	0	2	0	3	1	0	0	0	0	0	0	1	0	0	0	1	2	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	2106	1056	1007	904	366	341	254	890	219	147	151	116	131	111	83	87	72	58	72	107	47	121	43	39	84	39	40	29	23	38	27	119	49	25	12	34	24	18	23	17	21	15	15	16	32	18	10	14	16	9	20	11	9	6	7	8	4	7	11	8	11	7	15	5	8	7	18	5	3	20	19	5	4	0	2	1	6	14	0	2	1	2	5	0	0	3	3	6	4	1	1	1	1	1	1	5	5	0	0	0	1	0	4	0	1	0	0	0	1	1	0	1	1	0	0	1	3	2	0	0	2	1	0	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	1	0	2	0	2	0	0	0	1	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south22_active	80	719	432	738	705	95	191	97	821	142	58	83	44	72	41	26	44	20	10	36	87	15	87	17	11	72	12	12	8	4	19	4	112	38	20	3	23	4	8	16	1	14	1	3	3	29	15	2	13	10	2	17	2	2	4	4	0	2	2	6	7	9	5	13	2	7	7	15	2	2	17	19	1	4	0	0	0	4	13	0	1	1	0	5	0	0	0	2	4	4	0	0	1	1	1	1	5	5	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	2080	1036	942	828	364	341	248	695	208	149	136	115	135	109	90	81	77	65	69	92	54	115	41	44	71	34	36	29	27	32	35	103	48	20	15	34	25	18	17	15	20	18	17	15	51	13	10	20	16	12	13	8	6	7	4	11	4	9	8	6	11	11	12	7	7	17	22	4	3	13	20	6	4	0	2	2	4	3	1	3	1	1	7	0	0	2	2	4	3	1	1	0	2	0	1	3	3	2	0	0	4	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	2	1	0	2	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_active	80	653	412	672	622	88	193	90	632	134	58	65	40	76	40	33	40	19	15	28	68	15	74	14	15	59	9	7	9	6	16	4	94	34	15	5	20	3	6	12	1	13	1	4	3	48	9	2	17	9	2	10	1	1	4	0	2	3	1	4	6	9	5	11	2	7	17	21	2	2	10	18	1	4	0	0	1	3	2	0	2	1	0	6	0	0	0	1	3	3	0	0	0	2	0	1	3	3	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	2069	1053	1012	929	363	343	258	1003	216	160	164	120	157	102	105	82	77	57	74	138	56	144	46	46	79	34	31	31	26	30	29	113	56	32	19	37	24	18	21	18	27	19	22	10	69	21	10	15	13	11	30	4	8	6	4	9	10	10	4	17	10	11	17	11	6	19	13	3	1	20	18	6	3	2	3	3	5	3	1	4	1	2	11	0	0	2	1	2	3	1	1	0	1	0	1	8	5	2	0	0	4	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	5	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_active	80	708	466	751	724	82	187	98	949	146	66	96	49	95	40	52	46	19	18	31	102	12	113	14	18	67	8	7	9	6	15	3	102	42	25	3	25	5	6	9	3	21	2	5	4	67	16	1	12	7	4	26	0	3	4	0	3	8	1	2	17	8	5	16	2	6	19	11	2	0	19	16	3	3	1	2	1	3	3	0	2	1	0	9	0	0	0	1	2	3	0	0	0	1	0	1	8	5	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	5	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	2037	1111	1088	1048	382	347	261	1166	218	154	173	118	166	110	118	92	84	54	74	154	44	167	52	46	87	36	26	35	28	23	24	152	61	35	27	44	28	16	19	16	29	14	24	11	94	31	12	17	9	11	38	5	9	6	4	9	13	10	4	17	7	10	14	11	7	23	15	5	4	13	11	7	4	2	3	3	5	2	1	2	1	1	11	0	0	0	0	0	0	0	2	1	1	1	1	8	6	2	0	0	4	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	7	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	755	523	835	835	94	196	109	1121	139	64	96	50	99	50	68	47	21	18	36	113	8	135	17	17	81	8	6	9	6	13	5	141	45	28	10	33	10	5	10	3	23	2	7	5	92	20	0	11	5	5	34	0	2	4	0	4	9	1	3	17	6	5	12	3	5	22	14	2	2	12	9	4	4	1	2	1	3	2	0	1	1	0	7	0	0	0	0	0	0	0	2	0	1	0	1	8	6	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	2088	1153	1212	1112	359	355	269	1459	241	150	174	129	162	117	103	96	89	50	76	164	44	184	51	41	122	35	29	39	34	22	20	187	79	39	32	43	22	27	27	14	32	13	22	12	122	35	9	9	11	11	45	5	15	9	3	5	14	6	5	36	9	5	31	9	10	10	11	5	3	25	9	6	6	2	3	1	2	2	2	2	3	1	13	4	0	1	1	0	0	1	2	1	0	1	1	8	6	0	0	2	3	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_active	80	835	605	951	925	92	204	113	1400	139	67	100	55	98	53	65	54	18	15	37	125	8	171	16	14	111	7	9	12	8	11	5	177	64	29	13	39	9	16	13	4	26	3	5	5	119	25	0	3	4	5	43	1	5	6	0	3	9	0	3	36	8	2	30	3	8	9	10	2	2	25	9	4	5	1	2	0	0	2	2	1	3	0	9	4	0	0	0	0	0	0	2	0	0	0	0	8	5	0	0	2	3	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	2155	1173	1258	1128	363	386	270	1537	250	155	157	120	139	132	96	96	72	55	74	176	45	176	45	35	129	33	24	39	33	28	19	191	94	32	35	34	25	30	25	13	32	8	19	14	134	40	9	16	8	9	40	8	15	11	3	3	10	3	9	42	7	4	29	6	7	10	10	8	3	26	4	6	5	3	2	2	3	7	2	2	3	1	7	6	0	1	1	1	1	1	2	1	3	1	1	2	3	0	0	2	1	1	0	1	1	1	0	0	0	1	0	2	3	0	0	0	2	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	866	621	996	930	94	228	117	1475	149	74	82	49	81	63	53	58	13	13	37	142	10	160	16	12	117	6	8	10	10	17	3	184	81	22	18	29	10	17	14	3	24	1	5	6	128	31	0	10	3	5	36	1	5	7	0	2	6	0	4	42	7	3	27	2	5	8	10	5	2	25	4	5	4	2	2	0	1	7	2	1	3	0	5	4	0	0	0	1	0	0	2	0	0	0	0	2	2	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	2141	1125	1268	1080	350	394	267	1518	254	171	161	126	139	123	86	82	62	57	73	168	48	202	39	33	138	29	27	36	31	27	24	164	98	29	33	26	27	29	21	17	34	11	14	12	123	34	7	16	13	7	37	9	15	7	3	3	8	4	9	51	4	5	30	6	4	14	20	4	1	24	5	3	10	3	3	1	1	7	2	2	5	5	7	6	0	1	2	2	2	1	1	0	3	0	5	2	2	0	0	4	2	1	0	1	1	1	0	0	0	2	0	3	3	0	0	0	3	1	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	838	581	993	896	100	243	110	1454	142	84	91	54	77	58	43	51	8	14	34	144	13	188	13	15	122	6	9	8	9	13	4	157	90	20	20	20	7	17	12	3	24	2	3	5	114	31	1	12	6	3	32	3	6	3	1	1	3	0	5	51	4	4	27	3	3	12	20	4	1	22	5	3	9	2	2	0	1	6	2	1	5	2	5	4	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	3	2	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	2138	1068	1169	945	341	365	250	1195	237	177	170	128	148	116	92	77	55	64	71	145	53	156	29	32	128	32	32	36	32	33	26	121	86	30	24	26	30	24	23	18	28	11	14	9	153	29	11	22	14	7	28	13	8	4	4	4	5	4	9	38	3	6	19	3	9	10	16	5	1	12	6	3	10	4	6	1	1	9	2	6	2	5	4	5	1	1	2	2	5	0	1	0	4	0	4	3	1	0	0	5	2	1	0	2	1	1	0	1	0	3	0	1	2	1	0	0	4	1	0	0	1	0	0	0	1	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south29_active	80	746	507	865	746	89	202	91	1123	126	85	100	56	83	50	36	41	13	18	30	124	14	134	7	15	113	6	10	8	8	18	4	114	79	22	14	15	6	10	16	3	17	1	2	5	145	26	2	14	7	3	22	8	5	1	1	1	2	0	4	38	2	5	13	1	8	8	16	4	0	10	5	2	9	2	2	0	1	6	2	1	2	2	4	1	1	0	0	1	0	0	1	0	0	0	1	2	1	0	0	4	2	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south30_all	80	2081	1023	1040	797	337	336	246	878	227	169	171	147	136	95	87	75	56	61	75	104	55	140	30	39	114	38	33	33	30	34	27	76	58	28	26	25	22	18	20	17	26	11	14	12	106	26	12	23	12	7	26	13	6	4	5	4	9	5	6	38	4	6	13	3	9	9	18	2	1	12	4	2	8	3	5	1	1	7	1	4	2	5	4	3	1	0	2	2	4	0	1	2	5	0	5	3	5	0	0	3	3	2	0	2	0	1	0	1	0	3	0	1	1	1	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south30_active	80	643	442	723	605	79	171	76	805	107	67	92	56	67	38	37	35	14	20	38	83	15	117	10	19	98	8	10	11	8	19	4	66	48	20	13	12	5	3	15	5	15	1	4	5	97	22	2	14	5	2	21	8	3	1	1	0	5	0	3	38	1	5	8	1	8	7	18	1	0	10	2	1	8	1	0	0	1	3	1	0	2	2	4	1	1	0	1	1	0	0	1	0	0	0	1	2	5	0	0	2	2	1	0	0	0	1	0	0	0	2	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	south31_all	80	2062	1065	1199	1054	361	439	242	1439	236	150	147	155	160	113	100	105	82	56	82	124	54	203	52	40	135	35	28	35	29	32	27	151	89	38	15	36	13	23	19	20	23	18	18	14	80	40	8	28	18	15	52	5	5	12	7	6	13	2	9	52	12	6	7	6	8	15	48	4	5	16	10	8	4	4	3	2	4	3	2	1	1	2	14	1	0	0	0	0	1	0	2	3	1	2	3	13	12	1	0	0	6	0	0	0	0	0	1	2	1	0	1	1	3	2	1	0	0	0	1	0	5	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	5	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	756	513	919	812	90	284	98	1376	145	54	86	70	90	46	49	60	15	5	41	103	8	188	26	11	122	9	10	10	7	13	7	148	79	24	6	30	1	15	12	6	19	0	8	5	73	38	0	26	10	12	51	4	2	8	2	2	5	0	6	45	2	2	7	0	7	14	46	2	3	16	9	5	2	2	0	1	2	3	2	1	0	0	14	1	0	0	0	0	1	0	2	2	1	0	2	13	11	1	0	0	5	0	0	0	0	0	1	1	0	0	0	0	3	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_all	80	2015	1055	1117	921	340	395	255	1187	221	159	142	148	133	106	99	93	76	55	67	105	53	164	51	41	127	36	27	30	26	30	26	138	60	40	11	41	12	26	23	24	15	16	14	12	55	33	10	20	18	11	40	10	3	12	8	9	13	2	11	29	9	4	8	8	7	25	19	3	5	14	8	9	5	5	2	3	2	4	2	1	4	2	14	1	0	0	0	0	1	0	2	3	1	1	3	5	11	1	0	2	7	1	0	0	0	0	1	1	0	0	1	0	4	1	2	1	0	1	1	0	5	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	south32_active	80	713	486	809	696	83	226	93	1112	124	51	81	65	67	43	49	52	17	10	39	82	13	144	26	14	113	8	10	8	9	14	5	132	50	21	1	34	4	15	12	7	13	0	7	4	44	31	2	20	10	9	38	5	0	7	2	2	4	0	6	24	2	2	8	3	5	25	17	1	4	14	8	5	2	2	1	1	0	4	2	1	3	0	14	1	0	0	0	0	1	0	2	2	1	0	2	5	10	1	0	1	5	0	0	0	0	0	1	0	0	0	0	0	3	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_all	80	2010	1051	970	792	327	363	229	797	227	156	161	124	131	88	102	94	73	58	66	88	58	145	52	36	112	30	25	29	24	27	23	95	34	34	10	25	12	23	25	15	15	14	12	10	44	21	16	18	14	11	16	10	5	6	7	7	7	2	6	9	9	2	11	10	9	20	17	3	5	7	7	7	4	4	2	2	1	5	2	1	3	2	17	0	0	0	1	2	0	1	2	3	1	1	3	0	10	2	1	2	6	1	0	1	0	0	0	1	1	0	0	0	4	2	2	1	0	1	1	0	5	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
