label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165
0.03	north18_active	80	490	372	377	102	186	315	77	37	43	56	171	30	31	28	48	17	78	42	16	7	32	17	17	6	6	7	12	14	14	14	17	7	8	4	9	11	14	5	23	16	8	11	2	1	1	5	5	1	1	3	1	3	2	0	3	1	5	0	3	1	2	1	3	5	2	0	2	1	1	2	1	1	0	0	3	0	2	2	2	3	0	0	2	0	0	3	5	1	2	3	3	1	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	1016	628	583	231	329	446	151	76	76	98	274	72	64	56	78	34	136	67	35	16	49	32	43	29	18	18	29	26	20	18	30	15	12	13	12	19	13	26	38	26	10	6	5	1	10	4	7	4	5	3	5	4	4	4	5	2	10	1	4	3	3	0	4	6	2	0	3	3	3	3	3	1	0	1	2	2	2	1	1	3	0	1	1	0	1	3	7	2	1	1	3	7	1	0	0	0	0	0	0	1	3	0	1	0	0	0	1	1	1	1	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	493	366	345	110	197	298	83	35	40	53	170	34	33	28	52	16	84	38	18	9	33	16	16	7	9	6	13	15	12	8	18	6	8	7	8	12	9	16	25	19	7	5	2	0	6	2	3	2	2	2	2	3	3	0	2	1	7	1	3	2	2	0	3	5	2	0	3	2	1	2	1	1	0	0	2	1	1	0	1	1	0	0	1	0	0	3	5	2	1	1	3	4	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	998	652	599	211	321	452	158	70	94	99	281	76	61	56	96	36	150	61	27	19	45	25	42	28	19	15	24	31	13	26	29	17	12	10	12	23	12	27	25	24	4	8	5	4	12	1	6	6	5	5	6	7	4	6	3	3	10	1	5	3	0	0	3	11	1	0	3	2	3	2	2	3	0	1	2	2	4	1	0	4	0	2	1	0	1	0	2	1	2	1	3	5	1	1	1	0	4	0	0	1	2	0	1	0	0	0	1	0	1	2	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	482	362	364	102	192	307	90	30	41	49	176	39	31	27	62	18	98	40	14	12	32	13	20	9	6	5	12	22	7	13	18	5	7	7	8	13	9	21	19	18	2	5	2	0	7	0	1	5	2	4	3	4	1	3	1	1	8	1	1	2	0	0	3	10	1	0	3	2	1	2	0	2	0	0	2	2	4	0	0	1	0	0	1	0	0	0	1	1	1	1	3	4	1	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	991	646	533	210	281	351	140	135	91	111	287	69	43	55	81	37	112	60	26	29	47	31	34	22	26	14	35	22	9	21	12	12	12	4	6	10	8	15	40	29	20	10	3	8	13	12	8	7	3	2	2	5	4	2	9	2	17	1	14	4	0	2	6	11	5	4	1	2	0	5	3	19	0	0	3	2	4	4	1	1	0	2	1	1	1	6	1	2	0	1	4	0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	0	0	3	0	2	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	480	387	323	105	171	222	73	65	57	63	203	33	21	28	48	18	70	39	12	11	25	16	23	5	10	7	15	7	5	15	7	7	9	1	3	4	4	10	32	17	10	7	3	3	8	7	6	4	0	2	0	4	1	2	4	2	12	1	9	0	0	0	2	5	5	3	1	2	0	3	3	18	0	0	1	0	2	4	0	0	0	0	1	0	0	4	0	1	0	1	4	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	964	631	493	220	265	353	138	123	86	110	258	59	49	45	75	38	122	67	26	29	42	31	31	23	21	18	35	24	9	18	15	14	10	6	9	11	12	17	40	26	14	9	5	7	11	10	11	6	4	4	1	6	2	2	10	2	12	3	17	3	0	3	4	7	9	5	1	3	0	1	4	17	0	1	2	1	4	4	0	1	0	2	0	0	1	7	1	0	1	1	4	0	0	0	0	0	1	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	462	360	286	104	155	237	83	54	50	61	174	34	23	18	45	16	80	48	10	12	23	22	21	5	10	6	12	12	4	12	11	10	7	4	7	3	6	9	30	17	6	7	4	3	8	5	8	4	0	3	0	2	1	2	7	1	11	3	11	0	0	1	2	4	5	4	0	2	0	0	3	16	0	1	0	0	1	4	0	0	0	0	0	0	0	7	0	0	0	1	4	0	0	0	0	0	0	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	951	562	492	222	244	312	130	99	83	102	248	52	58	50	73	35	119	65	27	34	43	33	27	18	21	18	23	22	9	18	16	18	16	8	11	16	12	21	29	20	6	6	5	7	14	12	8	4	6	4	3	5	5	2	10	1	19	2	9	2	1	2	3	1	9	4	2	2	0	1	3	9	0	2	0	1	3	5	0	0	1	2	2	1	1	7	2	0	1	1	4	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	443	294	291	91	142	219	79	42	46	61	179	30	23	24	45	17	81	47	8	13	23	18	19	5	13	4	7	13	4	12	9	11	13	4	9	3	7	9	18	15	3	3	4	3	8	6	6	2	0	3	2	2	5	2	8	0	12	2	8	0	0	1	2	0	5	2	1	1	0	1	2	4	0	2	0	0	1	5	0	0	1	0	0	1	0	7	1	0	0	1	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	970	551	474	217	258	300	136	82	78	94	221	57	49	56	74	23	99	66	31	29	38	33	26	18	18	20	18	22	11	10	24	18	23	10	15	13	18	24	19	19	3	7	4	3	8	11	5	2	4	4	4	7	5	1	6	1	10	2	12	3	1	2	3	0	10	4	2	2	0	1	2	9	0	2	0	2	3	2	0	0	3	1	2	4	0	3	3	0	1	1	0	2	0	0	0	0	1	0	1	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south24_active	80	446	273	264	97	153	193	72	34	37	56	164	34	16	29	36	7	69	47	10	13	15	20	17	7	10	4	7	14	4	6	16	10	17	4	10	2	13	12	9	16	3	3	3	1	2	7	4	1	0	3	2	2	4	1	5	0	3	2	7	0	0	1	3	0	5	2	1	0	0	1	1	4	0	2	0	1	0	2	0	0	3	0	0	2	0	3	2	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	960	561	494	190	255	323	152	75	81	73	200	65	49	55	79	28	88	68	31	28	33	31	32	15	21	18	12	15	12	9	22	17	30	10	14	15	15	18	18	13	8	9	4	8	6	15	6	4	3	7	4	6	6	2	2	1	13	1	15	4	1	0	1	1	5	3	2	4	0	1	1	10	0	2	1	3	1	1	2	1	4	0	3	4	0	0	3	1	0	0	4	2	0	0	0	1	0	0	2	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south25_active	80	443	265	292	88	156	195	76	37	36	43	140	30	18	28	43	13	58	47	16	12	16	16	22	5	10	5	8	8	4	6	14	8	19	3	7	4	10	7	9	11	5	4	4	3	1	9	3	2	0	3	3	1	4	1	2	1	6	0	9	1	0	0	1	0	4	2	1	0	0	1	0	5	0	2	0	2	0	1	0	0	4	0	1	2	0	0	2	1	0	0	4	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	929	594	510	178	275	355	161	78	77	86	184	75	38	68	81	31	83	64	35	20	31	29	29	14	24	16	14	15	16	12	23	14	27	9	15	11	18	16	18	14	11	7	3	7	7	15	4	4	1	7	3	7	5	4	2	2	5	2	16	3	2	1	4	4	5	3	1	5	0	0	1	4	0	0	1	4	1	4	3	2	4	0	3	3	1	1	2	2	0	0	4	1	1	0	0	1	1	0	2	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
0.03	south26_active	80	429	295	295	86	160	209	80	38	33	50	108	36	16	38	46	17	58	41	18	9	12	16	17	7	8	6	9	11	6	10	17	7	13	2	7	4	12	10	8	12	6	3	2	3	0	9	2	1	1	3	1	3	3	3	1	1	4	0	7	2	0	0	1	3	4	1	1	1	0	0	0	4	0	0	0	3	0	0	0	0	4	0	2	1	0	0	1	1	0	0	4	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	954	622	511	177	291	403	158	83	85	88	187	75	41	75	87	36	92	63	36	24	34	29	31	11	30	16	17	25	11	20	16	10	28	11	13	10	8	13	19	12	9	8	3	6	8	12	5	5	1	8	2	6	3	3	2	3	7	3	13	3	1	3	3	5	2	3	0	5	0	1	3	1	0	1	1	5	0	4	3	3	3	0	4	1	1	1	1	3	0	0	4	1	1	1	0	1	1	1	2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	451	337	287	84	169	252	79	37	40	48	101	33	18	37	54	17	70	39	23	11	14	15	20	6	14	6	12	20	4	13	13	3	14	2	9	5	4	7	6	9	4	5	2	3	1	7	3	1	1	4	1	4	1	2	1	1	5	0	8	2	0	1	0	3	2	0	0	1	0	0	2	1	0	0	0	3	0	0	0	0	3	0	2	1	0	0	1	1	0	0	4	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	993	646	547	182	289	462	144	86	88	103	200	85	44	81	97	36	98	53	34	22	33	30	32	14	31	17	20	38	10	28	16	13	22	10	14	9	9	17	17	23	8	9	10	4	8	14	7	7	4	5	3	7	1	5	4	3	7	2	14	4	2	3	3	5	2	3	0	3	0	6	3	1	0	2	1	3	0	5	3	3	1	1	3	0	3	1	0	2	0	0	2	0	2	1	0	0	1	1	2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	476	370	301	82	161	321	80	42	41	56	104	44	16	44	58	18	79	35	18	11	16	15	15	8	19	6	9	31	3	15	12	6	17	3	10	6	3	12	7	19	5	6	8	2	1	9	5	1	2	2	2	4	1	3	3	1	6	0	10	2	0	1	0	3	2	0	0	2	0	5	3	0	0	0	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	1006	667	569	207	285	453	138	91	104	93	244	85	48	64	99	36	105	48	35	26	35	27	32	15	25	20	25	46	11	26	18	18	20	10	14	17	10	18	29	25	9	10	9	2	4	7	5	7	5	5	3	5	1	4	4	2	7	3	8	4	3	3	5	3	2	2	1	4	0	13	3	2	0	2	1	4	0	7	1	2	1	1	2	0	3	0	0	1	0	0	4	6	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	501	386	310	94	157	312	74	47	55	51	145	40	22	32	59	15	78	30	21	10	21	14	15	7	17	8	12	26	3	14	12	10	15	2	12	7	6	11	19	20	4	9	6	1	1	5	4	2	2	2	3	3	1	2	3	1	6	0	7	2	0	1	3	1	0	0	1	3	0	11	3	1	0	0	1	2	0	2	0	1	1	1	1	0	0	0	0	0	0	0	1	6	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	986	649	571	220	259	435	133	95	101	87	299	75	51	69	87	37	102	49	35	25	39	29	28	14	23	20	25	42	9	20	19	20	19	9	13	24	18	22	24	27	11	11	9	6	4	9	7	5	5	6	3	3	3	5	4	3	16	3	7	2	2	3	5	4	5	0	2	6	1	16	4	2	0	1	2	6	0	5	1	3	1	1	2	0	2	5	0	1	0	0	4	6	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	494	373	312	90	143	289	73	49	49	47	188	33	23	37	52	11	71	34	20	10	21	19	12	5	13	9	12	25	1	9	12	10	12	4	10	4	8	13	17	23	7	7	6	3	3	7	5	2	1	1	3	0	2	3	3	1	16	0	7	1	0	2	5	2	1	0	1	5	1	15	3	1	0	0	2	1	0	4	0	2	1	1	1	0	0	0	0	0	0	0	1	6	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	982	654	513	205	283	419	164	81	103	108	242	60	43	51	87	36	108	54	40	25	32	27	35	19	27	11	24	22	22	11	25	15	19	8	11	19	12	16	16	33	9	4	6	7	9	5	7	7	9	10	3	5	4	1	4	1	8	2	11	2	1	3	6	1	2	0	1	4	0	1	2	2	0	1	0	4	0	4	1	6	3	2	0	0	0	2	0	0	1	1	4	14	0	2	1	4	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	477	373	310	105	165	272	90	37	52	43	135	31	15	35	48	14	61	40	22	7	14	13	15	7	16	6	10	12	12	9	11	9	12	2	9	9	5	10	11	25	4	2	2	5	5	4	3	4	6	7	1	5	3	0	3	0	7	2	2	1	0	2	4	1	1	0	0	1	0	1	1	2	0	0	0	1	0	0	1	4	2	1	0	0	0	0	0	0	0	0	4	14	0	2	0	4	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	941	672	481	214	252	395	160	94	98	93	244	61	52	64	74	36	88	48	41	23	37	24	37	20	21	13	17	32	23	12	26	22	15	6	14	13	11	7	14	31	8	9	7	4	8	6	6	7	11	7	3	5	6	0	5	1	7	3	10	3	1	5	3	0	1	1	0	3	0	2	1	6	1	1	0	4	1	3	0	7	4	1	1	0	0	3	0	1	1	1	4	14	1	2	1	6	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	458	383	269	105	139	261	86	39	45	35	151	35	19	44	38	16	61	32	20	10	17	13	15	7	11	6	7	19	13	9	13	13	10	2	10	4	5	4	9	22	4	5	2	3	5	3	1	5	6	4	1	5	4	0	4	0	5	2	2	1	0	2	1	0	1	0	0	1	0	1	1	6	0	0	0	1	1	0	0	4	3	1	1	0	0	0	0	1	0	0	4	14	1	2	0	5	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	917	659	459	220	235	360	139	93	97	82	226	55	53	64	88	48	81	54	39	28	40	24	29	17	20	13	17	26	22	17	20	26	13	5	14	7	12	12	18	35	7	10	7	6	6	6	6	6	8	9	2	3	7	2	7	1	8	3	4	4	1	5	3	2	1	1	0	2	0	3	2	6	1	0	0	5	1	2	0	6	4	2	1	0	0	4	0	1	1	1	0	15	2	0	0	2	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	430	351	271	111	128	228	74	36	44	32	143	34	24	42	49	19	58	35	16	15	24	13	15	5	11	7	9	17	13	14	9	14	7	4	8	1	5	7	9	25	5	4	3	4	2	3	2	6	4	5	1	3	3	2	5	1	4	2	2	2	0	2	1	1	1	0	0	1	0	1	2	6	0	0	0	0	1	0	0	4	3	2	1	0	0	0	0	1	0	1	0	15	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	949	609	449	222	223	354	112	96	88	69	204	57	52	70	97	48	92	53	27	31	40	32	31	13	14	12	21	20	13	23	20	25	12	6	12	10	13	14	18	26	7	15	5	5	8	6	3	6	4	6	2	2	7	3	6	1	5	4	10	3	2	3	2	3	0	2	1	1	0	3	1	7	1	1	1	4	1	2	0	5	2	1	2	2	0	4	0	1	0	1	0	1	2	0	0	2	0	0	1	0	1	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	423	331	266	107	113	229	58	36	36	30	126	35	30	38	60	19	66	32	13	15	24	17	18	5	7	6	11	12	7	20	11	14	7	6	7	6	5	8	8	17	6	8	2	4	2	2	1	5	2	4	0	2	4	2	4	1	2	3	5	2	1	0	1	2	0	1	1	1	0	1	1	7	0	1	1	0	1	0	0	4	1	1	2	2	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	975	567	474	233	239	351	103	98	84	73	173	57	44	74	95	37	91	59	23	32	42	30	28	16	15	12	24	11	13	28	21	24	16	7	10	9	9	19	17	22	11	13	7	6	7	5	3	4	1	5	1	0	6	4	8	1	8	3	13	2	3	3	3	5	2	2	1	2	0	3	2	3	1	1	1	7	2	1	0	1	0	2	1	2	0	2	0	0	2	2	0	1	1	0	0	1	0	0	1	0	1	1	0	1	0	2	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	407	301	263	112	128	205	50	41	37	33	104	31	30	43	61	13	60	34	12	16	24	13	16	8	11	7	17	5	4	23	11	15	8	6	4	8	4	12	9	17	9	7	1	5	1	3	1	3	1	4	0	0	3	2	5	1	5	3	8	2	2	1	2	2	1	1	1	2	0	1	1	2	0	1	1	0	1	0	0	0	0	2	1	2	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	1010	593	520	225	244	380	105	85	91	94	233	57	47	72	85	31	105	53	18	29	53	34	33	11	12	11	24	14	16	31	21	21	17	5	8	12	11	31	12	13	13	15	8	5	6	10	4	7	0	4	2	0	8	2	5	3	7	2	12	2	4	3	4	4	3	3	1	1	0	3	2	4	0	2	1	7	3	1	0	2	0	2	1	2	0	4	1	0	2	2	0	2	0	0	1	3	0	0	1	0	2	1	0	1	0	2	0	0	3	0	1	0	0	0	0	1	1	0	1	0	0	2	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	434	299	304	106	143	234	52	37	45	49	131	27	28	40	57	11	63	31	13	11	33	15	17	6	9	6	16	7	9	23	8	15	6	4	4	10	6	14	5	11	7	9	0	4	2	9	2	5	0	2	0	0	3	0	2	2	5	2	6	2	2	2	2	2	2	2	1	1	0	2	1	3	0	1	1	1	1	0	0	0	0	2	1	2	0	3	1	0	2	2	0	2	0	0	0	3	0	0	0	0	1	1	0	0	0	2	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	1013	605	526	212	272	397	108	86	89	102	258	67	50	68	81	26	105	48	24	30	49	34	32	14	15	11	23	20	16	24	19	14	15	8	15	13	10	33	13	13	11	12	11	5	11	9	6	5	4	4	1	3	7	4	4	3	7	2	16	1	3	4	6	4	6	3	2	3	0	3	3	5	0	1	3	7	4	1	0	2	0	1	1	0	1	4	2	0	2	1	2	2	1	0	1	6	0	0	1	0	2	1	1	1	0	2	2	0	2	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
