label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188
0.03	south32_active	80	1935	1995	1065	587	437	765	615	189	230	139	354	206	235	298	96	66	78	181	138	65	49	58	79	43	58	67	30	76	30	56	48	23	27	22	18	80	32	38	41	8	22	13	18	9	24	11	10	16	7	11	9	3	7	14	8	4	9	7	5	15	9	22	0	13	4	5	1	9	3	2	3	2	4	1	4	5	7	2	0	2	2	4	3	3	3	0	8	2	1	2	1	3	1	1	1	2	0	1	0	0	0	2	1	1	0	1	1	0	1	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_all	80	4264	2998	1708	1062	774	1025	849	384	401	321	492	279	356	395	195	167	136	204	227	111	110	107	134	96	93	108	68	111	56	79	70	42	44	61	40	76	41	53	57	23	36	23	30	18	35	16	21	27	15	15	14	13	17	26	14	13	12	17	10	19	6	26	5	17	10	10	5	13	8	10	5	5	12	4	8	6	5	6	2	2	4	6	5	2	3	2	11	3	2	2	0	2	5	1	5	3	0	4	1	2	2	2	1	1	0	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	2	0	3	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south33_active	80	2067	1724	940	528	385	631	502	183	197	157	312	154	220	241	76	80	61	121	125	55	48	55	74	40	65	52	36	75	27	51	40	23	21	28	20	62	25	34	32	12	20	12	14	12	22	9	9	11	7	5	10	6	10	15	7	4	6	8	4	13	3	21	1	11	7	3	2	5	2	6	3	1	5	1	4	5	3	2	1	1	2	5	2	1	1	0	8	2	1	2	0	1	3	0	0	1	0	4	0	0	0	2	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	2	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_all	80	4378	2929	1611	1010	739	927	744	394	389	341	472	298	355	371	180	153	132	212	183	109	109	98	131	77	88	102	65	99	59	63	68	40	45	45	37	67	35	41	57	19	31	33	23	21	38	11	20	24	15	14	16	11	17	31	18	11	8	15	15	19	9	21	9	10	14	7	5	9	4	8	4	4	12	2	8	6	3	7	2	2	5	4	5	5	1	2	5	2	3	2	0	2	4	1	4	2	0	9	3	2	1	1	1	2	0	2	0	1	1	2	0	3	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	2	0	1	2	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2129	1669	862	475	376	558	430	181	192	162	279	173	228	217	67	72	63	143	110	53	54	56	65	28	61	49	38	61	31	34	35	23	20	25	16	46	20	26	29	12	17	20	12	12	21	3	9	9	7	7	9	5	8	17	9	4	3	8	5	14	4	16	7	5	10	3	1	2	0	6	3	0	5	0	4	6	2	3	1	1	2	3	3	3	0	0	3	1	3	2	0	1	2	1	0	1	0	8	2	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4311	3273	1753	1095	792	1056	858	418	419	325	556	326	410	462	195	157	145	241	224	109	119	123	138	85	90	111	65	116	65	64	73	38	48	48	38	77	34	39	57	20	28	38	22	19	46	15	13	22	14	16	19	10	17	27	18	13	6	12	18	27	10	26	9	8	28	4	8	7	6	6	6	3	7	4	8	5	1	8	4	2	7	4	4	6	0	2	3	1	2	1	0	1	4	1	3	2	0	9	2	2	2	0	2	2	1	1	0	1	1	2	2	3	0	0	0	3	0	0	1	1	1	0	1	0	2	1	2	1	2	0	1	2	1	1	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2058	1935	975	538	403	677	524	190	207	159	340	182	271	289	95	73	74	154	143	56	56	75	68	39	55	61	37	68	38	31	38	22	27	31	19	49	21	22	26	10	16	28	13	11	28	4	5	8	7	9	9	5	10	13	8	5	1	7	6	22	6	21	7	2	23	2	4	5	2	5	4	0	6	3	4	5	1	4	2	1	3	3	3	3	0	0	2	0	2	1	0	1	2	1	0	1	0	8	2	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	2	1	1	0	2	0	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4193	3693	1861	1185	869	1154	1046	423	476	286	632	329	487	532	219	142	151	269	230	112	113	142	129	89	97	121	71	120	67	73	97	46	62	35	40	81	45	31	48	22	35	46	24	19	53	24	11	23	14	19	21	14	19	27	13	9	6	10	20	36	10	24	11	8	25	3	9	8	7	5	6	3	5	4	7	2	2	6	2	2	5	5	2	5	1	1	2	1	3	0	1	3	2	1	3	2	1	7	5	2	2	3	1	3	2	1	1	0	1	2	2	2	0	0	0	3	0	0	1	2	1	0	1	0	2	0	2	1	0	0	1	2	1	1	1	0	0	0	0	0	0	1	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1976	2260	1076	605	459	737	625	204	254	132	399	192	319	351	114	67	83	182	161	54	52	90	67	45	55	75	38	64	39	43	53	22	36	24	19	53	31	18	24	11	21	38	15	11	34	5	4	6	8	11	9	6	8	17	6	6	1	7	9	29	5	18	8	5	18	2	3	7	2	4	3	1	4	3	3	2	1	3	1	0	2	2	1	3	0	0	2	0	2	0	0	2	0	1	1	1	1	6	4	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4034	3904	2053	1293	969	1306	1191	431	507	295	701	346	533	621	239	146	161	282	248	127	113	167	144	92	108	131	73	131	76	89	102	50	74	36	37	103	53	41	53	27	34	45	30	21	54	26	9	22	11	20	24	14	17	15	10	9	14	8	12	40	8	23	7	17	20	6	9	13	8	3	5	4	7	4	5	2	3	9	2	3	4	5	2	2	1	4	3	3	1	0	2	3	3	0	4	1	1	9	5	2	2	4	1	2	3	0	1	0	0	0	4	1	0	0	1	3	0	0	2	2	0	0	0	0	3	1	2	1	2	0	2	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1856	2480	1218	700	514	856	738	205	283	139	439	199	363	399	136	70	93	188	172	62	51	108	87	50	60	84	35	76	47	55	63	25	47	25	18	66	33	26	32	13	20	34	19	9	39	6	2	10	8	10	14	7	7	13	5	5	7	5	6	34	3	17	3	13	16	4	3	9	3	2	3	2	6	3	2	2	1	5	1	0	2	2	0	1	0	2	1	2	0	0	0	2	1	0	2	1	1	7	4	1	1	2	0	2	1	0	0	0	0	0	2	0	0	0	1	1	0	0	1	2	0	0	0	0	3	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3890	3930	2135	1337	990	1296	1223	429	535	300	693	356	541	637	228	139	170	271	267	133	110	166	137	107	115	128	66	134	76	110	98	53	69	36	32	109	65	43	78	31	47	60	34	24	54	33	13	25	14	26	20	15	18	19	6	10	14	9	9	34	7	18	8	18	14	6	7	24	10	6	9	5	8	4	4	3	3	8	2	3	2	10	3	3	1	4	8	3	1	0	2	3	1	2	2	2	2	4	3	2	1	4	1	2	3	0	2	1	0	0	7	0	0	0	1	0	0	0	1	2	0	0	0	0	2	1	1	1	2	0	3	0	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	1783	2503	1256	731	534	819	767	190	305	138	422	211	369	415	134	68	93	187	182	65	52	105	92	58	73	90	31	87	44	78	57	26	45	25	15	72	42	33	53	13	29	42	21	10	34	12	3	12	8	14	11	8	7	15	3	6	10	6	5	26	3	11	3	16	10	4	0	19	7	5	4	2	5	3	3	2	1	5	0	1	2	7	1	1	0	2	6	2	0	0	0	2	1	1	2	2	1	3	2	1	1	2	0	2	1	0	1	0	0	0	7	0	0	0	1	0	0	0	1	2	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	3872	3941	2185	1308	957	1353	1219	408	526	304	677	355	501	583	220	130	177	276	284	137	113	164	174	96	101	142	68	121	91	137	93	62	76	39	40	95	64	35	95	35	39	65	36	25	53	29	17	25	16	27	18	12	16	21	6	14	19	9	4	23	9	18	9	29	12	9	7	28	11	8	6	4	8	3	3	6	11	7	1	6	4	8	5	3	0	5	11	4	1	0	2	2	5	5	1	1	3	6	3	1	1	3	1	1	2	0	2	1	1	2	7	2	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1	0	2	0	2	0	0	0	0	0	1	1	1	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	1772	2492	1339	684	523	840	767	181	310	139	400	212	332	367	136	65	106	165	179	71	53	108	132	51	68	99	33	81	50	101	58	32	49	24	19	58	41	26	69	14	22	44	23	9	40	15	5	12	6	14	11	7	10	14	2	7	11	4	1	15	2	9	3	27	7	7	0	18	8	6	3	1	4	1	3	3	10	4	0	5	3	7	4	2	0	2	8	3	1	0	0	1	2	3	1	1	0	4	2	1	1	1	0	1	2	0	1	0	0	1	7	2	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	3951	3958	2132	1284	969	1390	1186	395	528	293	751	351	505	567	227	139	205	276	268	139	107	149	194	92	91	170	65	120	108	170	88	65	76	47	35	79	70	35	125	31	39	75	34	18	57	26	13	29	18	27	20	16	17	23	9	17	14	11	7	24	8	25	10	24	23	9	10	27	14	5	9	4	7	4	3	9	13	11	2	9	6	8	5	5	0	5	11	2	2	0	0	1	5	5	1	1	3	6	1	0	1	1	1	2	1	0	2	1	1	2	5	2	0	0	1	1	0	0	0	0	2	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	2	1	1	0	0	0	0	0	1	2	3	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	1806	2481	1309	664	533	864	722	165	314	127	440	219	333	340	134	73	117	165	166	75	57	90	148	50	55	114	25	75	61	125	44	36	48	26	18	55	46	21	93	12	25	50	24	7	42	15	4	11	6	12	10	8	12	15	3	7	7	6	2	17	1	7	3	23	11	8	2	17	10	4	5	0	2	2	3	6	11	5	0	5	4	8	4	3	0	2	9	1	1	0	0	1	2	3	1	1	0	4	0	0	1	0	0	2	1	0	1	0	0	1	5	2	0	0	1	1	0	0	0	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
