label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188	Otu189	Otu190	Otu191	Otu192
0.03	south32_all	80	4476	2466	3732	2362	743	1815	580	567	861	372	873	281	251	356	232	231	161	215	144	324	130	201	97	150	170	190	92	84	66	60	46	60	82	58	40	47	18	72	33	30	68	72	37	33	43	40	78	31	14	27	19	29	13	35	14	22	24	18	9	9	11	9	12	15	4	7	11	8	9	6	11	6	6	9	4	5	1	5	19	4	12	4	3	5	3	4	3	3	3	2	8	2	4	3	1	1	1	0	0	5	1	0	3	2	0	2	1	0	1	1	3	0	4	0	0	2	1	0	3	1	1	0	1	0	0	0	2	0	1	1	1	1	0	0	0	1	3	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2065	1223	2451	1510	338	1182	305	296	557	173	562	167	124	202	133	121	71	115	62	212	78	125	52	100	112	129	46	47	36	25	25	30	39	31	17	34	9	37	18	16	49	44	18	19	29	21	57	19	7	15	10	20	6	22	6	14	13	10	5	6	10	4	7	4	1	4	6	4	5	4	5	4	1	4	3	4	1	2	12	2	10	3	2	2	1	4	1	2	2	1	5	2	3	1	1	0	1	0	0	4	1	0	2	0	0	0	1	0	0	0	3	0	2	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4511	2441	3728	2305	750	1743	587	571	866	376	855	279	232	358	236	234	162	193	134	312	132	242	110	155	183	215	101	73	62	62	51	58	93	64	32	46	21	72	32	27	93	50	45	28	37	35	66	32	11	23	22	21	15	23	17	19	35	18	11	9	15	10	11	19	6	6	11	9	10	9	10	6	3	9	2	6	2	4	22	4	13	5	0	5	3	4	2	3	5	4	8	1	4	2	1	2	1	0	2	2	0	0	1	2	0	4	2	1	1	2	4	0	3	1	0	1	3	0	3	2	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	3	0	1	1	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2123	1213	2412	1456	335	1179	313	294	544	175	539	149	107	202	126	131	77	102	58	211	79	150	60	107	126	142	45	40	41	29	27	29	42	31	14	32	12	44	16	13	66	29	25	20	22	23	45	15	5	13	12	14	9	15	7	15	22	10	7	7	12	6	7	8	3	3	4	4	4	5	7	4	0	4	2	5	2	2	16	2	13	3	0	2	1	4	1	2	3	4	5	1	3	1	1	0	1	0	1	2	0	0	1	0	0	1	2	0	0	0	3	0	2	0	0	1	2	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4537	2378	3589	2203	757	1686	612	592	797	384	864	277	230	332	223	252	165	176	131	300	137	227	126	138	192	219	99	57	54	48	55	54	88	59	32	47	23	58	28	23	92	47	34	35	35	37	55	28	10	25	24	16	13	22	17	15	33	13	10	6	15	12	16	16	8	7	13	11	6	10	12	7	4	7	2	8	4	4	19	1	12	3	0	3	2	6	1	2	3	5	7	1	5	2	1	5	2	0	2	3	0	0	1	1	2	2	2	2	2	1	1	0	3	2	0	1	3	1	2	1	1	0	1	1	0	2	0	3	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	2088	1132	2340	1394	332	1130	328	294	506	193	563	136	114	192	116	147	72	99	55	205	74	142	62	90	128	141	45	30	32	26	32	26	42	29	15	31	15	37	15	10	67	26	20	24	23	21	32	12	4	15	12	8	7	15	7	10	23	6	6	3	10	8	12	7	4	5	7	4	3	5	7	5	0	2	2	6	2	1	13	1	11	2	0	1	0	5	0	1	2	4	5	1	3	1	0	2	1	0	1	2	0	0	1	0	1	1	2	1	0	0	0	0	3	0	0	1	2	1	2	0	1	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4559	2347	3589	2079	750	1597	598	584	746	401	775	287	226	321	226	244	161	185	119	274	131	211	116	130	157	213	107	53	46	45	62	51	104	49	35	43	26	54	25	21	70	55	32	36	33	43	42	32	18	21	25	15	20	24	14	14	24	18	16	9	10	10	13	14	9	4	8	8	6	10	14	8	2	6	3	5	5	5	10	2	16	2	2	4	1	12	1	6	3	5	4	1	5	2	1	6	2	0	4	3	1	1	3	0	3	2	1	3	1	1	2	0	3	2	0	1	2	1	0	1	1	0	1	1	0	2	0	3	0	0	0	0	0	0	0	2	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	2111	1136	2267	1340	335	1073	317	302	488	220	482	124	115	183	113	136	72	112	55	178	59	124	57	88	100	122	48	25	23	24	37	25	60	27	16	27	13	34	14	11	47	34	18	21	18	28	30	15	9	13	11	8	12	18	7	7	16	10	9	4	6	7	9	7	6	2	3	3	3	4	10	5	0	3	3	4	2	2	7	2	12	1	1	1	0	8	0	3	2	4	2	0	3	1	0	3	1	0	1	1	1	1	1	0	1	1	1	2	0	0	0	0	3	0	0	1	1	1	0	0	1	0	1	1	0	2	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4649	2423	3670	2121	733	1661	648	556	701	431	736	301	230	336	224	242	155	184	121	266	113	193	120	132	140	192	105	53	44	42	66	52	99	51	37	29	31	47	24	20	62	55	33	34	35	40	32	34	19	21	19	31	23	25	9	17	37	22	18	7	11	10	12	6	8	12	7	4	7	12	16	8	3	5	7	3	6	4	6	2	13	1	3	3	3	12	3	5	2	5	4	2	3	2	3	6	2	0	4	2	2	1	2	0	3	0	2	5	1	0	1	1	1	2	0	1	1	1	0	0	4	0	1	0	0	1	0	3	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south36_active	80	2175	1186	2378	1323	323	1083	349	283	456	228	466	142	116	194	112	136	73	106	62	166	47	119	58	92	90	116	49	22	17	17	40	21	66	27	19	17	16	26	15	9	41	37	17	19	23	26	20	21	10	13	8	25	13	18	5	7	25	16	8	2	3	6	11	2	6	6	5	1	5	4	12	6	1	2	5	2	2	1	5	2	7	0	2	0	1	8	1	2	1	3	1	0	1	1	0	3	1	0	0	0	2	1	0	0	1	0	0	4	0	0	0	0	1	0	0	1	0	1	0	0	2	0	1	0	0	1	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_all	80	4582	2444	3793	2128	775	1696	635	572	777	442	743	301	233	320	231	234	153	186	124	299	109	202	107	118	140	169	97	64	44	55	65	53	103	52	42	22	35	49	31	24	49	67	34	36	49	38	33	33	19	22	21	46	21	23	13	13	32	20	16	7	11	10	11	7	8	11	9	3	8	12	18	7	3	6	9	0	3	3	3	4	9	1	4	4	3	12	3	10	2	3	2	2	2	1	3	3	4	0	3	2	2	1	2	0	3	1	2	5	1	0	1	1	1	0	0	1	2	0	0	0	3	0	1	0	0	1	1	0	0	0	0	0	0	1	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	3	0	0	0	0	1
0.03	south37_active	80	2120	1245	2448	1289	355	1074	344	292	512	230	476	154	114	189	124	122	75	109	66	182	45	118	51	86	87	100	52	20	16	19	40	20	65	26	21	14	17	29	15	11	31	44	17	17	33	22	19	21	13	12	10	36	12	13	7	5	20	15	8	3	4	5	9	4	6	5	7	1	4	6	10	5	2	1	5	0	1	2	2	3	4	0	3	0	2	7	1	8	0	1	0	0	1	1	0	2	2	0	0	0	2	1	0	0	1	0	0	4	1	0	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	1
0.03	south38_all	80	4636	2462	3920	2219	748	1774	653	584	856	434	751	306	239	343	242	231	149	181	130	334	106	233	122	132	138	211	98	69	49	53	69	42	105	56	43	28	39	58	33	26	54	70	34	36	42	43	54	33	12	20	20	51	25	28	16	17	29	20	13	8	13	11	15	5	8	15	14	1	9	10	28	11	4	5	7	4	4	2	3	7	6	1	3	4	4	7	3	8	2	4	2	1	0	3	2	5	2	1	2	1	2	1	2	0	0	1	2	3	1	0	2	1	0	0	0	1	3	0	0	0	4	0	0	0	0	1	2	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	3	0	0	0	0	1
0.03	south38_active	80	2146	1277	2556	1376	355	1110	363	294	571	230	491	161	108	207	132	128	75	91	66	220	54	144	59	93	86	142	57	25	20	18	38	16	61	26	22	17	19	36	16	12	38	41	19	16	28	27	37	24	7	11	10	40	13	15	9	9	18	14	7	5	3	5	10	4	7	9	9	1	4	6	18	8	2	0	2	3	3	1	3	4	2	0	2	1	3	6	1	8	0	2	0	0	0	3	0	4	1	0	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	1
0.03	south39_all	80	4552	2411	3820	2183	760	1838	626	592	876	428	745	305	232	333	210	232	147	181	122	342	118	229	117	124	159	214	95	76	59	61	84	47	103	49	38	30	39	63	29	31	52	67	28	40	50	50	68	26	10	22	24	35	22	22	17	10	21	15	14	7	9	11	15	5	6	15	17	3	7	4	34	9	6	6	5	6	3	4	5	7	1	1	4	2	3	4	2	8	2	3	3	1	3	4	0	6	3	2	3	0	8	0	2	0	0	1	0	3	2	0	1	0	0	0	1	2	3	1	0	0	1	0	2	0	0	1	2	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0
0.03	south39_active	80	2116	1258	2511	1340	362	1154	334	300	576	214	498	163	103	211	114	125	67	94	56	230	58	137	61	79	108	147	55	29	25	21	41	24	56	23	19	15	20	42	11	15	38	42	17	17	36	34	44	20	7	11	10	24	10	10	9	5	15	11	10	4	2	5	10	4	5	9	10	1	2	4	17	6	4	1	0	5	2	1	3	4	0	0	2	1	3	2	2	8	0	2	0	0	0	4	0	5	1	0	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	3	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	south40_all	80	4509	2332	3563	2107	793	1759	616	567	828	412	719	273	220	337	226	202	147	197	131	321	127	218	105	120	178	224	100	85	65	54	87	43	96	44	37	41	43	64	23	34	60	69	22	34	44	49	52	21	14	16	16	25	25	30	21	14	9	14	17	5	9	8	20	5	5	13	14	5	7	2	27	8	5	5	4	7	3	5	10	7	1	1	2	4	4	5	1	12	2	3	3	2	4	5	0	5	2	4	3	4	8	0	2	0	1	1	0	1	1	0	1	1	0	0	1	3	6	2	0	0	2	0	2	0	0	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.03	south40_active	80	2066	1199	2322	1309	377	1113	327	295	531	217	485	134	96	206	120	110	65	107	59	215	66	131	56	73	123	160	62	40	30	22	36	22	50	20	21	18	24	42	10	16	48	48	14	15	31	32	33	18	6	7	4	17	11	18	10	9	5	9	12	3	2	4	12	3	4	9	8	2	3	2	16	5	3	3	0	5	2	2	7	4	1	0	0	2	4	4	1	12	0	2	0	0	0	4	0	5	1	2	1	3	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	6	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
