label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122
0.03	south25_all	80	11018	5619	3367	1651	1388	2424	722	587	499	405	368	423	369	551	262	435	271	165	261	106	107	91	183	77	88	88	98	72	50	139	50	34	32	31	27	72	25	19	34	34	23	46	18	16	27	18	38	10	13	9	7	8	18	10	8	8	10	5	5	5	4	6	1	2	1	4	7	3	3	2	0	1	0	2	0	1	1	0	3	2	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	7821	4249	2474	896	827	2090	280	284	118	95	148	290	259	468	122	383	198	94	206	43	49	18	147	18	58	54	70	38	17	122	38	12	8	12	15	60	16	3	21	25	16	42	11	5	21	16	34	1	1	6	3	1	13	8	4	2	8	3	4	4	1	6	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	11406	5880	3557	1719	1436	2567	748	586	469	405	376	446	412	555	245	435	279	155	259	112	118	95	223	87	97	86	105	57	52	148	67	41	39	31	30	84	29	18	36	40	22	50	14	17	29	25	43	14	8	11	6	8	16	7	8	5	9	5	2	7	3	6	0	4	2	3	5	3	2	1	0	1	0	2	2	3	1	1	3	2	1	1	1	1	2	0	0	0	0	0	0	1	0	0	0	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	8324	4507	2692	976	895	2246	291	293	111	92	148	315	307	476	120	383	201	90	212	44	52	14	186	16	71	56	81	35	20	136	43	15	16	11	17	75	17	3	19	33	17	47	10	5	27	22	37	3	0	6	3	1	11	3	3	0	7	3	2	5	1	5	0	2	0	0	1	0	1	0	0	0	0	0	2	2	0	0	3	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	11249	5986	3561	1737	1367	2635	734	604	498	420	382	474	397	564	250	445	304	169	273	109	123	102	252	87	102	82	101	64	59	146	73	43	37	31	41	96	40	21	34	30	20	44	18	18	25	21	47	12	8	17	8	7	12	7	7	4	4	4	3	7	5	9	2	4	1	2	4	5	0	1	0	1	1	1	4	2	1	1	3	0	3	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0
0.03	south27_active	80	8234	4648	2651	974	827	2336	306	317	109	108	150	354	291	479	131	388	216	98	222	42	55	15	214	18	80	59	76	40	21	138	49	14	17	12	26	88	25	3	17	25	12	41	12	4	20	18	42	4	0	12	5	2	8	3	3	0	3	3	2	4	3	7	2	2	0	1	1	0	0	0	0	0	1	0	4	2	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south28_all	80	11346	5948	3572	1738	1308	2666	727	617	482	437	368	464	432	553	246	436	306	173	243	109	131	98	291	79	116	86	91	63	51	186	73	50	38	39	43	93	41	21	25	33	16	31	11	20	21	15	37	10	7	21	9	8	24	11	4	3	3	6	3	7	5	9	3	4	4	2	3	4	0	1	1	2	2	0	4	2	1	3	0	0	3	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0
0.03	south28_active	80	8400	4628	2690	978	797	2389	313	328	107	118	144	337	326	473	138	376	223	103	198	37	64	23	248	16	82	64	68	38	21	179	52	11	18	15	28	82	27	5	12	25	9	27	6	7	15	12	34	5	0	16	7	1	22	7	1	0	1	3	2	3	2	7	2	2	3	1	0	0	0	0	0	2	1	0	4	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south29_all	80	11341	5966	3496	1763	1363	2680	742	657	487	428	375	473	438	564	257	450	319	177	256	103	124	92	267	69	96	89	74	55	49	168	74	44	42	29	40	83	34	23	25	22	24	25	14	26	17	21	40	9	10	21	10	9	20	17	3	1	7	3	4	6	6	8	3	2	6	1	2	3	1	1	2	7	2	0	6	2	1	3	0	1	3	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
0.03	south29_active	80	8355	4637	2595	989	823	2421	312	354	107	119	144	339	321	484	145	383	245	110	209	39	63	27	230	19	65	61	49	29	15	159	52	11	17	12	26	70	23	7	14	14	13	22	5	13	10	17	36	4	1	17	7	1	19	15	0	0	5	1	2	2	3	7	2	1	5	1	0	0	0	0	0	6	1	0	6	2	1	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south30_all	80	11324	5955	3411	1772	1353	2522	716	661	478	391	358	459	453	576	264	440	284	172	249	109	118	102	270	62	91	77	67	54	41	179	59	48	32	31	40	81	25	17	23	21	21	23	17	29	29	28	29	11	13	20	9	7	19	16	5	1	7	3	10	4	5	6	4	1	9	2	2	2	3	0	3	7	1	0	2	3	2	2	1	1	2	0	2	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south30_active	80	8319	4579	2560	991	789	2246	300	355	107	124	134	331	333	499	154	373	215	108	210	38	67	35	234	17	55	52	46	26	14	165	44	14	12	14	28	70	17	5	13	13	12	21	7	18	20	25	24	5	1	16	4	1	18	15	2	0	5	1	6	0	1	5	2	0	5	1	0	0	0	0	0	6	0	0	2	3	1	0	0	1	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	10255	5477	3141	1729	1260	2366	756	705	493	402	376	418	352	533	234	400	250	147	235	128	128	98	187	56	95	84	113	68	47	165	64	32	35	28	41	63	31	22	23	33	11	34	16	20	21	39	15	16	12	3	9	10	20	14	5	6	6	1	6	4	3	8	3	2	9	1	1	3	1	4	2	0	1	0	0	1	2	1	0	0	0	1	1	1	1	0	0	2	1	2	1	0	0	0	0	1	0	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south31_active	80	7168	4051	2201	913	690	2062	296	365	111	87	127	273	236	429	122	333	189	78	180	37	61	22	151	17	57	50	67	36	17	149	49	6	15	9	23	54	21	8	10	29	7	28	6	9	15	37	13	5	2	1	6	3	16	11	2	0	5	0	1	1	3	7	0	2	9	1	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	2	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	9833	5075	3043	1708	1288	2149	726	651	466	384	402	399	343	478	222	357	243	135	210	127	127	103	164	61	82	89	102	68	47	134	42	40	34	26	31	61	30	23	20	26	10	36	19	13	23	42	17	12	7	7	8	9	24	12	5	5	7	2	4	5	3	3	1	2	4	2	1	2	1	3	2	1	1	0	0	1	1	0	3	0	0	0	1	0	2	0	0	0	0	2	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_active	80	6709	3648	2051	882	660	1845	268	302	108	82	125	253	216	376	131	292	173	72	153	38	55	28	129	20	42	53	60	37	15	116	24	4	11	7	16	52	19	6	8	23	6	29	12	6	18	40	13	4	1	3	6	3	19	11	2	0	5	1	1	1	3	2	0	1	3	1	0	1	0	0	1	0	1	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	9839	4984	3090	1678	1309	2088	702	631	503	390	406	393	335	492	207	360	225	144	204	129	118	99	158	65	84	95	98	62	52	110	48	38	32	24	40	78	21	24	25	28	16	38	21	13	25	24	22	9	10	8	7	6	22	9	2	5	8	2	4	6	4	2	2	1	1	3	4	1	1	2	1	1	4	0	0	4	1	1	3	0	3	0	2	0	2	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_active	80	6671	3547	2084	854	677	1769	252	294	120	91	131	246	200	391	117	299	150	78	149	44	59	28	127	25	38	60	55	32	14	97	30	6	9	10	24	66	11	4	12	25	5	32	14	6	22	23	19	4	3	4	6	2	19	7	1	0	5	1	2	2	2	2	0	0	0	1	2	0	0	0	0	0	3	0	0	4	0	1	3	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	10379	5272	3169	1718	1370	2238	710	601	510	406	410	420	377	514	201	356	228	149	200	126	127	102	176	65	102	92	81	56	55	109	53	41	38	30	34	79	21	27	22	29	21	35	22	11	25	30	25	6	9	13	7	4	26	9	3	5	10	4	3	6	4	1	1	1	2	3	6	1	0	1	0	2	5	0	1	4	0	2	6	0	6	0	2	0	1	2	0	0	0	1	0	1	1	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_active	80	7262	3884	2240	896	734	1927	261	288	123	92	138	267	244	435	117	298	149	79	152	42	66	33	153	20	54	59	52	29	19	100	39	10	10	13	24	72	10	4	13	27	10	29	16	4	22	29	22	3	3	9	5	0	23	8	1	0	6	1	2	3	1	1	0	0	1	1	2	0	0	0	0	0	2	0	0	3	0	2	5	0	2	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_all	80	10673	5560	3300	1708	1353	2452	753	637	496	415	430	446	395	550	232	431	262	156	230	122	128	96	188	73	110	94	91	61	48	147	58	40	37	31	38	101	17	25	21	26	23	37	23	9	41	31	28	8	13	11	10	4	19	19	8	8	9	4	3	8	3	1	4	2	4	1	5	0	0	0	0	1	5	0	2	4	0	2	5	0	6	1	2	0	1	2	0	0	0	0	0	1	0	0	0	0	1	3	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	7587	4205	2421	944	778	2158	303	319	120	98	148	303	265	467	139	376	174	84	182	43	70	25	164	21	71	66	58	33	19	141	45	12	10	15	30	89	8	3	15	26	11	32	18	4	39	27	27	2	5	9	6	1	16	16	4	2	6	2	2	4	0	1	1	0	3	0	2	0	0	0	0	0	2	0	0	3	0	2	4	0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_all	80	11072	5963	3405	1728	1400	2565	741	653	449	412	425	480	391	562	224	458	266	160	236	115	121	99	231	96	105	82	96	72	46	153	69	34	34	34	38	99	20	21	28	27	25	43	21	13	48	33	24	9	10	12	11	5	28	23	11	6	11	6	3	7	4	5	4	3	3	2	3	0	0	0	0	1	2	0	2	4	0	3	3	0	6	2	2	2	0	2	0	0	1	1	1	1	0	0	0	0	0	3	0	0	1	1	0	0	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	8122	4638	2563	971	827	2261	307	333	99	96	150	345	269	487	128	391	184	90	190	37	63	25	205	29	76	56	65	44	19	147	54	13	9	19	27	89	10	5	18	25	15	39	13	5	45	28	24	2	4	10	6	1	26	20	7	2	10	2	2	3	0	5	1	0	3	0	1	0	0	0	0	0	0	0	0	3	0	1	2	0	2	1	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_all	80	11183	5896	3429	1722	1414	2619	734	658	457	430	386	454	394	561	244	444	288	164	240	109	120	92	218	89	110	84	89	70	40	177	66	30	31	37	31	88	20	20	30	32	25	46	22	13	47	22	19	7	9	10	9	6	29	22	9	5	13	7	2	8	4	5	4	3	3	2	1	0	1	1	0	4	0	0	1	1	0	4	0	0	1	4	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	8203	4595	2593	945	844	2323	304	345	93	112	138	329	264	478	130	373	209	94	192	35	56	22	197	27	83	63	62	40	19	169	48	10	9	19	22	79	9	4	19	28	13	40	17	7	44	18	18	2	2	5	6	1	29	19	6	2	13	3	1	2	1	5	1	0	3	0	0	0	1	1	0	2	0	0	0	0	0	1	0	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	11361	5907	3441	1723	1455	2585	769	655	472	436	373	429	385	565	256	456	263	176	211	103	121	95	231	87	108	90	90	62	40	170	55	30	26	31	22	100	17	17	26	44	24	46	18	18	37	18	13	7	8	10	8	9	37	20	5	3	9	5	0	5	6	7	1	3	2	2	0	0	1	1	2	4	2	0	0	0	0	5	0	0	0	3	0	3	0	0	0	0	1	1	2	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	8387	4593	2578	908	862	2275	314	363	87	115	141	298	255	482	127	389	190	111	165	34	65	15	213	29	83	56	67	39	16	155	34	11	8	14	12	87	7	4	14	38	14	38	11	10	34	15	12	2	1	5	5	2	37	18	3	0	8	1	0	0	1	7	0	0	2	0	0	0	1	1	0	3	2	0	0	0	0	2	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	11304	5901	3491	1724	1413	2443	764	655	484	424	368	416	388	614	239	450	247	183	218	104	124	93	227	80	108	85	80	42	36	160	61	31	21	26	20	85	19	20	23	43	24	39	12	18	21	18	16	11	10	10	7	8	33	10	6	3	9	8	1	5	6	4	2	2	1	2	0	0	2	6	2	4	2	0	0	0	0	3	0	1	0	3	0	1	0	5	0	0	1	1	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south39_active	80	8323	4519	2622	898	845	2154	329	367	96	124	137	291	269	523	107	390	179	116	173	31	67	15	214	23	83	52	58	24	13	145	41	10	6	11	14	73	10	5	14	36	11	33	9	11	17	15	15	2	2	6	2	1	33	9	4	1	7	6	0	0	2	4	0	0	1	0	0	0	2	5	0	3	2	0	0	0	0	2	0	1	0	1	0	1	0	5	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	11294	5862	3532	1696	1441	2438	787	648	493	397	357	418	387	609	240	483	266	216	213	115	136	96	232	77	100	101	80	55	38	156	54	32	30	26	20	89	21	16	20	45	22	26	13	21	19	39	18	16	10	10	11	7	18	4	3	4	4	6	5	5	4	7	1	3	2	6	0	0	1	6	2	3	2	2	0	0	0	2	2	2	0	1	1	0	0	5	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south40_active	80	8311	4500	2621	925	853	2157	331	349	124	115	124	303	270	509	108	419	193	131	174	36	74	17	209	22	76	62	60	34	15	141	41	8	6	12	15	77	13	3	14	39	10	21	9	11	16	37	16	2	2	7	4	2	18	4	2	1	1	5	1	0	1	7	0	1	0	2	0	0	1	4	0	3	2	1	0	0	0	1	0	2	0	1	0	0	0	5	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
