label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98
0.03	south30_all	80	54360	26991	10498	5607	3968	2947	2416	2236	1582	1588	1119	793	1045	564	531	799	586	309	263	303	260	239	248	243	109	147	157	83	67	66	52	108	46	52	60	64	20	20	28	25	9	23	10	9	16	18	8	3	5	9	6	8	3	5	6	9	4	1	0	4	2	11	3	1	1	1	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_active	80	44581	22812	6860	2399	1106	865	863	1338	677	997	580	177	770	129	179	616	441	137	77	187	140	146	165	191	41	110	120	30	13	14	12	88	13	33	42	53	8	9	10	8	3	10	6	4	14	17	3	3	3	5	3	4	1	2	5	7	1	0	0	0	1	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south31_all	80	54381	27101	10513	5669	3803	2926	2413	2225	1590	1591	1073	852	1118	532	506	754	616	365	277	303	267	225	193	262	128	140	179	85	76	57	58	119	39	61	43	74	30	24	23	32	19	16	8	16	14	10	5	7	5	4	4	2	5	3	2	13	1	7	2	4	1	2	3	0	1	4	1	2	1	4	0	0	0	1	0	2	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	44625	22820	6796	2353	1097	900	939	1346	675	1048	534	191	834	147	186	570	453	154	83	210	158	146	117	194	52	103	150	33	28	16	22	96	9	45	25	56	13	6	8	11	11	6	2	7	12	10	3	1	4	2	1	0	3	1	1	12	1	3	0	1	1	1	0	0	1	4	1	1	0	3	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	54406	26949	10420	5645	3797	2897	2433	2257	1581	1622	1092	850	1105	556	508	774	633	379	295	311	251	232	196	232	142	154	163	83	67	45	58	109	44	48	46	66	23	22	22	28	17	12	12	16	13	12	4	7	5	3	3	4	7	2	2	18	2	7	3	3	0	2	3	0	0	4	0	2	1	4	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	44574	22660	6684	2314	1086	884	929	1376	686	1071	551	183	818	141	187	600	474	152	81	219	144	151	112	158	60	104	132	32	28	15	24	94	11	35	28	46	11	5	6	13	8	4	2	7	8	11	1	1	5	1	2	3	4	1	0	17	1	3	0	1	0	2	1	0	0	4	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	54431	27074	10268	5613	3892	2803	2361	2336	1572	1682	1050	873	1118	585	498	804	615	391	317	312	257	234	197	272	146	167	173	78	54	46	64	80	44	51	46	68	31	21	18	22	16	21	14	13	15	10	4	6	7	2	4	7	7	1	3	15	4	6	1	2	0	3	3	0	0	4	0	4	0	3	0	0	1	2	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	44644	22811	6575	2274	1124	833	881	1459	651	1084	509	206	815	166	162	650	472	169	91	201	148	133	111	207	62	112	145	23	19	14	27	65	13	35	32	50	17	4	6	13	7	8	3	6	9	7	1	1	6	1	2	6	4	1	2	15	2	3	0	0	0	3	1	0	0	4	0	2	0	2	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	54652	27366	10133	5556	3901	2829	2312	2321	1607	1623	1112	847	1091	627	513	786	600	343	305	322	248	247	193	261	152	168	180	84	66	50	58	75	48	55	60	57	27	19	16	21	16	20	16	15	17	11	15	7	10	2	6	8	10	4	3	16	4	7	1	0	1	4	5	0	0	1	1	2	0	1	0	0	1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	44747	23028	6460	2218	1110	803	849	1422	668	1009	542	202	782	176	160	629	475	158	91	191	141	139	107	196	57	107	147	24	21	13	25	61	17	37	45	43	14	2	6	12	8	9	2	2	12	4	8	1	7	1	2	7	6	3	2	16	1	3	0	0	0	3	3	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	54856	27384	10128	5586	3894	2866	2306	2258	1593	1647	1159	835	1084	611	522	796	601	324	303	327	245	242	210	280	152	197	173	80	74	60	56	70	44	45	65	38	26	20	20	20	18	21	20	18	22	13	18	9	10	1	5	10	4	7	2	11	4	7	0	0	1	5	2	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	44938	23012	6527	2244	1126	807	876	1375	652	1041	567	203	761	188	168	635	472	153	88	190	139	131	119	216	54	141	139	31	24	13	20	48	15	31	50	31	13	4	9	12	9	8	7	2	17	2	11	4	5	0	1	8	2	4	2	11	1	3	0	0	0	4	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	54976	27484	10193	5555	3900	2858	2357	2217	1609	1652	1157	816	1020	611	515	748	590	278	274	308	286	226	214	256	134	169	159	79	82	64	54	91	44	36	80	33	21	22	28	18	19	19	22	17	19	17	17	8	7	5	7	6	5	8	4	3	4	6	1	0	1	2	2	1	1	0	2	2	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	44993	23197	6595	2255	1109	822	865	1344	656	1037	586	203	720	180	179	600	456	133	85	178	164	126	130	203	42	128	120	32	27	14	23	68	15	24	61	24	10	4	10	7	9	9	11	2	16	9	12	4	3	1	1	5	2	4	3	2	2	2	0	0	0	1	2	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	54682	27227	10216	5564	3818	2899	2327	2206	1589	1618	1127	803	1063	607	517	715	627	296	274	301	282	220	216	232	132	170	150	83	80	57	50	99	40	48	68	31	19	21	28	20	22	22	19	11	14	16	13	8	5	5	5	7	4	8	3	4	4	3	1	0	1	3	0	1	1	1	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	44644	22973	6658	2305	1035	888	899	1317	638	1026	591	190	772	164	177	573	484	130	86	172	162	124	140	179	47	123	113	32	26	12	20	78	13	41	56	19	9	3	8	5	9	11	12	3	9	9	8	4	2	1	1	6	1	3	2	3	2	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	54517	27175	10260	5737	3846	2909	2428	2244	1599	1630	1102	815	1025	589	511	686	626	309	280	319	306	245	213	238	133	184	146	89	74	56	49	101	46	66	69	36	19	22	24	17	22	23	19	9	12	14	9	9	3	6	4	7	4	6	3	6	4	2	1	1	1	4	0	1	1	1	1	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	44452	22994	6612	2405	1052	886	931	1328	648	1022	583	202	737	155	187	534	477	138	90	197	192	150	144	168	53	132	106	36	22	17	18	84	12	51	56	24	8	2	6	2	8	13	10	3	8	10	5	3	2	1	1	6	1	1	2	5	2	0	0	0	0	2	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_all	80	54019	27160	10230	5733	3789	2913	2384	2208	1633	1604	1105	813	1066	562	526	708	601	325	279	303	309	220	220	235	142	166	146	99	70	62	45	88	46	67	51	54	25	25	22	19	25	24	18	10	14	10	10	9	6	3	1	4	5	4	2	4	3	1	3	2	1	17	0	0	0	1	0	1	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_active	80	44001	22942	6573	2432	1013	888	944	1313	695	1015	564	197	800	136	191	531	455	148	89	185	191	131	145	170	61	115	101	45	19	16	14	76	10	50	39	41	10	2	4	4	11	14	12	3	12	8	4	2	3	0	0	4	2	2	1	4	1	0	1	1	0	15	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_all	80	54281	27057	10260	5735	3715	2890	2380	2199	1552	1576	1116	798	1125	557	525	758	570	332	283	325	301	220	224	220	141	155	126	94	64	59	51	74	42	64	61	54	31	32	25	19	19	23	14	10	18	14	11	10	7	4	1	3	3	2	5	5	2	1	2	3	1	16	1	2	0	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	44273	22834	6586	2463	1026	866	903	1328	678	1010	574	188	850	148	191	569	407	144	93	211	183	138	148	148	60	106	89	45	17	20	17	62	10	49	47	45	10	7	7	6	9	13	7	4	17	11	3	3	3	0	0	3	2	2	3	5	0	1	1	1	0	15	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
