label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96
0.03	south31_all	80	26083	28774	10866	5924	3863	2679	3356	1549	1807	1361	833	692	1139	516	907	513	319	618	535	511	312	192	218	132	164	113	191	140	93	61	69	124	62	36	36	33	22	48	19	18	28	10	15	9	9	15	17	8	21	3	15	5	7	3	6	2	1	4	6	2	2	0	3	2	1	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	12839	18395	6431	3246	2013	1259	1937	724	993	718	383	302	753	246	576	249	133	401	312	333	192	104	139	69	93	73	129	109	42	30	42	59	41	18	20	13	10	27	7	8	24	2	13	5	4	4	12	2	3	0	15	3	4	3	2	1	0	2	5	0	0	0	2	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	25883	28921	10617	5965	3880	2658	3347	1565	1769	1365	840	707	1165	529	910	524	318	561	578	478	307	205	228	122	148	124	178	147	87	53	69	130	64	29	39	37	22	48	21	14	27	9	26	9	6	11	7	9	22	4	11	7	8	1	5	5	1	3	3	1	2	0	3	3	1	3	0	3	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	12715	18538	6193	3215	2033	1229	1889	754	958	704	371	297	730	253	548	260	141	355	318	308	191	110	135	63	75	76	128	101	47	30	42	68	39	15	20	16	9	22	8	5	23	1	21	1	1	4	2	1	2	0	7	4	4	0	2	3	1	1	2	0	0	0	2	2	0	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	25978	29464	10578	5959	3889	2671	3315	1558	1788	1369	872	721	1230	525	886	513	296	547	536	454	301	201	223	119	173	130	181	128	80	51	66	150	64	32	34	39	25	45	19	16	26	9	30	10	6	15	11	8	7	9	14	9	12	5	0	3	1	2	2	0	1	0	1	3	0	2	0	3	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	12772	18872	6180	3171	2025	1233	1886	737	999	707	397	291	769	248	519	262	131	327	299	259	184	110	138	65	97	72	141	68	39	30	32	102	37	15	16	21	13	28	10	8	19	2	19	2	2	7	7	0	0	4	8	4	6	4	0	2	1	1	2	0	0	0	1	2	0	1	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	26221	29363	10296	5894	3869	2687	3363	1606	1739	1317	866	730	1228	511	901	508	311	522	593	446	291	214	237	133	171	134	169	123	76	54	67	135	71	31	33	42	30	59	22	13	21	15	24	18	5	11	16	12	5	9	11	11	10	9	1	5	1	2	0	1	0	0	0	2	0	1	1	4	1	0	1	1	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	12951	18965	5909	3096	2039	1293	1965	758	971	684	407	297	725	242	532	269	134	304	350	260	191	125	135	70	89	70	132	67	37	34	37	94	40	17	13	26	14	33	13	7	13	5	13	4	2	8	13	0	2	4	5	6	6	8	0	3	1	0	0	1	0	0	0	2	0	1	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	25978	29332	10419	5858	4020	2747	3399	1603	1762	1286	869	690	1237	506	866	521	295	547	676	500	347	234	238	138	194	145	148	97	70	52	82	139	82	37	33	38	30	54	21	13	27	15	20	17	2	9	22	15	5	7	8	8	12	10	2	2	1	2	0	2	1	0	1	1	1	1	1	5	1	0	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	12761	18892	5976	3093	2146	1302	2018	743	996	672	408	283	709	229	506	279	129	320	440	291	226	135	130	79	107	78	107	51	37	27	46	101	57	21	10	28	12	28	12	7	17	5	11	6	2	6	17	1	2	5	5	3	9	10	0	1	0	1	0	1	0	0	1	0	0	1	0	3	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	26055	29190	10430	5905	4102	2821	3519	1601	1790	1255	832	723	1183	503	849	519	323	584	706	522	364	229	199	140	192	139	170	84	64	61	92	91	83	52	38	33	27	60	23	20	23	9	26	17	5	5	23	11	15	3	6	6	10	10	3	4	1	2	1	2	2	2	1	2	2	1	2	3	1	0	1	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_active	80	12861	18495	6018	3080	2174	1377	2112	735	1022	640	389	321	708	210	515	264	147	353	461	317	224	136	102	77	106	67	128	52	34	33	57	57	63	34	12	16	9	33	15	9	15	3	15	7	5	2	15	1	5	1	3	4	8	10	1	2	0	1	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	26015	29061	10487	5928	4140	2763	3516	1528	1782	1294	813	721	1237	526	842	516	328	585	675	505	371	235	185	133	191	135	151	118	69	67	99	88	82	55	41	37	24	36	21	19	23	5	26	14	8	6	24	8	14	2	3	7	8	4	3	6	1	2	3	2	2	2	1	3	3	2	3	2	1	4	0	0	0	1	0	1	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_active	80	12911	18490	6062	3151	2164	1338	2097	716	1025	710	348	324	789	227	518	266	147	368	459	311	215	142	95	86	117	70	101	70	36	41	63	54	64	37	16	19	9	23	13	6	14	0	14	6	6	3	15	1	4	1	2	3	8	4	1	2	0	2	0	0	1	0	1	0	1	1	1	1	1	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	26008	29088	10669	6004	4114	2759	3328	1552	1759	1318	826	731	1163	532	800	498	331	591	662	500	350	260	188	133	175	131	155	116	63	63	93	82	64	50	40	31	21	34	24	18	18	6	24	12	9	7	17	10	14	3	1	6	9	2	3	4	2	1	3	1	1	2	1	2	3	2	2	1	0	4	0	1	0	0	0	0	5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
0.03	south38_active	80	12848	18665	6233	3225	2126	1322	1966	712	1033	720	350	340	736	232	487	260	155	368	451	313	199	150	93	79	112	63	93	69	34	42	60	37	48	35	20	13	9	23	14	6	11	2	10	5	6	4	10	4	5	1	0	3	8	0	1	1	0	1	0	0	1	0	1	0	2	1	1	1	0	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	25949	29775	10699	6167	4016	2751	3300	1547	1775	1295	829	728	1154	544	842	498	327	563	590	525	305	271	202	129	186	129	145	107	70	67	82	77	65	42	32	35	20	25	22	15	21	9	24	10	9	9	10	9	7	2	7	6	7	4	3	3	2	1	4	1	0	0	1	1	3	1	1	0	0	4	1	1	0	0	0	1	5	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
0.03	south39_active	80	12749	19269	6203	3324	2003	1316	1898	730	1002	715	367	343	733	260	511	248	152	348	390	344	176	155	105	80	117	71	73	59	34	39	54	37	41	29	16	16	11	16	14	7	10	3	16	4	4	5	6	6	5	1	2	3	3	1	1	0	0	1	1	0	0	0	1	0	2	0	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	26172	29442	10619	6211	3883	2750	3272	1572	1723	1265	816	689	1098	518	824	515	308	607	565	535	357	248	198	130	188	139	158	120	84	70	86	79	68	35	28	23	25	32	24	11	21	11	31	10	10	14	20	9	8	3	8	5	7	5	3	3	2	0	1	0	0	0	2	0	1	1	1	0	0	5	1	1	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south40_active	80	12823	18854	6160	3399	1950	1343	1853	727	971	662	371	325	699	229	493	260	138	362	365	347	208	136	105	71	112	75	83	66	45	42	61	31	46	21	15	12	10	19	12	5	10	7	24	6	6	8	17	6	4	2	2	3	3	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
