label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113
0.03	south26_active	80	17069	7059	5748	1934	3785	1431	1144	2824	2638	310	723	494	603	532	392	202	486	371	146	162	61	323	270	206	221	193	43	44	126	39	43	37	27	22	20	31	4	31	15	5	6	6	14	12	18	18	10	11	16	5	9	0	1	6	4	3	0	1	3	0	4	15	0	0	0	2	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	30159	13314	9130	5099	5360	3140	2434	3302	3098	1240	1266	970	963	834	665	515	659	524	342	320	266	402	334	269	287	242	117	105	176	83	78	84	64	57	46	62	30	51	43	22	31	16	23	29	23	26	17	15	18	16	13	9	2	10	10	6	1	5	5	6	3	15	3	1	0	2	1	2	0	0	2	1	1	1	2	1	3	0	3	1	1	0	2	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	16626	6841	5458	1879	3720	1419	1111	2608	2592	314	668	437	587	498	372	203	472	376	131	170	66	309	275	197	229	200	38	42	136	27	34	45	24	17	17	40	4	37	18	2	9	8	13	17	11	17	11	7	13	4	9	1	0	6	5	2	0	2	4	0	2	14	1	1	0	2	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	30903	13622	9434	5137	5730	3246	2462	3405	3375	1252	1246	975	990	892	704	530	753	557	329	326	266	408	385	246	313	256	128	113	162	85	69	80	74	54	40	66	41	44	47	30	24	18	23	30	18	26	20	24	24	15	17	12	3	19	9	7	3	5	5	6	8	7	3	1	1	0	1	2	0	0	2	1	0	3	2	1	2	0	2	1	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	17690	7361	5855	2055	4137	1542	1163	2714	2898	296	668	475	651	574	408	202	568	409	147	188	66	318	328	177	265	216	41	46	126	35	31	41	29	15	11	44	10	32	24	5	10	8	12	17	7	19	16	16	20	4	13	2	0	17	2	3	1	3	4	0	6	6	1	1	0	0	1	1	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	31804	13915	9735	5166	6022	3211	2522	3495	3461	1252	1265	977	1078	965	716	525	780	595	319	331	262	404	429	280	394	247	142	112	188	90	84	76	80	54	44	68	36	45	42	35	36	20	25	30	16	26	22	24	21	11	13	10	4	18	9	6	3	4	7	7	10	0	4	1	1	1	1	1	3	1	2	1	0	3	2	4	2	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	18865	7736	6285	2098	4482	1571	1275	2832	2993	270	711	526	749	633	434	209	591	440	152	199	71	310	378	215	346	210	45	43	149	38	44	38	29	14	9	48	13	33	20	10	19	5	14	16	6	19	17	16	16	2	10	2	1	15	3	3	1	2	2	0	8	0	2	1	0	0	0	0	3	1	1	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	32604	14190	10123	5205	6301	3262	2575	3703	3723	1238	1294	999	1141	974	687	520	807	600	341	355	240	459	544	278	363	230	150	111	184	96	83	71	87	54	50	64	41	44	37	33	42	22	20	28	16	25	19	21	21	13	13	8	8	18	13	7	5	9	8	5	10	0	3	4	1	3	2	2	3	4	0	0	2	3	1	4	3	0	1	5	1	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	20146	8173	6766	2248	4747	1650	1336	3031	3245	268	760	574	825	667	442	203	633	449	162	219	63	357	489	216	315	195	48	44	150	47	42	36	36	14	14	43	14	33	15	11	20	4	13	12	9	19	14	14	18	4	8	2	3	15	6	5	1	5	3	0	7	0	1	3	0	2	0	1	3	4	0	0	0	3	0	1	1	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	32154	14181	10293	5197	6003	3302	2568	3858	4023	1211	1321	1053	1114	892	679	553	803	598	393	356	285	455	499	308	394	311	109	109	214	100	110	77	64	67	53	60	43	50	42	18	28	35	33	26	30	49	17	33	22	9	44	8	10	11	9	13	7	3	6	3	0	12	9	5	2	5	2	5	6	0	2	3	3	1	0	3	1	1	12	5	0	0	1	0	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
0.03	south31_active	80	19911	8236	6977	2253	4576	1742	1345	3267	3532	239	771	561	757	609	440	238	664	458	189	198	64	399	425	239	341	270	31	50	191	50	63	43	20	22	15	31	11	35	23	8	14	15	12	14	16	40	14	25	16	1	41	0	7	10	4	6	1	0	4	1	0	10	7	2	1	1	1	0	6	0	0	0	1	1	0	0	1	1	11	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south32_all	80	32486	14027	10133	5274	6084	3316	2619	3937	3945	1230	1331	1054	1083	911	678	557	767	595	380	355	286	472	494	326	384	372	103	121	225	108	101	64	62	61	52	61	48	42	43	24	29	30	33	24	34	46	22	32	28	8	44	4	13	7	7	10	10	6	5	5	0	12	6	4	3	2	2	2	7	0	2	2	1	1	0	3	0	0	11	10	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_active	80	20296	8153	6932	2288	4626	1765	1379	3318	3494	273	772	572	731	659	446	248	621	456	180	193	71	414	423	267	330	323	33	55	197	62	52	28	22	14	15	35	12	25	26	9	14	16	15	14	20	41	14	25	18	0	41	0	10	6	4	4	2	1	2	1	0	10	4	3	2	0	2	0	7	0	0	0	1	1	0	0	0	0	11	10	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_all	80	32771	14017	9956	5252	6033	3342	2642	3827	3832	1235	1326	1061	1048	916	710	562	768	593	391	352	289	463	554	351	372	325	111	140	254	101	91	69	62	66	60	45	45	46	49	24	32	34	35	25	25	47	24	27	23	10	44	7	12	9	5	7	12	8	7	7	2	6	6	3	4	0	2	3	9	0	2	1	1	2	1	3	0	0	11	7	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	20446	8098	6800	2301	4578	1749	1402	3238	3378	293	751	577	716	675	448	242	611	442	187	214	76	395	492	280	323	277	38	63	222	58	49	27	22	11	19	26	9	33	28	10	12	20	19	13	16	40	13	19	12	1	40	1	10	7	3	3	5	2	4	4	2	5	4	2	2	0	2	0	7	0	0	1	1	1	0	0	0	0	11	7	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	32546	14076	9796	5204	5896	3327	2534	3814	3820	1265	1325	1102	967	948	713	546	754	571	367	365	285	456	548	326	364	315	126	127	239	107	87	76	69	54	53	38	47	53	56	32	27	35	30	28	28	57	31	30	24	17	23	7	11	6	5	5	15	9	7	10	2	4	3	4	3	3	4	6	3	1	2	2	2	3	1	1	1	0	0	5	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	20128	8085	6684	2304	4429	1671	1291	3222	3362	298	744	647	636	696	428	228	601	432	165	207	71	375	481	255	325	269	43	58	206	62	49	29	29	8	19	23	11	38	29	14	6	21	17	14	15	47	19	24	16	4	20	2	10	3	2	2	6	3	2	6	2	4	1	2	1	2	3	1	1	0	0	2	1	2	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	31434	13866	9566	5142	5819	3276	2496	3500	3653	1258	1318	1068	977	946	752	510	738	526	359	357	272	395	539	276	381	269	133	127	186	107	100	71	63	53	48	39	43	53	43	35	24	31	32	21	23	51	22	25	16	16	14	10	10	8	6	4	16	8	6	10	3	6	2	3	2	3	4	5	2	2	1	3	2	2	2	1	1	0	0	5	0	0	1	2	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	18658	7737	6321	2199	4289	1583	1227	2880	3150	296	716	602	658	642	454	209	569	386	164	206	63	314	474	211	328	230	39	53	149	55	51	30	25	9	15	23	14	37	21	15	6	15	17	13	12	42	16	21	12	6	10	2	9	6	1	1	6	2	2	6	3	6	0	1	0	2	3	1	0	1	0	2	1	1	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	30480	13726	9245	5092	5580	3168	2401	3163	3320	1284	1276	1085	988	941	696	510	673	508	366	333	268	412	500	297	343	265	143	114	162	100	93	73	62	43	47	47	45	56	37	33	18	25	28	19	20	53	18	20	19	17	10	12	8	8	8	6	11	7	9	8	5	2	3	4	0	3	3	3	1	2	0	3	3	1	1	0	1	0	0	0	0	0	2	2	0	1	0	1	1	3	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
0.03	south36_active	80	17312	7393	5866	2026	4036	1438	1110	2528	2816	305	693	580	658	607	399	197	504	377	155	182	53	327	428	225	291	223	41	39	122	50	43	34	18	9	11	24	12	35	16	12	5	13	12	11	11	45	13	16	13	6	6	2	5	6	2	2	4	1	4	4	2	2	0	1	0	2	2	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	29845	13497	9007	5100	5528	3087	2465	3045	3042	1288	1269	1044	1026	877	660	490	651	479	344	333	265	399	396	282	361	274	131	116	161	90	99	81	63	53	48	61	50	62	39	41	23	29	27	19	12	28	18	16	14	14	11	11	15	5	5	5	6	4	6	7	5	2	3	5	0	2	2	5	0	2	1	5	2	5	3	0	2	0	0	0	0	0	1	2	1	1	0	0	1	2	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
0.03	south37_active	80	16326	7099	5545	1914	3892	1388	1124	2395	2527	319	671	528	681	541	366	183	459	330	140	173	54	310	325	205	297	227	36	40	120	38	57	28	12	15	9	31	13	39	19	10	8	12	11	12	9	23	11	11	9	3	8	3	8	4	1	1	2	0	2	2	2	2	1	2	0	1	1	2	0	2	1	2	1	5	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	30665	13832	9238	5119	5811	3106	2446	3256	3150	1262	1271	1087	1125	898	627	520	710	504	342	347	271	397	404	275	314	279	142	127	188	99	94	71	69	50	48	72	49	54	44	37	28	26	26	23	14	25	28	12	21	10	11	11	15	5	5	7	6	3	7	6	5	3	4	3	0	1	2	4	0	3	1	5	1	5	2	1	2	0	0	0	0	0	1	1	1	1	2	0	1	2	1	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
0.03	south38_active	80	17520	7447	5819	1948	4280	1493	1192	2596	2644	302	703	585	779	585	365	210	538	357	136	188	70	302	333	191	254	229	50	52	152	48	60	24	13	14	9	47	8	30	27	10	9	12	9	13	11	20	21	8	15	0	7	3	8	1	2	3	3	0	4	1	2	3	1	1	0	0	0	3	0	2	1	3	0	5	0	1	2	0	0	0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	31465	14122	9872	5191	6093	3420	2541	3556	3275	1305	1275	1090	1176	916	677	537	765	568	352	371	264	388	410	266	346	284	142	134	228	104	90	71	62	60	51	71	48	58	54	35	29	37	25	29	13	25	29	16	24	6	15	6	13	6	8	8	4	3	4	4	2	2	3	4	1	1	5	5	3	2	1	5	0	5	2	1	2	0	1	0	0	0	2	1	1	1	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	18736	7829	6526	2064	4573	1731	1259	2919	2769	308	728	592	828	614	410	234	606	405	144	202	73	294	340	195	289	238	52	61	188	50	55	17	15	20	13	44	11	36	30	9	9	18	10	16	8	20	24	10	19	0	12	2	7	2	6	6	4	0	3	1	1	2	1	1	1	0	0	3	3	1	1	3	0	5	0	1	2	0	1	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	32450	14387	10263	5198	6223	3556	2630	3893	3527	1300	1244	1060	1148	979	749	541	777	611	344	371	262	398	447	269	355	274	136	133	199	103	111	69	60	64	39	69	44	55	42	26	33	37	31	23	24	21	27	20	23	8	15	10	12	11	6	9	7	5	5	4	0	3	3	3	1	4	4	5	3	3	1	2	1	0	1	1	2	0	1	0	0	1	1	1	1	1	2	3	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	20016	8296	7010	2196	4719	1831	1388	3237	3042	292	737	580	816	688	470	244	651	452	146	203	69	305	380	200	301	223	52	66	157	49	62	24	17	22	11	46	12	36	22	10	12	20	15	14	13	18	21	15	19	1	12	2	6	5	5	6	5	2	2	3	0	3	0	1	1	1	0	2	3	2	1	2	0	0	0	1	2	0	1	0	0	1	1	0	1	1	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
