label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113
0.03	south26_active	80	21084	4995	5738	2360	1644	1528	829	1201	676	1251	637	467	406	262	433	245	205	249	165	257	254	163	68	80	117	75	89	61	110	70	54	71	36	27	33	58	26	22	52	20	11	20	11	12	11	1	18	8	7	4	13	2	8	2	4	2	9	3	2	1	1	2	0	3	6	0	13	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	36363	10456	9958	4881	3364	2953	1853	2094	1352	2070	1177	914	811	573	733	490	433	423	314	443	439	276	165	157	219	122	159	121	127	97	91	120	61	48	51	91	39	48	81	36	22	46	28	23	20	11	21	16	9	7	12	6	6	7	10	2	16	19	5	8	7	7	2	14	6	4	13	2	3	2	0	1	0	1	0	1	3	4	0	0	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	21543	4956	5843	2384	1674	1518	834	1172	670	1203	611	482	409	253	435	249	226	230	156	280	266	163	70	79	130	72	84	65	65	65	54	73	35	20	22	52	21	23	46	21	10	30	15	13	10	1	13	10	4	4	8	2	6	4	9	2	13	9	3	1	0	3	0	2	6	0	13	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	36182	10454	10139	4843	3367	3021	1832	2078	1335	1942	1249	941	778	582	716	480	437	435	307	504	406	271	173	153	205	116	143	125	143	111	97	119	63	52	55	85	34	48	83	37	22	46	28	21	21	10	21	12	11	10	17	5	3	12	10	2	20	13	4	7	9	7	2	6	3	4	3	2	3	2	0	1	18	3	1	1	4	4	3	0	0	0	2	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	21422	4939	5978	2461	1717	1558	809	1171	662	1131	636	504	403	270	426	249	232	230	142	337	242	146	81	73	121	65	76	63	77	76	55	75	35	23	25	55	12	27	37	21	11	30	19	11	12	2	10	6	6	6	12	2	1	6	7	2	12	9	1	0	1	3	0	2	0	0	3	1	0	0	0	0	17	0	0	0	2	3	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	37007	10639	10576	4817	3486	3087	1826	2157	1432	1977	1251	997	797	577	723	517	454	450	282	502	418	269	182	155	192	114	164	123	180	122	95	122	70	45	60	104	32	50	74	42	18	38	23	16	21	12	20	15	9	11	18	5	3	10	10	4	19	9	4	5	10	4	3	1	4	3	1	2	0	0	0	0	20	4	5	1	3	3	3	0	0	0	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	22007	5071	6237	2489	1754	1595	804	1240	745	1161	651	540	419	279	439	258	251	238	132	333	247	148	95	76	124	57	94	62	90	80	51	75	40	15	28	67	10	27	28	20	12	26	16	7	9	6	8	7	5	6	15	2	1	4	7	4	12	8	1	0	2	1	0	1	0	1	1	1	0	0	0	0	19	1	4	0	2	3	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	36016	10385	10181	4655	3468	2993	1804	2165	1426	1846	1270	999	746	538	680	485	440	478	266	509	372	273	201	157	217	112	154	126	175	134	103	124	71	33	60	113	36	43	86	39	22	28	26	17	16	16	18	18	15	12	17	6	5	10	5	4	17	9	1	3	10	2	6	1	4	3	1	4	1	1	0	2	20	5	5	0	2	0	3	0	0	0	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	21152	4873	5848	2368	1705	1521	787	1215	708	1070	643	536	386	261	384	237	233	262	123	327	228	149	109	80	140	51	84	64	101	83	56	76	40	12	34	74	16	20	51	16	14	19	15	9	7	9	5	9	9	7	15	4	3	5	1	4	10	7	0	0	7	0	2	0	0	2	1	3	1	0	0	0	19	2	4	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	37309	10519	10436	4940	3420	3033	1903	2285	1441	1972	1211	912	773	553	730	466	441	449	273	571	385	281	179	150	239	119	167	128	182	98	80	108	58	51	57	74	37	33	81	55	24	39	19	18	25	15	15	14	24	7	60	13	13	15	6	6	9	11	6	4	6	1	3	3	6	5	10	1	0	1	4	1	1	2	2	2	1	2	0	2	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	22178	5095	6075	2484	1691	1598	846	1298	746	1171	665	504	382	251	434	226	215	254	136	349	225	170	97	68	151	69	102	64	104	52	44	76	27	25	35	51	18	15	50	30	12	20	11	3	13	7	3	4	14	5	33	8	11	7	2	3	3	5	1	3	2	1	1	3	2	2	9	1	0	1	1	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	37219	10458	10396	4901	3452	3099	1839	2300	1438	2031	1164	945	763	571	686	455	422	463	288	583	369	292	170	156	243	139	172	125	159	107	92	107	58	56	57	80	42	40	84	49	30	41	18	21	26	18	13	18	18	9	41	11	11	12	8	6	15	7	4	7	8	1	2	4	6	4	10	0	0	2	1	1	0	2	2	2	1	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	22172	5134	6056	2393	1672	1649	824	1320	745	1188	647	505	370	274	421	215	217	258	127	359	192	183	85	74	150	78	107	56	88	53	52	67	35	30	31	50	28	13	56	26	13	13	9	3	14	8	5	6	12	7	26	5	8	4	4	4	7	2	2	5	4	1	0	4	2	1	9	0	0	2	1	0	0	2	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	37249	10605	10446	4818	3491	3132	1834	2230	1458	1972	1180	975	768	559	713	453	438	467	292	533	431	249	177	169	267	162	173	115	154	110	95	89	49	48	53	85	36	37	81	50	30	44	22	18	22	14	14	24	15	10	29	10	10	13	8	4	15	5	6	8	6	1	2	1	6	6	10	2	0	2	0	0	0	2	0	1	0	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	22122	5194	6118	2412	1662	1643	819	1252	746	1192	641	504	399	260	416	236	231	260	137	327	236	136	85	86	162	89	100	47	82	58	52	57	34	29	28	47	22	12	60	29	14	14	12	4	13	6	7	6	9	10	17	4	6	5	5	3	7	2	3	6	4	1	0	1	2	3	9	0	0	2	0	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	37720	10676	10440	4833	3523	3082	1858	2195	1427	1932	1188	1001	804	587	721	474	446	448	313	554	430	253	182	174	268	171	171	118	174	108	98	99	64	46	52	77	51	33	82	37	28	41	19	17	15	12	20	25	11	11	26	13	14	7	9	5	14	3	5	7	4	4	1	8	2	4	7	3	1	3	0	1	0	3	0	1	1	4	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	22480	5223	6123	2409	1699	1585	846	1250	707	1203	638	507	423	268	420	241	233	244	141	324	229	147	87	93	165	87	103	44	98	55	51	54	45	28	25	37	30	11	66	21	13	18	11	5	8	4	14	7	7	11	16	7	7	4	6	4	5	0	3	5	3	3	0	8	2	3	6	1	0	3	0	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	37329	10591	10407	4792	3469	3077	1852	2102	1435	1890	1213	959	808	581	716	479	427	436	283	511	440	266	204	191	236	151	175	120	184	122	92	117	57	50	47	78	44	30	65	37	23	32	22	16	11	13	17	20	18	16	25	9	14	5	9	10	7	4	4	6	1	4	2	7	1	2	4	4	2	1	0	3	0	1	1	0	1	4	0	0	1	0	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_active	80	22194	5157	6156	2378	1658	1543	825	1123	695	1187	658	488	436	272	401	248	215	250	138	300	233	148	97	97	132	76	112	49	106	70	50	65	39	22	21	34	25	12	43	19	11	18	10	7	6	5	12	8	13	13	17	5	9	3	4	8	4	2	2	3	0	3	1	7	0	2	4	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	37447	10588	10356	4785	3437	3089	1855	2172	1377	1974	1216	952	833	612	703	515	452	441	274	515	457	256	186	202	235	119	174	111	182	115	79	117	59	50	62	71	50	35	75	34	22	32	24	17	11	16	16	15	19	12	27	14	18	7	5	10	4	7	5	3	17	5	1	7	1	2	3	3	2	1	2	3	3	1	2	0	1	2	1	3	1	0	3	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south36_active	80	22380	5212	6178	2365	1705	1561	825	1167	674	1246	678	504	443	275	381	246	237	246	121	306	247	130	96	111	129	55	107	51	101	75	42	68	39	18	31	37	28	10	47	17	11	19	13	7	6	7	13	9	14	9	22	4	12	3	1	8	1	4	1	1	16	4	1	7	0	1	3	1	0	1	0	0	2	1	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	37629	10369	10441	4807	3444	3026	1829	2164	1430	1948	1242	863	788	571	733	498	440	464	253	522	440	267	189	205	251	122	165	102	205	116	75	120	57	55	70	103	44	29	72	37	21	37	30	22	11	17	13	15	16	9	22	13	13	10	3	11	6	6	7	4	17	3	3	4	2	4	3	2	4	1	2	2	4	2	2	2	1	0	1	3	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south37_active	80	22401	5080	6254	2381	1709	1557	788	1144	719	1194	695	455	429	262	444	233	248	253	116	318	247	136	92	108	143	53	98	46	124	79	39	72	33	19	41	64	25	10	45	16	12	19	13	10	5	9	8	9	11	5	19	4	10	6	0	7	1	4	2	2	16	2	2	3	1	3	3	0	1	0	0	0	2	2	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	38112	10334	10640	4813	3449	3052	1800	2248	1493	1981	1233	874	761	574	747	488	447	458	268	544	446	264	175	196	259	131	199	110	205	106	89	103	51	57	73	122	47	24	60	35	23	35	31	23	12	17	13	17	16	6	23	15	11	12	4	11	10	6	5	6	21	4	4	5	1	10	3	1	2	1	3	1	5	2	1	2	4	0	1	3	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
0.03	south38_active	80	22777	5017	6397	2392	1713	1645	793	1196	763	1191	702	434	391	248	448	220	259	264	118	342	261	143	85	100	148	61	105	54	120	68	48	61	25	20	42	73	29	9	38	12	11	16	17	12	5	10	8	9	10	2	20	3	8	8	1	7	6	4	1	3	20	2	2	3	1	9	3	0	1	0	0	0	2	2	0	0	2	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_all	80	37964	10358	10724	4835	3437	2998	1741	2222	1477	1959	1232	883	783	570	753	477	466	455	272	515	455	245	160	184	242	133	185	116	209	127	86	122	58	57	62	124	51	20	58	43	17	34	33	23	14	14	20	17	15	3	22	15	5	16	7	8	9	2	3	4	6	6	6	6	3	9	1	4	3	1	3	0	2	2	0	2	4	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south39_active	80	22609	4963	6378	2407	1688	1622	744	1216	752	1111	678	432	401	251	470	225	251	264	122	308	268	136	84	90	147	56	99	53	125	89	46	68	30	24	36	83	28	11	38	19	8	15	22	13	6	10	13	7	9	1	19	3	2	10	5	4	6	2	1	2	4	2	2	4	2	8	1	3	2	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_all	80	37835	10359	10751	4946	3444	2920	1783	2255	1449	1975	1232	894	763	576	722	458	461	450	277	523	445	291	162	170	252	125	187	124	203	134	92	129	61	66	70	144	46	33	63	39	23	24	30	26	13	15	21	18	17	9	14	13	6	18	10	15	8	1	5	3	6	5	5	3	4	10	1	3	4	0	3	1	2	2	0	0	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
0.03	south40_active	80	22672	4945	6380	2470	1661	1573	787	1242	738	1155	679	441	379	260	446	234	240	268	131	344	262	170	78	79	145	60	101	59	130	90	46	70	31	32	38	106	24	15	37	14	8	11	21	14	7	8	15	8	11	3	10	8	3	11	7	6	8	1	4	2	4	2	1	2	3	9	1	3	3	0	0	1	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
