label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114
0.03	south26_active	80	13293	10033	10339	1884	2899	2574	2465	1072	573	1060	877	343	813	261	538	523	650	433	225	157	203	113	164	78	164	64	160	51	91	50	46	43	93	44	44	26	17	12	18	42	10	53	25	8	21	11	4	7	10	5	9	8	2	5	5	5	23	1	2	3	1	17	4	2	1	0	3	0	0	1	1	0	0	0	0	2	0	0	5	1	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
0.03	south27_all	80	25287	16431	15464	4214	4843	4183	3753	2001	1282	1773	1450	775	1252	549	921	900	933	693	383	271	356	221	260	171	239	125	214	89	194	89	60	84	127	78	97	42	31	29	35	61	26	62	35	17	30	15	19	19	12	13	15	6	9	11	12	7	11	1	15	5	6	15	5	2	2	3	2	1	2	1	2	1	0	1	0	2	3	2	5	2	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	15	0
0.03	south27_active	80	12924	9726	9929	1925	2826	2543	2320	1083	579	1076	881	365	800	255	538	563	575	410	207	152	200	105	164	77	140	50	138	40	122	54	42	45	82	41	57	23	14	10	16	47	10	51	27	8	18	5	6	10	7	5	8	2	4	7	6	4	7	1	12	3	1	13	1	2	1	2	2	1	0	1	1	0	0	0	0	2	0	1	5	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
0.03	south28_all	80	25226	16129	15669	4198	4897	4266	3744	1935	1288	1723	1407	810	1284	559	916	845	902	689	393	305	336	221	259	178	254	132	204	93	183	91	61	74	113	84	107	45	35	31	27	59	23	44	36	12	24	12	14	21	19	15	16	3	15	12	19	6	9	3	15	6	4	10	3	2	2	3	1	1	3	1	1	2	1	1	0	0	1	2	5	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	15	0
0.03	south28_active	80	12867	9428	10014	1946	2803	2542	2318	1037	574	1053	838	390	835	265	533	527	539	397	202	155	198	109	148	84	151	54	112	42	121	61	40	36	67	40	69	25	17	8	11	45	10	28	24	4	17	7	6	12	13	7	7	0	7	8	13	4	7	1	12	5	2	8	1	1	0	2	1	1	1	1	1	1	1	0	0	0	0	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
0.03	south29_all	80	25496	16299	15783	4298	4920	4266	3801	1953	1266	1762	1449	800	1282	565	941	846	885	651	417	300	326	227	281	176	237	136	215	102	178	91	57	77	101	68	113	48	39	27	27	61	20	45	36	21	17	11	17	17	24	14	22	6	18	15	14	6	6	2	15	7	3	10	3	3	2	2	0	1	2	1	1	3	1	2	0	0	0	3	2	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	13017	9594	10035	2031	2805	2525	2354	1057	577	1098	849	387	872	289	555	538	525	391	219	147	195	108	157	85	150	56	122	45	118	63	33	38	58	27	70	24	19	9	14	42	11	28	22	12	8	6	8	10	17	6	13	1	9	8	12	4	5	0	13	7	2	9	1	1	0	2	0	1	1	0	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	25919	16732	16657	4363	5300	4420	3972	2001	1253	1846	1512	805	1266	616	924	813	932	634	435	307	359	235	279	182	254	136	258	103	163	92	70	82	100	78	114	43	47	30	30	63	21	33	41	21	19	14	15	13	27	11	25	14	19	13	14	6	9	4	13	5	2	11	2	2	1	1	1	2	2	3	2	2	2	1	1	0	0	2	2	0	0	1	2	0	2	1	2	0	0	0	0	0	0	1	0	3	0	4	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	13376	9923	10799	2091	3032	2628	2483	1095	557	1120	891	384	845	314	553	545	569	380	247	135	213	114	154	102	170	64	147	46	109	55	37	41	59	35	79	20	26	10	15	43	10	16	23	13	9	6	9	11	20	5	13	4	13	9	14	2	8	2	10	5	1	9	2	0	0	1	1	2	1	0	1	2	1	1	1	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	1	0	4	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	25389	17363	17035	4324	5008	4367	3921	1980	1279	1886	1486	734	1446	632	919	847	959	709	402	299	333	198	301	175	282	122	290	118	211	94	65	96	108	85	98	42	50	30	39	78	25	45	29	12	18	22	13	8	17	2	11	15	14	5	15	7	5	5	8	8	8	9	2	5	2	1	3	1	1	0	5	1	0	3	1	6	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south31_active	80	13068	10277	10980	2011	2868	2549	2353	1050	598	1205	929	357	937	309	534	512	631	464	218	133	183	99	191	75	198	57	173	68	155	44	29	45	56	55	55	15	24	13	18	42	12	29	15	3	9	2	7	3	6	1	7	10	12	4	8	6	2	4	5	3	6	3	1	4	0	0	2	0	1	0	3	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	25158	16662	15984	4280	5026	4286	3800	1957	1306	1887	1462	759	1287	606	847	742	953	647	408	273	324	173	298	167	257	132	269	115	221	90	56	98	101	86	80	38	55	32	45	73	17	45	31	18	18	21	13	9	15	3	11	14	16	3	13	7	7	4	8	6	9	13	1	6	2	4	5	2	2	0	5	1	2	4	1	7	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	12817	9825	10313	1973	2901	2508	2295	1006	603	1181	884	369	807	282	478	439	609	407	226	127	187	81	178	72	175	68	175	55	161	39	30	42	60	56	45	13	22	14	20	41	5	28	14	8	11	6	6	4	4	2	10	10	13	3	3	7	4	3	5	3	8	12	1	4	0	2	4	0	2	0	4	1	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	24737	16160	15535	4182	5035	4169	3614	1881	1270	1843	1393	759	1186	584	834	695	942	663	373	261	354	170	269	171	214	134	264	95	202	96	69	88	91	83	59	36	55	34	49	75	18	55	26	26	20	20	9	8	13	6	11	12	14	2	11	8	7	5	11	4	14	12	4	3	2	3	5	6	2	1	2	0	2	1	0	1	0	2	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south33_active	80	12397	9421	9988	1894	2874	2502	2153	932	558	1098	804	362	726	266	468	425	584	421	207	114	208	82	139	80	144	70	179	42	136	43	32	36	59	55	35	15	19	14	25	49	6	30	15	19	12	6	5	3	6	3	9	7	7	2	2	5	5	3	7	1	12	10	4	2	1	2	4	2	2	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	24160	15479	14599	4152	4894	3899	3500	1882	1235	1796	1405	741	1098	587	817	692	856	577	352	254	341	178	254	166	210	136	230	81	161	82	67	79	90	67	45	35	55	35	45	84	23	47	33	26	18	18	13	10	15	11	8	7	15	3	10	5	3	4	8	5	14	12	5	1	3	3	4	6	4	3	1	0	4	1	0	4	0	2	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	11971	8927	9196	1851	2774	2334	2119	941	526	1044	807	339	648	256	464	382	524	348	203	115	203	84	128	80	138	77	152	34	102	34	27	38	57	41	25	15	20	17	21	62	10	27	23	19	13	6	7	3	6	6	4	4	8	2	2	2	3	3	5	2	10	10	5	0	1	2	4	2	2	2	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	24149	15308	14588	4107	4837	3883	3513	1876	1258	1717	1436	718	1107	594	830	737	866	582	360	265	358	198	233	169	202	137	219	84	148	76	66	78	105	53	46	28	41	32	46	70	23	46	32	19	19	16	11	11	19	11	7	9	12	3	14	8	12	3	6	10	15	5	5	1	3	3	3	5	2	4	1	0	2	1	0	4	0	3	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south35_active	80	11998	8749	9171	1820	2693	2253	2090	956	522	991	810	319	685	266	472	405	559	346	204	120	201	99	123	85	130	72	128	38	88	39	31	47	67	28	28	11	17	15	22	48	12	27	21	12	13	5	7	3	8	5	2	5	3	2	11	3	6	2	3	5	11	3	5	0	1	2	3	2	0	3	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	24175	15115	14345	4132	4740	3911	3585	1865	1261	1725	1431	737	1129	595	783	755	805	607	372	274	363	222	244	160	188	136	204	91	141	72	77	90	135	57	57	28	34	33	40	54	27	27	36	14	17	15	11	10	19	12	11	6	12	4	18	7	14	3	4	9	11	6	5	1	2	2	1	3	3	6	3	0	2	0	1	4	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south36_active	80	12015	8616	9048	1819	2635	2288	2138	940	549	1016	820	313	698	272	458	414	536	386	198	125	214	109	133	83	110	69	112	48	79	40	36	60	94	34	33	10	17	18	16	40	11	17	20	7	11	5	7	3	8	4	3	2	5	2	15	3	8	2	2	5	8	4	5	0	0	2	1	1	0	3	2	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	24275	15199	14416	4091	4776	3948	3531	1825	1271	1728	1407	718	1088	621	802	786	831	640	358	257	333	229	211	156	176	125	216	91	139	75	68	88	130	62	53	32	32	28	37	50	24	36	41	15	18	15	17	10	17	5	10	12	12	4	21	8	14	3	8	7	7	5	4	1	4	2	2	4	3	4	7	0	1	0	1	1	3	1	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	12121	8633	9042	1821	2678	2269	2068	899	562	1026	784	295	679	292	480	460	566	406	181	116	192	107	110	80	95	59	108	46	91	43	36	55	96	35	29	14	15	16	21	31	8	23	25	5	7	7	10	4	8	0	3	5	6	3	18	4	8	2	5	3	5	5	4	0	3	2	2	2	0	2	2	0	0	0	0	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	24613	15644	15065	4225	4724	4043	3548	1876	1235	1793	1467	745	1176	621	796	809	833	685	358	262	326	225	232	148	197	117	234	91	146	80	75	94	126	91	65	34	37	34	48	42	29	46	42	16	18	12	16	6	12	6	15	15	12	5	22	6	9	6	8	4	4	6	5	3	4	1	2	3	3	3	6	0	0	0	1	0	3	0	2	2	1	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	12435	8913	9688	1917	2706	2327	2113	946	546	1084	798	320	746	296	464	507	558	434	192	120	189	105	135	74	109	56	131	47	101	42	40	54	85	46	35	14	21	17	27	28	7	33	25	5	6	7	10	4	6	2	6	6	7	4	15	2	6	3	5	1	2	6	4	0	3	1	2	2	0	1	1	0	0	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	25085	16344	15824	4286	4834	4238	3601	1894	1253	1929	1506	771	1236	626	912	850	843	751	351	254	314	201	235	148	237	113	247	102	169	77	89	86	114	98	72	44	42	30	47	49	26	41	40	8	22	13	17	9	14	7	13	17	13	5	16	4	3	7	9	1	4	6	4	5	6	0	1	1	2	1	6	0	0	1	0	0	4	0	3	1	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	12812	9446	10197	1944	2796	2481	2226	953	550	1187	834	347	763	304	531	526	541	465	188	108	186	95	141	74	143	53	152	47	110	35	48	41	74	53	39	17	24	17	27	36	8	26	27	1	11	7	9	6	5	4	4	9	7	3	10	2	0	4	6	0	2	5	3	2	4	0	1	1	0	0	2	0	0	1	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	25717	17146	16422	4374	4908	4406	3798	1932	1203	1898	1571	759	1347	631	882	899	875	805	363	265	341	215	237	159	255	124	270	104	197	74	82	94	106	97	96	41	46	26	42	62	24	31	47	15	17	21	17	12	24	7	14	15	17	5	18	4	4	7	5	2	1	5	6	5	4	0	0	0	2	1	1	0	1	1	1	0	1	0	2	1	1	0	2	1	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	13373	10083	10724	2029	2865	2634	2383	974	530	1156	888	362	839	312	511	552	562	504	193	121	209	100	146	87	151	60	181	53	126	33	43	45	53	54	60	18	27	12	22	45	7	17	31	4	8	10	12	6	15	5	5	9	11	3	12	3	1	4	2	1	0	4	5	2	3	0	0	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
