label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98
0.03	south31_all	80	9220	11924	2629	5046	2211	2520	1382	578	808	462	367	306	376	459	217	347	163	240	162	88	83	85	71	54	81	46	42	29	68	28	21	19	50	18	12	9	21	14	12	13	22	11	6	5	12	5	7	4	9	2	2	2	1	1	3	1	5	2	3	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	3471	10563	1084	4457	1639	2160	1080	177	592	129	133	69	269	401	113	294	57	186	121	20	42	44	35	13	57	18	14	7	55	16	11	10	39	6	2	7	15	2	12	2	17	1	1	2	8	1	6	2	6	2	1	1	0	0	3	1	4	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	9189	12192	2626	5106	2251	2541	1398	601	805	467	394	300	358	471	209	326	159	260	154	92	85	90	75	52	79	39	40	31	97	30	25	18	52	21	13	14	23	14	11	12	20	6	6	4	12	6	11	5	7	2	1	2	1	1	3	1	6	2	3	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	3458	10812	1071	4532	1687	2178	1093	187	591	139	133	71	257	398	103	259	59	206	118	23	40	44	39	12	55	15	10	12	87	18	16	10	45	8	1	13	14	2	10	2	17	1	1	2	8	3	7	2	4	2	1	1	0	1	3	0	5	2	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	9169	12405	2645	5056	2286	2544	1417	608	817	459	382	290	371	461	202	315	157	250	189	96	76	84	69	47	76	37	41	28	98	29	34	16	41	20	17	14	26	9	15	14	11	3	5	4	10	7	10	5	5	6	2	2	1	3	1	1	7	2	4	0	0	1	0	0	0	1	0	1	2	0	0	0	0	0	2	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south33_active	80	3411	10975	1080	4489	1744	2191	1097	189	588	138	120	75	266	378	101	247	61	212	153	24	37	41	38	9	50	17	9	11	86	16	22	6	35	9	2	12	16	0	14	4	9	2	1	3	7	5	5	2	3	5	2	2	0	2	0	0	5	2	1	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_all	80	9148	11852	2588	4908	2233	2429	1371	623	821	429	376	294	373	448	203	324	153	247	192	98	82	82	71	48	67	40	38	41	93	23	31	13	32	19	15	23	26	5	12	10	9	2	6	3	8	7	13	3	5	6	2	3	2	3	1	1	8	0	4	0	0	1	0	1	0	1	0	1	2	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south34_active	80	3314	10412	987	4313	1682	2075	1036	190	585	128	132	77	270	351	104	256	66	207	151	29	41	42	41	11	48	18	7	17	82	12	19	3	27	9	1	21	20	1	11	4	8	2	0	1	8	7	5	0	4	5	2	3	0	2	0	0	6	0	2	0	0	1	0	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_all	80	9201	11867	2591	4998	2165	2346	1409	612	800	432	355	320	377	450	197	321	138	221	201	105	87	85	70	50	71	36	32	45	81	28	29	18	31	16	13	19	29	4	14	9	10	2	8	6	8	8	7	4	8	7	2	3	3	3	1	0	3	0	5	1	1	0	0	1	0	2	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
0.03	south35_active	80	3365	10457	959	4410	1605	1992	1074	175	553	132	115	92	268	354	98	266	54	187	159	28	42	42	39	13	53	15	6	20	73	11	16	6	28	9	3	17	23	1	13	5	9	1	1	1	8	7	2	1	7	6	2	3	0	2	0	0	2	0	2	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_all	80	9309	11766	2487	5038	2228	2289	1376	607	779	414	357	330	381	433	193	352	141	220	202	105	103	81	72	54	71	38	27	50	74	25	31	17	33	18	16	19	31	4	10	10	13	2	10	7	15	7	9	4	12	7	3	4	4	0	2	3	2	1	3	2	1	0	0	1	2	2	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	3420	10385	940	4459	1664	1928	1048	184	536	129	122	91	272	342	90	302	52	186	147	30	52	38	34	15	56	13	4	18	69	10	14	6	30	10	3	16	28	1	8	6	11	0	1	1	15	6	4	1	12	7	2	3	1	0	0	3	2	0	2	1	0	0	0	0	2	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	9295	12108	2567	5142	2243	2373	1390	624	715	428	352	328	417	460	205	377	128	213	173	94	95	83	80	47	85	39	28	45	68	30	30	20	39	18	18	16	37	5	13	8	24	4	10	8	17	6	4	5	9	5	3	3	3	0	1	3	5	1	2	2	1	1	1	2	2	1	2	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	3484	10711	1010	4563	1668	2014	1073	196	508	131	118	90	296	367	106	327	42	173	127	29	44	46	35	14	66	14	10	12	64	14	10	8	36	8	4	11	33	1	10	4	21	0	2	1	17	5	3	3	9	5	2	2	1	0	0	3	4	0	1	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	9310	12405	2623	5271	2347	2436	1416	610	762	408	345	300	433	447	212	379	122	231	168	97	94	96	81	49	98	39	34	44	72	31	32	15	46	24	17	11	35	5	8	7	34	6	7	5	10	5	5	5	5	5	3	2	3	0	4	3	5	3	0	2	0	1	1	2	3	6	1	1	1	1	0	0	0	1	0	1	1	2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	3512	11059	1030	4677	1788	2079	1106	180	549	117	116	84	318	359	108	328	42	186	120	28	42	51	36	15	74	15	11	12	66	17	13	5	43	8	3	5	31	1	6	3	30	1	1	1	10	4	4	3	5	5	2	1	2	0	3	3	4	2	0	1	0	0	0	0	2	6	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	9234	12865	2687	5293	2353	2446	1393	629	771	413	345	288	426	480	223	410	115	205	168	89	97	92	75	57	90	45	38	36	82	27	28	18	54	20	16	20	26	8	19	7	35	9	8	6	10	3	6	3	4	7	3	2	2	0	3	6	8	2	0	2	0	1	1	3	1	11	0	1	0	2	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	3425	11492	1033	4704	1784	2100	1046	181	550	105	133	85	308	393	118	358	40	159	132	26	44	54	31	21	68	18	11	8	73	18	13	9	49	7	4	14	20	4	17	4	31	1	1	2	9	3	5	2	4	7	2	1	2	0	3	5	6	2	0	1	0	0	0	1	0	11	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	9219	12859	2700	5317	2357	2476	1422	633	786	432	352	294	406	471	210	406	127	191	164	107	91	86	80	57	89	49	39	31	87	31	33	23	40	19	16	19	23	9	21	6	26	8	5	5	5	1	10	7	3	6	2	1	1	0	3	5	5	3	0	2	1	1	2	1	1	11	0	1	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	3428	11464	1032	4712	1788	2128	1062	172	543	105	134	88	279	393	109	355	47	147	112	26	44	44	37	22	66	25	14	12	77	20	19	11	29	9	4	14	17	4	18	4	24	2	1	2	4	1	9	2	2	6	2	1	1	0	3	4	4	3	0	1	1	0	0	1	0	11	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
