label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118
0.03	south26_all	80	13112	5666	1726	2006	952	1608	596	460	872	310	290	246	237	294	173	124	454	140	99	104	99	72	62	68	176	62	38	36	49	31	26	29	44	18	13	13	31	22	14	11	10	9	12	6	8	9	4	10	4	4	3	3	3	5	8	9	2	5	1	2	2	1	1	1	1	0	4	3	1	8	1	1	0	0	0	2	2	1	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	11024	4598	811	1484	478	1354	242	196	731	109	102	48	106	221	58	38	408	96	29	53	60	26	24	49	162	36	11	19	23	8	16	12	30	5	4	6	26	15	3	3	6	3	2	2	1	4	3	7	3	2	2	2	1	1	7	8	0	4	0	2	2	0	0	0	1	0	2	3	0	6	0	1	0	0	0	1	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	13226	5603	1732	1988	969	1578	586	461	903	313	280	258	242	299	158	140	368	122	97	114	80	68	59	64	204	55	41	27	41	31	25	29	50	30	11	19	29	26	11	12	9	10	10	6	10	9	3	8	5	6	5	1	3	5	12	10	4	5	5	2	2	1	1	2	3	3	3	5	3	3	1	4	0	0	0	2	1	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	11126	4585	797	1485	480	1328	239	190	756	116	100	54	111	227	47	39	328	84	23	62	50	26	20	42	186	30	13	13	17	9	12	15	38	6	2	8	24	17	1	3	6	5	3	0	3	5	3	4	4	4	4	0	1	2	11	8	1	4	4	2	2	0	1	0	3	0	1	5	3	0	0	4	0	0	0	1	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	13196	5641	1770	1924	989	1653	584	496	1002	303	277	241	234	299	157	148	405	139	104	104	72	64	54	70	168	50	37	34	41	26	28	31	50	27	12	19	23	24	12	10	8	9	10	7	7	5	5	3	4	5	4	1	5	5	9	9	3	5	5	1	1	3	2	2	3	3	3	5	3	3	1	4	0	0	1	1	0	1	0	3	0	0	1	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	11116	4627	802	1435	499	1415	229	213	852	113	83	49	91	220	47	50	367	96	24	63	42	27	15	42	150	25	10	17	15	10	13	18	38	5	2	9	20	16	2	2	7	3	3	0	2	2	5	0	3	5	4	0	2	1	8	8	1	4	4	1	1	0	1	0	2	0	1	5	3	0	0	4	0	0	0	1	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	13045	5508	1756	1919	961	1655	567	527	1088	303	268	238	230	290	157	155	414	154	92	96	83	60	52	69	177	59	30	32	39	29	21	30	53	30	14	19	21	20	10	8	7	9	10	9	6	4	10	4	6	5	5	2	3	5	7	10	3	4	5	1	1	2	2	2	4	3	3	6	3	2	0	5	1	1	1	0	0	0	0	1	0	0	1	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	11045	4546	802	1435	492	1434	228	221	943	107	81	50	95	207	48	48	377	114	19	57	55	25	17	36	161	36	9	17	15	17	9	19	46	6	1	8	18	12	1	5	5	4	4	1	3	2	10	2	1	5	4	0	1	1	6	8	1	3	5	0	1	0	1	0	3	0	2	6	3	1	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	12976	5613	1805	1902	999	1707	593	512	1065	302	271	216	225	256	162	144	463	174	106	99	89	66	53	66	217	62	42	30	38	39	18	29	48	22	18	15	21	18	9	10	9	15	8	12	6	4	11	5	5	3	5	5	7	2	5	4	5	3	1	1	1	2	1	3	3	1	2	3	3	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	11006	4610	842	1408	505	1504	257	212	928	106	83	45	104	187	48	49	428	127	23	51	55	30	15	30	203	40	12	15	16	20	9	16	40	5	4	6	18	11	2	6	8	6	3	1	1	2	10	3	1	2	4	1	2	0	5	3	3	2	1	0	1	0	0	0	1	0	1	3	3	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	10743	4679	1630	1677	970	1493	545	475	756	307	259	214	216	269	152	127	340	91	101	110	85	72	44	71	139	52	34	40	30	23	23	27	30	17	14	16	30	12	10	18	5	1	8	4	10	6	7	15	3	3	2	6	4	9	6	2	1	8	1	2	1	1	1	1	6	1	1	4	1	4	1	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	8509	3534	665	1140	473	1202	223	187	627	95	70	48	100	185	40	29	286	54	18	60	49	24	17	43	127	33	5	26	9	9	10	10	22	6	5	4	27	9	2	6	3	0	2	2	2	2	2	5	0	1	0	1	2	3	6	1	1	5	1	2	0	0	0	1	5	0	1	4	1	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	10976	4673	1724	1718	978	1503	563	467	787	309	262	240	214	271	170	128	378	91	96	112	92	73	47	79	121	58	37	43	34	26	24	19	35	15	18	23	29	18	9	17	9	2	9	4	10	4	5	15	4	3	6	2	4	9	9	3	1	11	2	2	5	2	1	2	5	0	1	0	1	4	1	2	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	8786	3552	701	1199	456	1220	232	200	659	99	80	61	96	192	38	29	331	53	22	60	50	27	21	50	107	35	9	23	10	8	10	12	24	7	4	6	24	15	1	5	4	0	4	1	2	0	1	7	0	1	0	0	2	2	9	2	1	7	2	2	2	1	0	1	5	0	1	0	1	2	1	2	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	11726	5027	1756	1765	989	1536	541	476	851	309	239	230	212	278	155	113	379	123	103	105	81	76	45	77	143	60	44	45	30	26	25	27	29	15	20	21	37	21	10	18	11	8	11	5	11	5	6	13	3	4	9	1	2	8	10	9	5	12	1	1	4	2	0	3	3	0	2	1	1	4	1	6	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	9591	3977	793	1269	513	1258	233	209	720	113	75	60	106	202	32	36	341	71	20	56	46	29	24	52	129	36	11	18	11	10	11	17	17	5	3	5	32	15	3	4	7	3	6	0	4	0	3	10	0	2	3	0	1	1	10	8	4	10	1	0	2	1	0	2	3	0	2	1	1	2	1	6	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	11687	5039	1781	1739	977	1468	545	476	885	300	243	244	192	268	149	113	398	135	96	107	84	81	49	77	181	58	51	48	34	28	29	24	41	18	21	21	33	22	9	17	16	11	8	5	8	10	9	14	3	4	9	1	2	5	9	15	5	10	3	1	7	2	0	3	1	0	2	1	0	3	0	5	1	0	1	0	1	0	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_active	80	9581	3996	800	1210	480	1198	220	205	739	114	77	67	89	192	30	31	368	80	20	50	46	38	22	52	163	33	13	23	15	11	13	13	28	5	4	7	27	17	2	4	12	5	5	0	4	3	8	12	1	2	3	0	2	1	9	15	4	9	1	0	5	1	0	1	1	0	2	1	0	2	0	5	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	11306	5007	1739	1650	976	1424	513	460	935	301	251	238	181	269	147	136	387	142	97	103	87	79	57	81	170	56	55	45	29	28	28	26	43	15	16	23	28	18	11	14	17	13	8	5	8	10	11	12	2	3	7	1	2	3	8	18	5	5	4	1	4	1	0	3	1	2	4	1	0	3	0	4	0	0	1	2	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south35_active	80	9074	3956	773	1123	485	1159	193	181	779	102	77	74	84	185	37	43	356	77	24	49	47	31	23	54	147	29	13	24	16	14	12	13	28	5	4	8	21	10	2	4	16	6	2	2	4	4	10	8	2	1	4	0	2	0	6	18	3	5	1	0	4	0	0	1	1	0	2	1	0	2	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_all	80	10531	4685	1748	1560	958	1250	513	467	820	333	271	243	175	258	155	130	354	147	84	102	95	82	64	71	133	44	49	35	31	39	30	20	42	22	15	26	13	19	9	17	16	11	9	5	6	9	11	14	3	8	4	1	3	2	8	13	6	3	5	0	3	2	1	3	0	2	4	1	0	2	0	1	0	0	2	2	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south36_active	80	8243	3543	733	1024	440	995	185	176	655	100	79	71	70	176	41	43	316	83	16	47	52	32	21	36	110	24	11	20	14	12	9	7	29	7	4	10	7	7	1	8	14	5	1	2	3	4	9	9	2	4	1	0	3	1	6	13	5	3	1	0	3	0	1	2	0	0	2	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_all	80	10323	4552	1720	1575	937	1276	538	467	805	326	290	233	175	240	160	143	364	132	91	90	96	83	77	64	104	42	44	39	29	35	23	19	36	24	19	27	20	14	9	18	11	9	12	7	5	10	6	11	6	8	5	0	2	2	3	14	5	5	4	1	4	3	2	3	0	2	5	3	0	2	0	4	0	0	3	2	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_active	80	7973	3387	689	1026	415	1021	204	178	639	96	85	74	68	157	42	44	321	77	24	43	49	32	21	28	87	17	6	20	13	7	6	8	19	7	8	9	12	3	1	8	9	6	1	3	2	5	4	6	3	4	2	0	2	1	1	13	2	5	1	0	3	0	1	2	0	0	2	3	0	1	0	4	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_all	80	10507	4491	1763	1637	909	1292	561	484	751	319	287	213	178	228	144	132	342	139	99	83	99	77	83	70	95	40	42	30	28	36	22	20	30	24	17	28	23	10	7	22	16	8	13	9	5	10	2	10	4	10	6	0	7	2	4	9	6	7	2	1	2	3	2	3	1	1	2	3	0	1	0	4	0	0	3	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	8187	3323	729	1077	414	1036	233	184	592	95	86	64	70	143	40	45	292	90	27	40	49	24	20	28	82	17	6	15	8	6	5	9	17	6	9	9	17	3	2	10	10	5	1	4	2	4	1	6	1	4	3	0	7	1	3	8	2	7	1	0	1	0	1	2	0	0	1	3	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	11408	4800	1723	1757	884	1446	569	500	822	311	273	194	203	236	149	134	383	164	102	81	100	95	90	65	144	47	35	33	34	25	19	28	32	21	16	20	37	9	7	16	23	11	8	10	2	10	0	4	6	6	8	1	8	1	4	9	5	6	0	1	2	3	2	3	1	1	3	3	3	0	0	6	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	9164	3668	763	1210	439	1203	244	198	673	99	80	57	77	150	44	42	329	117	28	45	51	33	29	36	134	21	5	21	11	11	6	13	21	4	9	7	30	3	2	6	13	6	1	3	2	5	0	2	1	2	5	0	8	0	3	8	2	6	0	0	1	0	0	2	0	0	1	3	3	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	12165	5079	1714	1903	917	1570	536	496	916	319	267	194	200	248	143	119	398	165	93	84	98	84	88	71	161	48	38	37	36	22	21	29	33	21	12	17	47	11	9	14	24	10	12	7	5	13	4	5	5	5	7	2	10	1	6	2	3	8	0	1	9	3	1	3	2	3	2	3	4	0	0	3	0	1	1	1	0	1	0	1	2	0	0	0	0	0	0	1	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	10017	3984	805	1371	457	1323	245	196	768	104	79	53	81	175	46	42	343	118	24	46	58	32	30	36	146	22	5	21	12	9	6	15	24	6	6	5	39	5	4	4	13	5	4	3	2	7	3	2	1	2	5	0	9	0	4	1	1	8	0	0	8	0	0	2	1	1	0	3	4	0	0	2	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
