label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106
0.03	south29_all	80	11568	3444	4311	1383	966	875	865	493	587	779	292	261	221	205	172	355	142	131	96	126	72	79	114	63	96	89	32	58	37	34	40	36	18	24	39	24	19	34	30	20	10	13	11	14	10	20	6	6	7	11	6	10	8	3	1	8	4	1	2	5	1	0	4	2	0	4	4	3	1	1	0	2	1	4	1	1	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	9008	1932	3589	676	243	462	578	182	411	643	95	83	46	104	37	309	39	69	47	78	25	25	84	17	73	69	5	33	8	18	27	17	9	9	31	5	7	23	21	11	5	8	0	9	3	15	3	1	1	5	3	5	8	2	0	5	3	1	1	3	1	0	3	0	0	1	3	0	0	1	0	0	1	2	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	12293	3542	4508	1360	1000	929	856	492	573	819	297	257	209	213	189	431	138	131	107	113	88	69	134	58	93	83	40	64	38	32	43	32	25	22	35	20	17	32	23	12	12	18	9	12	12	18	8	8	7	8	3	8	7	3	1	6	3	1	4	4	1	0	4	3	4	4	1	5	1	0	0	2	0	4	1	1	0	1	0	4	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	9802	2058	3847	680	236	504	572	193	394	674	103	85	48	113	37	382	38	74	57	72	39	18	99	18	73	64	7	43	8	19	22	14	12	10	29	3	8	21	17	6	6	13	1	5	5	15	6	1	1	4	1	5	7	2	0	3	2	1	1	2	1	0	3	1	3	1	0	1	0	0	0	0	0	2	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	15058	3935	5763	1499	960	1001	990	499	797	1029	328	260	232	243	162	459	132	153	121	143	77	90	120	70	109	111	40	59	39	37	39	36	23	32	32	19	17	20	32	12	6	8	10	10	5	23	2	4	5	5	6	5	6	6	6	16	3	5	4	7	2	3	4	2	2	0	3	2	0	1	1	1	0	0	0	1	0	0	2	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south31_active	80	12791	2485	5158	848	219	620	730	238	626	912	134	87	78	140	40	408	44	91	59	104	30	34	93	24	93	94	11	39	15	13	23	19	8	10	24	6	4	12	24	5	3	8	2	6	2	22	0	0	3	4	5	4	4	6	6	15	1	0	0	6	1	1	3	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_all	80	15007	3839	5837	1516	954	996	992	518	817	990	342	256	234	239	151	521	139	157	129	147	75	80	102	60	101	120	42	57	32	33	44	35	23	30	38	17	16	17	32	8	5	14	12	11	4	29	4	7	7	4	5	8	9	5	6	11	2	4	5	6	2	3	3	2	4	0	2	2	1	1	0	2	0	0	0	0	0	0	2	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	12755	2404	5213	849	209	622	741	240	649	868	146	74	78	135	42	465	45	91	65	110	31	35	74	19	85	105	13	44	11	12	33	19	12	11	29	7	6	9	22	4	3	14	3	6	3	29	2	2	2	2	4	5	7	4	5	11	0	0	1	6	1	1	2	2	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_all	80	14760	3691	5750	1556	961	987	1001	524	805	978	346	263	255	227	167	512	149	129	126	122	83	71	97	63	99	120	45	61	37	28	35	35	23	23	32	16	15	24	37	9	13	18	11	10	5	39	8	7	8	9	4	7	11	9	2	6	1	4	4	7	2	2	4	1	2	0	1	1	1	1	0	2	2	0	0	0	0	0	2	2	0	1	2	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	12510	2288	5110	871	211	606	744	232	648	860	149	77	85	124	42	457	50	74	57	83	28	33	69	19	82	102	13	48	11	12	26	18	12	9	22	6	4	13	26	3	10	14	3	6	3	38	5	2	2	5	4	4	9	8	1	6	0	0	1	6	1	1	3	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_all	80	13053	3525	5111	1494	979	912	934	508	766	885	311	262	248	226	167	469	150	129	119	109	98	72	73	56	80	99	46	66	33	33	40	36	17	19	35	18	14	21	34	9	14	25	7	11	6	29	10	5	6	9	3	7	12	11	2	1	1	3	1	3	3	0	2	4	2	1	2	0	1	0	0	2	2	0	0	0	0	0	1	1	0	1	2	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
0.03	south34_active	80	10622	2043	4441	752	248	515	653	216	587	759	118	82	73	117	43	417	49	73	58	67	24	31	47	16	58	81	14	53	9	11	25	16	11	5	24	6	5	10	25	3	12	16	3	7	3	28	7	2	1	5	2	4	11	9	1	1	1	1	1	2	2	0	2	3	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_all	80	11417	3482	4267	1465	990	831	877	500	703	766	303	257	235	197	178	336	138	125	116	85	108	69	77	57	89	105	42	71	36	31	31	29	19	11	29	18	15	21	32	9	19	28	9	9	6	22	9	3	3	8	2	5	12	10	2	3	2	4	2	7	2	2	1	3	1	1	1	0	0	0	0	1	3	1	1	0	0	0	0	0	1	1	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south35_active	80	8833	1902	3550	670	297	414	551	202	495	612	109	76	58	79	48	286	40	57	53	47	19	24	47	16	61	85	12	53	10	10	13	11	8	3	18	4	4	12	24	3	14	18	5	5	2	21	7	1	1	5	0	2	12	9	1	3	1	2	1	5	2	2	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	9944	3239	3561	1380	948	794	762	477	555	628	308	253	227	188	175	299	131	132	117	94	104	69	79	67	69	89	37	55	31	32	32	27	11	15	29	16	17	17	23	7	17	25	15	7	6	11	10	5	3	7	2	3	13	5	4	4	2	7	3	6	2	2	0	3	1	1	1	2	1	0	0	1	2	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0
0.03	south36_active	80	7272	1639	2812	570	302	366	433	186	333	460	91	71	53	66	56	243	38	51	50	55	23	17	44	13	43	69	13	39	8	8	15	5	3	4	18	5	3	9	18	3	13	18	8	6	2	7	6	1	1	4	0	2	12	4	2	3	1	3	1	5	2	2	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	9648	3210	3385	1348	930	810	736	523	516	606	325	258	219	200	169	256	121	141	101	104	95	72	85	62	63	76	43	54	32	31	26	21	17	17	22	17	15	21	20	8	8	19	14	6	8	9	8	7	2	6	3	3	13	4	6	4	2	7	4	8	0	2	1	0	1	2	0	3	1	0	0	0	1	3	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0
0.03	south37_active	80	6988	1598	2625	557	286	378	424	190	295	438	87	67	61	70	59	203	32	55	43	56	19	18	46	11	38	56	14	38	6	7	12	5	5	5	12	7	5	9	15	5	4	13	6	3	2	4	4	1	0	4	1	2	12	2	3	3	0	2	1	7	0	2	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	11005	3330	3945	1396	944	841	798	531	571	759	340	254	205	219	184	310	125	131	100	125	78	73	97	56	77	79	40	49	34	29	22	27	21	14	16	17	18	17	30	6	6	16	12	6	10	11	8	9	6	3	4	4	15	4	4	4	3	6	3	7	1	2	1	1	2	2	0	3	1	2	0	1	1	2	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south38_active	80	8439	1817	3254	648	276	426	515	199	382	614	104	67	66	91	59	256	30	56	50	78	22	18	57	8	48	54	12	36	6	8	11	9	6	6	8	8	8	8	23	4	5	14	4	3	1	5	2	3	1	2	2	2	13	1	2	2	0	1	1	7	0	2	1	1	2	0	0	0	0	2	0	1	1	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south39_all	80	12485	3553	4642	1474	952	858	880	525	660	936	332	275	221	237	168	364	137	128	102	123	69	90	111	60	78	76	45	61	38	32	32	32	25	16	19	20	18	19	28	10	7	19	11	8	18	12	9	11	5	1	6	5	10	3	3	1	6	2	2	5	2	1	2	2	3	2	0	4	1	2	0	1	2	2	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	3	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0
0.03	south39_active	80	10034	2102	4014	738	246	465	625	206	469	801	115	74	71	116	45	315	28	58	49	79	17	27	78	13	53	55	14	42	5	11	9	15	10	8	12	9	9	10	20	6	7	14	3	4	2	10	2	5	1	1	3	2	7	0	1	0	2	0	0	4	0	1	1	2	3	0	0	0	0	2	0	1	1	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south40_all	80	14274	3764	5400	1554	904	893	943	524	760	1067	343	256	219	223	180	446	145	127	103	135	73	80	116	57	96	99	35	63	41	32	36	42	31	14	18	14	22	24	28	8	16	18	10	16	17	16	8	9	5	0	6	4	10	5	3	3	6	1	0	5	3	5	3	4	3	3	1	2	2	4	0	1	2	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	3	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0
0.03	south40_active	80	11910	2323	4820	833	213	507	686	227	592	933	132	81	65	112	44	397	27	64	49	90	18	29	87	18	68	76	11	45	8	15	16	23	12	7	11	5	11	15	21	6	10	13	2	9	1	13	2	6	1	0	3	1	7	2	1	2	2	0	0	4	0	5	2	3	3	0	1	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
