label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95
0.03	south32_all	80	6159	3481	1780	1240	925	1153	1293	406	358	274	364	639	175	176	389	271	109	177	270	82	75	94	119	50	31	35	22	22	32	27	51	13	43	10	24	20	26	8	7	6	2	6	10	11	2	7	3	1	1	4	3	0	3	0	4	2	3	6	1	1	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1680	2105	657	538	360	849	1078	155	109	93	269	571	36	99	348	238	23	146	251	54	53	68	105	30	10	16	7	13	18	16	48	7	37	3	18	17	25	4	2	3	0	2	9	9	0	5	0	0	1	4	3	0	0	0	3	0	2	6	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	6075	3476	1799	1230	944	1203	1240	397	344	271	382	691	192	175	399	266	98	188	233	84	93	98	110	52	30	34	22	26	26	24	50	14	40	13	24	29	26	12	9	4	4	4	4	12	3	11	1	0	1	3	3	0	4	0	5	2	1	7	1	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1705	2103	667	506	387	892	1023	143	97	99	284	625	41	106	359	226	19	160	211	53	69	77	97	34	8	20	9	13	14	14	47	5	36	4	18	27	23	6	1	2	0	0	3	10	1	9	0	0	1	3	3	0	0	0	4	0	1	7	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	6058	3505	1769	1261	940	1162	1216	401	343	257	398	688	176	203	398	272	102	202	239	90	80	103	99	41	32	32	26	24	23	25	42	15	23	11	15	23	36	12	5	5	5	4	3	9	4	10	2	1	1	3	0	0	4	0	3	1	0	6	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1706	2110	658	533	385	858	1009	136	86	100	302	629	33	121	357	222	26	178	214	54	60	84	82	21	10	19	14	14	13	15	40	7	20	4	9	20	33	7	0	2	1	0	2	6	1	8	1	1	1	3	0	0	0	0	2	0	0	6	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	6062	3543	1755	1236	923	1114	1203	437	297	265	388	779	176	212	364	261	104	219	247	86	90	102	87	37	28	31	24	27	22	22	37	23	29	9	8	27	30	12	4	5	4	3	0	7	4	7	2	3	4	1	1	0	4	1	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1689	2160	642	529	388	815	1007	162	68	101	277	713	36	130	327	220	25	190	222	57	63	84	73	18	8	18	13	17	12	10	35	10	26	1	4	22	27	6	0	2	1	0	0	4	1	6	1	2	2	1	1	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	6002	3515	1770	1222	927	1109	1293	458	297	267	412	785	156	205	412	251	90	219	302	82	84	92	83	40	34	25	26	35	21	21	36	26	27	13	10	28	51	11	5	6	3	0	2	7	5	9	3	3	5	1	3	0	3	2	5	0	3	2	0	0	1	0	0	2	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1
0.03	south36_active	80	1671	2162	655	510	392	799	1092	164	72	109	308	719	29	124	378	205	26	190	279	59	56	78	67	22	10	14	16	20	9	14	33	11	23	3	6	22	47	5	0	2	1	0	1	4	3	8	1	2	2	1	3	0	0	1	5	0	3	2	0	0	0	0	0	2	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	5981	3562	1786	1199	961	1054	1337	451	285	293	407	811	156	203	422	269	87	224	265	78	84	92	80	42	33	33	24	41	23	22	46	24	28	10	11	27	53	6	7	9	6	1	4	3	4	8	2	7	5	0	3	1	3	3	7	0	4	2	0	0	0	0	0	2	0	0	0	1	1	3	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1
0.03	south37_active	80	1699	2169	669	489	404	736	1142	159	72	115	301	734	33	125	384	231	19	194	243	55	49	76	73	26	11	17	12	28	10	14	41	10	24	4	8	24	50	3	1	4	3	0	2	1	2	8	0	5	2	0	3	0	0	2	5	0	3	2	0	0	0	0	0	2	0	0	0	0	0	3	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	6001	3518	1770	1198	974	1107	1312	446	303	307	395	744	153	196	414	271	84	203	251	83	69	92	89	42	35	39	21	45	25	25	62	18	16	10	14	25	38	4	7	6	5	2	6	2	5	8	1	6	3	1	4	2	1	3	3	0	4	4	0	0	0	0	0	2	0	0	0	2	1	3	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1
0.03	south38_active	80	1694	2098	680	501	401	781	1122	158	78	117	288	673	30	116	369	234	19	179	228	54	39	75	80	29	13	20	9	33	11	15	57	7	12	6	11	23	35	3	1	4	2	0	4	1	2	8	0	3	2	1	4	0	0	2	1	0	3	4	0	0	0	0	0	2	0	0	0	1	0	3	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south39_all	80	5996	3418	1724	1225	940	1070	1143	445	311	281	369	706	156	178	341	245	100	203	238	81	60	85	90	40	28	37	19	41	25	23	54	19	14	9	19	33	23	5	6	4	7	4	6	1	3	3	1	7	2	1	2	2	0	3	3	0	2	3	0	0	0	0	0	2	0	1	0	2	2	1	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	south39_active	80	1594	1921	624	496	360	708	948	147	86	91	239	612	32	96	298	214	27	170	209	53	31	67	79	29	11	18	6	30	10	15	49	9	12	5	14	28	22	4	1	3	3	0	4	1	1	2	0	3	2	1	2	0	0	2	1	0	1	2	0	0	0	0	0	2	0	0	0	1	1	1	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_all	80	6058	3321	1702	1224	925	979	1022	399	340	272	381	605	155	165	262	228	103	161	195	78	62	71	85	34	30	38	24	38	24	23	56	15	15	13	19	40	17	7	5	2	6	3	5	1	5	3	0	5	1	2	2	1	0	2	2	0	2	3	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	1465	1727	571	453	320	643	808	127	91	82	241	509	37	84	218	189	29	129	162	51	30	50	74	23	11	17	6	27	10	13	49	12	11	5	13	35	15	5	0	1	2	0	4	1	2	2	0	1	1	1	2	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
