label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88
0.03	south34_active	80	2075	1361	1439	691	371	454	192	612	180	103	300	86	220	53	98	125	45	92	24	20	24	48	61	20	26	17	14	12	5	7	7	7	6	5	24	5	4	5	1	3	6	1	1	2	0	4	1	2	1	1	2	1	1	0	1	0	0	0	1	0	0	0	1	0	1	1	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4710	2677	2343	1292	770	730	430	927	352	217	469	167	353	114	169	207	91	148	53	63	35	59	98	45	51	23	27	29	12	16	12	12	12	12	32	7	5	9	4	4	11	4	4	6	4	1	3	1	2	1	3	2	2	2	1	1	0	1	1	0	0	2	2	0	1	0	5	2	0	0	0	0	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	2132	1370	1424	731	368	431	193	571	188	103	323	85	213	47	101	135	51	87	23	29	19	37	63	26	29	15	14	15	4	10	4	6	6	9	23	5	2	7	2	3	7	2	1	2	1	0	2	0	1	1	2	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	5	2	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4708	2630	2353	1245	769	740	453	942	345	231	455	157	345	122	186	202	90	142	57	65	37	63	87	51	46	27	22	33	12	18	10	14	10	12	32	10	5	10	7	6	12	3	4	8	2	5	8	2	2	2	1	1	2	1	1	2	0	2	0	1	0	3	3	0	0	0	5	2	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	2143	1344	1456	735	372	444	222	618	177	110	296	81	192	53	116	135	48	95	21	29	16	39	55	29	22	15	8	16	3	10	5	6	3	9	22	5	1	7	4	4	9	1	1	5	1	0	6	0	1	1	1	0	1	0	0	1	0	2	0	0	0	1	1	0	0	0	5	2	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4684	2690	2280	1242	800	797	466	882	355	220	480	152	331	121	199	205	74	144	64	54	47	66	92	61	40	26	18	33	15	16	9	17	14	13	30	8	6	5	14	6	12	5	5	11	2	15	8	2	2	3	0	0	1	0	0	1	0	2	1	1	0	1	2	0	0	0	0	1	0	0	1	0	0	4	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	2124	1347	1416	713	373	484	245	610	187	110	298	71	184	57	122	143	41	98	26	26	20	45	62	40	22	15	6	15	5	7	5	9	4	8	20	1	2	3	9	3	9	2	1	10	2	9	6	0	1	2	0	0	1	0	0	1	0	2	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	4750	2729	2270	1274	804	844	481	883	362	226	421	159	300	109	198	188	75	166	65	49	49	70	98	60	37	23	16	34	19	18	12	17	14	14	25	7	7	5	16	5	6	4	3	11	1	16	5	4	3	2	1	0	1	0	0	6	0	2	1	1	0	3	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south38_active	80	2150	1409	1385	709	376	501	271	634	181	108	250	73	153	56	122	128	35	115	31	19	17	45	62	41	21	12	7	15	7	3	8	8	4	5	16	0	2	2	9	3	3	1	1	10	1	10	4	2	1	1	0	0	1	0	0	6	0	2	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	4718	2731	2200	1258	747	884	479	914	348	208	398	170	304	105	208	188	66	156	74	44	54	70	95	62	45	21	17	29	18	28	15	15	13	14	18	7	8	5	14	3	6	3	4	7	1	14	1	5	3	2	2	0	1	1	0	6	1	3	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south39_active	80	2126	1415	1315	679	349	518	265	636	180	99	234	74	184	48	119	120	30	97	32	19	21	48	57	44	26	11	7	12	6	11	8	9	6	3	15	1	3	2	8	2	4	1	1	6	1	12	1	3	1	1	0	0	1	1	0	5	0	2	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	4709	2696	2262	1225	758	862	470	990	324	206	386	161	309	102	218	186	64	162	64	48	52	75	95	44	50	19	25	19	19	28	17	11	12	18	13	9	6	9	13	2	8	1	4	2	3	15	2	4	1	1	2	0	2	1	1	6	1	3	1	0	0	2	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2135	1377	1356	663	354	499	242	677	163	100	224	80	174	46	129	121	30	102	29	20	22	43	57	28	26	8	10	8	9	12	10	5	7	6	11	3	1	2	7	2	7	1	1	0	2	10	2	3	0	0	0	0	1	1	1	5	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
