label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42
0.03	south25_all	80	3048	1442	833	1777	1088	251	156	140	108	82	41	47	28	24	22	11	10	6	5	6	4	5	2	1	1	0	0	0	2	0	0	1	0	1	0	0	1	0	0	0	1	0	0
0.03	south25_active	80	1401	675	397	1202	724	134	67	74	69	47	13	21	17	8	15	4	4	3	0	1	1	3	1	1	0	0	0	0	2	0	0	1	0	1	0	0	1	0	0	0	1	0	0
0.03	south26_all	80	3088	1414	789	1733	1050	242	176	134	90	84	46	43	29	18	22	12	10	8	5	6	3	3	2	1	0	1	0	1	1	0	0	1	0	1	3	0	1	0	0	0	1	0	0
0.03	south26_active	80	1402	690	391	1202	703	125	79	66	59	54	19	23	17	6	11	5	3	3	0	2	0	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0
0.03	south27_all	80	3089	1409	758	1760	992	235	180	136	93	80	51	45	38	14	18	12	8	10	25	4	3	5	1	1	0	1	0	1	0	0	0	1	1	1	3	0	1	0	0	0	0	1	0
0.03	south27_active	80	1368	695	371	1209	656	121	85	70	58	56	26	29	21	6	9	7	1	5	14	2	0	3	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0
0.03	south28_all	80	3028	1383	742	1724	966	250	167	116	75	82	52	49	38	14	16	11	7	11	31	4	7	4	1	1	0	1	0	2	0	0	0	3	1	0	3	0	0	1	0	0	0	1	0
0.03	south28_active	80	1319	690	373	1182	639	137	73	63	43	52	27	32	19	5	7	9	0	6	17	3	4	3	0	1	0	0	0	1	0	0	0	2	1	0	0	0	0	1	0	0	0	1	0
0.03	south29_all	80	3125	1388	756	1627	867	255	148	125	94	84	55	55	37	16	11	10	6	11	32	1	6	4	2	1	0	2	0	2	0	0	0	3	1	0	0	0	0	1	0	0	0	1	0
0.03	south29_active	80	1372	681	368	1117	564	135	73	69	55	52	35	31	14	4	6	8	2	9	19	1	4	3	0	1	0	0	0	1	0	0	0	2	1	0	0	0	0	1	0	0	0	1	0
0.03	south30_all	80	3216	1323	765	1427	843	255	151	132	98	73	46	57	38	22	11	6	8	10	18	2	9	2	2	0	1	1	0	1	0	0	0	2	1	0	0	0	0	1	0	0	0	1	0
0.03	south30_active	80	1446	621	354	965	545	123	80	74	54	42	33	36	17	8	7	4	5	7	6	1	8	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0
0.03	south31_all	80	3083	1352	764	1727	951	216	165	131	106	74	52	35	26	18	26	6	9	12	19	1	2	2	4	5	1	3	0	2	1	2	0	0	0	2	0	1	0	0	0	0	0	0	0
0.03	south31_active	80	1353	640	364	1167	616	122	69	68	56	38	27	16	12	6	14	3	3	2	15	0	2	0	0	1	0	3	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	3137	1403	770	1723	1014	223	168	128	106	75	55	28	28	17	22	12	10	11	10	5	6	3	3	7	1	1	0	2	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1367	698	362	1158	673	113	69	76	59	36	26	12	16	4	11	7	3	2	7	1	1	1	0	3	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3158	1446	733	1689	1032	220	166	126	109	68	65	36	34	15	18	11	8	12	15	5	5	4	7	6	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1389	715	350	1138	672	118	82	75	57	31	24	20	24	5	8	6	3	3	11	1	0	2	4	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3156	1469	733	1701	1024	220	164	145	106	80	65	40	45	21	17	14	8	8	16	5	8	5	5	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1396	705	362	1159	711	120	81	80	62	44	24	26	35	10	8	8	2	4	11	1	0	4	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3184	1436	715	1668	1060	227	163	149	106	88	56	53	43	26	20	9	7	7	13	3	10	6	6	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1372	683	331	1100	731	119	88	74	65	52	21	30	34	14	13	5	2	3	8	1	1	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3134	1435	754	1622	1012	235	159	140	95	86	57	60	36	30	15	12	7	10	8	3	10	3	3	5	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1379	657	370	1043	697	115	93	67	64	53	28	28	26	14	10	4	2	4	6	1	3	3	2	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3146	1404	800	1624	1004	229	163	147	82	83	53	64	35	29	13	13	6	10	16	4	11	3	2	5	1	1	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1380	644	399	1009	676	97	98	78	45	51	30	28	24	13	8	6	4	3	2	1	3	3	1	5	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3073	1367	814	1681	918	216	164	133	96	78	60	58	36	21	10	14	6	13	21	3	8	3	3	5	1	1	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1389	651	412	1122	579	85	93	73	46	50	37	27	22	7	5	4	4	4	8	1	2	3	2	5	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3023	1371	808	1576	876	209	153	123	97	83	55	63	46	17	12	13	6	13	23	3	7	2	2	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1337	655	408	1071	549	81	71	62	50	49	31	35	28	6	8	4	3	7	8	1	2	2	2	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3144	1358	765	1453	843	201	141	129	111	71	50	55	40	15	14	12	7	10	21	3	2	4	1	2	0	1	0	1	0	0	2	1	0	0	0	3	0	0	0	0	0	0	0
0.03	south40_active	80	1422	659	381	1017	509	83	65	61	59	41	29	30	26	5	8	3	1	5	7	2	2	4	1	1	0	0	0	0	0	0	2	1	0	0	0	3	0	0	0	0	0	0	0
