label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40
0.03	north19_all	80	20081	6345	3769	994	904	461	647	322	197	123	96	139	50	35	20	88	97	16	19	8	11	4	16	26	6	3	0	1	1	0	0	2	1	2	0	0	0	0	0	0	0
0.03	north19_active	80	17422	5148	3130	218	593	113	510	231	109	29	25	113	16	11	7	75	89	4	16	7	4	1	11	25	4	2	0	1	1	0	0	2	0	2	0	0	0	0	0	0	0
0.03	north20_all	80	20086	6352	3726	1005	942	464	641	305	189	120	94	143	53	33	28	84	82	13	26	12	13	4	15	22	3	3	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0
0.03	north20_active	80	17410	5138	3091	229	637	118	513	197	106	33	25	114	14	10	10	76	76	3	24	9	9	1	11	21	3	3	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0
0.03	south21_all	80	7682	4396	1945	1041	978	482	347	254	174	262	97	80	208	188	26	23	50	27	12	9	13	13	6	3	4	5	6	3	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	3346	2895	1076	274	676	202	128	100	69	209	43	29	199	172	5	13	42	19	5	5	8	6	0	2	3	5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	7641	4401	1911	1048	966	486	328	263	180	258	87	74	232	140	27	26	49	23	10	10	10	13	6	2	5	11	3	6	1	0	1	1	0	0	0	0	0	0	0	0	1
0.03	south22_active	80	3363	2949	1048	291	640	205	112	101	75	204	33	22	223	125	3	15	40	16	5	6	6	5	0	2	4	11	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south23_all	80	7627	4427	1923	1027	979	482	338	235	176	264	82	66	213	125	27	31	51	21	9	5	6	9	7	4	4	12	1	16	1	0	2	0	0	0	0	0	0	0	0	0	1
0.03	south23_active	80	3329	2948	1026	298	660	212	118	88	74	214	29	21	201	110	3	19	40	15	3	2	4	2	2	4	3	11	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south24_all	80	7830	4492	1985	1036	972	503	332	227	168	260	83	60	179	129	24	38	60	16	11	9	6	4	6	5	5	17	2	16	1	0	2	0	0	0	0	0	0	0	0	0	1
0.03	south24_active	80	3428	2992	1078	276	627	219	119	82	69	209	27	20	163	116	3	22	50	10	4	2	4	0	3	5	3	15	1	16	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south25_all	80	7945	4480	1924	1017	1002	533	355	240	173	263	79	59	170	146	22	35	59	20	8	12	15	3	5	7	4	13	2	13	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	3489	2999	1035	248	675	216	130	90	75	211	29	19	152	135	5	20	51	8	1	2	11	2	4	5	2	10	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	8003	4499	1991	984	1010	524	356	248	176	272	97	62	211	149	20	36	76	22	9	12	14	4	4	6	5	9	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	3572	3012	1104	230	678	217	137	95	84	225	37	16	191	142	6	20	70	8	1	1	10	4	2	3	2	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	7970	4367	1956	987	1037	539	358	227	155	265	95	67	210	174	26	19	73	20	7	13	19	6	6	4	3	6	2	4	1	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_active	80	3612	2934	1089	235	730	214	131	84	73	220	35	18	195	166	7	10	66	9	0	3	15	6	2	1	1	5	2	4	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_all	80	7912	4436	1981	1012	1013	489	337	213	157	266	103	73	205	195	35	29	67	20	6	10	14	8	3	3	3	5	1	4	2	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south28_active	80	3549	3028	1126	260	710	199	132	77	77	217	38	20	188	184	10	16	61	8	1	3	12	6	0	0	2	5	1	4	1	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south29_all	80	7863	4311	1992	1007	957	488	335	210	125	245	90	80	215	225	37	31	48	16	9	11	19	6	5	4	4	8	2	10	1	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south29_active	80	3498	2961	1135	273	680	190	125	71	52	193	29	26	198	211	10	18	38	11	4	4	18	4	1	0	2	7	2	9	1	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south30_all	80	7841	4327	1993	998	936	478	341	237	149	216	95	79	207	191	43	42	40	16	9	8	18	8	4	6	3	11	2	7	1	0	0	0	0	1	1	0	1	0	0	0	0
0.03	south30_active	80	3497	2958	1131	262	652	183	124	85	55	167	31	29	188	178	10	22	32	11	5	3	17	4	1	3	2	10	2	6	1	0	0	0	0	1	1	0	1	0	0	0	0
0.03	south31_all	80	7729	4165	1852	990	1028	492	295	243	176	244	80	74	215	145	37	33	38	22	13	8	12	13	0	1	6	2	3	6	0	1	1	0	0	0	1	0	0	0	0	0	0
0.03	south31_active	80	3324	2753	1024	260	712	202	112	75	64	198	26	29	199	132	12	19	30	10	6	1	9	12	0	0	5	2	3	6	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south32_all	80	7762	4235	1830	990	959	486	284	229	176	225	80	70	226	163	36	25	41	15	11	8	15	13	1	3	4	2	4	2	1	1	0	0	0	1	1	0	0	0	0	0	0
0.03	south32_active	80	3307	2769	1010	247	665	188	109	80	68	183	29	28	208	152	11	14	32	6	5	1	11	9	0	0	3	2	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south33_all	80	7900	4261	1861	964	925	481	292	220	178	227	77	67	239	139	32	33	48	13	17	8	10	14	2	2	3	0	3	1	1	1	0	0	0	2	1	0	0	0	0	0	0
0.03	south33_active	80	3341	2763	1009	260	634	196	108	82	71	174	33	28	226	129	10	15	40	7	8	3	6	10	0	0	2	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south34_all	80	7924	4174	1940	997	980	504	316	226	189	228	77	75	212	113	30	33	61	16	14	9	8	10	6	5	4	1	3	1	1	0	0	1	0	2	0	0	0	0	0	0	0
0.03	south34_active	80	3327	2739	1055	254	675	201	118	88	73	172	31	22	198	105	7	12	55	11	4	4	6	7	2	3	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	7943	4242	1939	1003	978	506	331	230	191	230	87	77	212	106	24	29	65	20	17	7	10	10	5	5	4	5	2	9	1	1	0	1	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	3395	2825	1055	263	667	198	118	87	74	175	30	20	197	98	2	10	60	12	6	4	8	7	2	3	3	4	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	7903	4372	1972	1012	946	525	326	232	197	242	96	71	198	126	24	26	70	16	16	5	6	14	5	6	4	10	0	12	1	1	0	2	0	1	0	1	1	0	0	0	0
0.03	south36_active	80	3421	2918	1091	255	640	210	124	86	79	196	28	14	177	116	5	11	65	10	6	3	6	10	2	5	3	9	0	11	0	0	0	1	0	0	0	1	1	0	0	0	0
0.03	south37_all	80	7954	4418	1956	1005	915	526	324	236	169	239	105	61	219	124	21	21	70	18	13	5	6	9	3	4	3	14	1	12	1	1	0	2	0	0	0	1	1	0	0	0	0
0.03	south37_active	80	3443	2960	1074	249	621	219	129	91	71	191	26	12	201	114	6	9	65	14	5	3	6	5	1	3	2	14	1	11	0	0	0	1	0	0	0	1	1	0	0	0	0
0.03	south38_all	80	7837	4455	1971	996	940	528	330	250	178	212	125	55	213	155	31	17	61	23	13	9	7	6	2	4	4	11	3	9	1	2	0	1	1	0	0	1	1	0	1	0	0
0.03	south38_active	80	3444	2924	1064	266	636	218	132	98	78	167	30	15	196	146	13	10	55	19	7	5	3	4	0	3	2	11	3	8	0	1	0	1	1	0	0	1	1	0	0	0	0
0.03	south39_all	80	7773	4337	1936	1004	979	498	322	242	171	225	126	50	216	136	33	13	53	23	9	10	14	5	3	6	4	7	4	3	3	1	0	1	1	0	0	0	0	0	1	0	0
0.03	south39_active	80	3418	2853	1057	272	660	208	128	90	68	168	38	12	194	126	18	11	44	18	5	4	9	3	0	3	2	7	3	2	1	1	0	1	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	7771	4346	1909	1020	999	485	329	251	183	247	129	53	218	157	36	24	53	21	10	11	18	7	1	3	5	3	4	2	3	2	0	0	1	0	0	0	0	0	1	0	0
0.03	south40_active	80	3414	2889	1048	283	692	214	126	97	74	186	40	14	200	148	20	19	46	14	7	5	12	6	0	0	2	2	3	2	2	2	0	0	1	0	0	0	0	0	0	0	0
