label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178
0.03	north17_all	80	2491	2082	976	960	1204	555	431	449	360	246	377	340	122	296	142	92	269	157	104	100	53	44	47	57	40	48	33	50	39	27	42	23	37	40	61	16	36	18	29	31	24	30	9	32	18	9	27	12	14	13	12	20	12	2	3	7	10	9	5	4	9	6	8	8	3	8	3	6	1	5	1	5	3	2	2	7	4	0	3	1	2	3	4	0	2	0	5	2	1	4	1	1	1	0	0	0	1	0	1	0	2	1	1	0	0	1	0	1	4	1	0	3	1	0	0	7	0	1	1	0	0	0	0	0	0	2	1	0	0	0	2	0	1	0	0	0	0	0	1	0	2	0	0	1	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_active	80	1130	1207	534	567	790	327	258	276	208	131	233	207	64	188	80	48	184	104	49	56	24	23	25	25	21	22	16	28	23	13	20	12	17	21	44	13	24	11	18	16	11	17	4	18	8	5	16	8	6	6	5	15	4	1	2	6	7	3	2	1	3	3	4	4	1	3	3	2	1	4	1	2	1	0	1	6	2	0	2	0	0	3	1	0	1	0	3	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_all	80	2512	2098	1023	1024	1412	581	439	480	393	244	409	403	122	325	151	97	261	160	112	104	53	51	43	64	43	47	35	59	38	26	34	26	36	40	66	19	43	22	24	36	27	32	10	23	16	8	31	12	15	16	10	25	21	7	4	7	19	10	5	3	9	6	9	7	3	6	4	1	1	5	3	5	3	3	2	6	5	0	4	2	2	3	2	1	2	0	5	3	3	2	2	0	2	0	4	1	10	0	1	0	1	1	0	0	0	1	1	1	5	1	0	3	1	0	3	7	0	1	1	0	0	2	0	1	1	3	1	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	1	2	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_active	80	1139	1226	559	630	950	367	261	309	225	129	254	234	66	186	83	45	180	111	60	53	29	26	24	36	23	20	14	34	19	19	20	13	20	23	43	12	34	13	15	14	11	21	4	15	7	5	20	7	7	8	5	20	10	4	1	6	11	6	3	1	4	3	5	4	0	3	3	0	1	4	1	1	2	1	1	5	3	0	3	0	0	2	0	0	1	0	3	3	2	1	1	0	1	0	3	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	6	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_all	80	2539	2205	1054	1084	1619	625	473	516	406	249	486	432	125	328	150	103	270	146	96	101	60	40	35	63	44	36	33	55	38	31	36	25	43	49	74	20	47	22	29	35	27	34	13	30	11	11	28	8	17	10	7	21	26	6	5	7	19	9	6	6	7	6	10	7	5	9	6	5	2	5	3	2	4	2	2	7	3	2	10	2	4	5	2	1	2	0	5	1	3	2	4	1	2	0	4	2	10	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	3	2	1	0	1	0	0	2	0	1	1	3	0	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1174	1323	587	658	1136	382	286	341	228	134	293	263	61	193	79	45	185	98	58	47	35	20	20	36	22	15	16	29	14	23	18	16	29	26	41	11	38	12	18	13	15	21	7	18	7	8	18	3	10	7	3	15	13	3	1	5	11	5	4	4	1	3	6	5	2	3	3	1	0	3	1	0	3	1	1	5	3	1	8	0	2	4	0	0	1	0	3	1	2	2	2	0	1	0	3	1	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	2566	2314	1096	1082	1678	634	497	553	436	242	513	441	143	353	169	114	280	162	100	94	63	48	39	80	41	44	30	48	36	31	33	33	47	49	70	23	45	25	34	37	24	32	15	29	6	11	25	10	17	13	6	22	24	6	8	7	24	6	8	7	5	5	8	7	10	8	6	5	5	4	4	2	4	3	5	6	4	2	12	3	4	6	2	3	8	0	1	1	2	5	3	2	2	0	4	2	9	0	1	0	0	0	0	1	0	1	1	0	2	1	3	0	0	0	3	1	1	0	0	1	1	3	0	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	1201	1432	611	673	1153	400	309	359	248	126	293	275	72	229	93	50	193	104	66	45	38	23	20	45	22	21	14	29	14	17	18	21	32	21	37	11	36	15	22	8	15	21	11	18	6	7	15	5	12	10	3	16	16	3	3	3	15	3	7	4	1	2	6	4	5	4	2	2	3	2	2	0	4	1	4	4	2	1	9	0	2	3	2	0	7	0	1	1	1	5	1	1	1	0	3	1	9	0	1	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4649	1552	1701	719	496	350	547	452	228	365	274	153	310	153	166	120	95	248	94	65	145	116	146	148	112	51	31	48	49	37	94	26	20	54	23	22	22	21	20	23	50	45	8	13	18	30	8	22	26	11	14	19	13	8	9	7	8	3	9	9	4	23	3	7	7	5	11	8	5	17	4	11	5	14	3	2	5	2	5	3	3	0	2	2	4	3	1	0	5	2	3	0	2	4	0	2	3	0	1	1	1	3	5	0	1	0	2	1	0	0	4	0	0	2	0	0	1	0	1	2	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south21_active	80	2785	830	1077	386	260	161	323	288	115	217	152	66	207	87	98	75	52	164	55	37	90	74	92	99	66	29	13	24	35	23	61	12	12	31	13	11	6	8	8	13	22	23	6	8	14	22	4	16	18	6	8	9	4	4	2	4	3	2	9	7	1	17	2	4	5	2	5	7	1	13	3	7	4	12	1	2	3	1	0	1	3	0	0	2	4	3	0	0	0	0	1	0	0	3	0	0	3	0	1	1	0	1	2	0	1	0	0	1	0	0	1	0	0	2	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4651	1590	1605	693	502	352	551	457	228	380	265	151	307	162	188	123	92	244	91	61	134	105	128	180	104	50	33	54	55	36	75	26	16	65	19	19	25	21	22	22	52	54	8	14	18	36	6	22	23	13	9	17	13	8	7	8	6	5	7	10	5	19	3	5	6	10	7	5	5	18	5	8	5	20	3	3	4	3	3	5	2	1	4	3	5	1	0	0	3	2	1	1	2	2	1	2	4	1	1	1	0	2	5	0	2	0	1	1	0	0	1	0	1	2	0	0	1	0	1	2	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south22_active	80	2814	863	1017	381	270	160	327	273	114	229	153	63	193	84	105	69	43	150	54	38	84	67	86	136	56	31	12	31	38	17	42	9	10	36	11	10	8	10	9	10	32	33	5	9	12	24	3	15	12	8	6	10	7	4	3	4	2	3	7	8	2	14	2	3	4	9	5	5	1	13	3	4	4	18	1	3	1	1	0	2	2	1	0	3	5	1	0	0	0	0	1	1	1	2	1	0	2	1	1	1	0	0	2	0	2	0	0	1	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4714	1657	1591	691	509	356	554	437	219	383	285	160	305	184	203	143	100	241	102	66	140	111	130	191	102	55	34	47	55	36	77	32	18	67	24	19	27	21	20	23	64	59	15	11	18	36	8	22	20	16	9	14	15	3	5	7	6	9	6	13	4	17	5	4	16	11	12	5	3	11	4	5	2	15	6	5	2	4	5	12	1	3	5	6	6	0	0	0	3	0	1	1	2	2	1	3	6	1	2	0	0	0	3	1	1	0	1	0	0	1	2	0	1	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2861	910	997	383	276	164	350	264	100	232	178	77	183	81	119	72	49	150	56	38	87	71	85	149	59	33	13	29	32	14	37	13	11	42	14	10	7	10	10	11	47	38	8	3	9	21	4	12	10	10	6	8	9	1	3	2	3	6	5	10	2	13	0	3	15	8	11	5	0	8	2	4	1	14	5	3	0	1	1	10	1	2	1	5	5	0	0	0	0	0	0	1	2	2	1	2	3	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4410	1642	1511	661	525	355	553	461	245	345	283	151	296	180	187	153	93	231	98	62	132	116	128	173	108	52	37	47	57	45	95	29	17	65	28	15	21	20	17	22	67	62	15	12	23	32	13	19	31	16	8	12	12	4	3	7	4	9	6	11	3	11	5	5	20	10	12	5	2	15	7	3	1	15	7	3	1	4	3	10	1	4	7	7	2	2	0	1	0	1	1	2	2	2	1	3	5	1	1	0	1	0	3	2	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2642	886	959	368	276	162	359	261	118	200	184	74	165	77	108	77	42	145	48	30	79	64	86	127	66	33	15	27	32	18	54	12	8	41	13	7	5	12	9	10	49	31	8	3	14	16	7	7	23	11	4	6	10	2	1	1	2	5	5	9	2	5	0	4	18	7	12	5	0	5	3	2	0	14	5	1	0	2	1	9	1	2	5	5	1	1	0	0	0	1	0	2	2	2	1	2	2	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4186	1541	1528	649	495	348	502	450	256	310	250	137	278	185	170	155	94	208	84	58	119	106	122	153	100	42	47	42	51	43	99	41	19	53	28	13	21	18	13	19	46	45	20	10	18	32	10	16	38	12	7	13	8	2	2	5	3	8	6	10	1	8	6	5	21	8	14	2	4	12	8	2	2	9	5	9	1	3	3	11	2	4	7	5	1	9	5	1	0	1	1	1	1	2	3	2	3	0	2	2	1	2	2	3	1	0	1	0	0	1	1	0	1	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2503	818	934	365	249	166	319	265	125	171	156	73	161	85	95	77	47	140	38	24	72	60	82	107	68	22	19	25	30	18	62	20	11	28	11	6	7	10	6	9	29	20	10	1	11	20	5	6	33	7	4	6	6	1	0	0	2	4	4	9	1	4	0	3	18	5	12	2	0	3	3	1	1	7	4	3	0	1	1	10	2	2	6	3	0	5	2	0	0	1	0	1	1	1	1	2	2	0	0	2	1	0	1	2	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3906	1497	1454	641	479	371	488	399	269	298	211	145	239	159	148	143	98	207	74	63	113	107	110	118	100	36	57	44	40	44	96	42	22	51	24	16	15	16	15	22	49	50	21	8	18	31	11	24	38	11	11	10	5	5	2	9	4	3	11	7	2	11	8	5	25	5	13	1	3	13	8	3	3	10	1	8	3	4	2	2	2	6	6	4	3	10	5	1	1	1	0	1	0	2	6	0	0	0	1	2	2	3	0	3	0	1	1	0	1	0	1	0	1	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2278	787	880	349	230	176	307	211	135	164	121	78	146	84	79	69	50	127	40	26	68	61	81	74	68	19	24	23	17	20	54	26	11	29	9	5	7	7	5	10	28	19	11	1	14	23	5	10	31	6	6	3	4	2	0	1	2	1	5	4	2	4	3	3	23	3	11	1	0	4	3	2	1	7	0	2	2	1	1	1	2	1	6	2	2	6	2	0	1	1	0	1	0	1	4	0	0	0	0	2	2	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3893	1433	1417	651	441	363	467	385	248	272	197	128	247	151	124	121	101	182	78	69	104	88	107	107	87	38	59	39	38	34	87	42	23	51	28	13	16	20	14	22	30	33	26	12	13	33	7	29	33	14	14	7	6	6	5	7	4	1	11	7	3	12	8	4	10	7	14	5	2	12	6	4	4	4	2	9	6	4	2	3	1	5	1	3	4	10	5	1	1	0	0	1	3	2	6	0	0	0	1	3	3	3	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	2	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south27_active	80	2242	729	877	340	208	173	278	209	123	164	108	61	155	82	60	59	54	107	43	34	66	54	71	61	63	18	24	19	20	13	47	28	16	30	11	3	8	10	4	11	18	12	12	5	10	25	2	15	26	6	9	2	3	3	3	2	2	1	4	4	1	4	4	3	9	4	11	4	0	3	2	3	1	0	0	2	2	1	0	1	1	1	1	2	3	6	2	0	1	0	0	1	3	1	4	0	0	0	0	3	3	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4004	1440	1441	675	477	365	464	379	247	271	221	147	263	157	146	115	92	183	77	71	110	84	116	107	86	40	52	44	49	29	97	37	20	50	22	13	17	15	18	22	36	33	26	16	20	37	6	26	19	14	12	6	10	10	7	9	2	2	10	7	4	15	8	4	14	9	12	6	4	3	2	4	5	6	2	9	7	5	1	4	0	6	1	2	5	6	2	1	4	1	0	1	3	0	5	2	0	0	1	3	3	1	1	1	1	1	2	0	1	0	1	1	0	0	0	1	1	0	2	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south28_active	80	2313	724	875	349	235	174	269	213	122	152	122	71	173	83	78	56	50	104	42	35	71	49	83	67	53	20	20	28	27	13	52	23	11	31	11	4	6	7	5	10	27	17	8	8	13	25	3	15	12	6	7	1	4	4	4	2	1	1	2	2	2	10	4	2	11	7	10	4	1	3	1	3	2	2	0	2	2	1	0	1	0	2	0	1	4	2	0	0	1	1	0	1	3	0	4	1	0	0	0	3	3	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4194	1580	1562	686	492	364	473	405	224	261	265	146	303	156	158	128	94	195	86	71	126	94	140	95	90	52	40	41	55	25	78	32	18	47	28	16	19	15	16	18	38	28	27	18	20	24	8	26	20	14	9	7	12	7	18	7	2	5	9	10	5	22	4	7	9	10	13	8	3	14	1	5	6	8	4	4	4	3	1	3	2	7	7	3	3	5	1	3	4	1	0	1	6	0	5	2	0	0	0	1	2	0	1	2	1	1	1	0	1	0	2	1	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south29_active	80	2493	814	981	356	265	177	266	227	104	138	156	67	190	79	92	71	50	119	46	41	86	53	97	55	54	23	20	24	27	15	43	17	8	29	13	8	7	8	5	10	26	15	12	11	13	12	4	14	11	6	6	2	5	3	8	2	1	1	3	4	1	14	2	5	6	7	11	6	2	6	1	2	3	4	2	1	0	1	0	1	0	5	1	2	2	4	0	0	1	1	0	1	5	0	4	1	0	0	0	1	2	0	1	1	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_all	80	4368	1568	1615	695	516	355	490	405	254	293	263	162	309	180	175	143	95	191	95	69	140	104	163	146	101	49	37	41	69	27	75	31	20	48	21	12	25	13	17	20	44	32	25	16	23	23	10	21	26	13	13	9	11	8	21	7	8	7	11	7	3	32	4	7	18	6	16	10	5	17	0	7	7	8	3	3	1	2	1	2	4	6	8	2	5	4	2	3	3	1	1	4	4	0	1	2	0	1	2	1	0	1	1	2	0	0	2	2	1	1	2	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south30_active	80	2642	818	1026	380	282	185	288	247	123	160	158	72	196	100	108	81	49	116	50	37	89	62	122	83	51	22	18	24	36	14	48	13	5	26	11	7	8	6	4	10	28	19	11	9	14	11	5	13	17	8	8	4	3	4	9	1	4	2	7	4	1	19	2	5	13	5	14	8	3	8	0	2	5	4	2	1	0	1	0	1	2	5	2	1	5	4	0	0	0	1	0	3	3	0	0	1	0	0	2	1	0	0	1	1	0	0	1	1	1	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south31_all	80	4767	1616	1701	783	494	334	522	446	267	325	232	142	325	216	189	142	83	219	97	73	127	99	115	168	80	52	44	48	70	43	103	33	27	50	19	22	26	19	9	15	46	51	22	17	21	22	13	16	39	21	9	12	13	7	10	10	12	5	14	7	4	20	3	3	8	7	8	9	3	13	4	5	2	13	7	3	4	3	4	3	5	3	6	2	2	5	3	1	4	1	0	1	2	0	3	1	1	3	0	0	0	2	5	0	0	1	0	1	1	0	2	0	4	0	0	0	1	5	1	3	0	2	0	0	0	0	0	1	0	3	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2882	885	1062	419	252	142	281	288	127	191	123	63	227	108	114	71	39	141	55	33	68	55	67	103	49	26	21	26	42	24	71	16	9	34	8	8	12	8	5	5	25	39	12	7	10	9	8	10	35	12	5	8	8	6	2	3	4	2	8	2	2	13	1	2	2	2	3	5	2	12	1	2	1	9	5	1	3	1	2	1	1	1	5	1	1	4	3	1	3	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	2	0	4	0	0	0	1	3	0	2	0	2	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4802	1663	1773	738	504	306	540	446	241	310	244	152	318	209	192	130	85	199	96	74	118	101	126	161	88	54	42	48	74	42	69	36	30	60	15	21	23	20	10	14	42	44	21	15	16	25	11	12	41	17	9	14	13	9	9	12	12	2	14	4	6	21	5	5	9	9	8	8	3	8	2	3	4	16	6	5	3	2	4	2	4	3	5	1	5	5	1	1	6	0	0	2	2	0	2	0	1	3	0	0	1	1	2	2	0	1	0	1	1	0	2	0	4	0	1	0	0	6	1	2	0	2	0	0	0	0	0	1	1	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2917	913	1103	401	260	135	306	292	111	177	136	64	227	110	116	72	36	126	54	31	67	58	75	94	60	25	20	22	41	25	46	18	9	45	8	6	12	10	4	7	24	28	14	7	7	12	7	8	33	9	3	11	8	8	3	4	5	1	9	2	3	9	1	3	1	5	3	6	2	6	1	1	4	12	2	1	2	0	2	0	0	1	5	0	2	4	1	1	3	0	0	0	1	0	0	0	1	1	0	0	1	1	2	1	0	0	0	0	1	0	2	0	4	0	0	0	0	3	0	2	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4701	1586	1780	688	499	317	577	437	251	296	235	142	305	192	179	152	90	197	103	67	107	94	126	130	83	46	45	43	73	38	91	39	29	61	15	18	19	26	13	17	44	48	23	15	17	35	9	11	40	9	12	18	12	10	7	9	10	5	14	10	10	22	5	9	10	13	6	6	6	15	6	2	5	14	7	6	2	3	4	3	6	3	5	1	4	5	2	2	4	0	1	5	3	0	1	0	1	1	0	0	1	1	3	2	0	1	3	1	0	0	4	0	4	0	1	0	0	3	1	2	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south33_active	80	2829	877	1100	344	273	144	342	261	126	171	129	58	214	90	104	86	38	130	59	31	62	54	64	72	54	22	24	20	46	18	54	20	14	46	10	4	10	12	8	7	24	30	14	8	9	16	6	7	31	3	5	13	6	8	3	3	4	2	7	6	5	10	2	5	2	5	3	3	5	10	2	2	3	10	2	2	0	1	2	2	1	1	4	0	2	3	1	2	2	0	0	3	2	0	0	0	1	1	0	0	1	1	3	1	0	0	1	0	0	0	4	0	4	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south34_all	80	4371	1507	1672	668	503	334	551	414	243	295	251	136	273	171	168	146	94	180	92	72	99	89	145	121	69	45	48	44	66	34	98	36	27	60	10	22	20	26	12	21	63	39	19	16	13	35	4	14	21	2	12	17	5	14	5	7	10	8	10	14	9	18	6	8	9	11	3	7	7	14	5	2	7	11	11	6	4	2	3	2	5	4	4	2	6	4	3	2	3	0	2	5	2	1	1	0	0	0	0	1	2	0	2	3	0	1	3	1	0	0	2	1	0	1	1	0	1	3	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
